date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-08-20,824589,808959,Munetaka Murakami,Chicago White Sox,Atlanta Braves,1,Grant Holmes,656550,R,29,398,4.4,1.8,1.2,0.96,1.08,1.05,1.0,1.01,,0.06195,24.5,264,240,265,+308
2026-08-20,824153,670541,Yordan Alvarez,Houston Astros,Los Angeles Angels,1,Grayson Rodriguez,680570,R,36,551,4.4,1.74,1.15,1.11,1.06,1.04,1.0,1.0,,0.05821,23.2,230,240,225,+331
2026-08-20,822934,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,1,Shane Bieber,669456,R,35,551,4.4,1.7,1.19,0.96,1.12,0.98,1.0,1.0,ROOF,0.05685,22.7,245,280,265,+341
2026-08-20,824589,621566,Matt Olson,Atlanta Braves,Chicago White Sox,0,Anthony Kay,641743,L,36,553,4.4,1.74,1.06,1.02,0.99,1.05,1.0,1.01,,0.055,22.0,347,270,330,+355
2026-08-20,824474,691023,Jordan Walker,St. Louis Cardinals,Cincinnati Reds,0,Brady Singer,663903,R,25,530,4.3,1.35,1.04,0.85,1.15,1.14,1.06,1.02,WIND 3 OUT,0.05385,21.2,417,280,390,+372
2026-08-20,824589,678246,Miguel Vargas,Chicago White Sox,Atlanta Braves,1,Grant Holmes,656550,R,28,547,4.4,1.44,1.01,0.91,1.08,1.05,1.0,1.01,,0.04971,20.1,374,333,350,+398
2026-08-20,824474,701398,Sal Stewart,Cincinnati Reds,St. Louis Cardinals,1,Michael McGreevy,700241,R,27,548,4.3,1.4,1.07,1.02,1.04,1.14,1.06,1.02,WIND 3 OUT,0.05028,19.9,477,300,500,+403
2026-08-20,824802,700250,Ben Rice,New York Yankees,Baltimore Orioles,0,Kyle Bradish,680694,R,34,518,4.3,1.73,1.18,1.04,0.91,1.03,1.0,1.0,,0.04964,19.7,351,340,330,+408
2026-08-20,824589,695657,Colson Montgomery,Chicago White Sox,Atlanta Braves,1,Grant Holmes,656550,R,26,503,4.2,1.44,1.11,1.05,1.08,1.05,1.0,1.01,,0.04961,19.2,330,310,330,+421
2026-08-20,822861,682928,CJ Abrams,Washington Nationals,Texas Rangers,0,Jacob deGrom,594798,R,29,534,4.3,1.5,1.2,0.98,1.04,1.01,1.0,1.0,,0.04811,19.1,340,325,330,+424
2026-08-20,824802,624413,Pete Alonso,Baltimore Orioles,New York Yankees,1,Gerrit Cole,543037,R,29,551,4.3,1.47,1.15,1.15,1.01,1.03,1.0,1.0,,0.04648,18.5,350,310,330,+441
2026-08-20,824474,668709,JJ Bleday,Cincinnati Reds,St. Louis Cardinals,1,Michael McGreevy,700241,R,20,410,4.1,1.35,1.09,1.01,1.04,1.14,1.06,1.02,WIND 3 OUT,0.04841,18.4,379,280,370,+443
2026-08-20,824474,676475,Alec Burleson,St. Louis Cardinals,Cincinnati Reds,0,Brady Singer,663903,R,21,539,4.2,1.18,1.19,0.95,1.15,1.14,1.06,1.02,WIND 3 OUT,0.04702,18.3,327,270,305,+446
2026-08-20,824474,682829,Elly De La Cruz,Cincinnati Reds,St. Louis Cardinals,1,Michael McGreevy,700241,R,20,482,4.5,1.22,0.96,0.96,1.04,1.14,1.06,1.02,WIND 3 OUT,0.04396,18.3,355,340,350,+446
2026-08-20,824395,646240,Rafael Devers,San Francisco Giants,Cleveland Guardians,0,Gavin Williams,668909,R,25,533,4.2,1.35,1.2,1.03,1.12,0.98,0.86,1.02,WIND 7 IN,0.0451,17.6,358,340,370,+468
2026-08-20,824474,553993,Eugenio Suárez,Cincinnati Reds,St. Louis Cardinals,1,Michael McGreevy,700241,R,18,383,4.0,1.31,1.09,1.05,1.04,1.14,1.06,1.02,WIND 3 OUT,0.04687,17.5,,,,+471
2026-08-20,822934,672960,Kazuma Okamoto,Toronto Blue Jays,Tampa Bay Rays,0,Ian Seymour,693855,L,25,502,4.1,1.4,1.03,1.01,1.07,0.98,1.0,1.0,ROOF,0.04479,17.1,440,390,425,+485
2026-08-20,824589,686948,Drake Baldwin,Atlanta Braves,Chicago White Sox,0,Anthony Kay,641743,L,21,462,4.4,1.3,1.0,0.99,0.99,1.05,1.0,1.01,,0.0411,16.9,452,400,425,+492
2026-08-20,824153,572233,Christian Walker,Houston Astros,Los Angeles Angels,1,Grayson Rodriguez,680570,R,23,504,4.1,1.31,1.08,1.02,1.06,1.04,1.0,1.0,,0.04387,16.8,413,390,400,+495
2026-08-20,823747,677594,Julio Rodríguez,Seattle Mariners,Milwaukee Brewers,0,Robert Gasser,688107,L,19,503,4.3,1.15,1.19,0.9,1.1,1.05,1.0,1.0,,0.0407,16.4,409,310,390,+510
2026-08-20,824474,802139,JJ Wetherholt,St. Louis Cardinals,Cincinnati Reds,0,Brady Singer,663903,R,16,552,4.5,0.97,1.03,0.85,1.15,1.14,1.06,1.02,WIND 3 OUT,0.03862,16.2,466,340,475,+517
2026-08-20,823747,641343,Jake Bauers,Milwaukee Brewers,Seattle Mariners,1,George Kirby,669923,R,22,457,4.0,1.35,1.11,1.03,0.99,1.05,1.0,1.0,,0.04315,16.2,420,325,390,+517
2026-08-20,823747,694192,Jackson Chourio,Milwaukee Brewers,Seattle Mariners,1,George Kirby,669923,R,17,420,4.5,1.19,1.04,1.09,0.99,1.05,1.0,1.0,,0.03808,16.0,482,340,475,+525
2026-08-20,824153,665161,Jeremy Peña,Houston Astros,Los Angeles Angels,1,Grayson Rodriguez,680570,R,14,340,4.3,1.19,1.16,0.98,1.06,1.04,1.0,1.0,,0.03967,16.0,556,400,500,+525
2026-08-20,824395,642715,Willy Adames,San Francisco Giants,Cleveland Guardians,0,Gavin Williams,668909,R,19,489,4.2,1.17,1.13,1.09,1.12,0.98,0.86,1.02,WIND 7 IN,0.03924,15.5,600,450,500,+545
2026-08-20,824395,805811,Bryce Eldridge,San Francisco Giants,Cleveland Guardians,0,Gavin Williams,668909,R,14,339,4.1,1.19,1.07,1.03,1.12,0.98,0.86,1.02,WIND 7 IN,0.03984,15.4,565,550,500,+549
2026-08-20,823747,686527,Dominic Canzone,Seattle Mariners,Milwaukee Brewers,0,Robert Gasser,688107,L,19,381,3.4,1.36,1.06,0.95,1.1,1.05,1.0,1.0,,0.048,15.4,539,360,500,+549
2026-08-20,822934,650490,Yandy Díaz,Tampa Bay Rays,Toronto Blue Jays,1,Shane Bieber,669456,R,19,538,4.4,1.1,0.96,0.97,1.12,0.98,1.0,1.0,ROOF,0.0368,15.2,660,600,625,+558
2026-08-20,824153,545361,Mike Trout,Los Angeles Angels,Houston Astros,0,Peter Lambert,663567,R,20,482,4.5,1.22,1.08,1.02,0.93,1.04,1.0,1.0,,0.03607,15.2,369,340,350,+558
2026-08-20,824589,660670,Ronald Acuña Jr.,Atlanta Braves,Chicago White Sox,0,Anthony Kay,641743,L,13,330,4.4,1.15,1.01,0.94,0.99,1.05,1.0,1.01,,0.03652,15.1,415,340,400,+562
