Date,Away,Home,Model Away%,Model Home%,DK Away Odds,DK Home Odds,MGM Away Odds,MGM Home Odds,DK Edge Away,MGM Edge Away,DK Edge Home,MGM Edge Home,Away SP,Away Hand,Away Reliability%,Away SP Velo,Away SP Spin,Away SP Whiff,Home SP,Home Hand,Home Reliability%,Home SP Velo,Home SP Spin,Home SP Whiff,Away Lineup OPS,Home Lineup OPS,Away BP ERA(7d),Home BP ERA(7d),Away Line Move,Home Line Move,Sharp Signal,Lineup Source,Park Factor,Flag,Odds Warning,Devig DK Edge Away,Devig DK Edge Home,Devig MGM Edge Away,Devig MGM Edge Home,Devig Bet,CZR Away Odds,CZR Home Odds,Game#,GamePk,DK RL Away,DK RL Home,MGM RL Away,MGM RL Home
2026-09-21,Toronto Blue Jays,Baltimore Orioles,53.0,47.0,-109,-110,-110,-110,+0.8%,+0.6%,-5.4%,-5.4%,Trey Yesavage,R,46.8,89.4,2007.0,12.4,Shane Baz,R,86.5,90.6,2399.0,8.3,0.694,0.716,4.33,2.21,0.0,0.0,N/A,PARTIAL,102,,,+3.1%,-3.1%,+3.0%,-3.0%,Toronto Blue Jays,-110,-107,1,824787,-1.5@159,+1.5@-194,-1.5@154,+1.5@-190
2026-09-21,Washington Nationals,Detroit Tigers,33.2,66.8,110,-133,110,-135,-14.4%,-14.4%,+9.7%,+9.4%,DJ Herz,L,44.3,None,None,None,River Ryan,R,10.2,None,None,None,0.727,0.729,2.54,3.81,0.0,0.0,N/A,CONFIRMED+PLATOON,100,,,-12.3%,+12.3%,-12.1%,+12.1%,,116,-136,1,824221,+1.5@-187,-1.5@153,+1.5@-185,-1.5@150
2026-09-21,Minnesota Twins,San Francisco Giants,50.6,49.4,-121,101,-125,105,-4.2%,-5.0%,-0.4%,+0.6%,Zebby Matthews,R,62.7,90.0,2243.0,8.8,Blade Tidwell,R,26.7,89.1,2404.0,8.5,0.72,0.713,2.87,4.41,0.0,0.0,N/A,ESTIMATED,95,,,-1.8%,+1.8%,-2.7%,+2.7%,,-125,105,1,823169,-1.5@139,+1.5@-169,-1.5@135,+1.5@-165
