Date,Away,Home,Model Away%,Model Home%,DK Away Odds,DK Home Odds,MGM Away Odds,MGM Home Odds,DK Edge Away,MGM Edge Away,DK Edge Home,MGM Edge Home,Away SP,Away Hand,Away Reliability%,Away SP Velo,Away SP Spin,Away SP Whiff,Home SP,Home Hand,Home Reliability%,Home SP Velo,Home SP Spin,Home SP Whiff,Away Lineup OPS,Home Lineup OPS,Away BP ERA(7d),Home BP ERA(7d),Away Line Move,Home Line Move,Sharp Signal,Lineup Source,Park Factor,Flag,Odds Warning
2026-07-22,Pittsburgh Pirates,New York Yankees,41.4,58.6,144,-175,140,-170,+0.4%,-0.3%,-5.0%,-4.4%,Mitch Keller,R,51.7,88.7,2405.0,8.5,Gerrit Cole,R,27.5,91.9,2373.0,8.2,0.768,0.739,3.67,4.0,-9.8,9.7,CONFIRMED ✓,ESTIMATED,101,,
2026-07-22,Pittsburgh Pirates,New York Yankees,40.7,59.3,144,-175,140,-170,-0.3%,-1.0%,-4.3%,-3.7%,Bubba Chandler,R,47.2,94.6,2349.0,9.8,Max Fried,L,30.8,87.8,2268.0,9.7,0.768,0.739,3.67,4.0,-9.8,9.7,CONFIRMED ✓,ESTIMATED,101,,
2026-07-22,Baltimore Orioles,Boston Red Sox,35.6,64.4,121,-147,125,-150,-9.6%,-8.8%,+4.9% ** BET **,+4.4% ** BET **,Dean Kremer,R,13.0,86.2,2022.0,12.8,Jake Bennett,L,26.8,88.8,2077.0,11.0,0.719,0.709,2.19,2.8,-1.7,1.9,CONFIRMED ✓,ESTIMATED,104,** BET **,
2026-07-22,Baltimore Orioles,Boston Red Sox,None,None,121,-147,125,-150,N/A,N/A,N/A,N/A,Kyle Bradish,R,53.7,90.5,2447.0,8.6,TBD,R,0,None,None,None,0.719,0.709,2.19,2.8,-1.7,1.9,N/A,ESTIMATED,104,,
2026-07-22,San Francisco Giants,Kansas City Royals,49.4,50.6,-118,-102,-120,100,-4.7%,-5.1%,+0.1%,+0.6%,Landen Roupp,R,52.0,87.1,2336.0,9.5,Seth Lugo,R,55.3,85.7,2508.0,7.2,0.724,0.715,2.93,4.7,2.9,-2.8,FADE ✗,ESTIMATED,99,,
2026-07-22,New York Mets,Milwaukee Brewers,37.7,62.3,123,-149,118,-145,-7.1%,-8.2%,+2.5%,+3.1%,Christian Scott,R,29.8,90.0,2336.0,11.5,Logan Henderson,R,16.7,87.8,2429.0,12.3,0.686,0.733,3.35,2.74,8.7,-8.7,FADE ✗,ESTIMATED,100,,
2026-07-22,Washington Nationals,Colorado Rockies,None,None,-137,114,-140,115,N/A,N/A,N/A,N/A,Cade Cavalli,R,52.3,91.6,2217.0,10.0,Gabriel Hughes,R,0,None,None,None,0.768,0.748,6.49,6.4,2.3,-2.3,N/A,ESTIMATED,118,,
2026-07-22,Athletics,Arizona Diamondbacks,53.4,46.6,-102,-118,-102,-118,+2.9%,+2.9%,-7.5%,-7.5%,Gage Jump,L,26.2,91.1,2324.0,10.4,Merrill Kelly,R,49.3,89.4,2318.0,9.5,0.732,0.694,6.8,4.3,5.7,-5.7,CONFIRMED ✓,ESTIMATED,97,,
2026-07-22,Cincinnati Reds,Seattle Mariners,43.7,56.3,130,-157,125,-155,+0.2%,-0.7%,-4.8%,-4.5%,Brady Singer,R,48.3,87.1,2384.0,10.0,Emerson Hancock,R,49.7,89.9,2348.0,10.8,0.708,0.688,5.65,2.93,-2.2,2.1,CONFIRMED ✓,ESTIMATED,96,,
2026-07-22,St. Louis Cardinals,Los Angeles Angels,52.1,47.9,100,-120,100,-120,+2.1%,+2.1%,-6.6%,-6.6%,Hunter Dobbins,R,11.2,90.5,2429.0,8.5,Reid Detmers,L,57.3,88.1,2234.0,10.5,0.703,0.704,4.85,2.8,-1.2,1.3,N/A,ESTIMATED,97,,
2026-07-22,Minnesota Twins,Cleveland Guardians,55.8,44.2,104,-126,105,-125,+6.8% ** BET **,+7.0% ** BET **,-11.6%,-11.4%,Bailey Ober,R,38.5,83.8,2157.0,9.6,Slade Cecconi,R,49.5,88.2,2304.0,7.9,0.733,0.69,7.46,4.2,3.4,-3.1,CONFIRMED ✓,ESTIMATED,98,** BET **,
2026-07-22,Los Angeles Dodgers,Philadelphia Phillies,58.0,42.0,-120,100,-120,100,+3.5% ** BET **,+3.5% ** BET **,-8.0%,-8.0%,Eric Lauer,L,38.3,86.4,2106.0,7.2,Aaron Nola,R,51.5,85.8,2303.0,11.2,0.771,0.705,3.14,4.0,9.7,-9.8,CONFIRMED ✓,ESTIMATED,105,** BET **,
2026-07-22,Tampa Bay Rays,Toronto Blue Jays,48.5,51.5,-110,-110,-110,-110,-3.9%,-3.9%,-0.9%,-0.9%,Griffin Jax,R,37.5,91.6,2547.0,12.7,Braydon Fisher,R,24.7,87.8,2331.0,10.2,0.739,0.683,4.86,5.8,5.4,-5.2,FADE ✗,ESTIMATED,100,,
2026-07-22,San Diego Padres,Atlanta Braves,None,None,100,-120,100,-120,N/A,N/A,N/A,N/A,Michael King,R,0,None,None,None,Martín Pérez,L,40.7,85.1,1973.0,8.7,0.688,0.732,3.74,4.4,2.2,-2.2,N/A,ESTIMATED,102,,
2026-07-22,Chicago White Sox,Texas Rangers,44.3,55.7,-105,-114,-105,-115,-6.9%,-6.9%,+2.4%,+2.2%,Anthony Kay,L,46.7,90.0,2276.0,9.1,Tyler Alexander,L,21.0,87.1,2093.0,9.5,0.729,0.724,3.77,8.16,9.2,-9.3,FADE ✗,ESTIMATED,103,,
2026-07-22,Detroit Tigers,Chicago Cubs,48.9,51.1,-105,-114,-102,-118,-2.3%,-1.6%,-2.2%,-3.0%,Keider Montero,R,50.3,89.9,2353.0,7.7,Colin Rea,R,50.3,89.6,2052.0,8.4,0.711,0.754,4.09,2.93,0.0,0.0,N/A,ESTIMATED,104,,
2026-07-22,Miami Marlins,Houston Astros,None,None,-102,-118,100,-120,N/A,N/A,N/A,N/A,Sandy Alcantara,R,0,None,None,None,Peter Lambert,R,46.0,89.3,2228.0,10.4,0.735,0.727,4.5,3.45,1.0,-1.0,N/A,ESTIMATED,99,,
