player_id,name,so,pa
650489,Willi Castro,117,434
650490,Yandy Díaz,79,546
650559,Bryan De La Cruz,8,37
650859,Luis Rengifo,44,333
650968,Yohel Pozo,6,50
655316,Andruw Monasterio,56,290
656537,Derek Hill,63,182
656577,Alex Jackson,23,69
656716,Zach McKinstry,54,351
656775,Cedric Mullins,84,422
656941,Kyle Schwarber,185,550
657041,Lane Thomas,88,352
657136,Connor Wong,47,194
657757,Gavin Sheets,83,399
660271,Shohei Ohtani,126,545
660670,Ronald Acuña Jr.,79,339
660688,Keibert Ruiz,33,291
660821,Jesús Sánchez,64,277
660844,Leo Rivas,38,131
661388,William Contreras,71,513
661531,Brian Serven,9,40
662139,Daulton Varsho,86,427
663330,Jahmai Jones,42,131
663457,Lars Nootbaar,47,228
663494,Bryan Torres,26,131
663538,Nico Hoerner,47,554
663586,Austin Riley,163,512
663616,Trevor Larnach,69,380
663647,Ke'Bryan Hayes,39,199
663656,Kyle Tucker,92,498
663662,Daz Cameron,3,11
663728,Cal Raleigh,125,396
663743,Nick Fortes,34,277
663757,Trent Grisham,76,433
663886,Tyler Stephenson,95,356
663968,Jake Mangum,73,385
663993,Nathaniel Lowe,79,326
664023,Ian Happ,163,528
664034,Ty France,82,369
664040,Brandon Lowe,156,536
664702,Myles Straw,35,251
664728,Kyle Isbel,51,232
664761,Alec Bohm,69,505
664770,Nathan Lukes,51,340
664774,LaMonte Wade Jr.,24,104
664954,Brett Sullivan,31,184
664983,Jake McCarthy,75,444
665019,Kody Clemens,102,452
665052,Griffin Conine,62,202
665161,Jeremy Peña,69,340
665487,Fernando Tatis Jr.,103,559
665506,Cristian Pache,4,6
665750,Leody Taveras,96,394
665804,Miguel Amaya,54,208
665833,Oneil Cruz,101,295
665862,Jazz Chisholm Jr.,143,466
665877,José Fermín,33,276
665923,Esteury Ruiz,55,181
665926,Andrés Giménez,81,421
665953,Andrés Chaparro,33,144
665966,Carlos Narváez,78,239
666018,Jonathan Aranda,128,545
666023,Freddy Fermin,45,220
666126,Carlos Cortes,44,295
666139,Josh Lowe,75,261
666152,David Hamilton,70,312
666160,Mickey Moniak,87,336
666163,Ben Rortvedt,5,16
666176,Jo Adell,127,517
666182,Bo Bichette,100,552
666211,Taylor Trammell,68,209
666624,Christopher Morel,28,77
667452,Corey Julks,1,4
667472,Dane Myers,60,244
668227,Randy Arozarena,111,521
668670,Jake Rogers,40,141
668709,JJ Bleday,93,419
668723,Ryan Vilade,48,216
668800,Andrew Knizner,2,9
668804,Bryan Reynolds,136,565
668904,Royce Lewis,98,384
668930,Brice Turang,134,541
668939,Adley Rutschman,50,321
668952,Ryan Kreidler,47,217
669003,Garrett Mitchell,135,426
669016,Brandon Marsh,121,484
669134,Luis Campusano,33,157
669221,Sean Murphy,15,38
669224,Austin Wells,75,292
669242,Tommy Edman,41,195
669364,Xavier Edwards,72,541
669384,Raynel Delgado,7,41
669394,Jake Burger,131,488
669397,Nick Allen,27,135
669707,Jared Triolo,60,295
669720,Austin Hays,18,64
669743,Alex Call,27,155
669911,Michael Toglia,12,28
670032,Nicky Lopez,38,221
670231,John Rave,16,69
670541,Yordan Alvarez,95,557
670623,Isaac Paredes,69,517
670764,Taylor Walls,89,363
670770,TJ Friedl,58,250
671056,Iván Herrera,103,578
671083,Buddy Kennedy,13,42
671218,Heliot Ramos,97,363
671277,Luis García Jr.,73,434
671732,Lawrence Butler,99,396
671739,Michael Harris II,96,491
671976,Tristan Peters,69,379
672275,Patrick Bailey,69,274
672284,Jarred Kelenic,31,82
672356,Gabriel Arias,58,139
672386,Alejandro Kirk,24,211
672515,Gabriel Moreno,64,418
672640,Otto Lopez,69,542
672695,Geraldo Perdomo,67,538
672724,Oswald Peraza,97,325
672960,Kazuma Okamoto,155,511
673237,Yainer Diaz,38,252
673357,Luis Robert Jr.,46,187
673490,Ha-Seong Kim,23,85
673548,Seiya Suzuki,127,488
675961,Alika Williams,37,153
676356,Jonny DeLuca,52,259
676391,Ernie Clement,49,506
676439,Hunter Feduccia,49,195
676475,Alec Burleson,91,546
676572,Eric Wagaman,11,47
676609,José Caballero,89,369
676724,Jared Young,47,256
676914,Davis Schneider,47,140
677587,Brayan Rocchio,70,482
677588,José Tena,77,250
677592,Everson Pereira,37,111
677594,Julio Rodríguez,109,513
677649,Ezequiel Duran,110,460
677800,Wilyer Abreu,106,545
677870,Leo Jiménez,35,174
677943,Will Banfield,1,1
677951,Bobby Witt Jr.,85,490
678011,Anthony Seigler,26,158
678218,Brandon Valenzuela,63,235
678246,Miguel Vargas,99,555
678391,Jorbit Vivas,39,277
678489,Jorge Barrosa,42,157
678545,Osleivis Basabe,13,72
678662,Ezequiel Tovar,107,423
678882,Ceddanne Rafaela,105,518
679529,Spencer Torkelson,154,500
679822,Justin Foscue,44,175
679845,Nick Loftin,51,324
680474,Max Schuemann,21,87
680574,Matt McLain,105,389
680664,Eduardo Valencia,18,63
680700,Richie Palacios,57,314
680716,Jonathan Ornelas,11,22
680757,Steven Kwan,49,492
680776,Jarren Duran,143,508
680777,Ryan Jeffers,43,263
680779,Henry Davis,55,257
680869,Zack Gelof,73,294
680977,Brendan Donovan,23,159
681047,Christian Franklin,7,28
681082,Bryson Stott,80,485
681198,TJ Rumfield,71,501
681297,Colton Cowser,94,307
681393,Connor Norby,79,263
681508,Mickey Gasper,22,135
681624,Andy Pages,107,550
681715,Heriberto Hernández,100,355
681807,David Fry,51,168
682626,Francisco Alvarez,97,334
682634,Kevin Alcántara,10,25
682657,Angel Martínez,71,319
682663,Agustín Ramírez,39,168
682668,Luisangel Acuña,40,203
682674,Victor Bericoto,23,81
682829,Elly De La Cruz,134,491
682928,CJ Abrams,124,534
682987,Spencer Jones,62,170
682998,Corbin Carroll,117,543
683002,Gunnar Henderson,128,579
683021,Michael Stefanic,1,5
683083,Nasim Nuñez,86,422
683090,Matthew Lugo,0,0
683146,Brett Baty,110,395
683227,Cody Freeman,8,34
683357,Owen Caissie,111,292
683734,Andrew Vaughn,40,268
683737,Michael Busch,127,569
683766,Christian Koss,25,98
683953,Travis Bazzana,88,405
685133,Wade Meckler,49,229
686469,Vinnie Pasquantino,60,357
686475,Tyler Tolbert,19,115
686482,Logan Driscoll,0,0
686527,Dominic Canzone,83,390
686555,Isaac Collins,94,426
686611,Dylan Crews,76,314
686668,Brenton Doyle,51,166
686681,Michael Massey,62,360
686765,Nick Sogard,24,141
686780,Pedro Pagés,49,187
686797,Brooks Lee,80,492
686948,Drake Baldwin,98,470
687093,Vaughn Grissom,62,333
687231,Darell Hernaiz,24,144
687263,Zach Neto,174,558
687401,Joey Ortiz,62,319
687462,Spencer Horwitz,51,353
687551,Drew Gilbert,55,309
687597,Jordan Beck,35,126
687605,Andrew Pinckney,4,16
687637,Dylan Beavers,65,243
687749,Jase Bowen,30,81
687859,Troy Johnston,64,375
687952,Christian Encarnacion-Strand,25,97
689414,Liam Hicks,44,463
690924,Braxton Fulford,31,78
690984,Petey Halpin,29,144
690993,Colt Keith,67,365
691011,Drew Romo,43,178
691023,Jordan Walker,130,540
691026,Masyn Winn,105,490
691406,Junior Caminero,104,559
691458,Blaze Jordan,28,186
691594,Javier Sanoja,30,351
691718,Pete Crow-Armstrong,154,575
691720,Kyle Karros,81,401
691723,Coby Mayo,109,334
691728,Zac Veen,8,20
691777,Max Muncy,73,222
691781,Brady House,73,256
691783,Jordan Lawlar,16,59
691788,Joe Mack,64,251
693304,Nick Gonzales,83,499
693307,Dillon Dingler,112,505
694192,Jackson Chourio,104,428
694197,Angel Genao,5,55
694203,Denzer Guzman,51,199
694208,Moisés Ballesteros,51,240
694212,Samuel Basallo,85,322
694249,Cole Carrigg,50,236
694374,Tim Tawa,53,230
694377,Nick Yorke,20,96
694378,Jacob Gonzalez,32,179
694384,Nolan Schanuel,58,446
694497,Evan Carter,89,368
694671,Wyatt Langford,74,329
694673,Abimelec Ortiz,14,56
695257,Billy Cook,19,49
695491,Joshua Báez,10,33
695506,Jac Caglianone,120,465
695600,Carter Jensen,137,477
695657,Colson Montgomery,169,510
695670,Harry Ford,18,61
695720,Tommy White,20,117
695731,Braden Montgomery,55,247
695734,Daylen Lile,104,530
696285,Jacob Young,65,386
699013,Esmerlyn Valdez,87,235
699302,Héctor Rodríguez,9,37
699393,Pedro Ramírez,30,157
699625,Jimmy Crooks,43,136
699912,Jose Fernandez,43,193
700250,Ben Rice,132,527
700652,Kenny Piper,2,8
701162,Ben Malgeri,15,73
701358,Cam Smith,113,460
701398,Sal Stewart,122,557
701538,Jackson Merrill,132,527
701675,Nathan Church,68,355
701678,Hao-Yu Lee,53,230
701785,Kaelen Culpepper,13,43
701807,Carson Benge,109,507
701852,Drew Cavanaugh,24,99
702176,Alan Roden,10,72
702222,Justin Crawford,68,377
702284,Cole Young,88,518
702332,Caleb Durbin,62,462
702616,Jackson Holliday,63,267
703520,Brett Bateman,11,56
703601,Max Clark,17,79
703607,Henry Bolte,87,322
800050,Chase DeLauter,64,457
800325,Luis Lara,22,115
801126,Brock Rodden,10,28
802139,JJ Wetherholt,91,562
802415,Chandler Simpson,42,485
803011,Sam Antonacci,68,430
804668,Rafael Flores Jr.,17,60
805300,Jakob Marsee,104,491
805347,Jim Jarvis,22,121
805367,Chase Meidroth,117,517
805808,Kevin McGonigle,78,560
805811,Bryce Eldridge,92,347
805999,A.J. Ewing,96,362
806146,George Lombard Jr.,16,58
806198,Cooper Pratt,35,166
806367,Turner Hill,4,14
807712,Luke Keaschall,73,475
807727,Charles McAdoo,17,61
808959,Munetaka Murakami,133,406
808982,Jung Hoo Lee,48,476
813841,Jonah Cox,25,46
814430,Brett Callahan,3,13
814439,Ryan Waldschmidt,64,226
823550,Sung-Mun Song,25,134
