date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-14,824465,669373,Tarik Skubal,Los Angeles Dodgers,Cincinnati Reds,0,L,164,548,23,139.7,241,748,27.0,23.62,25.31,0.2997,1.358,confirmed,9,0.2477,1.122,0.3323,8.22,0.9554,0.9081,0.8317,0.7238,0.5918,0.4507,7.5,-127,100,7.5,-120,-106,7.5,-140,105,,,,"{""fd"":{""4.5"":[-1800,null],""5.5"":[-590,null],""6.5"":[-265,null],""7.5"":[-120,null],""8.5"":[158,null],""9.5"":[300,null],""10.5"":[600,null]},""mgm"":{""5.5"":[-600,null],""6.5"":[-275,null],""9.5"":[260,null],""8.5"":[140,null],""7.5"":[-140,null]},""dk"":{""3.5"":[-3900,null],""4.5"":[-1260,null],""5.5"":[-513,null],""6.5"":[-250,null],""7.5"":[-128,null],""8.5"":[150,null],""9.5"":[291,null],""10.5"":[562,null],""11.5"":[1120,null]},""czr"":{""9.5"":[225,null],""4.5"":[-2000,null],""5.5"":[-625,null],""6.5"":[-250,null],""7.5"":[-124,null],""8.5"":[131,null]}}",7.5,0.5918,-145,+145,over,fd,7.5,-120,0.0772,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,824465,666157,Nick Lodolo,Cincinnati Reds,Los Angeles Dodgers,1,L,75,406,18,89.7,156,642,22.0,22.36,22.18,0.2022,0.916,confirmed,9,0.1946,0.881,0.1777,3.86,0.5411,0.3512,0.2011,0.1021,0.0462,0.0188,4.5,101,-128,4.5,120,-154,4.5,-115,-115,,,,"{""fd"":{""2.5"":[-650,null],""3.5"":[-225,null],""4.5"":[120,null],""5.5"":[240,null],""6.5"":[520,null]},""mgm"":{""4.5"":[-115,null],""5.5"":[175,null],""2.5"":[-600,null],""6.5"":[325,null],""3.5"":[-235,null]},""dk"":{""1.5"":[-2800,null],""2.5"":[-640,null],""3.5"":[-234,null],""4.5"":[101,null],""5.5"":[223,null],""6.5"":[502,null],""7.5"":[1080,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-245,null],""4.5"":[105,null],""5.5"":[205,null],""6.5"":[425,null],""7.5"":[900,null]}}",4.5,0.3512,+185,-185,under,mgm,4.5,-115,0.1488,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,824386,656794,Sean Newcomb,Chicago White Sox,Cleveland Guardians,0,L,78,345,5,84.3,91,391,7.0,12.54,9.77,0.227,1.029,confirmed,9,0.1854,0.84,0.1909,1.9,0.1358,0.0506,0.0161,0.0044,0.0011,0.0002,,,,,,,,,,,,,,,,,,,,,,,2026-09-14T15:30:42Z,2026-09-14T20:47:48Z
2026-09-14,824386,668909,Gavin Williams,Cleveland Guardians,Chicago White Sox,1,R,228,681,29,169.0,173,704,19.67,23.29,21.48,0.3133,1.42,confirmed,9,0.2351,1.065,0.3312,6.87,0.9031,0.817,0.694,0.5463,0.395,0.2612,8.5,117,-150,7.5,-156,122,8.5,105,-140,,,,"{""fd"":{""4.5"":[-3500,null],""5.5"":[-900,null],""6.5"":[-360,null],""7.5"":[-156,null],""8.5"":[116,null],""9.5"":[235,null],""10.5"":[470,null]},""dk"":{""4.5"":[-1680,null],""5.5"":[-650,null],""6.5"":[-303,null],""7.5"":[-160,null],""8.5"":[117,null],""9.5"":[217,null],""10.5"":[398,null],""11.5"":[730,null],""12.5"":[1340,null]},""czr"":{""9.5"":[192,null],""5.5"":[-850,null],""6.5"":[-325,null],""7.5"":[-170,null],""8.5"":[116,null]},""mgm"":{""6.5"":[-325,null],""10.5"":[325,null],""8.5"":[105,null],""7.5"":[-175,null],""9.5"":[180,null]}}",8.5,0.2612,+283,-283,under,mgm,8.5,-140,0.1942,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,822765,675512,Troy Melton,Detroit Tigers,Toronto Blue Jays,0,R,87,434,18,108.0,36,180,26.67,23.71,25.19,0.2038,0.923,confirmed,9,0.1766,0.8,0.1623,4.02,0.5682,0.3789,0.2242,0.1182,0.0559,0.0238,3.5,-139,109,3.5,-138,108,3.5,-140,105,,,,"{""fd"":{""2.5"":[-400,null],""3.5"":[-138,null],""4.5"":[164,null],""5.5"":[360,null]},""mgm"":{""5.5"":[275,null],""6.5"":[525,null],""3.5"":[-160,null],""4.5"":[135,null],""2.5"":[-400,null]},""dk"":{""1.5"":[-1480,null],""2.5"":[-378,null],""3.5"":[-139,null],""4.5"":[171,null],""5.5"":[383,null],""6.5"":[850,null],""7.5"":[1800,null]},""czr"":{""2.5"":[-420,null],""3.5"":[-136,null],""4.5"":[157,null],""5.5"":[340,null],""6.5"":[750,null]}}",3.5,0.5682,-132,+132,over,mgm,3.5,-140,0.0236,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,822765,667755,José Soriano,Toronto Blue Jays,Detroit Tigers,1,R,154,681,29,163.0,152,724,25.67,23.22,24.45,0.223,1.01,confirmed,9,0.2206,0.999,0.2228,5.29,0.77,0.6121,0.4419,0.2883,0.17,0.0908,5.5,-101,-126,5.5,112,-142,5.5,110,-150,,,,"{""fd"":{""2.5"":[-2500,null],""3.5"":[-590,null],""4.5"":[-225,null],""5.5"":[112,null],""6.5"":[220,null],""7.5"":[460,null]},""mgm"":{""7.5"":[270,null],""3.5"":[-550,null],""6.5"":[145,null],""4.5"":[-250,null],""5.5"":[-125,null]},""dk"":{""2.5"":[-1420,null],""3.5"":[-493,null],""4.5"":[-214,null],""5.5"":[-101,null],""6.5"":[199,null],""7.5"":[398,null],""8.5"":[800,null],""9.5"":[1540,null]},""czr"":{""3.5"":[-530,null],""4.5"":[-197,null],""5.5"":[113,null],""6.5"":[210,null],""7.5"":[400,null],""8.5"":[800,null]}}",5.5,0.4419,+126,-126,under,dk,5.5,-126,0.0322,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,823575,687064,Brandon Young,Baltimore Orioles,New York Mets,0,R,112,605,25,140.7,47,256,21.33,23.7,22.52,0.1888,0.855,confirmed,9,0.215,0.974,0.1837,4.18,0.6001,0.4113,0.2502,0.1355,0.0657,0.0286,4.5,121,-155,3.5,-186,144,3.5,-165,125,,,,"{""fd"":{""2.5"":[-590,null],""3.5"":[-186,null],""4.5"":[124,null],""5.5"":[285,null],""6.5"":[600,null]},""mgm"":{""6.5"":[525,null],""5.5"":[260,null],""3.5"":[-175,null],""2.5"":[-450,null],""4.5"":[130,null]},""dk"":{""1.5"":[-2100,null],""2.5"":[-509,null],""3.5"":[-190,null],""4.5"":[118,null],""5.5"":[255,null],""6.5"":[554,null],""7.5"":[1160,null]},""czr"":{""2.5"":[-590,null],""3.5"":[-193,null],""4.5"":[124,null],""5.5"":[240,null],""6.5"":[500,null],""7.5"":[1100,null]}}",3.5,0.6001,-150,+150,over,mgm,3.5,-165,0.0166,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,823575,804636,Jonah Tong,New York Mets,Baltimore Orioles,1,R,14,68,1,15.0,22,87,21.0,21.57,21.29,0.2242,1.016,confirmed,9,0.2596,1.176,0.2635,5.47,0.7922,0.6437,0.4758,0.318,0.1917,0.1044,5.5,-132,103,5.5,-130,102,5.5,-125,-105,,,,"{""fd"":{""2.5"":[-3500,null],""3.5"":[-850,null],""4.5"":[-320,null],""5.5"":[-130,null],""6.5"":[150,null],""7.5"":[300,null],""8.5"":[630,null]},""mgm"":{""6.5"":[150,null],""7.5"":[275,null],""3.5"":[-550,null],""4.5"":[-250,null],""5.5"":[-125,null]},""dk"":{""2.5"":[-2300,null],""3.5"":[-690,null],""4.5"":[-290,null],""5.5"":[-134,null],""6.5"":[150,null],""7.5"":[297,null],""8.5"":[583,null],""9.5"":[1100,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-1200,null],""4.5"":[-320,null],""5.5"":[-134,null],""6.5"":[136,null],""7.5"":[250,null],""8.5"":[500,null]}}",5.5,0.4758,+110,-110,under,dk,5.5,103,0.0601,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,824629,625643,Reynaldo López,Atlanta Braves,Chicago Cubs,0,R,71,329,12,76.3,1,25,23.0,19.88,21.44,0.2101,0.952,confirmed,9,0.2033,0.921,0.1933,4.01,0.5706,0.3804,0.224,0.1169,0.0544,0.0227,4.5,117,-149,4.5,112,-142,4.5,125,-165,,,,"{""fd"":{""2.5"":[-650,null],""3.5"":[-230,null],""4.5"":[112,null],""5.5"":[230,null],""6.5"":[480,null]},""dk"":{""1.5"":[-1940,null],""2.5"":[-508,null],""3.5"":[-195,null],""4.5"":[117,null],""5.5"":[257,null],""6.5"":[544,null],""7.5"":[1160,null]},""czr"":{""2.5"":[-675,null],""3.5"":[-218,null],""4.5"":[115,null],""5.5"":[230,null],""6.5"":[475,null],""7.5"":[1000,null]},""mgm"":{""5.5"":[240,null],""4.5"":[115,null],""3.5"":[-200,null],""6.5"":[450,null],""2.5"":[-525,null]}}",4.5,0.3804,+163,-163,under,fd,4.5,-142,0.0652,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
2026-09-14,824629,656849,David Peterson,Chicago Cubs,Atlanta Braves,1,L,117,599,20,131.3,150,723,24.0,22.66,23.33,0.1991,0.902,confirmed,9,0.2171,0.984,0.1958,4.45,0.6486,0.4639,0.296,0.1687,0.0862,0.0396,4.5,112,-142,4.5,108,-138,4.5,105,-140,,,,"{""fd"":{""2.5"":[-770,null],""3.5"":[-250,null],""4.5"":[108,null],""5.5"":[230,null],""6.5"":[470,null]},""dk"":{""1.5"":[-2000,null],""2.5"":[-521,null],""3.5"":[-204,null],""4.5"":[112,null],""5.5"":[240,null],""6.5"":[521,null],""7.5"":[1120,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-240,null],""4.5"":[107,null],""5.5"":[210,null],""6.5"":[425,null],""7.5"":[950,null]},""mgm"":{""3.5"":[-210,null],""6.5"":[390,null],""2.5"":[-525,null],""4.5"":[105,null],""5.5"":[200,null]}}",4.5,0.4639,+116,-116,over,dk,4.5,112,0.0182,2026-09-14T20:47:48Z,2026-09-14T20:47:48Z
