player_id,name,so,pa
671976,Tristan Peters,71,387
672275,Patrick Bailey,70,278
672356,Gabriel Arias,58,141
672515,Gabriel Moreno,65,427
672569,Gustavo Campero,2,7
672640,Otto Lopez,69,551
672695,Geraldo Perdomo,68,547
672724,Oswald Peraza,97,325
673548,Seiya Suzuki,128,498
675961,Alika Williams,37,154
676356,Jonny DeLuca,53,267
677587,Brayan Rocchio,70,486
677588,José Tena,81,258
677594,Julio Rodríguez,114,521
677649,Ezequiel Duran,112,467
677800,Wilyer Abreu,111,554
677870,Leo Jiménez,35,174
677943,Will Banfield,1,4
678011,Anthony Seigler,26,158
678246,Miguel Vargas,99,564
678391,Jorbit Vivas,39,282
678489,Jorge Barrosa,42,157
678545,Osleivis Basabe,15,80
678662,Ezequiel Tovar,107,427
678882,Ceddanne Rafaela,106,527
679529,Spencer Torkelson,157,506
679822,Justin Foscue,46,179
680574,Matt McLain,109,398
680664,Eduardo Valencia,19,68
680700,Richie Palacios,58,322
680757,Steven Kwan,50,502
680776,Jarren Duran,144,512
680777,Ryan Jeffers,43,268
680779,Henry Davis,56,260
680869,Zack Gelof,77,303
681082,Bryson Stott,80,490
681198,TJ Rumfield,73,507
681351,Logan O'Hoppe,63,258
681393,Connor Norby,82,269
681508,Mickey Gasper,22,140
681715,Heriberto Hernández,101,363
681807,David Fry,51,168
682634,Kevin Alcántara,11,28
682657,Angel Martínez,72,323
682663,Agustín Ramírez,39,173
682668,Luisangel Acuña,40,203
682674,Victor Bericoto,24,87
682829,Elly De La Cruz,137,502
682928,CJ Abrams,124,534
682998,Corbin Carroll,118,552
683021,Michael Stefanic,1,5
683083,Nasim Nuñez,88,429
683227,Cody Freeman,10,40
683357,Owen Caissie,112,295
683737,Michael Busch,131,579
683766,Christian Koss,26,105
683953,Travis Bazzana,88,413
686527,Dominic Canzone,84,398
686611,Dylan Crews,76,322
686668,Brenton Doyle,51,166
686765,Nick Sogard,25,150
686797,Brooks Lee,82,499
687093,Vaughn Grissom,63,341
687231,Darell Hernaiz,26,148
687263,Zach Neto,175,568
687462,Spencer Horwitz,52,357
687551,Drew Gilbert,59,315
687597,Jordan Beck,36,128
687605,Andrew Pinckney,6,19
687749,Jase Bowen,30,82
687859,Troy Johnston,65,381
689414,Liam Hicks,44,469
690022,Ryan Ritter,3,9
690924,Braxton Fulford,31,78
690984,Petey Halpin,29,148
690993,Colt Keith,68,371
691011,Drew Romo,43,181
691277,Deyvison De Los Santos,3,9
691406,Junior Caminero,104,567
691594,Javier Sanoja,30,358
691718,Pete Crow-Armstrong,155,584
691728,Zac Veen,10,23
691777,Max Muncy,77,230
691781,Brady House,74,260
691783,Jordan Lawlar,17,63
691788,Joe Mack,64,256
693304,Nick Gonzales,85,507
693307,Dillon Dingler,113,509
694197,Angel Genao,7,64
694203,Denzer Guzman,52,204
694208,Moisés Ballesteros,52,249
694249,Cole Carrigg,52,244
694374,Tim Tawa,53,238
694377,Nick Yorke,22,104
694378,Jacob Gonzalez,32,180
694497,Evan Carter,90,371
694671,Wyatt Langford,74,337
694673,Abimelec Ortiz,15,65
695257,Billy Cook,20,51
695657,Colson Montgomery,175,519
695670,Harry Ford,18,64
695681,Christian Moore,15,30
695720,Tommy White,20,126
695731,Braden Montgomery,57,256
695734,Daylen Lile,105,539
696285,Jacob Young,67,393
699013,Esmerlyn Valdez,91,243
699302,Héctor Rodríguez,10,46
699393,Pedro Ramírez,32,167
699912,Jose Fernandez,43,197
700652,Kenny Piper,2,9
701162,Ben Malgeri,17,78
701398,Sal Stewart,125,568
701538,Jackson Merrill,132,536
701678,Hao-Yu Lee,53,238
701785,Kaelen Culpepper,13,50
701852,Drew Cavanaugh,24,99
702176,Alan Roden,11,75
702222,Justin Crawford,68,383
702284,Cole Young,90,526
702332,Caleb Durbin,63,470
703601,Max Clark,18,86
703607,Henry Bolte,91,332
800050,Chase DeLauter,66,466
801126,Brock Rodden,10,28
802415,Chandler Simpson,42,493
803011,Sam Antonacci,70,439
804668,Rafael Flores Jr.,22,68
805300,Jakob Marsee,105,497
805367,Chase Meidroth,118,526
805808,Kevin McGonigle,79,569
805811,Bryce Eldridge,94,356
806367,Turner Hill,4,15
807712,Luke Keaschall,74,484
808959,Munetaka Murakami,139,415
808982,Jung Hoo Lee,49,484
813841,Jonah Cox,26,50
814430,Brett Callahan,6,20
814439,Ryan Waldschmidt,67,232
823550,Sung-Mun Song,25,134
