date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-09-22,824302,672515,Gabriel Moreno,Arizona Diamondbacks,Colorado Rockies,0,Kyle Freeland,607536,L,139,526,125,4.21,3.96,1.12,1.11,1.07,0.2885,74.0,32.3,-485,-500,-560,115,105,115,-285,+210,
2026-09-22,824302,606466,Ketel Marte,Arizona Diamondbacks,Colorado Rockies,0,Kyle Freeland,607536,L,134,597,135,4.42,4.15,1.02,1.11,1.07,0.26202,71.7,29.9,-592,-450,-590,-102,115,105,-253,+234,
2026-09-22,823412,650333,Luis Arraez,Philadelphia Phillies,Milwaukee Brewers,1,Dustin May,669160,R,183,644,148,4.35,4.09,1.19,1.02,1.0,0.26429,71.5,29.6,-299,-275,-310,197,195,179,-251,+238,
2026-09-22,824785,703520,Brett Bateman,Toronto Blue Jays,Baltimore Orioles,0,Chris Bassitt,605135,R,48,172,38,4.53,4.26,1.09,1.06,1.0,0.25136,70.9,29.2,-183,,-190,307,,275,-244,+242,137
2026-09-22,824624,672640,Otto Lopez,Miami Marlins,Chicago Cubs,0,Shota Imanaga,684007,L,185,664,152,4.37,4.11,1.18,1.0,1.0,0.25599,70.3,28.4,-188,-225,-205,293,220,230,-237,+252,140
2026-09-22,824624,691718,Pete Crow-Armstrong,Chicago Cubs,Miami Marlins,1,Janson Junk,676083,R,170,702,156,4.5,4.23,1.07,1.05,1.0,0.24529,69.6,27.8,-254,-275,-250,213,210,181,-229,+260,187
2026-09-22,824302,664983,Jake McCarthy,Colorado Rockies,Arizona Diamondbacks,1,Michael Soroka,647336,R,156,572,141,4.06,3.82,1.15,1.0,1.07,0.26625,69.4,26.9,-322,-375,-360,165,140,160,-227,+272,
2026-09-22,824302,672695,Geraldo Perdomo,Arizona Diamondbacks,Colorado Rockies,0,Kyle Freeland,607536,L,138,651,151,4.31,4.05,0.99,1.11,1.07,0.25306,69.3,27.2,-406,-350,-400,131,145,140,-226,+268,
2026-09-22,822840,673962,Josh Jung,Texas Rangers,New York Mets,1,Sean Manaea,640455,L,114,431,100,4.31,4.05,1.11,1.03,1.01,0.25199,69.1,27.0,-248,-275,-260,222,200,184,-224,+270,183
2026-09-22,824302,682998,Corbin Carroll,Arizona Diamondbacks,Colorado Rockies,0,Kyle Freeland,607536,L,134,646,150,4.31,4.05,0.97,1.11,1.07,0.24974,68.8,26.7,-326,-325,-345,166,160,162,-221,+275,
2026-09-22,823328,693304,Nick Gonzales,Pittsburgh Pirates,St. Louis Cardinals,1,Andre Pallante,669467,R,162,592,144,4.11,3.86,1.16,1.02,1.01,0.25782,68.4,25.9,-259,-250,-250,222,220,184,-216,+286,191
2026-09-22,824061,677951,Bobby Witt Jr.,Kansas City Royals,Chicago White Sox,1,Anthony Kay,641743,L,149,607,137,4.43,4.16,1.08,1.01,1.02,0.24124,68.3,26.3,-283,-275,-320,191,190,185,-215,+280,
2026-09-22,824624,663538,Nico Hoerner,Chicago Cubs,Miami Marlins,1,Janson Junk,676083,R,161,666,153,4.35,4.09,1.07,1.05,1.0,0.24468,68.3,26.2,-266,-225,-240,212,240,188,-215,+282,196
2026-09-22,824302,681198,TJ Rumfield,Colorado Rockies,Arizona Diamondbacks,1,Michael Soroka,647336,R,159,613,150,4.09,3.84,1.12,1.0,1.07,0.25863,68.3,25.9,-247,-295,-250,222,175,184,-215,+286,183
2026-09-22,824624,608324,Alex Bregman,Chicago Cubs,Miami Marlins,1,Janson Junk,676083,R,157,693,153,4.53,4.26,1.03,1.05,1.0,0.23479,68.0,26.2,,,,,,,-213,+282,
2026-09-22,823897,665487,Fernando Tatis Jr.,San Diego Padres,Los Angeles Dodgers,0,TBD,,,173,683,154,4.44,4.17,1.11,1.0,0.99,0.23739,67.7,25.8,-259,-250,-320,199,200,169,-210,+288,191
2026-09-22,823412,694192,Jackson Chourio,Milwaukee Brewers,Philadelphia Phillies,0,Zack Wheeler,554430,R,144,553,121,4.57,4.3,1.12,0.95,1.0,0.23058,67.6,25.9,-202,-220,-213,272,230,225,-209,+286,151
2026-09-22,824624,673548,Seiya Suzuki,Chicago Cubs,Miami Marlins,1,Janson Junk,676083,R,140,611,138,4.43,4.16,1.03,1.05,1.0,0.23612,67.4,25.5,-208,-210,-213,262,250,235,-207,+292,155
2026-09-22,823328,665833,Oneil Cruz,Pittsburgh Pirates,St. Louis Cardinals,1,Andre Pallante,669467,R,100,406,93,4.37,4.11,1.07,1.02,1.01,0.23821,67.3,25.3,-177,-185,-182,331,310,275,-206,+295,133
2026-09-22,824867,686948,Drake Baldwin,Atlanta Braves,Cincinnati Reds,1,Brandon Williamson,682227,L,149,592,133,4.45,4.18,1.1,0.99,1.0,0.23458,67.3,25.4,-319,-275,,172,200,188,-206,+294,
2026-09-22,824785,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Baltimore Orioles,0,Chris Bassitt,605135,R,139,596,141,4.23,3.98,1.05,1.06,1.0,0.24188,66.8,24.6,-241,-235,-245,223,210,188,-201,+307,178
2026-09-22,824302,571448,Nolan Arenado,Arizona Diamondbacks,Colorado Rockies,0,Kyle Freeland,607536,L,126,572,146,3.92,3.68,1.01,1.11,1.07,0.25902,66.8,24.1,-348,-325,-360,155,165,159,-201,+315,
2026-09-22,824953,669127,Shea Langeliers,Athletics,Los Angeles Angels,1,Yusei Kikuchi,579328,L,105,441,100,4.41,4.15,1.05,1.02,1.0,0.23274,66.7,24.8,-295,-250,-325,184,200,177,-200,+303,
2026-09-22,824867,682829,Elly De La Cruz,Cincinnati Reds,Atlanta Braves,0,JR Ritchie,702275,R,153,609,137,4.45,4.18,1.1,0.97,1.0,0.23103,66.6,24.8,-191,-225,-209,288,230,230,-199,+303,143
2026-09-22,823328,664040,Brandon Lowe,Pittsburgh Pirates,St. Louis Cardinals,1,Andre Pallante,669467,R,148,635,145,4.38,4.12,1.05,1.02,1.01,0.2332,66.5,24.6,-207,-200,-209,287,280,230,-199,+307,154
2026-09-22,823494,650490,Yandy Díaz,Tampa Bay Rays,New York Yankees,0,Max Fried,608331,L,173,664,149,4.46,4.19,1.13,0.95,0.99,0.22844,66.3,24.4,-234,-275,-250,224,200,195,-197,+310,173
2026-09-22,824953,687263,Zach Neto,Los Angeles Angels,Athletics,0,Brady Basso,669620,L,142,675,151,4.47,4.2,0.98,1.07,1.0,0.2279,66.3,24.4,-292,-325,-325,185,160,171,-197,+310,
2026-09-22,822840,666182,Bo Bichette,New York Mets,Texas Rangers,0,MacKenzie Gore,669022,L,161,667,154,4.33,4.07,1.07,1.0,1.01,0.23385,66.2,24.2,-218,-250,-230,245,210,205,-196,+313,162
2026-09-22,824785,676391,Ernie Clement,Toronto Blue Jays,Baltimore Orioles,0,Chris Bassitt,605135,R,151,604,153,3.95,3.71,1.09,1.06,1.0,0.25271,66.1,23.5,-179,-200,-190,326,270,265,-195,+326,134
2026-09-22,824709,800050,Chase DeLauter,Cleveland Guardians,Boston Red Sox,0,Payton Tolle,801139,L,138,535,128,4.18,3.93,1.11,0.97,1.03,0.24062,66.1,23.9,-204,-225,-218,281,240,225,-195,+318,152
2026-09-22,822840,607043,Brandon Nimmo,Texas Rangers,New York Mets,1,Sean Manaea,640455,L,148,631,149,4.23,3.98,1.05,1.03,1.01,0.23752,66.0,23.9,-207,-165,-205,284,333,240,-194,+318,154
2026-09-22,823089,647304,Josh Naylor,Seattle Mariners,Houston Astros,1,Cristian Javier,664299,R,154,624,146,4.27,4.01,1.08,1.02,0.98,0.23564,66.0,23.9,-164,-190,-179,345,280,280,-194,+318,123
2026-09-22,823328,804606,Konnor Griffin,Pittsburgh Pirates,St. Louis Cardinals,1,Andre Pallante,669467,R,77,314,74,4.24,3.99,1.06,1.02,1.01,0.23578,65.8,23.7,-291,-275,-295,197,185,185,-192,+322,
2026-09-22,824867,671739,Michael Harris II,Atlanta Braves,Cincinnati Reds,1,Brandon Williamson,682227,L,165,600,150,4.0,3.76,1.16,0.99,1.0,0.2485,65.8,23.4,-302,-275,-310,183,200,182,-192,+327,
2026-09-22,822840,701807,Carson Benge,New York Mets,Texas Rangers,0,MacKenzie Gore,669022,L,157,626,150,4.17,3.92,1.1,1.0,1.01,0.23927,65.8,23.6,-213,-175,-209,256,310,235,-192,+324,158
2026-09-22,823089,668227,Randy Arozarena,Seattle Mariners,Houston Astros,1,Cristian Javier,664299,R,154,643,148,4.34,4.08,1.06,1.02,0.98,0.23135,65.8,23.8,-159,-160,-159,365,325,320,-192,+320,120
2026-09-22,823328,676475,Alec Burleson,St. Louis Cardinals,Pittsburgh Pirates,0,Jared Jones,683003,R,165,651,155,4.2,3.95,1.1,0.98,1.01,0.23704,65.7,23.5,-199,-200,-209,285,250,240,-192,+326,149
2026-09-22,823089,670541,Yordan Alvarez,Houston Astros,Seattle Mariners,0,Logan Gilbert,669302,R,170,663,152,4.36,4.1,1.11,0.97,0.98,0.22981,65.7,23.8,-196,-200,-205,286,270,240,-192,+320,146
