Date,Away,Home,Model Away%,Model Home%,DK Away Odds,DK Home Odds,MGM Away Odds,MGM Home Odds,DK Edge Away,MGM Edge Away,DK Edge Home,MGM Edge Home,Away SP,Away Hand,Away Reliability%,Away SP Velo,Away SP Spin,Away SP Whiff,Home SP,Home Hand,Home Reliability%,Home SP Velo,Home SP Spin,Home SP Whiff,Away Lineup OPS,Home Lineup OPS,Away BP ERA(7d),Home BP ERA(7d),Away Line Move,Home Line Move,Sharp Signal,Lineup Source,Park Factor,Flag
2026-05-11,Los Angeles Angels,Cleveland Guardians,None,None,144,-175,145,-175,N/A,N/A,N/A,N/A,TBD,R,0,None,None,None,Joey Cantillo,L,19.6,85.4,1930.0,11.2,0.71,0.689,4.72,4.18,0.0,0.0,N/A,ESTIMATED,98,
2026-05-11,New York Yankees,Baltimore Orioles,61.8,38.2,-181,149,-180,150,-2.6%,-2.5%,-2.0%,-1.8%,Ryan Weathers,L,19.1,89.2,2293.0,11.6,Brandon Young,R,10.1,89.1,2055.0,9.0,0.775,0.702,3.66,5.94,0.0,0.0,FADE ✗,ESTIMATED,102,
2026-05-11,Tampa Bay Rays,Toronto Blue Jays,52.2,47.8,113,-136,115,-140,+5.3%,+5.7%,-9.8%,-10.5%,Drew Rasmussen,R,18.1,92.1,2411.0,10.1,Kevin Gausman,R,23.1,89.1,1985.0,11.8,0.7,0.694,1.57,3.36,0.0,0.0,FADE ✗,ESTIMATED,100,
2026-05-11,Arizona Diamondbacks,Texas Rangers,47.9,52.1,119,-143,120,-145,+2.2%,+2.4%,-6.7%,-7.1%,Michael Soroka,R,18.5,88.6,2580.0,9.3,Nathan Eovaldi,R,23.6,87.5,1907.0,14.3,0.691,0.686,2.43,4.2,0.0,0.0,CONFIRMED ✓,ESTIMATED,103,
2026-05-11,Seattle Mariners,Houston Astros,48.7,51.3,-149,123,-150,125,-11.1%,-11.3%,+6.5% ** BET **,+6.9% ** BET **,George Kirby,R,26.0,91.8,2236.0,9.5,Peter Lambert,R,11.1,90.2,2248.0,11.5,0.697,0.762,4.13,3.92,0.0,0.0,CONFIRMED ✓,ESTIMATED,99,** BET **
2026-05-11,San Francisco Giants,Los Angeles Dodgers,53.0,47.0,149,-181,150,-185,+12.8%,+13.0%,-17.4%,-17.9%,Trevor McDonald,R,3.5,91.6,2449.0,11.1,Roki Sasaki,R,14.1,91.0,1610.0,11.0,0.649,0.778,4.5,3.19,0.0,0.0,FADE ✗,ESTIMATED,96,
