date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-08-16,823670,656941,Kyle Schwarber,Philadelphia Phillies,Minnesota Twins,0,Dean Kremer,665152,R,37,526,4.5,1.83,1.18,1.08,1.19,0.99,1.2,1.01,WIND 10 OUT,0.06627,26.6,292,200,265,+276
2026-08-16,823670,621439,Byron Buxton,Minnesota Twins,Philadelphia Phillies,1,Andrew Painter,691725,R,25,371,4.4,1.67,1.2,1.02,1.11,0.99,1.2,1.01,WIND 10 OUT,0.05621,22.5,415,240,390,+344
2026-08-16,823912,660271,Shohei Ohtani,Los Angeles Dodgers,Milwaukee Brewers,1,Logan Henderson,701656,R,27,521,4.4,1.45,0.99,0.99,1.08,1.1,1.0,1.0,,0.05252,21.1,257,200,235,+374
2026-08-16,824156,670541,Yordan Alvarez,Houston Astros,Seattle Mariners,1,Bryan Woo,693433,R,36,539,4.4,1.77,1.15,1.1,0.93,1.04,1.0,1.0,,0.05177,20.9,252,230,255,+378
2026-08-16,824236,808959,Munetaka Murakami,Chicago White Sox,Detroit Tigers,0,Drew Anderson,623454,R,27,378,4.3,1.75,1.2,1.13,1.02,0.95,1.0,1.02,,0.05193,20.5,354,250,330,+388
2026-08-16,822940,691406,Junior Caminero,Tampa Bay Rays,Baltimore Orioles,1,Trevor Rogers,669432,L,35,535,4.4,1.74,0.97,0.97,0.93,0.98,1.0,1.0,ROOF,0.04793,19.4,294,270,280,+415
2026-08-16,823670,547180,Bryce Harper,Philadelphia Phillies,Minnesota Twins,0,Dean Kremer,665152,R,25,528,4.3,1.35,1.2,0.94,1.19,0.99,1.2,1.01,WIND 10 OUT,0.04892,19.4,439,325,425,+415
2026-08-16,824880,621566,Matt Olson,Atlanta Braves,Arizona Diamondbacks,1,Michael Soroka,647336,R,35,537,4.4,1.73,1.18,1.07,0.87,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.04702,19.1,281,240,280,+424
2026-08-16,824477,701398,Sal Stewart,Cincinnati Reds,Miami Marlins,1,Eury Pérez,691587,R,26,528,4.3,1.39,1.1,1.07,0.97,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.04685,18.6,370,270,350,+438
2026-08-16,823991,695506,Jac Caglianone,Kansas City Royals,Los Angeles Angels,0,Ryan Johnson,696270,R,22,446,3.9,1.37,1.08,0.85,1.19,1.02,1.0,1.0,,0.05077,18.4,317,230,290,+443
2026-08-16,823912,571970,Max Muncy,Los Angeles Dodgers,Milwaukee Brewers,1,Logan Henderson,701656,R,23,427,3.7,1.45,1.09,1.11,1.08,1.1,1.0,1.0,,0.05275,18.2,315,300,305,+449
2026-08-16,822940,624413,Pete Alonso,Baltimore Orioles,Tampa Bay Rays,0,Freddy Peralta,642547,R,27,534,4.3,1.42,1.12,1.15,1.07,0.98,1.0,1.0,ROOF,0.04524,18.1,307,310,305,+452
2026-08-16,824477,668709,JJ Bleday,Cincinnati Reds,Miami Marlins,1,Eury Pérez,691587,R,20,394,4.2,1.38,1.1,1.03,0.97,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.04635,18.1,367,300,350,+452
2026-08-16,824642,691023,Jordan Walker,St. Louis Cardinals,Chicago Cubs,0,Edward Cabrera,665795,R,23,507,4.3,1.31,1.04,0.94,1.14,1.0,1.0,1.0,,0.04547,18.1,441,340,400,+452
2026-08-16,823182,696100,Hunter Goodman,Colorado Rockies,San Francisco Giants,0,Blade Tidwell,694918,R,34,460,4.1,1.86,1.2,0.96,0.92,0.91,1.0,1.0,,0.04742,18.1,,350,,+452
2026-08-16,822774,700250,Ben Rice,New York Yankees,Toronto Blue Jays,0,Dylan Cease,656302,R,32,504,4.3,1.68,1.16,1.15,0.86,1.01,1.0,1.0,ROOF,0.04457,17.8,433,333,390,+462
2026-08-16,824477,682829,Elly De La Cruz,Cincinnati Reds,Miami Marlins,1,Eury Pérez,691587,R,20,461,4.5,1.26,0.96,1.12,0.97,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.04227,17.7,311,310,305,+465
2026-08-16,824642,691718,Pete Crow-Armstrong,Chicago Cubs,St. Louis Cardinals,1,Hunter Dobbins,690928,R,27,550,4.4,1.4,1.15,1.03,1.01,1.0,1.0,1.0,,0.04301,17.6,355,275,350,+468
2026-08-16,823344,575929,Willson Contreras,Boston Red Sox,Pittsburgh Pirates,0,Lake Bachar,669199,R,24,464,4.1,1.42,1.07,0.88,1.12,0.94,1.2,1.03,WIND 10 OUT,0.04565,17.4,,,,+475
2026-08-16,824236,678246,Miguel Vargas,Chicago White Sox,Detroit Tigers,0,Drew Anderson,623454,R,27,528,4.4,1.43,1.01,0.93,1.02,0.95,1.0,1.02,,0.04252,17.4,389,390,390,+475
2026-08-16,824477,681715,Heriberto Hernández,Miami Marlins,Cincinnati Reds,0,Nick Lodolo,666157,L,17,333,3.6,1.36,1.2,1.01,1.09,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.05128,17.3,343,240,320,+478
2026-08-16,824236,695657,Colson Montgomery,Chicago White Sox,Detroit Tigers,0,Drew Anderson,623454,R,26,491,4.2,1.46,1.11,0.97,1.02,0.95,1.0,1.02,,0.04328,17.0,399,340,390,+488
2026-08-16,824477,665052,Griffin Conine,Miami Marlins,Cincinnati Reds,0,Nick Lodolo,666157,L,13,185,3.2,1.5,0.91,1.04,1.09,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.05668,17.0,,325,400,+488
2026-08-16,823912,605141,Mookie Betts,Los Angeles Dodgers,Milwaukee Brewers,1,Logan Henderson,701656,R,15,363,4.2,1.2,1.16,1.11,1.08,1.1,1.0,1.0,,0.04344,17.0,494,390,425,+488
2026-08-16,824880,606466,Ketel Marte,Arizona Diamondbacks,Atlanta Braves,0,Bryce Elder,693821,R,21,515,4.4,1.21,0.91,1.09,1.09,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.04115,16.9,317,300,305,+492
2026-08-16,822774,672960,Kazuma Okamoto,Toronto Blue Jays,New York Yankees,1,Ryan Weathers,677960,L,24,489,4.1,1.38,0.99,1.03,1.04,1.01,1.0,1.0,ROOF,0.04429,16.9,542,360,500,+492
2026-08-16,824477,553993,Eugenio Suárez,Cincinnati Reds,Miami Marlins,1,Eury Pérez,691587,R,18,363,4.0,1.34,1.1,1.03,0.97,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.04519,16.9,357,240,330,+492
2026-08-16,824397,592518,Manny Machado,San Diego Padres,Cleveland Guardians,0,Tanner Bibee,676440,R,23,514,4.2,1.3,1.13,1.04,1.11,0.98,1.18,1.04,WIND 9 OUT,0.04297,16.8,487,340,475,+495
2026-08-16,823912,694192,Jackson Chourio,Milwaukee Brewers,Los Angeles Dodgers,0,Tarik Skubal,669373,L,17,406,4.5,1.22,1.06,1.0,0.98,1.1,1.0,1.0,,0.03994,16.8,412,340,390,+495
2026-08-16,823912,681624,Andy Pages,Los Angeles Dodgers,Milwaukee Brewers,1,Logan Henderson,701656,R,20,529,4.3,1.15,1.0,0.97,1.08,1.1,1.0,1.0,,0.04194,16.8,374,350,370,+495
2026-08-16,823590,682928,CJ Abrams,Washington Nationals,New York Mets,0,Christian Scott,681035,R,29,521,4.3,1.53,1.2,0.97,0.91,0.97,1.25,1.04,WIND 13 OUT,0.041,16.5,360,310,330,+506
2026-08-16,823670,665019,Kody Clemens,Minnesota Twins,Philadelphia Phillies,1,Andrew Painter,691725,R,20,433,4.0,1.31,1.08,1.08,1.11,0.99,1.2,1.01,WIND 10 OUT,0.04392,16.4,569,390,500,+510
2026-08-16,824642,673548,Seiya Suzuki,Chicago Cubs,St. Louis Cardinals,1,Hunter Dobbins,690928,R,21,464,4.4,1.3,1.02,1.02,1.01,1.0,1.0,1.0,,0.03991,16.4,422,340,400,+510
2026-08-16,824965,694671,Wyatt Langford,Texas Rangers,Athletics,0,Jacob Lopez,682052,L,14,307,4.3,1.25,1.04,1.03,1.07,1.0,1.0,1.0,,0.04085,16.4,361,260,320,+510
2026-08-16,823912,641343,Jake Bauers,Milwaukee Brewers,Los Angeles Dodgers,0,Tarik Skubal,669373,L,21,443,4.0,1.33,0.97,0.97,0.98,1.1,1.0,1.0,,0.04376,16.4,522,425,500,+510
2026-08-16,824236,693307,Dillon Dingler,Detroit Tigers,Chicago White Sox,1,Sean Burke,680732,R,26,484,4.2,1.47,1.2,1.04,0.96,0.95,1.0,1.02,,0.04121,16.2,483,375,500,+517
2026-08-16,823344,677800,Wilyer Abreu,Boston Red Sox,Pittsburgh Pirates,0,Lake Bachar,669199,R,22,521,4.3,1.25,1.13,1.1,1.12,0.94,1.2,1.03,WIND 10 OUT,0.03992,16.1,384,350,390,+521
2026-08-16,824642,676475,Alec Burleson,St. Louis Cardinals,Chicago Cubs,0,Edward Cabrera,665795,R,20,516,4.2,1.17,1.18,1.03,1.14,1.0,1.0,1.0,,0.04077,16.0,417,360,390,+525
2026-08-16,823344,664040,Brandon Lowe,Pittsburgh Pirates,Boston Red Sox,1,Patrick Sandoval,663776,L,26,514,4.4,1.42,0.91,1.03,0.95,0.94,1.2,1.03,WIND 10 OUT,0.03866,15.9,598,450,575,+529
