date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-08-20,823747,694192,Jackson Chourio,Milwaukee Brewers,Seattle Mariners,1,George Kirby,669923,R,107,420,93,4.52,4.29,1.09,1.07,1.0,0.25356,71.5,29.9,-247,-285,-320,224,180,181,-251,+234,182
2026-08-20,822934,650490,Yandy Díaz,Tampa Bay Rays,Toronto Blue Jays,1,Shane Bieber,669456,R,146,538,121,4.45,4.23,1.15,1.02,0.99,0.25154,70.6,28.9,-259,-250,-325,212,210,181,-240,+246,191
2026-08-20,824474,691023,Jordan Walker,St. Louis Cardinals,Cincinnati Reds,0,Brady Singer,663903,R,139,530,124,4.27,4.06,1.12,1.05,1.01,0.25966,70.5,28.5,-243,-295,-325,231,180,188,-239,+251,180
2026-08-20,824474,676475,Alec Burleson,St. Louis Cardinals,Cincinnati Reds,0,Brady Singer,663903,R,140,539,127,4.24,4.03,1.11,1.05,1.01,0.25831,70.0,27.9,-312,-325,-335,166,150,175,-233,+258,
2026-08-20,824153,670541,Yordan Alvarez,Houston Astros,Los Angeles Angels,1,Grayson Rodriguez,680570,R,144,551,125,4.41,4.19,1.12,1.03,0.99,0.24913,69.9,28.0,-275,-295,-325,202,180,181,-232,+257,202
2026-08-20,823747,668930,Brice Turang,Milwaukee Brewers,Seattle Mariners,1,George Kirby,669923,R,120,532,117,4.55,4.32,1.02,1.07,1.0,0.23807,69.1,27.4,-230,-250,-310,230,210,198,-224,+265,171
2026-08-20,824074,677951,Bobby Witt Jr.,Kansas City Royals,Athletics,1,Gage Jump,695611,L,121,481,109,4.41,4.19,1.09,1.01,1.02,0.24305,68.9,27.0,-327,-295,-335,168,175,175,-222,+270,
2026-08-20,822934,802415,Chandler Simpson,Tampa Bay Rays,Toronto Blue Jays,1,Shane Bieber,669456,R,137,477,118,4.04,3.84,1.18,1.02,0.99,0.25862,68.3,25.9,-329,-325,-345,168,150,172,-215,+286,
2026-08-20,824153,665161,Jeremy Peña,Houston Astros,Los Angeles Angels,1,Grayson Rodriguez,680570,R,88,340,79,4.3,4.08,1.09,1.03,0.99,0.2424,67.8,25.7,-256,-275,-310,218,180,191,-211,+289,189
2026-08-20,824474,682829,Elly De La Cruz,Cincinnati Reds,St. Louis Cardinals,1,Michael McGreevy,700241,R,110,482,108,4.46,4.24,1.03,1.03,1.01,0.23346,67.6,25.8,-227,-295,-310,243,185,188,-209,+288,169
2026-08-20,822934,666018,Jonathan Aranda,Tampa Bay Rays,Toronto Blue Jays,1,Shane Bieber,669456,R,132,540,123,4.39,4.17,1.07,1.02,0.99,0.2359,67.4,25.5,-210,-250,-295,266,230,205,-207,+292,156
2026-08-20,823747,661388,William Contreras,Milwaukee Brewers,Seattle Mariners,1,George Kirby,669923,R,116,509,118,4.31,4.09,1.03,1.07,1.0,0.23937,67.3,25.3,-222,-275,-280,256,200,205,-206,+295,165
2026-08-20,824589,686948,Drake Baldwin,Atlanta Braves,Chicago White Sox,0,Anthony Kay,641743,L,112,462,104,4.44,4.22,1.06,1.01,1.0,0.23169,67.1,25.3,-272,-220,-325,203,240,188,-204,+295,199
2026-08-20,822861,682928,CJ Abrams,Washington Nationals,Texas Rangers,0,Jacob deGrom,594798,R,131,534,124,4.31,4.09,1.08,1.01,1.01,0.23694,66.9,24.9,-219,-210,-260,253,250,225,-202,+302,163
2026-08-20,824474,802139,JJ Wetherholt,St. Louis Cardinals,Cincinnati Reds,0,Brady Singer,663903,R,115,552,122,4.52,4.29,0.98,1.05,1.01,0.22667,66.8,25.1,-234,-275,-320,227,200,191,-201,+298,174
2026-08-20,822934,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,1,Shane Bieber,669456,R,132,551,126,4.37,4.15,1.06,1.02,0.99,0.23317,66.8,24.8,-256,-250,-325,210,220,188,-201,+303,189
2026-08-20,823747,647304,Josh Naylor,Seattle Mariners,Milwaukee Brewers,0,Robert Gasser,688107,L,124,506,118,4.29,4.08,1.07,1.02,1.0,0.23631,66.7,24.7,-185,-200,-213,315,270,270,-200,+305,138
2026-08-20,824589,671739,Michael Harris II,Atlanta Braves,Chicago White Sox,0,Anthony Kay,641743,L,134,483,121,3.99,3.79,1.15,1.01,1.0,0.25124,66.6,24.1,-208,-220,-265,265,240,235,-199,+315,155
2026-08-20,824074,672580,Maikel Garcia,Kansas City Royals,Athletics,1,Gage Jump,695611,L,75,308,72,4.28,4.07,1.05,1.01,1.02,0.23541,66.5,24.4,-257,-275,-325,211,200,181,-199,+310,189
2026-08-20,824474,701398,Sal Stewart,Cincinnati Reds,St. Louis Cardinals,1,Michael McGreevy,700241,R,125,548,127,4.31,4.09,1.03,1.03,1.01,0.23378,66.3,24.4,-243,-275,-310,224,180,184,-197,+310,180
2026-08-20,824074,805779,Jacob Wilson,Athletics,Kansas City Royals,0,Randy Dobnak,677976,R,85,337,80,4.21,4.0,1.08,1.0,1.02,0.23734,66.2,24.1,,,,,,,-196,+315,
2026-08-20,824474,671056,Iván Herrera,St. Louis Cardinals,Cincinnati Reds,0,Brady Singer,663903,R,116,568,127,4.47,4.25,0.97,1.05,1.01,0.22403,66.0,24.2,-249,-275,-320,214,175,184,-194,+313,184
2026-08-20,823747,668227,Randy Arozarena,Seattle Mariners,Milwaukee Brewers,0,Robert Gasser,688107,L,121,511,119,4.29,4.08,1.05,1.02,1.0,0.23166,65.9,23.9,-226,-235,-265,247,210,220,-193,+318,168
2026-08-20,824589,621566,Matt Olson,Atlanta Braves,Chicago White Sox,0,Anthony Kay,641743,L,129,553,127,4.35,4.13,1.05,1.01,1.0,0.22751,65.6,23.7,-189,-210,-225,297,250,245,-191,+322,141
2026-08-20,823747,677594,Julio Rodríguez,Seattle Mariners,Milwaukee Brewers,0,Robert Gasser,688107,L,115,503,116,4.34,4.12,1.03,1.02,1.0,0.22696,65.4,23.5,-214,-275,-280,265,200,205,-189,+326,159
2026-08-20,823747,592885,Christian Yelich,Milwaukee Brewers,Seattle Mariners,1,George Kirby,669923,R,78,385,88,4.38,4.16,0.97,1.07,1.0,0.22518,65.4,23.6,-192,-210,-209,308,260,275,-189,+324,143
2026-08-20,822861,607043,Brandon Nimmo,Texas Rangers,Washington Nationals,1,Andrew Alvarez,674841,L,125,510,121,4.21,4.0,1.07,0.99,1.01,0.23327,65.4,23.4,-242,-210,-275,227,270,205,-189,+327,179
2026-08-20,823747,641343,Jake Bauers,Milwaukee Brewers,Seattle Mariners,1,George Kirby,669923,R,106,457,114,4.01,3.81,1.04,1.07,1.0,0.24136,65.1,22.8,-183,-190,-213,314,300,275,-187,+339,137
2026-08-20,824802,624413,Pete Alonso,Baltimore Orioles,New York Yankees,1,Gerrit Cole,543037,R,127,551,127,4.34,4.12,1.04,0.99,1.0,0.22447,64.9,23.1,-218,-225,-265,266,240,205,-185,+333,162
2026-08-20,824395,808982,Jung Hoo Lee,San Francisco Giants,Cleveland Guardians,0,Gavin Williams,668909,R,129,468,115,4.07,3.87,1.15,0.96,0.99,0.23667,64.8,22.6,-172,-210,-209,329,260,280,-184,+342,129
