date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-18,824463,605280,Clay Holmes,Chicago Cubs,Cincinnati Reds,0,R,71,376,16,91.7,129,708,25.0,23.27,24.13,0.1895,0.858,confirmed,9,0.2504,1.134,0.2161,5.13,0.7498,0.5856,0.4139,0.2639,0.1518,0.0789,4.5,-110,-116,4.5,-102,-125,4.5,-115,-115,,,,"{""fd"":{""2.5"":[-900,null],""3.5"":[-290,null],""4.5"":[-102,null],""5.5"":[200,null],""6.5"":[450,null]},""czr"":{""2.5"":[-1000,null],""3.5"":[-275,null],""4.5"":[-109,null],""5.5"":[179,null],""6.5"":[375,null],""7.5"":[750,null]},""dk"":{""1.5"":[-3200,null],""2.5"":[-700,null],""3.5"":[-257,null],""4.5"":[-111,null],""5.5"":[197,null],""6.5"":[428,null],""7.5"":[920,null]},""mgm"":{""6.5"":[360,null],""3.5"":[-275,null],""2.5"":[-750,null],""5.5"":[180,null],""4.5"":[-115,null]}}",4.5,0.5856,-141,+141,over,fd,4.5,-102,0.1094,2026-09-18T19:17:04Z,2026-09-18T19:17:05Z
2026-09-18,823331,677976,Randy Dobnak,Kansas City Royals,Pittsburgh Pirates,0,R,47,289,11,69.3,1,19,22.0,22.19,22.09,0.1805,0.817,confirmed,9,0.221,1.001,0.1806,3.93,0.5537,0.3636,0.2109,0.1084,0.0498,0.0205,3.5,108,-138,3.5,108,-138,3.5,110,-150,,,,"{""fd"":{""2.5"":[-250,null],""3.5"":[100,null],""4.5"":[240,null],""5.5"":[560,null]},""dk"":{""1.5"":[-750,null],""2.5"":[-231,null],""3.5"":[107,null],""4.5"":[247,null],""5.5"":[554,null],""6.5"":[1160,null]},""czr"":{""1.5"":[-1250,null],""2.5"":[-275,null],""3.5"":[109,null],""4.5"":[235,null],""5.5"":[525,null],""6.5"":[1200,null]},""mgm"":{""6.5"":[875,null],""3.5"":[110,null],""5.5"":[475,null],""4.5"":[230,null],""2.5"":[-220,null]}}",3.5,0.5537,-124,+124,over,mgm,3.5,110,0.1112,2026-09-18T19:17:04Z,2026-09-18T19:17:05Z
2026-09-18,824383,686930,Mason Barnett,Athletics,Cleveland Guardians,0,R,38,185,4,40.7,18,104,19.67,20.75,20.21,0.2049,0.928,confirmed,9,0.1812,0.821,0.1676,3.31,0.4266,0.247,0.1248,0.0554,0.0219,0.0077,2.5,-128,101,2.5,-136,106,2.5,-125,-105,,,,"{""fd"":{""2.5"":[-136,null],""3.5"":[200,null],""4.5"":[480,null]},""czr"":{""1.5"":[-590,null],""2.5"":[-134,null],""3.5"":[181,null],""4.5"":[425,null],""5.5"":[1000,null]},""dk"":{""0.5"":[-2100,null],""1.5"":[-373,null],""2.5"":[-129,null],""3.5"":[195,null],""4.5"":[458,null],""5.5"":[1040,null]},""mgm"":{""3.5"":[195,null],""5.5"":[850,null],""6.5"":[1400,null],""2.5"":[-125,null],""4.5"":[425,null]}}",2.5,0.6388,-177,+177,over,mgm,2.5,-125,0.1185,2026-09-18T19:17:04Z,2026-09-18T19:17:05Z
2026-09-18,822923,624133,Ranger Suarez,Boston Red Sox,Tampa Bay Rays,0,L,130,569,26,137.7,151,651,24.0,21.63,22.81,0.2287,1.036,confirmed,9,0.181,0.82,0.1878,4.27,0.6174,0.4297,0.2659,0.1466,0.0724,0.0322,4.5,122,-156,4.5,114,-146,4.5,105,-145,,,,"{""fd"":{""2.5"":[-700,null],""3.5"":[-245,null],""4.5"":[114,null],""5.5"":[235,null],""6.5"":[500,null]},""dk"":{""1.5"":[-2100,null],""2.5"":[-519,null],""3.5"":[-194,null],""4.5"":[122,null],""5.5"":[265,null],""6.5"":[573,null],""7.5"":[1220,null]},""mgm"":{""2.5"":[-525,null],""4.5"":[105,null],""6.5"":[425,null],""3.5"":[-210,null],""5.5"":[225,null]},""czr"":{""2.5"":[-800,null],""3.5"":[-213,null],""4.5"":[113,null],""5.5"":[230,null],""6.5"":[475,null],""7.5"":[1000,null]}}",4.5,0.4297,+133,-133,under,mgm,4.5,-145,0.0222,2026-09-18T19:17:04Z,2026-09-18T19:17:05Z
2026-09-18,822923,693855,Ian Seymour,Tampa Bay Rays,Boston Red Sox,1,L,150,509,14,122.3,64,242,23.67,20.42,22.04,0.2806,1.271,confirmed,9,0.2211,1.001,0.2809,6.11,0.8534,0.7333,0.5819,0.4222,0.2788,0.1672,5.5,-143,112,5.5,-140,110,6.5,140,-190,,,,"{""fd"":{""2.5"":[-4500,null],""3.5"":[-1000,null],""4.5"":[-350,null],""5.5"":[-140,null],""6.5"":[144,null],""7.5"":[300,null],""8.5"":[630,null]},""dk"":{""3.5"":[-970,null],""4.5"":[-340,null],""5.5"":[-144,null],""6.5"":[152,null],""7.5"":[337,null],""8.5"":[740,null],""9.5"":[1600,null]},""mgm"":{""5.5"":[-135,null],""7.5"":[260,null],""4.5"":[-275,null],""6.5"":[140,null],""8.5"":[350,null]},""czr"":{""9.5"":[850,null],""3.5"":[-950,null],""4.5"":[-335,null],""5.5"":[-137,null],""6.5"":[129,null],""7.5"":[240,null],""8.5"":[450,null]}}",5.5,0.5819,-139,+139,over,dk,7.5,337,0.0499,2026-09-18T19:17:04Z,2026-09-18T19:17:05Z
2026-09-18,823331,694973,Paul Skenes,Pittsburgh Pirates,Kansas City Royals,1,R,185,665,30,162.0,216,733,22.0,22.51,22.25,0.2783,1.261,confirmed,9,0.1948,0.882,0.2476,5.38,0.7825,0.6297,0.4605,0.3043,0.1814,0.0978,5.5,-106,-120,5.5,-111,-115,5.5,100,-135,,,,"{""dk"":{""2.5"":[-2100,null],""3.5"":[-594,null],""4.5"":[-235,null],""5.5"":[-104,null],""6.5"":[200,null],""7.5"":[425,null],""8.5"":[870,null],""9.5"":[1720,null]},""fd"":{""2.5"":[-3500,null],""3.5"":[-770,null],""4.5"":[-290,null],""5.5"":[-111,null],""6.5"":[186,null],""7.5"":[390,null]},""mgm"":{""4.5"":[-210,null],""3.5"":[-450,null],""6.5"":[185,null],""7.5"":[350,null],""5.5"":[-105,null]},""czr"":{""9.5"":[1300,null],""3.5"":[-850,null],""4.5"":[-250,null],""5.5"":[-112,null],""6.5"":[170,null],""7.5"":[325,null],""8.5"":[625,null]}}",5.5,0.4605,+117,-117,under,fd,5.5,-115,0.0353,2026-09-18T15:33:13Z,2026-09-18T19:31:15Z
2026-09-18,824383,682982,Daniel Espino,Cleveland Guardians,Athletics,1,R,21,52,1,12.3,0,0,7.0,18.07,12.54,0.2586,1.171,confirmed,9,0.2116,0.959,0.2484,3.19,0.4065,0.2297,0.1123,0.0478,0.0179,0.0059,,,,,,,,,,,,,,,,,,,,,,,2026-09-18T15:33:13Z,2026-09-18T19:31:15Z
2026-09-18,824790,669160,Dustin May,Milwaukee Brewers,Baltimore Orioles,0,R,133,584,28,138.3,123,584,13.0,21.05,17.02,0.224,1.015,confirmed,9,0.2561,1.16,0.2596,4.35,0.6378,0.4518,0.2835,0.1576,0.0779,0.0343,5.5,-103,-124,5.5,100,-128,5.5,100,-135,,,,"{""dk"":{""2.5"":[-1300,null],""3.5"":[-464,null],""4.5"":[-204,null],""5.5"":[-101,null],""6.5"":[195,null],""7.5"":[376,null],""8.5"":[720,null],""9.5"":[1380,null]},""fd"":{""2.5"":[-2200,null],""3.5"":[-590,null],""4.5"":[-245,null],""5.5"":[100,null],""6.5"":[196,null],""7.5"":[400,null]},""mgm"":{""7.5"":[380,null],""4.5"":[-220,null],""6.5"":[195,null],""3.5"":[-500,null],""5.5"":[100,null]},""czr"":{""3.5"":[-590,null],""4.5"":[-225,null],""5.5"":[102,null],""6.5"":[183,null],""7.5"":[350,null],""8.5"":[700,null]}}",5.5,0.2835,+253,-253,under,dk,5.5,-124,0.1947,2026-09-18T15:33:13Z,2026-09-18T20:01:18Z
2026-09-18,824547,808825,Andrew Sears,Detroit Tigers,Chicago White Sox,0,L,13,73,2,16.7,0,0,22.0,21.82,21.91,0.2094,0.948,confirmed,9,0.2639,1.195,0.251,5.46,0.7909,0.6413,0.4733,0.316,0.1905,0.1038,3.5,-158,123,3.5,-156,122,3.5,-160,120,,,,"{""dk"":{""1.5"":[-1600,null],""2.5"":[-414,null],""3.5"":[-158,null],""4.5"":[151,null],""5.5"":[338,null],""6.5"":[740,null],""7.5"":[1580,null]},""fd"":{""2.5"":[-460,null],""3.5"":[-156,null],""4.5"":[140,null],""5.5"":[300,null],""6.5"":[680,null]},""mgm"":{""4.5"":[135,null],""2.5"":[-375,null],""6.5"":[525,null],""3.5"":[-160,null],""5.5"":[270,null]},""czr"":{""2.5"":[-500,null],""3.5"":[-154,null],""4.5"":[134,null],""5.5"":[285,null],""6.5"":[600,null]}}",3.5,0.7909,-378,+378,over,dk,5.5,338,0.245,2026-09-18T15:33:13Z,2026-09-18T20:01:18Z
2026-09-18,823005,676917,Cade Cavalli,Washington Nationals,St. Louis Cardinals,0,R,194,687,31,164.7,40,219,23.33,22.46,22.9,0.264,1.196,confirmed,9,0.2005,0.908,0.241,5.48,0.7929,0.6436,0.476,0.3189,0.1932,0.1059,6.5,116,-148,6.5,120,-154,5.5,-165,125,,,,"{""dk"":{""3.5"":[-1060,null],""4.5"":[-395,null],""5.5"":[-178,null],""6.5"":[113,null],""7.5"":[223,null],""8.5"":[443,null],""9.5"":[890,null],""10.5"":[1740,null]},""fd"":{""3.5"":[-1400,null],""4.5"":[-460,null],""5.5"":[-200,null],""6.5"":[120,null],""7.5"":[230,null],""8.5"":[440,null]},""mgm"":{""4.5"":[-325,null],""3.5"":[-800,null],""5.5"":[-160,null],""7.5"":[230,null],""6.5"":[120,null]},""czr"":{""9.5"":[750,null],""3.5"":[-2000,null],""4.5"":[-420,null],""5.5"":[-190,null],""6.5"":[113,null],""7.5"":[210,null],""8.5"":[380,null]}}",6.5,0.3189,+214,-214,under,dk,6.5,-148,0.118,2026-09-18T15:33:13Z,2026-09-18T20:01:18Z
