date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-12,824224,685299,Tanner Gordon,Colorado Rockies,Detroit Tigers,0,R,76,406,9,93.3,62,337,25.33,22.63,23.98,0.1907,0.864,confirmed,9,0.235,1.064,0.2035,4.83,0.7077,0.533,0.3611,0.2197,0.1203,0.0595,3.5,-153,120,3.5,-140,110,3.5,-160,120,,,,"{""dk"":{""1.5"":[-1520,null],""2.5"":[-399,null],""3.5"":[-154,null],""4.5"":[150,null],""5.5"":[340,null],""6.5"":[740,null],""7.5"":[1560,null]},""fd"":{""2.5"":[-440,null],""3.5"":[-140,null],""4.5"":[158,null],""5.5"":[360,null]},""mgm"":{""3.5"":[-160,null],""5.5"":[275,null],""6.5"":[525,null],""2.5"":[-400,null],""4.5"":[135,null]},""czr"":{""2.5"":[-440,null],""3.5"":[-145,null],""4.5"":[143,null],""5.5"":[305,null],""6.5"":[650,null]}}",3.5,0.7077,-242,+242,over,fd,3.5,-140,0.1572,2026-09-12T15:31:40Z,2026-09-12T16:00:07Z
2026-09-12,824224,808825,Andrew Sears,Detroit Tigers,Colorado Rockies,1,L,8,51,1,12.3,0,0,23.0,22.07,22.54,0.2078,0.941,confirmed,9,0.2252,1.02,0.212,4.82,0.7073,0.5325,0.3603,0.2187,0.1193,0.0587,,,,,,,,,,,,,,,,,,,,,,,2026-09-12T15:31:40Z,2026-09-12T16:00:07Z
2026-09-12,823496,804267,Zac Thornton,New York Mets,New York Yankees,0,L,51,267,12,66.3,0,0,23.33,22.18,22.75,0.2038,0.923,confirmed,9,0.2475,1.121,0.2291,5.21,0.7606,0.6,0.4287,0.2763,0.1606,0.0844,,,,,,,,,,,,,,,,,,,,,,,2026-09-12T15:31:40Z,2026-09-12T16:00:07Z
2026-09-12,823496,543037,Gerrit Cole,New York Yankees,New York Mets,1,R,113,453,19,111.0,0,0,24.67,23.23,23.95,0.2407,1.09,confirmed,9,0.2052,0.929,0.2241,5.32,0.7737,0.6171,0.4472,0.2931,0.1736,0.0931,5.5,-110,-116,5.5,-111,-115,5.5,-105,-125,,,,"{""dk"":{""2.5"":[-2400,null],""3.5"":[-640,null],""4.5"":[-249,null],""5.5"":[-113,null],""6.5"":[187,null],""7.5"":[396,null],""8.5"":[860,null],""9.5"":[1740,null]},""fd"":{""2.5"":[-3500,null],""3.5"":[-850,null],""4.5"":[-295,null],""5.5"":[-111,null],""6.5"":[186,null],""7.5"":[370,null]},""mgm"":{""3.5"":[-450,null],""4.5"":[-210,null],""5.5"":[-105,null],""6.5"":[180,null],""7.5"":[340,null]},""czr"":{""9.5"":[1200,null],""3.5"":[-800,null],""4.5"":[-260,null],""5.5"":[-109,null],""6.5"":[168,null],""7.5"":[320,null],""8.5"":[625,null]}}",5.5,0.4472,+124,-124,under,fd,5.5,-115,0.0486,2026-09-12T15:31:40Z,2026-09-12T16:00:07Z
2026-09-12,824630,605280,Clay Holmes,Chicago Cubs,Pittsburgh Pirates,1,R,65,349,15,86.0,129,708,23.33,23.02,23.18,0.1879,0.851,confirmed,9,0.2275,1.03,0.1938,4.41,0.6411,0.4556,0.2886,0.1632,0.0827,0.0377,4.5,105,-133,4.5,102,-130,4.5,105,-140,,,,"{""dk"":{""1.5"":[-2000,null],""2.5"":[-536,null],""3.5"":[-212,null],""4.5"":[105,null],""5.5"":[223,null],""6.5"":[466,null],""7.5"":[970,null]},""fd"":{""2.5"":[-770,null],""3.5"":[-265,null],""4.5"":[102,null],""5.5"":[215,null],""6.5"":[470,null]},""mgm"":{""5.5"":[210,null],""4.5"":[105,null],""2.5"":[-525,null],""6.5"":[400,null],""3.5"":[-210,null]},""czr"":{""2.5"":[-800,null],""3.5"":[-240,null],""4.5"":[107,null],""5.5"":[215,null],""6.5"":[425,null],""7.5"":[900,null]}}",4.5,0.4556,+119,-119,under,fd,4.5,-130,0.0113,2026-09-12T15:31:40Z,2026-09-12T16:00:07Z
2026-09-12,822768,680694,Kyle Bradish,Baltimore Orioles,Toronto Blue Jays,0,R,140,652,28,152.0,47,126,25.0,23.44,24.22,0.23,1.042,confirmed,9,0.1901,0.861,0.1984,4.71,0.6894,0.511,0.34,0.2028,0.1088,0.0527,3.5,-134,105,3.5,-115,-111,3.5,-150,110,,,,"{""dk"":{""1.5"":[-1300,null],""2.5"":[-360,null],""3.5"":[-134,null],""4.5"":[171,null],""5.5"":[383,null],""6.5"":[840,null]},""fd"":{""2.5"":[-350,null],""3.5"":[-115,null],""4.5"":[196,null],""5.5"":[430,null]},""mgm"":{""4.5"":[150,null],""5.5"":[310,null],""3.5"":[-150,null],""6.5"":[575,null],""2.5"":[-350,null]},""czr"":{""2.5"":[-420,null],""3.5"":[-132,null],""4.5"":[160,null],""5.5"":[350,null],""6.5"":[750,null]}}",3.5,0.6894,-222,+222,over,fd,3.5,-115,0.1853,2026-09-12T15:31:40Z,2026-09-12T16:00:07Z
2026-09-12,824630,694973,Paul Skenes,Pittsburgh Pirates,Chicago Cubs,0,R,181,640,29,155.0,216,733,20.67,22.42,21.55,0.2819,1.277,confirmed,9,0.1988,0.9,0.2558,5.56,0.8022,0.6572,0.4912,0.3327,0.2037,0.1128,5.5,102,-130,5.5,104,-132,5.5,-105,-125,,,,"{""dk"":{""2.5"":[-1660,null],""3.5"":[-509,null],""4.5"":[-212,null],""5.5"":[103,null],""6.5"":[215,null],""7.5"":[444,null],""8.5"":[910,null]},""fd"":{""2.5"":[-2500,null],""3.5"":[-590,null],""4.5"":[-235,null],""5.5"":[104,null],""6.5"":[200,null],""7.5"":[400,null]},""mgm"":{""4.5"":[-235,null],""3.5"":[-550,null],""6.5"":[175,null],""5.5"":[-110,null],""7.5"":[340,null]},""czr"":{""3.5"":[-675,null],""4.5"":[-218,null],""5.5"":[104,null],""6.5"":[189,null],""7.5"":[375,null],""8.5"":[700,null]}}",5.5,0.4912,+104,-104,over,fd,5.5,104,0.0284,2026-09-12T15:31:40Z,2026-09-12T16:16:10Z
2026-09-12,822768,693686,Spencer Miles,Toronto Blue Jays,Baltimore Orioles,1,R,81,350,6,87.7,0,0,14.67,17.16,15.91,0.2276,1.031,confirmed,9,0.2569,1.164,0.2645,4.17,0.6063,0.4174,0.2535,0.1359,0.0647,0.0274,,,,,,,,,,,,,,,,,,,,,,,2026-09-12T15:31:40Z,2026-09-12T16:16:10Z
2026-09-12,824712,677976,Randy Dobnak,Kansas City Royals,Boston Red Sox,0,R,43,268,10,63.7,1,19,22.67,22.3,22.48,0.18,0.815,confirmed,9,0.2076,0.94,0.1687,3.67,0.5014,0.3135,0.1724,0.0839,0.0364,0.0142,3.5,122,-156,3.5,114,-146,3.5,115,-155,,,,"{""dk"":{""1.5"":[-690,null],""2.5"":[-210,null],""3.5"":[122,null],""4.5"":[280,null],""5.5"":[640,null],""6.5"":[1440,null]},""fd"":{""2.5"":[-265,null],""3.5"":[114,null],""4.5"":[250,null],""5.5"":[540,null]},""mgm"":{""4.5"":[250,null],""5.5"":[500,null],""3.5"":[115,null],""6.5"":[950,null],""2.5"":[-210,null]},""czr"":{""1.5"":[-1250,null],""2.5"":[-250,null],""3.5"":[111,null],""4.5"":[245,null],""5.5"":[550,null],""6.5"":[1300,null]}}",3.5,0.5014,-101,+101,over,dk,3.5,122,0.0764,2026-09-12T15:31:40Z,2026-09-12T16:30:59Z
2026-09-12,824712,624133,Ranger Suarez,Boston Red Sox,Kansas City Royals,1,L,122,543,25,130.7,151,651,22.33,21.45,21.89,0.2259,1.023,confirmed,9,0.2009,0.91,0.2057,4.47,0.6529,0.4687,0.3,0.1713,0.0876,0.0403,4.5,-151,118,4.5,-148,114,5.5,135,-185,,,,"{""dk"":{""2.5"":[-1080,null],""3.5"":[-364,null],""4.5"":[-152,null],""5.5"":[145,null],""6.5"":[306,null],""7.5"":[650,null],""8.5"":[1360,null]},""fd"":{""2.5"":[-1450,null],""3.5"":[-400,null],""4.5"":[-148,null],""5.5"":[144,null],""6.5"":[300,null],""7.5"":[630,null]},""mgm"":{""5.5"":[135,null],""3.5"":[-325,null],""4.5"":[-150,null],""6.5"":[260,null],""7.5"":[475,null]},""czr"":{""3.5"":[-440,null],""4.5"":[-148,null],""5.5"":[124,null],""6.5"":[250,null],""7.5"":[500,null],""8.5"":[1000,null]}}",4.5,0.4687,+113,-113,under,dk,4.5,118,0.0987,2026-09-12T15:31:40Z,2026-09-12T16:30:59Z
