player_id,name,so,pa
500743,Miguel Rojas,26,244
502054,Tommy Pham,10,29
502671,Paul Goldschmidt,85,371
514888,Jose Altuve,111,555
518595,Travis d'Arnaud,24,80
518692,Freddie Freeman,113,646
521692,Salvador Perez,118,611
543510,James McCann,39,152
543760,Marcus Semien,100,536
543877,Christian Vázquez,52,262
545121,Ildemaro Vargas,47,483
545341,Randal Grichuk,60,269
545361,Mike Trout,161,619
547180,Bryce Harper,144,675
553869,Elias Díaz,57,233
553993,Eugenio Suárez,164,486
571448,Nolan Arenado,118,581
571657,Kyle Farmer,4,17
571771,Enrique Hernández,27,87
571912,Luke Maile,14,45
571970,Max Muncy,138,550
572233,Christian Walker,145,617
573262,Mike Yastrzemski,94,392
575929,Willson Contreras,134,533
592518,Manny Machado,139,662
592663,J.T. Realmuto,98,454
592885,Christian Yelich,131,489
593428,Xander Bogaerts,108,596
595978,Austin Hedges,44,241
596019,Francisco Lindor,90,450
596115,Trevor Story,81,256
596117,Garrett Stubbs,14,63
596142,Gary Sánchez,55,264
605141,Mookie Betts,55,512
606192,Teoscar Hernández,129,477
606466,Ketel Marte,86,606
607043,Brandon Nimmo,144,639
607208,Trea Turner,143,682
608070,José Ramírez,68,529
608324,Alex Bregman,101,693
608348,Carson Kelly,69,419
608369,Corey Seager,99,419
620443,Luis Torrens,56,274
621020,Dansby Swanson,111,475
621438,Tyrone Taylor,40,234
621493,Taylor Ward,130,606
621566,Matt Olson,169,683
622268,Donovan Walton,42,255
622761,Jorge Mateo,68,213
623168,Tyler Heineman,29,196
624424,Michael Conforto,80,301
624428,Adam Frazier,39,147
624431,Jose Trevino,29,152
624641,Edmundo Sosa,51,242
630105,Jake Cronenworth,92,410
640459,Brian Navarreto,19,55
640902,Jhonny Pereda,17,93
641343,Jake Bauers,149,560
641355,Cody Bellinger,87,554
641487,J.P. Crawford,94,476
641680,Jonah Heim,69,379
641857,Ryan McMahon,104,356
642086,Dominic Smith,47,294
642215,Weston Wilson,55,175
642350,Jose Siri,79,244
642708,Amed Rosario,56,236
643217,Andrew Benintendi,107,456
643289,Mauricio Dubón,73,607
643376,Danny Jansen,52,213
643396,Isiah Kiner-Falefa,25,173
643446,Jeff McNeil,57,505
645277,Ozzie Albies,98,669
645302,Victor Robles,22,149
645305,Ali Sánchez,25,88
647304,Josh Naylor,78,633
650333,Luis Arraez,28,652
650490,Yandy Díaz,98,673
650559,Bryan De La Cruz,16,76
655316,Andruw Monasterio,67,336
656537,Derek Hill,69,215
656775,Cedric Mullins,94,492
656811,Ryan O'Hearn,94,436
656941,Kyle Schwarber,218,683
656976,Pavin Smith,23,109
657136,Connor Wong,57,233
660271,Shohei Ohtani,146,601
660670,Ronald Acuña Jr.,101,455
660821,Jesús Sánchez,75,315
661388,William Contreras,93,628
661531,Brian Serven,21,82
662139,Daulton Varsho,107,526
663330,Jahmai Jones,56,175
663457,Lars Nootbaar,66,314
663494,Bryan Torres,38,183
663538,Nico Hoerner,58,675
663586,Austin Riley,195,614
663647,Ke'Bryan Hayes,48,238
663656,Kyle Tucker,102,610
663728,Cal Raleigh,162,516
663743,Nick Fortes,41,315
663886,Tyler Stephenson,125,460
