player_id,name,so,pa
500743,Miguel Rojas,24,223
502671,Paul Goldschmidt,85,363
514888,Jose Altuve,104,517
518595,Travis d'Arnaud,22,73
518692,Freddie Freeman,102,604
521692,Salvador Perez,110,582
543510,James McCann,39,148
543760,Marcus Semien,100,501
543807,George Springer,86,475
543877,Christian Vázquez,52,260
545121,Ildemaro Vargas,46,469
545341,Randal Grichuk,57,238
545361,Mike Trout,151,575
547180,Bryce Harper,136,634
553869,Elias Díaz,52,216
553993,Eugenio Suárez,155,455
571448,Nolan Arenado,110,545
571657,Kyle Farmer,4,17
571771,Enrique Hernández,24,72
571912,Luke Maile,12,38
571970,Max Muncy,128,512
572233,Christian Walker,134,587
573262,Mike Yastrzemski,88,367
592450,Aaron Judge,78,276
592518,Manny Machado,131,617
592626,Joc Pederson,102,432
592663,J.T. Realmuto,88,420
592885,Christian Yelich,122,460
593428,Xander Bogaerts,99,560
595879,Javier Báez,34,180
595978,Austin Hedges,41,228
596019,Francisco Lindor,79,402
596115,Trevor Story,72,225
596117,Garrett Stubbs,12,59
596142,Gary Sánchez,53,254
602104,Ramón Urías,17,97
605137,Josh Bell,117,579
605141,Mookie Betts,53,470
605170,Victor Caratini,70,352
605353,Vimael Machín,2,3
606192,Teoscar Hernández,118,437
606466,Ketel Marte,81,565
607043,Brandon Nimmo,132,606
607208,Trea Turner,137,640
608070,José Ramírez,65,494
608324,Alex Bregman,99,665
608348,Carson Kelly,66,395
608369,Corey Seager,88,379
620443,Luis Torrens,52,261
621438,Tyrone Taylor,40,226
621493,Taylor Ward,127,597
621566,Matt Olson,162,645
622268,Donovan Walton,36,230
622761,Jorge Mateo,58,198
623168,Tyler Heineman,27,185
624413,Pete Alonso,155,647
624424,Michael Conforto,74,274
624428,Adam Frazier,38,140
624431,Jose Trevino,27,139
624641,Edmundo Sosa,50,237
630105,Jake Cronenworth,83,368
640459,Brian Navarreto,18,54
640902,Jhonny Pereda,17,89
641343,Jake Bauers,137,532
641355,Cody Bellinger,82,514
641487,J.P. Crawford,86,435
641680,Jonah Heim,67,360
641857,Ryan McMahon,97,334
642086,Dominic Smith,46,293
