date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-09-09,823497,700250,Ben Rice,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,36,595,4.3,1.66,1.18,0.99,1.19,1.08,1.0,1.0,,0.06517,25.2,231,190,225,+297
2026-09-09,823739,691718,Pete Crow-Armstrong,Chicago Cubs,Milwaukee Brewers,0,Logan Henderson,701656,R,41,655,4.5,1.73,1.18,1.02,1.08,1.05,1.0,1.0,,0.05964,24.2,323,230,305,+313
2026-09-09,823497,696100,Hunter Goodman,Colorado Rockies,New York Yankees,0,Will Warren,701542,R,37,513,4.1,1.87,1.2,0.98,1.04,1.08,1.0,1.0,,0.06403,23.8,296,240,305,+320
2026-09-09,823497,592450,Aaron Judge,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,17,264,4.4,1.53,1.15,1.04,1.19,1.08,1.0,1.0,,0.05983,23.8,185,155,192,+320
2026-09-09,823416,656941,Kyle Schwarber,Philadelphia Phillies,Houston Astros,1,Hunter Brown,686613,R,43,623,4.5,1.86,1.17,1.06,0.97,1.06,1.0,1.0,,0.05837,23.7,263,200,255,+322
2026-09-09,824549,808959,Munetaka Murakami,Chicago White Sox,Pittsburgh Pirates,1,Lake Bachar,669199,R,30,478,4.4,1.66,1.2,0.98,1.1,1.05,1.0,1.0,,0.05803,23.1,283,280,305,+333
2026-09-09,824871,691406,Junior Caminero,Tampa Bay Rays,Atlanta Braves,0,TBD,,,39,630,4.4,1.71,1.0,1.0,1.0,1.02,1.0,1.0,,0.05299,21.3,304,270,280,+369
2026-09-09,824871,621566,Matt Olson,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,37,628,4.3,1.64,1.14,0.93,1.05,1.02,1.0,1.0,,0.05357,21.1,362,310,350,+374
2026-09-09,823497,671277,Luis García Jr.,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,28,490,3.7,1.55,1.18,0.99,1.19,1.08,1.0,1.0,,0.06073,20.7,338,250,350,+383
2026-09-09,824549,695657,Colson Montgomery,Chicago White Sox,Pittsburgh Pirates,1,Lake Bachar,669199,R,31,575,4.2,1.51,1.08,0.88,1.1,1.05,1.0,1.0,,0.05292,20.4,329,310,320,+390
2026-09-09,824791,624413,Pete Alonso,Baltimore Orioles,Cleveland Guardians,1,Foster Griffin,656492,L,34,632,4.3,1.53,1.0,0.91,1.06,1.03,1.0,1.0,,0.05043,19.9,382,240,350,+403
2026-09-09,824549,678246,Miguel Vargas,Chicago White Sox,Pittsburgh Pirates,1,Lake Bachar,669199,R,30,627,4.4,1.39,0.97,0.92,1.1,1.05,1.0,1.0,,0.04871,19.7,310,340,330,+408
2026-09-09,823900,660271,Shohei Ohtani,Los Angeles Dodgers,Cincinnati Reds,1,Rhett Lowder,695076,R,30,596,4.4,1.44,1.02,1.03,1.0,1.1,1.0,1.0,,0.04819,19.5,222,200,210,+413
2026-09-09,823251,695578,James Wood,Washington Nationals,San Diego Padres,0,Walker Buehler,621111,R,30,562,4.7,1.5,1.14,0.99,1.01,0.98,1.2,1.07,HOT 86F · WIND 10 OUT,0.04495,19.4,380,340,350,+415
2026-09-09,823416,670541,Yordan Alvarez,Houston Astros,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,38,628,4.4,1.68,1.07,0.88,0.86,1.06,1.0,1.0,,0.0466,18.9,297,350,305,+429
2026-09-09,823900,701398,Sal Stewart,Cincinnati Reds,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,31,629,4.3,1.43,1.08,1.08,0.98,1.1,1.0,1.0,,0.04636,18.5,501,350,475,+441
2026-09-09,823497,502671,Paul Goldschmidt,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,18,359,3.7,1.36,0.96,1.04,1.19,1.08,1.0,1.0,,0.05316,18.3,,,,+446
2026-09-09,823497,666160,Mickey Moniak,Colorado Rockies,New York Yankees,0,Will Warren,701542,R,22,393,3.8,1.48,1.19,1.06,1.04,1.08,1.0,1.0,,0.05066,17.9,367,310,370,+459
2026-09-09,824226,693307,Dillon Dingler,Detroit Tigers,Minnesota Twins,1,Zebby Matthews,805673,R,26,559,4.2,1.35,1.2,1.08,1.17,0.95,1.0,1.04,,0.04554,17.8,499,400,475,+462
2026-09-09,823739,673548,Seiya Suzuki,Chicago Cubs,Milwaukee Brewers,0,Logan Henderson,701656,R,24,569,4.4,1.26,1.01,1.08,1.08,1.05,1.0,1.0,,0.04329,17.7,491,390,475,+465
2026-09-09,823900,682829,Elly De La Cruz,Cincinnati Reds,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,25,564,4.5,1.3,0.97,1.01,0.98,1.1,1.0,1.0,,0.04239,17.7,537,475,500,+465
2026-09-09,823251,682928,CJ Abrams,Washington Nationals,San Diego Padres,0,Walker Buehler,621111,R,30,596,4.3,1.44,1.16,1.11,1.01,0.98,1.2,1.07,HOT 86F · WIND 10 OUT,0.04325,17.3,435,400,425,+478
2026-09-09,823739,694192,Jackson Chourio,Milwaukee Brewers,Chicago Cubs,1,Kevin Gausman,592332,R,22,504,4.5,1.28,1.06,1.08,1.01,1.05,1.0,1.0,,0.04103,17.2,447,350,400,+481
2026-09-09,823739,608324,Alex Bregman,Chicago Cubs,Milwaukee Brewers,0,Logan Henderson,701656,R,24,653,4.6,1.15,1.0,1.02,1.08,1.05,1.0,1.0,,0.03948,16.9,710,360,700,+492
2026-09-09,823900,571970,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,1,Rhett Lowder,695076,R,26,498,3.7,1.45,1.11,1.05,1.0,1.1,1.0,1.0,,0.04857,16.8,435,270,400,+495
2026-09-09,823818,665742,Juan Soto,New York Mets,Miami Marlins,0,Janson Junk,676083,R,24,401,4.3,1.56,1.2,1.01,0.96,0.92,1.0,1.0,,0.04162,16.7,331,325,320,+499
2026-09-09,823900,553993,Eugenio Suárez,Cincinnati Reds,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,22,447,4.0,1.37,1.11,1.11,0.98,1.1,1.0,1.0,,0.04471,16.7,450,340,425,+499
2026-09-09,823900,668709,JJ Bleday,Cincinnati Reds,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,22,487,4.2,1.3,1.11,1.0,0.98,1.1,1.0,1.0,,0.04244,16.7,464,425,475,+499
2026-09-09,824549,664040,Brandon Lowe,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,29,592,4.4,1.41,1.19,1.05,0.9,1.05,1.0,1.0,,0.0403,16.6,322,300,330,+502
2026-09-09,824871,686948,Drake Baldwin,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,22,540,4.4,1.22,1.1,0.98,1.05,1.02,1.0,1.0,,0.03992,16.4,489,475,475,+510
2026-09-09,823416,547180,Bryce Harper,Philadelphia Phillies,Houston Astros,1,Hunter Brown,686613,R,27,618,4.3,1.3,1.2,1.02,0.97,1.06,1.0,1.0,,0.04066,16.3,472,310,475,+513
2026-09-09,823739,664023,Ian Happ,Chicago Cubs,Milwaukee Brewers,0,Logan Henderson,701656,R,23,581,4.2,1.2,1.11,0.95,1.08,1.05,1.0,1.0,,0.04141,16.3,584,450,500,+513
2026-09-09,824956,672960,Kazuma Okamoto,Toronto Blue Jays,Athletics,0,Brady Basso,669620,L,30,572,4.1,1.48,1.11,1.02,0.94,1.0,1.0,1.08,HOT 89F,0.04227,16.2,327,270,305,+517
2026-09-09,823497,665862,Jazz Chisholm Jr.,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,19,520,3.9,1.13,1.07,0.94,1.19,1.08,1.0,1.0,,0.0443,16.2,397,280,400,+517
2026-09-09,823090,608369,Corey Seager,Texas Rangers,Seattle Mariners,0,Kade Anderson,807739,L,16,362,4.3,1.25,0.97,1.09,1.05,0.99,1.0,0.98,,0.03976,16.0,384,375,370,+525
2026-09-09,824713,677800,Wilyer Abreu,Boston Red Sox,Los Angeles Angels,1,Ryan Johnson,696270,R,23,620,4.4,1.15,1.07,0.91,1.16,0.96,1.25,1.02,WIND 14 OUT,0.03894,16.0,397,310,390,+525
2026-09-09,823739,641343,Jake Bauers,Milwaukee Brewers,Chicago Cubs,1,Kevin Gausman,592332,R,24,522,4.0,1.33,1.1,0.89,1.01,1.05,1.0,1.0,,0.04271,16.0,495,375,500,+525
2026-09-09,823900,605141,Mookie Betts,Los Angeles Dodgers,Cincinnati Reds,1,Rhett Lowder,695076,R,18,456,4.3,1.18,1.09,0.95,1.0,1.1,1.0,1.0,,0.03958,15.9,537,350,525,+529
2026-09-09,823090,669394,Jake Burger,Texas Rangers,Seattle Mariners,0,Kade Anderson,807739,L,25,550,4.0,1.32,1.2,1.06,1.05,0.99,1.0,0.98,,0.04208,15.8,425,360,400,+533
2026-09-09,824871,660670,Ronald Acuña Jr.,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,16,404,4.4,1.18,1.11,1.12,1.05,1.02,1.0,1.0,,0.03844,15.8,490,360,475,+533
2026-09-09,824871,671739,Michael Harris II,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,24,553,4.0,1.28,1.09,0.93,1.05,1.02,1.0,1.0,,0.04184,15.7,461,400,475,+537
2026-09-09,823090,663728,Cal Raleigh,Seattle Mariners,Texas Rangers,1,Cody Bradford,674003,L,21,458,4.2,1.31,1.03,0.89,1.0,0.99,1.0,0.98,,0.03939,15.5,313,325,290,+545
2026-09-09,824549,665833,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,17,359,4.4,1.31,1.15,0.98,0.9,1.05,1.0,1.0,,0.03736,15.4,318,340,330,+549
2026-09-09,824549,699013,Esmerlyn Valdez,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,16,281,4.0,1.43,0.98,1.02,0.9,1.05,1.0,1.0,,0.04075,15.3,,,390,+554
2026-09-09,823090,694671,Wyatt Langford,Texas Rangers,Seattle Mariners,0,Kade Anderson,807739,L,16,401,4.3,1.18,0.95,1.08,1.05,0.99,1.0,0.98,,0.03755,15.2,536,450,500,+558
2026-09-09,823172,646240,Rafael Devers,San Francisco Giants,St. Louis Cardinals,1,Andre Pallante,669467,R,35,624,4.3,1.58,1.2,1.04,0.86,0.91,1.1,1.02,WIND 5 OUT,0.03744,15.1,,,,+562
2026-09-09,823090,592626,Joc Pederson,Texas Rangers,Seattle Mariners,0,Kade Anderson,807739,L,25,419,3.2,1.57,0.96,0.89,1.05,0.99,1.0,0.98,,0.04974,15.1,,,,+562
2026-09-09,824791,683002,Gunnar Henderson,Baltimore Orioles,Cleveland Guardians,1,Foster Griffin,656492,L,22,647,4.5,1.08,1.07,1.1,1.06,1.03,1.0,1.0,,0.0358,15.1,,425,500,+562
