date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-23,824060,663542,Bryan Hudson,Chicago White Sox,Kansas City Royals,0,L,59,269,8,65.3,19,75,4.67,9.43,7.05,0.2239,1.012,confirmed,9,0.2045,0.924,0.207,1.47,0.0739,0.0231,0.0062,0.0014,0.0003,0.0001,,,,,,,,,,,,,,,,,,,,,,,2026-09-23T15:31:48Z,2026-09-23T19:32:15Z
2026-09-23,824301,518876,Merrill Kelly,Arizona Diamondbacks,Colorado Rockies,0,R,111,683,28,156.7,167,748,22.33,24.04,23.19,0.1762,0.796,confirmed,9,0.2248,1.016,0.1793,4.08,0.5815,0.392,0.2341,0.1244,0.0591,0.0252,3.5,-166,130,3.5,-136,106,3.5,-160,120,,,,"{""fd"":{""2.5"":[-430,null],""3.5"":[-136,null],""4.5"":[164,null],""5.5"":[390,null]},""czr"":{""2.5"":[-440,null],""3.5"":[-143,null],""4.5"":[146,null],""5.5"":[305,null],""6.5"":[650,null]},""mgm"":{""2.5"":[-400,null],""6.5"":[575,null],""3.5"":[-160,null],""5.5"":[290,null],""4.5"":[135,null]},""dk"":{""1.5"":[-1700,null],""2.5"":[-451,null],""3.5"":[-167,null],""4.5"":[140,null],""5.5"":[310,null],""6.5"":[690,null],""7.5"":[1460,null]}}",3.5,0.5815,-139,+139,over,fd,3.5,-136,0.0388,2026-09-23T19:32:14Z,2026-09-23T19:32:15Z
2026-09-23,823492,669438,Mason Englert,Tampa Bay Rays,New York Yankees,0,R,32,157,3,35.7,44,185,22.0,21.88,21.94,0.218,0.986,confirmed,9,0.2581,1.167,0.2545,5.54,0.7994,0.6532,0.4866,0.3284,0.2002,0.1105,4.5,-147,115,,,,,,,,,,"{""czr"":{""2.5"":[-1250,null],""3.5"":[-345,null],""4.5"":[-124,null],""5.5"":[155,null],""6.5"":[300,null],""7.5"":[600,null],""8.5"":[1300,null]},""dk"":{""1.5"":[-3900,null],""2.5"":[-860,null],""3.5"":[-326,null],""4.5"":[-147,null],""5.5"":[143,null],""6.5"":[296,null],""7.5"":[600,null],""8.5"":[1220,null]}}",4.5,0.6532,-188,+188,over,czr,4.5,-124,0.0996,2026-09-23T19:32:14Z,2026-09-23T19:32:15Z
2026-09-23,823327,669199,Lake Bachar,Pittsburgh Pirates,St. Louis Cardinals,1,R,87,345,11,83.3,75,296,8.33,12.19,10.26,0.2479,1.121,confirmed,9,0.2022,0.914,0.2273,2.26,0.2055,0.0887,0.0327,0.0104,0.0029,0.0007,,,,,,,,,,,,,,,,,,,,,,,2026-09-23T15:31:48Z,2026-09-23T20:01:35Z
2026-09-23,824710,543243,Sonny Gray,Boston Red Sox,Cleveland Guardians,1,R,146,661,28,163.0,201,753,24.33,23.49,23.91,0.2293,1.037,confirmed,9,0.1817,0.822,0.1888,4.48,0.6528,0.4688,0.3008,0.1726,0.0889,0.0413,4.5,-133,104,4.5,-120,-106,4.5,-135,100,,,,"{""dk"":{""2.5"":[-1020,null],""3.5"":[-334,null],""4.5"":[-138,null],""5.5"":[159,null],""6.5"":[348,null],""7.5"":[760,null],""8.5"":[1580,null]},""fd"":{""2.5"":[-1000,null],""3.5"":[-320,null],""4.5"":[-120,null],""5.5"":[176,null],""6.5"":[370,null]},""mgm"":{""6.5"":[300,null],""4.5"":[-135,null],""3.5"":[-275,null],""2.5"":[-750,null],""5.5"":[150,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-335,null],""4.5"":[-127,null],""5.5"":[153,null],""6.5"":[300,null],""7.5"":[625,null],""8.5"":[1300,null]}}",4.5,0.4688,+113,-113,under,dk,4.5,104,0.0692,2026-09-23T15:31:48Z,2026-09-23T20:01:35Z
2026-09-23,823410,605400,Aaron Nola,Philadelphia Phillies,Milwaukee Brewers,1,R,169,714,31,168.3,97,404,24.67,22.91,23.79,0.2361,1.067,confirmed,9,0.2171,0.982,0.2318,5.5,0.7951,0.6462,0.4791,0.3221,0.1961,0.1082,5.5,-103,-124,5.5,104,-132,5.5,-105,-125,,,,"{""dk"":{""2.5"":[-1500,null],""3.5"":[-510,null],""4.5"":[-213,null],""5.5"":[-103,null],""6.5"":[197,null],""7.5"":[394,null],""8.5"":[780,null]},""fd"":{""2.5"":[-3000,null],""3.5"":[-620,null],""4.5"":[-250,null],""5.5"":[104,null],""6.5"":[210,null],""7.5"":[400,null]},""mgm"":{""5.5"":[-105,null],""6.5"":[175,null],""7.5"":[320,null],""3.5"":[-450,null],""4.5"":[-210,null]},""czr"":{""3.5"":[-625,null],""4.5"":[-225,null],""5.5"":[101,null],""6.5"":[183,null],""7.5"":[350,null],""8.5"":[675,null]}}",5.5,0.4791,+109,-109,over,fd,5.5,104,0.0163,2026-09-23T15:31:48Z,2026-09-23T20:16:41Z
2026-09-23,824060,607625,Seth Lugo,Kansas City Royals,Chicago White Sox,1,R,131,732,31,169.0,125,611,22.67,23.49,23.08,0.1853,0.838,confirmed,9,0.2377,1.075,0.1999,4.55,0.6643,0.4817,0.3122,0.1809,0.094,0.044,4.5,-103,-123,4.5,-102,-125,4.5,-115,-115,,,,"{""dk"":{""1.5"":[-3300,null],""2.5"":[-680,null],""3.5"":[-244,null],""4.5"":[-104,null],""5.5"":[212,null],""6.5"":[469,null],""7.5"":[1020,null]},""fd"":{""2.5"":[-900,null],""3.5"":[-280,null],""4.5"":[-102,null],""5.5"":[210,null],""6.5"":[450,null]},""mgm"":{""6.5"":[333,null],""4.5"":[-115,null],""3.5"":[-235,null],""5.5"":[175,null],""2.5"":[-625,null]},""czr"":{""2.5"":[-950,null],""3.5"":[-260,null],""4.5"":[-107,null],""5.5"":[184,null],""6.5"":[380,null],""7.5"":[800,null]}}",4.5,0.4817,+108,-108,under,mgm,4.5,-115,0.0183,2026-09-23T15:31:48Z,2026-09-23T20:16:41Z
2026-09-23,822841,690997,Nolan McLean,New York Mets,Texas Rangers,0,R,189,722,30,172.7,57,188,25.0,23.74,24.37,0.2616,1.183,confirmed,9,0.2248,1.016,0.2657,6.31,0.8689,0.7558,0.6102,0.4526,0.3068,0.1897,5.5,-118,-108,5.5,-120,-106,5.5,-118,-110,,,,"{""dk"":{""2.5"":[-2100,null],""3.5"":[-620,null],""4.5"":[-256,null],""5.5"":[-118,null],""6.5"":[173,null],""7.5"":[346,null],""8.5"":[680,null],""9.5"":[1360,null]},""fd"":{""2.5"":[-4000,null],""3.5"":[-800,null],""4.5"":[-310,null],""5.5"":[-120,null],""6.5"":[162,null],""7.5"":[330,null],""8.5"":[680,null]},""mgm"":{""7.5"":[300,null],""5.5"":[-118,null],""3.5"":[-550,null],""6.5"":[160,null],""4.5"":[-250,null]},""czr"":{""9.5"":[1100,null],""3.5"":[-950,null],""4.5"":[-275,null],""5.5"":[-120,null],""6.5"":[150,null],""7.5"":[290,null],""8.5"":[550,null]}}",5.5,0.6102,-157,+157,over,mgm,5.5,-118,0.102,2026-09-23T15:31:48Z,2026-09-23T20:16:41Z
2026-09-23,824710,656492,Foster Griffin,Cleveland Guardians,Boston Red Sox,0,L,151,693,30,166.7,0,0,19.33,23.04,21.19,0.2186,0.988,confirmed,8,0.2179,0.985,0.2153,4.47,0.6531,0.4688,0.2998,0.1708,0.087,0.0398,4.5,-112,-114,4.5,102,-130,4.5,-115,-115,,,,"{""dk"":{""2.5"":[-820,null],""3.5"":[-272,null],""4.5"":[-111,null],""5.5"":[199,null],""6.5"":[425,null],""7.5"":[900,null]},""fd"":{""2.5"":[-750,null],""3.5"":[-265,null],""4.5"":[102,null],""5.5"":[215,null],""6.5"":[460,null]},""mgm"":{""2.5"":[-800,null],""6.5"":[300,null],""4.5"":[-140,null],""3.5"":[-300,null],""5.5"":[150,null]},""czr"":{""2.5"":[-850,null],""3.5"":[-265,null],""4.5"":[-106,null],""5.5"":[191,null],""6.5"":[380,null],""7.5"":[800,null]}}",4.5,0.4688,+113,-113,under,mgm,4.5,-115,0.0312,2026-09-23T15:31:48Z,2026-09-23T20:31:11Z
2026-09-23,822841,674003,Cody Bradford,Texas Rangers,New York Mets,1,L,20,169,7,38.7,0,0,19.67,21.29,20.48,0.1741,0.787,confirmed,9,0.2178,0.985,0.1713,3.38,0.4427,0.2606,0.134,0.0607,0.0244,0.0088,2.5,-153,119,2.5,-156,122,3.5,135,-185,,,,"{""dk"":{""0.5"":[-2600,null],""1.5"":[-434,null],""2.5"":[-157,null],""3.5"":[153,null],""4.5"":[343,null],""5.5"":[740,null],""6.5"":[1560,null]},""fd"":{""2.5"":[-156,null],""3.5"":[162,null],""4.5"":[400,null]},""mgm"":{""3.5"":[135,null],""5.5"":[650,null],""6.5"":[1150,null],""4.5"":[300,null],""2.5"":[-185,null]},""czr"":{""1.5"":[-675,null],""2.5"":[-157,null],""3.5"":[144,null],""4.5"":[340,null],""5.5"":[800,null]}}",2.5,0.6531,-188,+188,over,dk,2.5,-153,0.0833,2026-09-23T15:31:48Z,2026-09-23T20:31:11Z
2026-09-23,824301,690279,Mason Adams,Colorado Rockies,Arizona Diamondbacks,1,R,23,101,5,23.0,0,0,20.0,20.88,20.44,0.2234,1.01,confirmed,9,0.1926,0.871,0.1947,3.84,0.5391,0.3489,0.1986,0.0999,0.0447,0.0179,3.5,108,-138,3.5,108,-138,3.5,105,-140,,,,"{""dk"":{""1.5"":[-730,null],""2.5"":[-228,null],""3.5"":[108,null],""4.5"":[248,null],""5.5"":[557,null],""6.5"":[1220,null]},""fd"":{""2.5"":[-280,null],""3.5"":[108,null],""4.5"":[235,null],""5.5"":[520,null]},""mgm"":{""5.5"":[450,null],""2.5"":[-235,null],""6.5"":[825,null],""3.5"":[105,null],""4.5"":[225,null]},""czr"":{""1.5"":[-1450,null],""2.5"":[-275,null],""3.5"":[107,null],""4.5"":[235,null],""5.5"":[525,null],""6.5"":[1200,null]}}",3.5,0.5391,-117,+117,over,fd,3.5,108,0.0858,2026-09-23T15:31:48Z,2026-09-23T20:46:11Z
2026-09-23,823492,543037,Gerrit Cole,New York Yankees,Tampa Bay Rays,1,R,123,497,21,121.3,0,0,23.0,23.16,23.08,0.2399,1.085,confirmed,9,0.2013,0.91,0.2188,4.98,0.7296,0.5601,0.3876,0.2412,0.135,0.0682,5.5,123,-157,5.5,128,-164,4.5,-160,120,,,,"{""dk"":{""2.5"":[-1440,null],""3.5"":[-442,null],""4.5"":[-183,null],""5.5"":[123,null],""6.5"":[264,null],""7.5"":[548,null],""8.5"":[1140,null]},""fd"":{""2.5"":[-2000,null],""3.5"":[-520,null],""4.5"":[-200,null],""5.5"":[128,null],""6.5"":[255,null],""7.5"":[560,null]},""mgm"":{""3.5"":[-350,null],""6.5"":[230,null],""5.5"":[120,null],""4.5"":[-165,null],""7.5"":[425,null]},""czr"":{""3.5"":[-460,null],""4.5"":[-190,null],""5.5"":[121,null],""6.5"":[225,null],""7.5"":[450,null],""8.5"":[950,null]}}",5.5,0.3876,+158,-158,under,dk,5.5,-157,0.0357,2026-09-23T15:31:48Z,2026-09-23T21:00:49Z
2026-09-23,824625,687473,Ryan Gusto,Miami Marlins,Chicago Cubs,0,R,69,369,17,82.7,97,453,24.0,19.74,21.87,0.1973,0.892,confirmed,9,0.2214,1.001,0.1975,4.29,0.6223,0.4348,0.2699,0.1492,0.0737,0.0328,3.5,-138,108,3.5,-132,104,3.5,-160,120,,,,"{""dk"":{""1.5"":[-1280,null],""2.5"":[-350,null],""3.5"":[-134,null],""4.5"":[173,null],""5.5"":[392,null],""6.5"":[880,null]},""fd"":{""2.5"":[-400,null],""3.5"":[-132,null],""4.5"":[164,null],""5.5"":[390,null]},""mgm"":{""5.5"":[300,null],""6.5"":[550,null],""3.5"":[-155,null],""4.5"":[145,null],""2.5"":[-375,null]},""czr"":{""2.5"":[-440,null],""3.5"":[-141,null],""4.5"":[151,null],""5.5"":[305,null],""6.5"":[700,null]}}",3.5,0.6223,-165,+165,over,fd,3.5,-132,0.0851,2026-09-23T15:31:48Z,2026-09-23T21:00:49Z
2026-09-23,824625,592332,Kevin Gausman,Chicago Cubs,Miami Marlins,1,R,177,728,31,172.0,189,775,23.0,23.36,23.18,0.2423,1.095,confirmed,9,0.2159,0.976,0.2367,5.38,0.7818,0.6283,0.4592,0.3035,0.1812,0.0979,5.5,-147,115,5.5,-140,110,5.5,-150,110,,,,"{""dk"":{""2.5"":[-3500,null],""3.5"":[-890,null],""4.5"":[-333,null],""5.5"":[-147,null],""6.5"":[142,null],""7.5"":[294,null],""8.5"":[610,null],""9.5"":[1240,null]},""fd"":{""3.5"":[-1100,null],""4.5"":[-370,null],""5.5"":[-140,null],""6.5"":[150,null],""7.5"":[300,null],""8.5"":[600,null]},""mgm"":{""4.5"":[-300,null],""7.5"":[250,null],""3.5"":[-700,null],""6.5"":[130,null],""5.5"":[-150,null]},""czr"":{""9.5"":[850,null],""3.5"":[-1000,null],""4.5"":[-345,null],""5.5"":[-141,null],""6.5"":[127,null],""7.5"":[235,null],""8.5"":[450,null]}}",5.5,0.4592,+118,-118,under,dk,5.5,115,0.1021,2026-09-23T15:31:48Z,2026-09-23T21:15:38Z
2026-09-23,824784,694346,Trey Gibson,Baltimore Orioles,Toronto Blue Jays,1,R,30,161,7,33.0,0,0,21.67,21.63,21.65,0.2056,0.93,confirmed,9,0.1989,0.899,0.1845,4.01,0.5701,0.3801,0.2241,0.1173,0.0548,0.023,,,,,,,,,,,,,,,,,,,,,,,,2026-09-23T21:30:34Z
