date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-16,824382,641743,Anthony Kay,Chicago White Sox,Cleveland Guardians,0,L,118,652,28,145.0,0,0,22.0,22.08,22.04,0.1903,0.862,confirmed,9,0.1808,0.819,0.1547,3.36,0.4369,0.2563,0.1317,0.0597,0.0241,0.0087,3.5,-106,-120,3.5,-102,-125,3.5,110,-150,,,,"{""dk"":{""1.5"":[-920,null],""2.5"":[-268,null],""3.5"":[-106,null],""4.5"":[223,null],""5.5"":[521,null],""6.5"":[1180,null]},""fd"":{""2.5"":[-330,null],""3.5"":[-102,null],""4.5"":[210,null],""5.5"":[450,null]},""mgm"":{""3.5"":[100,null],""4.5"":[230,null],""6.5"":[875,null],""5.5"":[450,null],""2.5"":[-250,null]},""czr"":{""1.5"":[-1700,null],""2.5"":[-290,null],""3.5"":[101,null],""4.5"":[220,null],""5.5"":[475,null],""6.5"":[1100,null]}}",3.5,0.4369,+129,-129,under,dk,3.5,-120,0.0486,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,824382,800048,Parker Messick,Cleveland Guardians,Chicago White Sox,1,L,178,685,29,172.3,38,165,23.0,23.42,23.21,0.252,1.141,confirmed,9,0.246,1.114,0.2795,6.36,0.8722,0.7622,0.6187,0.4615,0.3145,0.1954,6.5,-129,101,6.5,-111,-115,,,,,,,"{""dk"":{""3.5"":[-1660,null],""4.5"":[-566,null],""5.5"":[-259,null],""6.5"":[-132,null],""7.5"":[147,null],""8.5"":[278,null],""9.5"":[528,null],""10.5"":[1000,null]},""fd"":{""3.5"":[-2200,null],""4.5"":[-620,null],""5.5"":[-260,null],""6.5"":[-111,null],""7.5"":[180,null],""8.5"":[350,null],""9.5"":[750,null]},""czr"":{""9.5"":[500,null],""4.5"":[-625,null],""5.5"":[-250,null],""6.5"":[-113,null],""7.5"":[150,null],""8.5"":[280,null]}}",6.5,0.4615,+117,-117,under,dk,6.5,101,0.0695,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,823004,683627,Anthony Molina,San Francisco Giants,St. Louis Cardinals,0,R,19,94,3,22.3,24,160,20.0,21.32,20.66,0.1934,0.876,confirmed,9,0.2246,1.017,0.1968,4.08,0.5845,0.3946,0.2356,0.1248,0.0589,0.025,3.5,-106,-121,3.5,-102,-125,3.5,-105,-125,,,,"{""dk"":{""1.5"":[-850,null],""2.5"":[-264,null],""3.5"":[-106,null],""4.5"":[212,null],""5.5"":[472,null],""6.5"":[1020,null]},""fd"":{""2.5"":[-295,null],""3.5"":[-102,null],""4.5"":[215,null],""5.5"":[470,null]},""mgm"":{""5.5"":[425,null],""4.5"":[200,null],""2.5"":[-275,null],""3.5"":[-110,null],""6.5"":[850,null]},""czr"":{""1.5"":[-1450,null],""2.5"":[-310,null],""3.5"":[-103,null],""4.5"":[200,null],""5.5"":[450,null],""6.5"":[1000,null]}}",3.5,0.5845,-141,+141,over,fd,3.5,-102,0.1084,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,823004,669461,Matthew Liberatore,St. Louis Cardinals,San Francisco Giants,1,L,146,628,29,143.3,122,648,21.33,21.53,21.43,0.2237,1.013,confirmed,9,0.2253,1.02,0.2282,4.73,0.6958,0.5188,0.3464,0.2068,0.1106,0.0532,5.5,121,-155,5.5,130,-166,4.5,-160,120,,,,"{""dk"":{""2.5"":[-1180,null],""3.5"":[-401,null],""4.5"":[-174,null],""5.5"":[120,null],""6.5"":[248,null],""7.5"":[506,null],""8.5"":[1020,null]},""fd"":{""2.5"":[-1600,null],""3.5"":[-480,null],""4.5"":[-192,null],""5.5"":[130,null],""6.5"":[250,null],""7.5"":[500,null]},""mgm"":{""3.5"":[-325,null],""5.5"":[120,null],""6.5"":[230,null],""4.5"":[-160,null],""2.5"":[-900,null]},""czr"":{""3.5"":[-480,null],""4.5"":[-182,null],""5.5"":[125,null],""6.5"":[235,null],""7.5"":[450,null],""8.5"":[900,null]}}",5.5,0.3464,+189,-189,under,dk,5.5,-155,0.0804,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,823655,607074,Carlos Rodón,New York Yankees,Minnesota Twins,0,L,78,290,14,70.3,203,789,19.0,21.09,20.04,0.2612,1.183,confirmed,8,0.2028,0.918,0.2409,4.76,0.7002,0.5241,0.3513,0.2103,0.1127,0.0543,5.5,103,-131,5.5,120,-154,5.5,115,-155,,,,"{""dk"":{""2.5"":[-1540,null],""3.5"":[-496,null],""4.5"":[-206,null],""5.5"":[104,null],""6.5"":[212,null],""7.5"":[423,null],""8.5"":[880,null],""9.5"":[1800,null]},""fd"":{""2.5"":[-2500,null],""3.5"":[-590,null],""4.5"":[-225,null],""5.5"":[120,null],""6.5"":[220,null],""7.5"":[450,null]},""mgm"":{""6.5"":[230,null],""7.5"":[425,null],""3.5"":[-450,null],""5.5"":[115,null],""4.5"":[-185,null]},""czr"":{""3.5"":[-530,null],""4.5"":[-197,null],""5.5"":[113,null],""6.5"":[205,null],""7.5"":[400,null],""8.5"":[800,null]}}",5.5,0.3513,+185,-185,under,dk,5.5,-131,0.1136,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,823655,805673,Zebby Matthews,Minnesota Twins,New York Yankees,1,R,99,500,21,119.3,88,354,21.0,23.42,22.21,0.2096,0.949,confirmed,9,0.2408,1.091,0.2289,4.98,0.7303,0.5612,0.3884,0.2415,0.1349,0.068,4.5,-142,112,4.5,-132,104,4.5,-130,-105,,,,"{""dk"":{""2.5"":[-930,null],""3.5"":[-327,null],""4.5"":[-143,null],""5.5"":[149,null],""6.5"":[298,null],""7.5"":[620,null],""8.5"":[1320,null]},""fd"":{""2.5"":[-1200,null],""3.5"":[-350,null],""4.5"":[-132,null],""5.5"":[162,null],""6.5"":[340,null],""7.5"":[750,null]},""mgm"":{""6.5"":[290,null],""2.5"":[-650,null],""4.5"":[-135,null],""3.5"":[-275,null],""5.5"":[150,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-360,null],""4.5"":[-134,null],""5.5"":[144,null],""6.5"":[280,null],""7.5"":[550,null],""8.5"":[1200,null]}}",4.5,0.5612,-128,+128,over,mgm,4.5,-130,0.0366,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,822763,672456,Keider Montero,Detroit Tigers,Toronto Blue Jays,0,R,98,593,24,147.0,72,389,19.67,22.33,21.0,0.1733,0.785,confirmed,9,0.1836,0.832,0.1427,2.96,0.3488,0.1856,0.0859,0.035,0.0127,0.0041,2.5,-144,113,2.5,-146,114,2.5,-150,110,,,,"{""dk"":{""0.5"":[-3700,null],""1.5"":[-476,null],""2.5"":[-145,null],""3.5"":[184,null],""4.5"":[454,null],""5.5"":[1140,null]},""fd"":{""2.5"":[-146,null],""3.5"":[168,null],""4.5"":[420,null]},""mgm"":{""3.5"":[190,null],""6.5"":[1350,null],""4.5"":[400,null],""2.5"":[-135,null],""5.5"":[850,null]},""czr"":{""1.5"":[-590,null],""2.5"":[-145,null],""3.5"":[159,null],""4.5"":[390,null],""5.5"":[950,null]}}",2.5,0.5647,-130,+130,over,dk,2.5,-144,0.0077,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,822763,453286,Max Scherzer,Toronto Blue Jays,Detroit Tigers,1,R,51,295,15,67.7,82,358,22.33,19.42,20.88,0.1944,0.88,confirmed,9,0.2289,1.037,0.2018,4.19,0.6036,0.4146,0.2524,0.1364,0.0658,0.0285,4.5,-116,-110,4.5,-111,-115,4.5,-115,-115,,,,"{""dk"":{""2.5"":[-770,null],""3.5"":[-272,null],""4.5"":[-116,null],""5.5"":[185,null],""6.5"":[383,null],""7.5"":[790,null],""8.5"":[1660,null]},""fd"":{""2.5"":[-900,null],""3.5"":[-295,null],""4.5"":[-111,null],""5.5"":[196,null],""6.5"":[420,null]},""mgm"":{""5.5"":[175,null],""6.5"":[325,null],""4.5"":[-115,null],""3.5"":[-250,null],""2.5"":[-600,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-325,null],""4.5"":[-115,null],""5.5"":[169,null],""6.5"":[340,null],""7.5"":[675,null]}}",4.5,0.4146,+141,-141,under,dk,4.5,-110,0.0916,2026-09-16T15:31:43Z,2026-09-16T16:01:56Z
2026-09-16,824467,605483,Blake Snell,Los Angeles Dodgers,Cincinnati Reds,0,L,51,154,7,37.7,72,254,23.0,21.79,22.39,0.2886,1.307,confirmed,9,0.2487,1.126,0.3215,6.99,0.9097,0.8271,0.708,0.5631,0.4124,0.2768,7.5,-126,-101,7.5,-118,-108,7.5,-135,100,,,,"{""fd"":{""4.5"":[-2000,null],""5.5"":[-650,null],""6.5"":[-280,null],""7.5"":[-118,null],""8.5"":[154,null],""9.5"":[300,null],""10.5"":[600,null]},""mgm"":{""9.5"":[260,null],""8.5"":[140,null],""6.5"":[-250,null],""7.5"":[-135,null],""5.5"":[-550,null]},""dk"":{""4.5"":[-1300,null],""5.5"":[-541,null],""6.5"":[-253,null],""7.5"":[-127,null],""8.5"":[154,null],""9.5"":[297,null],""10.5"":[600,null],""11.5"":[1240,null]},""czr"":{""9.5"":[230,null],""5.5"":[-590,null],""6.5"":[-265,null],""7.5"":[-127,null],""8.5"":[132,null]}}",7.5,0.4124,+142,-142,under,mgm,7.5,100,0.1222,2026-09-16T19:16:34Z,2026-09-16T19:16:35Z
2026-09-16,824467,671096,Andrew Abbott,Cincinnati Reds,Los Angeles Dodgers,1,L,120,679,30,154.3,149,684,22.33,22.88,22.6,0.1862,0.843,confirmed,9,0.1861,0.843,0.1559,3.54,0.4747,0.2896,0.1552,0.0737,0.0312,0.0119,3.5,114,-145,3.5,110,-140,3.5,105,-140,,,,"{""fd"":{""2.5"":[-265,null],""3.5"":[110,null],""4.5"":[240,null],""5.5"":[520,null]},""mgm"":{""6.5"":[850,null],""5.5"":[475,null],""2.5"":[-210,null],""3.5"":[110,null],""4.5"":[230,null]},""dk"":{""1.5"":[-830,null],""2.5"":[-236,null],""3.5"":[111,null],""4.5"":[256,null],""5.5"":[596,null],""6.5"":[1360,null]},""czr"":{""1.5"":[-1200,null],""2.5"":[-265,null],""3.5"":[111,null],""4.5"":[235,null],""5.5"":[525,null],""6.5"":[1300,null]}}",3.5,0.4747,+111,-111,over,dk,3.5,114,0.0335,2026-09-16T19:16:34Z,2026-09-16T19:16:35Z
