date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-09-10,824550,665833,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,86,363,83,4.37,4.11,1.04,0.94,1.0,0.21288,62.6,21.1,-158,-185,-164,361,280,305,-167,+374,119
2026-09-10,823413,669016,Brandon Marsh,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,131,527,140,3.76,3.53,1.08,1.03,1.0,0.24241,62.5,20.1,-138,-145,-141,450,380,375,-167,+398,104
2026-09-10,823413,664761,Alec Bohm,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,125,562,139,4.04,3.8,1.02,1.03,1.0,0.22715,62.4,20.5,-208,-200,-209,275,260,235,-166,+388,155
2026-09-10,823499,681198,TJ Rumfield,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,147,573,141,4.06,3.82,1.11,0.95,0.99,0.22533,62.3,20.4,-147,-160,-152,405,325,350,-165,+390,110
2026-09-10,824550,678246,Miguel Vargas,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,132,630,143,4.41,4.15,0.98,0.99,1.0,0.20961,62.3,20.9,-205,-175,-190,265,310,250,-165,+378,153
2026-09-10,824872,689414,Liam Hicks,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,127,511,129,3.96,3.72,1.08,0.98,1.0,0.22966,62.1,20.1,,,,,,,-164,+398,
2026-09-10,823088,677594,Julio Rodríguez,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,128,587,135,4.35,4.09,1.0,0.99,0.98,0.21063,62.0,20.5,-174,-165,-176,341,310,280,-163,+388,130
2026-09-10,824550,668804,Bryan Reynolds,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,144,636,146,4.36,4.1,1.03,0.94,1.0,0.20946,61.9,20.4,-208,-200,-205,268,250,235,-162,+390,155
2026-09-10,823499,671218,Heliot Ramos,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,87,390,99,3.94,3.7,1.01,1.05,0.99,0.22912,61.8,19.8,,,,,,,-162,+405,
2026-09-10,823413,681082,Bryson Stott,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,121,545,139,3.92,3.68,1.01,1.03,1.0,0.22687,61.2,19.3,-194,-185,-190,292,300,260,-158,+418,145
2026-09-10,824550,804606,Konnor Griffin,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,65,268,64,4.19,3.94,1.05,0.94,1.0,0.21358,61.2,19.7,-212,-225,-230,247,220,205,-158,+408,158
2026-09-10,823413,670623,Isaac Paredes,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,131,591,139,4.25,3.99,1.01,0.96,1.0,0.21008,61.0,19.6,-160,-175,-159,348,310,320,-156,+410,120
2026-09-10,823413,514888,Jose Altuve,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,112,505,119,4.24,3.99,1.01,0.96,1.0,0.20996,61.0,19.5,-170,-165,-179,316,310,275,-156,+413,127
2026-09-10,824550,803011,Sam Antonacci,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,115,502,125,4.02,3.78,1.03,0.99,1.0,0.22074,61.0,19.3,-179,-190,-190,314,280,275,-156,+418,134
2026-09-10,823088,694671,Wyatt Langford,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,87,405,94,4.31,4.05,1.0,0.98,0.98,0.20626,60.8,19.5,-150,-165,-162,385,310,320,-155,+413,113
2026-09-10,823499,691176,Jasson Domínguez,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,47,217,56,3.88,3.65,1.0,1.05,0.99,0.22578,60.7,18.9,,,,,,,-154,+429,
2026-09-10,823088,677649,Ezequiel Duran,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,131,533,137,3.89,3.66,1.08,0.98,0.98,0.22306,60.3,18.6,-165,-165,-173,355,310,300,-152,+438,124
2026-09-10,823499,806146,George Lombard Jr.,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,23,107,28,3.82,3.59,1.0,1.05,0.99,0.22542,60.0,18.3,-221,-190,-209,255,280,235,-150,+446,164
2026-09-10,823088,702284,Cole Young,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,130,580,145,4.0,3.76,1.02,0.99,0.98,0.21411,59.6,18.2,-151,-150,-148,385,380,360,-148,+449,114
2026-09-10,823499,502671,Paul Goldschmidt,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,82,359,98,3.66,3.44,1.03,1.05,0.99,0.23161,59.6,17.7,,,,,,,-148,+465,
2026-09-10,823499,665862,Jazz Chisholm Jr.,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,107,520,134,3.88,3.65,0.97,1.05,0.99,0.21941,59.5,18.0,-205,,,284,,,-147,+456,153
2026-09-10,823499,696100,Hunter Goodman,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,115,517,125,4.14,3.89,1.02,0.95,0.99,0.20635,59.3,18.1,-168,-165,-170,358,310,300,-146,+452,126
2026-09-10,824872,663586,Austin Riley,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,114,570,145,3.93,3.69,0.95,1.03,1.0,0.21393,58.9,17.5,,,,,,,-143,+471,
2026-09-10,823088,608369,Corey Seager,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,73,366,86,4.26,4.0,0.96,0.98,0.98,0.19929,58.9,18.0,-148,-160,-154,386,325,340,-143,+456,112
2026-09-10,823088,621493,Taylor Ward,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,110,594,135,4.4,4.14,0.91,0.99,0.98,0.1916,58.5,17.9,,,,,,,-141,+459,
2026-09-10,824550,695731,Braden Montgomery,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,61,314,77,4.08,3.84,0.95,0.99,1.0,0.20418,58.4,17.4,-149,-155,-152,408,360,330,-140,+475,112
2026-09-10,823413,673237,Yainer Diaz,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,77,299,82,3.65,3.43,1.08,0.96,1.0,0.22394,58.1,16.6,,,,,,,-139,+502,
2026-09-10,823499,694249,Cole Carrigg,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,69,301,76,3.96,3.72,1.03,0.95,0.99,0.20835,58.1,17.0,-166,-175,-176,357,300,280,-139,+488,124
2026-09-10,824550,695657,Colson Montgomery,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,108,579,137,4.23,3.98,0.92,0.99,1.0,0.19632,58.1,17.4,-131,-105,-124,451,525,450,-139,+475,-101
2026-09-10,824550,808959,Munetaka Murakami,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,83,482,110,4.38,4.12,0.89,0.99,1.0,0.18992,58.0,17.5,-135,-118,-129,448,500,425,-138,+471,101
2026-09-10,823088,669394,Jake Burger,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,119,554,139,3.99,3.75,1.0,0.98,0.98,0.20612,57.9,16.9,-151,-135,-145,399,390,380,-138,+492,113
2026-09-10,823413,572233,Christian Walker,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,118,575,141,4.08,3.84,0.97,0.96,1.0,0.20077,57.7,16.9,-127,-135,-134,459,390,425,-136,+492,-105
2026-09-10,824550,663968,Jake Mangum,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,112,432,120,3.6,3.38,1.1,0.94,1.0,0.22463,57.7,16.2,-197,,-200,279,,235,-136,+517,147
2026-09-10,824550,687462,Spencer Horwitz,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,87,415,103,4.03,3.79,0.98,0.94,1.0,0.20045,57.2,16.5,-161,,-164,354,,320,-134,+506,121
2026-09-10,823413,592663,J.T. Realmuto,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,79,414,109,3.8,3.57,0.94,1.03,1.0,0.2101,56.9,16.0,,,,,,,-132,+525,
2026-09-10,823088,641487,J.P. Crawford,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,77,419,101,4.15,3.9,0.92,0.99,0.98,0.19352,56.8,16.3,-139,-115,-136,423,475,390,-131,+513,105
2026-09-10,823499,666160,Mickey Moniak,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,90,397,105,3.78,3.55,1.02,0.95,0.99,0.20798,56.3,15.6,,,,,,,-129,+541,
2026-09-10,824550,699013,Esmerlyn Valdez,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,56,284,71,4.0,3.76,0.96,0.94,1.0,0.1962,56.0,15.6,,-140,,,390,,-127,+541,
2026-09-10,823499,687859,Troy Johnston,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,104,417,119,3.5,3.29,1.08,0.95,0.99,0.21897,55.7,14.7,,,,,,,-126,+580,
2026-09-10,823088,686527,Dominic Canzone,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,105,461,130,3.55,3.34,1.03,0.99,0.98,0.21558,55.6,14.8,-160,-160,-164,360,333,300,-125,+576,120
2026-09-10,823413,662139,Daulton Varsho,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,104,494,131,3.77,3.54,0.98,0.96,1.0,0.20399,55.4,15.0,-136,-155,-154,431,350,350,-124,+567,102
2026-09-10,823499,676609,José Caballero,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,89,422,124,3.4,3.2,0.99,1.05,0.99,0.22274,55.4,14.4,,-155,,,360,,-124,+594,
2026-09-10,824872,676356,Jonny DeLuca,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,78,317,96,3.3,3.1,1.06,0.98,1.0,0.22488,54.6,13.8,,,,,,,-120,+625,
2026-09-10,823413,702222,Justin Crawford,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,101,420,135,3.11,2.92,1.06,1.03,1.0,0.23627,54.5,13.4,-157,-175,-157,345,310,325,-120,+646,118
2026-09-10,824550,671976,Tristan Peters,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,112,442,140,3.16,2.97,1.09,0.99,1.0,0.23295,54.5,13.5,-138,-135,-136,425,400,400,-120,+641,104
2026-09-10,823499,682987,Spencer Jones,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,50,231,72,3.21,3.02,1.0,1.05,0.99,0.22573,53.8,13.2,-196,-190,-209,281,300,240,-116,+658,146
2026-09-10,824550,643217,Andrew Benintendi,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,95,432,128,3.38,3.18,1.01,0.99,1.0,0.21558,53.8,13.4,-143,-150,-145,407,375,360,-116,+646,108
2026-09-10,823499,691720,Kyle Karros,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,92,410,116,3.53,3.32,1.02,0.95,0.99,0.20696,53.7,13.6,-152,-190,-164,366,260,305,-116,+635,114
2026-09-10,823088,663728,Cal Raleigh,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,72,462,111,4.16,3.91,0.85,0.99,0.98,0.17825,53.6,14.2,-115,-110,-120,530,525,500,-116,+604,-115
2026-09-10,824872,656775,Cedric Mullins,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,84,469,126,3.72,3.5,0.91,0.98,1.0,0.1923,52.6,13.2,,,,,,,-111,+658,
2026-09-10,824872,683748,Victor Mesa Jr.,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,45,210,64,3.28,3.08,1.0,0.98,1.0,0.21134,51.9,12.1,,,,,,,-108,+726,
2026-09-10,823413,701358,Cam Smith,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,99,509,142,3.58,3.37,0.94,0.96,1.0,0.19536,51.9,12.6,-126,-130,-127,476,400,425,-108,+694,-106
2026-09-10,823413,624641,Edmundo Sosa,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,51,232,76,3.05,2.87,1.01,1.03,1.0,0.22486,51.9,11.8,,,,,,,-108,+747,
2026-09-10,823499,681393,Connor Norby,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,64,327,91,3.59,3.37,0.96,0.95,0.99,0.19444,51.7,12.5,-122,-140,-136,489,390,425,-107,+700,-108
2026-09-10,824872,663743,Nick Fortes,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,72,294,97,3.03,2.85,1.06,0.98,1.0,0.22386,51.4,11.5,,,,,,,-106,+770,
2026-09-10,824550,804668,Rafael Flores Jr.,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,25,114,34,3.35,3.15,1.0,0.94,1.0,0.20435,51.3,12.0,,-155,,,340,,-105,+733,
2026-09-10,824872,657041,Lane Thomas,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,73,374,118,3.17,2.98,0.95,1.03,1.0,0.21332,51.1,11.6,,,,,,,-104,+762,
2026-09-10,823499,678662,Ezequiel Tovar,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,89,461,132,3.49,3.28,0.94,0.95,0.99,0.19143,50.2,11.5,102,-120,-110,587,450,550,-101,+770,-136
2026-09-10,824872,680700,Richie Palacios,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,71,360,111,3.24,3.05,0.96,0.98,1.0,0.20313,50.0,11.1,,,,,,,-100,+801,
2026-09-10,824872,642086,Dominic Smith,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,67,290,103,2.82,2.65,1.03,1.03,1.0,0.23029,50.0,10.4,,,,,,,-100,+862,
2026-09-10,823088,681351,Logan O'Hoppe,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,54,273,84,3.25,3.05,0.96,0.98,0.98,0.19983,49.3,10.7,,,,,,,+103,+835,
2026-09-10,823499,642708,Amed Rosario,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,50,227,82,2.77,2.6,1.01,1.05,0.99,0.22717,48.8,9.7,,,,,,,+105,+931,
2026-09-10,824550,700337,Edgar Quero,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,38,212,67,3.16,2.97,0.94,0.99,1.0,0.2011,48.7,10.3,,,,,,,+105,+871,
2026-09-10,823088,592626,Joc Pederson,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,85,421,133,3.17,2.98,0.97,0.98,0.98,0.19991,48.6,10.2,-113,-125,-121,534,425,500,+106,+880,-117
2026-09-10,824550,669707,Jared Triolo,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,74,337,109,3.09,2.9,1.01,0.94,1.0,0.20507,48.6,10.1,,-150,,,360,,+106,+890,
2026-09-10,823088,643376,Danny Jansen,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,28,178,53,3.36,3.16,0.92,0.98,0.98,0.18966,48.5,10.5,109,,106,700,,650,+106,+852,-145
2026-09-10,824872,573262,Mike Yastrzemski,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,71,362,124,2.92,2.74,0.96,1.03,1.0,0.21396,48.3,9.7,,,,,,,+107,+931,
2026-09-10,824872,668723,Ryan Vilade,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,56,237,84,2.82,2.65,1.03,0.98,1.0,0.21929,48.1,9.5,,,,,,,+108,+953,
2026-09-10,823499,641857,Ryan McMahon,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,63,326,113,2.88,2.71,0.95,1.05,0.99,0.21486,48.1,9.6,-129,-160,-143,451,340,375,+108,+942,-102
2026-09-10,823499,669224,Austin Wells,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,55,347,110,3.15,2.96,0.88,1.05,0.99,0.19766,47.9,9.9,-135,-125,-136,409,450,400,+109,+910,102
2026-09-10,823413,543877,Christian Vázquez,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,49,255,82,3.11,2.92,0.96,0.96,1.0,0.19809,47.5,9.7,-105,105,-105,510,600,575,+111,+931,-126
2026-09-10,823088,670032,Nicky Lopez,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,57,235,85,2.76,2.59,1.04,0.98,0.98,0.2163,46.8,8.8,,,,,,,+114,+1036,
2026-09-10,823088,694497,Evan Carter,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,70,414,126,3.29,3.09,0.89,0.98,0.98,0.18401,46.7,9.5,113,-105,103,730,525,650,+114,+953,-151
2026-09-10,824550,694378,Jacob Gonzalez,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,44,213,73,2.92,2.74,0.98,0.94,1.0,0.20051,45.8,8.6,-134,,-137,417,,390,+118,+1063,101
2026-09-10,823499,664954,Brett Sullivan,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,46,214,77,2.78,2.61,1.0,0.95,0.99,0.20272,44.6,7.9,,,,,,,+124,+1166,
2026-09-10,823499,687597,Jordan Beck,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,27,148,51,2.9,2.73,0.96,0.95,0.99,0.1946,44.6,8.1,-108,-125,-113,541,425,525,+124,+1135,-123
2026-09-10,823088,553869,Elias Díaz,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,45,212,78,2.72,2.56,0.99,0.98,0.98,0.20568,44.5,7.8,,-105,,,550,,+125,+1182,
2026-09-10,823088,679822,Justin Foscue,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,55,222,87,2.55,2.4,1.05,0.98,0.98,0.21775,44.5,7.5,,,,,,,+125,+1233,
2026-09-10,824550,668670,Jake Rogers,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,23,161,55,2.93,2.75,0.9,0.99,1.0,0.19298,44.5,8.1,-103,,-104,568,,575,+125,+1135,-129
2026-09-10,823413,666211,Taylor Trammell,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,46,250,87,2.87,2.7,0.94,0.96,1.0,0.1952,44.4,7.9,124,105,110,770,600,700,+125,+1166,-166
2026-09-10,823413,664774,LaMonte Wade Jr.,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,23,128,47,2.72,2.56,0.96,0.96,1.0,0.19863,43.3,7.3,,,,,,,+131,+1270,
2026-09-10,824550,680779,Henry Davis,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,40,274,89,3.08,2.9,0.87,0.94,1.0,0.17678,43.1,7.7,-114,-115,-110,489,475,550,+132,+1199,-116
2026-09-10,824872,673490,Ha-Seong Kim,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,11,111,41,2.71,2.55,0.88,1.03,1.0,0.19762,43.0,7.1,,,,,,,+133,+1308,
2026-09-10,824550,686668,Brenton Doyle,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,36,184,72,2.56,2.41,0.97,0.99,1.0,0.20736,42.9,6.9,,,,,,,+133,+1349,
2026-09-10,824550,545341,Randal Grichuk,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,61,229,102,2.25,2.11,1.08,0.99,1.0,0.23177,42.7,6.2,,,,,,,+134,+1513,
2026-09-10,823088,645302,Victor Robles,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,34,147,64,2.3,2.16,1.02,0.99,0.98,0.21361,40.5,5.6,,-125,,,450,,+147,+1686,
2026-09-10,824550,682668,Luisangel Acuña,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,46,207,91,2.27,2.13,1.01,0.99,1.0,0.21577,40.4,5.5,,,,,,,+148,+1718,
2026-09-10,823088,642215,Weston Wilson,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,26,151,61,2.48,2.33,0.94,0.99,0.98,0.19799,40.2,5.8,,,,,,,+149,+1624,
2026-09-10,823413,676369,Nelson Velázquez,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,18,105,45,2.33,2.19,0.96,0.96,1.0,0.19821,38.4,5.0,,,,,,,+160,+1900,
2026-09-10,823413,656537,Derek Hill,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,46,203,106,1.92,1.88,1.02,1.03,1.0,0.22712,38.4,4.4,,,,,,,+160,+2173,
2026-09-10,824872,622761,Jorge Mateo,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,38,189,87,2.17,2.04,0.98,0.98,1.0,0.20724,37.7,4.5,,,,,,,+165,+2122,
2026-09-10,823413,669397,Nick Allen,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,36,147,83,1.77,1.88,1.04,0.96,1.0,0.21447,36.5,3.9,,,,,,,+174,+2464,
2026-09-10,823413,678489,Jorge Barrosa,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,27,162,98,1.65,1.88,0.93,0.96,1.0,0.19342,33.2,3.1,,,,,,,+201,+3126,
