date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-09,824956,680755,Braydon Fisher,Toronto Blue Jays,Athletics,0,R,68,286,8,70.3,62,202,4.62,9.3,5.79,0.2486,1.125,confirmed,9,0.2281,1.032,0.2563,1.58,0.0939,0.0325,0.0097,0.0025,0.0006,0.0001,,,,,,,,,,,,,,,,,,,,,,,2026-09-09T04:58:22Z,2026-09-09T18:33:45Z
2026-09-09,824956,669620,Brady Basso,Athletics,Toronto Blue Jays,1,L,24,145,4,33.3,8,56,8.67,15.22,10.3,0.1878,0.85,confirmed,9,0.1822,0.825,0.1537,1.53,0.0778,0.0241,0.0064,0.0015,0.0003,0.0001,,,,,,,,,,,,,,,,,,,,,,,2026-09-09T04:58:22Z,2026-09-09T18:33:45Z
2026-09-09,823172,669467,Andre Pallante,St. Louis Cardinals,San Francisco Giants,0,R,98,584,25,141.0,111,715,23.75,23.4,23.66,0.1683,0.761,confirmed,9,0.2222,1.005,0.1693,4.02,0.5703,0.3807,0.2253,0.1187,0.056,0.0238,3.5,-118,-108,3.5,-111,-115,3.5,-115,-115,,,,"{""fd"":{""2.5"":[-330,null],""3.5"":[-111,null],""4.5"":[200,null],""5.5"":[470,null]},""czr"":{""1.5"":[-2000,null],""2.5"":[-335,null],""3.5"":[-108,null],""4.5"":[191,null],""5.5"":[425,null],""6.5"":[1000,null]},""dk"":{""1.5"":[-1100,null],""2.5"":[-302,null],""3.5"":[-117,null],""4.5"":[204,null],""5.5"":[479,null],""6.5"":[1140,null]},""mgm"":{""4.5"":[190,null],""2.5"":[-275,null],""3.5"":[-115,null],""6.5"":[750,null],""5.5"":[390,null]}}",3.5,0.5703,-133,+133,over,fd,3.5,-111,0.0744,2026-09-09T18:33:45Z,2026-09-09T18:33:45Z
2026-09-09,823172,694918,Blade Tidwell,San Francisco Giants,St. Louis Cardinals,1,R,36,176,6,42.7,10,78,21.0,21.33,21.08,0.1994,0.902,confirmed,9,0.2209,1.0,0.1993,4.14,0.5949,0.4054,0.2445,0.1309,0.0626,0.0268,4.5,-105,-122,4.5,-106,-120,4.5,-105,-125,,,,"{""fd"":{""2.5"":[-850,null],""3.5"":[-280,null],""4.5"":[-106,null],""5.5"":[196,null],""6.5"":[420,null]},""czr"":{""2.5"":[-1000,null],""3.5"":[-265,null],""4.5"":[-107,null],""5.5"":[189,null],""6.5"":[380,null],""7.5"":[750,null]},""dk"":{""1.5"":[-2600,null],""2.5"":[-630,null],""3.5"":[-243,null],""4.5"":[-105,null],""5.5"":[202,null],""6.5"":[429,null],""7.5"":[880,null]},""mgm"":{""4.5"":[-110,null],""5.5"":[180,null],""6.5"":[340,null],""3.5"":[-225,null],""2.5"":[-550,null]}}",4.5,0.4054,+147,-147,under,fd,4.5,-120,0.0801,2026-09-09T18:33:45Z,2026-09-09T18:33:45Z
2026-09-09,823251,800600,Jackson Kent,Washington Nationals,San Diego Padres,0,L,21,112,5,24.3,0,0,20.33,21.05,20.51,0.209,0.946,confirmed,9,0.2312,1.046,0.2188,4.54,0.6657,0.4831,0.3128,0.1807,0.0934,0.0433,3.5,-159,124,3.5,-158,124,3.5,-160,120,,,,"{""fd"":{""2.5"":[-500,null],""3.5"":[-158,null],""4.5"":[140,null],""5.5"":[320,null],""6.5"":[680,null]},""dk"":{""1.5"":[-1520,null],""2.5"":[-425,null],""3.5"":[-163,null],""4.5"":[139,null],""5.5"":[297,null],""6.5"":[630,null],""7.5"":[1320,null]},""czr"":{""2.5"":[-500,null],""3.5"":[-152,null],""4.5"":[135,null],""5.5"":[295,null],""6.5"":[625,null]},""mgm"":{""6.5"":[475,null],""2.5"":[-375,null],""3.5"":[-165,null],""5.5"":[250,null],""4.5"":[125,null]}}",3.5,0.6657,-199,+199,over,mgm,3.5,-160,0.0905,2026-09-09T18:33:45Z,2026-09-09T18:33:45Z
2026-09-09,823251,621111,Walker Buehler,San Diego Padres,Washington Nationals,1,R,117,576,28,136.3,92,565,20.38,20.87,20.5,0.1967,0.89,confirmed,9,0.2162,0.978,0.1923,3.8,0.5303,0.3403,0.192,0.0957,0.0424,0.0168,4.5,120,-154,3.5,-172,134,4.5,105,-140,,,,"{""fd"":{""2.5"":[-520,null],""3.5"":[-172,null],""4.5"":[132,null],""5.5"":[290,null],""6.5"":[630,null]},""dk"":{""1.5"":[-2700,null],""2.5"":[-573,null],""3.5"":[-203,null],""4.5"":[117,null],""5.5"":[265,null],""6.5"":[600,null],""7.5"":[1320,null]},""czr"":{""2.5"":[-675,null],""3.5"":[-205,null],""4.5"":[124,null],""5.5"":[240,null],""6.5"":[500,null],""7.5"":[1100,null]},""mgm"":{""2.5"":[-500,null],""5.5"":[210,null],""3.5"":[-200,null],""4.5"":[105,null],""6.5"":[400,null]}}",4.5,0.3403,+194,-194,under,mgm,4.5,-140,0.1151,2026-09-09T18:33:45Z,2026-09-09T18:33:45Z
2026-09-09,823090,674003,Cody Bradford,Texas Rangers,Seattle Mariners,0,L,16,134,6,30.3,0,0,21.75,21.76,21.75,0.1802,0.816,confirmed,9,0.2176,0.984,0.1773,3.86,0.5398,0.35,0.2001,0.1014,0.0459,0.0186,3.5,-147,115,3.5,-136,108,3.5,-150,110,,,,"{""fd"":{""2.5"":[-430,null],""3.5"":[-136,null],""4.5"":[164,null],""5.5"":[360,null]},""czr"":{""2.5"":[-480,null],""3.5"":[-148,null],""4.5"":[145,null],""5.5"":[300,null],""6.5"":[650,null]},""dk"":{""1.5"":[-1240,null],""2.5"":[-371,null],""3.5"":[-147,null],""4.5"":[153,null],""5.5"":[325,null],""6.5"":[690,null],""7.5"":[1400,null]},""mgm"":{""5.5"":[300,null],""4.5"":[145,null],""3.5"":[-155,null],""2.5"":[-350,null],""6.5"":[600,null]}}",3.5,0.5398,-117,+117,under,dk,3.5,115,0.0215,2026-09-09T18:33:45Z,2026-09-09T18:33:45Z
2026-09-09,823090,807739,Kade Anderson,Seattle Mariners,Texas Rangers,1,L,11,63,3,15.0,0,0,22.0,21.83,21.96,0.2099,0.95,confirmed,9,0.2263,1.024,0.215,4.68,0.6865,0.5075,0.3359,0.1988,0.1056,0.0505,4.5,-163,128,5.5,114,-146,4.5,-155,115,,,,"{""fd"":{""2.5"":[-2200,null],""3.5"":[-530,null],""4.5"":[-225,null],""5.5"":[114,null],""6.5"":[220,null],""7.5"":[430,null]},""czr"":{""3.5"":[-500,null],""4.5"":[-190,null],""5.5"":[121,null],""6.5"":[220,null],""7.5"":[425,null],""8.5"":[900,null]},""dk"":{""2.5"":[-1220,null],""3.5"":[-396,null],""4.5"":[-167,null],""5.5"":[131,null],""6.5"":[273,null],""7.5"":[572,null],""8.5"":[1160,null]},""mgm"":{""4.5"":[-155,null],""2.5"":[-800,null],""6.5"":[230,null],""3.5"":[-325,null],""5.5"":[125,null]}}",4.5,0.5075,-103,+103,under,fd,5.5,-146,0.1047,2026-09-09T18:33:45Z,2026-09-09T18:33:45Z
2026-09-09,824713,696270,Ryan Johnson,Los Angeles Angels,Boston Red Sox,0,R,58,339,15,78.3,16,72,20.5,20.89,20.6,0.1897,0.859,confirmed,9,0.2114,0.956,0.1811,3.76,0.5212,0.3318,0.1858,0.092,0.0406,0.016,3.5,112,-142,3.5,100,-128,3.5,-105,-125,,,,"{""fd"":{""2.5"":[-295,null],""3.5"":[100,null],""4.5"":[230,null],""5.5"":[500,null]},""dk"":{""1.5"":[-750,null],""2.5"":[-227,null],""3.5"":[115,null],""4.5"":[267,null],""5.5"":[630,null],""6.5"":[1360,null]},""mgm"":{""3.5"":[-115,null],""5.5"":[380,null],""6.5"":[700,null],""4.5"":[190,null],""2.5"":[-275,null]},""czr"":{""1.5"":[-1700,null],""2.5"":[-310,null],""3.5"":[100,null],""4.5"":[215,null],""5.5"":[475,null],""6.5"":[1000,null]}}",3.5,0.5212,-109,+109,over,dk,3.5,112,0.0756,2026-09-09T18:33:45Z,2026-09-09T18:33:45Z
2026-09-09,824791,669358,Shane Baz,Baltimore Orioles,Cleveland Guardians,1,R,145,695,28,163.3,176,711,23.12,24.62,23.5,0.216,0.978,confirmed,9,0.1793,0.811,0.175,4.16,0.5959,0.407,0.247,0.1336,0.0647,0.0283,4.5,-101,-127,4.5,102,-130,,,,,,,"{""dk"":{""1.5"":[-3000,null],""2.5"":[-620,null],""3.5"":[-238,null],""4.5"":[100,null],""5.5"":[220,null],""6.5"":[477,null],""7.5"":[1000,null]},""fd"":{""2.5"":[-770,null],""3.5"":[-265,null],""4.5"":[102,null],""5.5"":[210,null],""6.5"":[430,null]},""czr"":{""2.5"":[-850,null],""3.5"":[-245,null],""4.5"":[103,null],""5.5"":[200,null],""6.5"":[400,null],""7.5"":[850,null]}}",4.5,0.407,+146,-146,under,dk,4.5,-127,0.0662,2026-09-09T04:58:22Z,2026-09-09T19:46:52Z
