player_id,name,so,pa
502671,Paul Goldschmidt,85,359
514888,Jose Altuve,103,505
543877,Christian Vázquez,49,255
545341,Randal Grichuk,54,229
547180,Bryce Harper,133,623
553869,Elias Díaz,51,212
571657,Kyle Farmer,4,16
572233,Christian Walker,133,575
573262,Mike Yastrzemski,88,362
592450,Aaron Judge,75,268
592626,Joc Pederson,100,421
592663,J.T. Realmuto,88,414
596117,Garrett Stubbs,12,59
605353,Vimael Machín,2,2
607043,Brandon Nimmo,127,593
607208,Trea Turner,134,628
608369,Corey Seager,86,366
621493,Taylor Ward,127,594
621566,Matt Olson,161,632
622761,Jorge Mateo,55,189
624641,Edmundo Sosa,49,232
640902,Jhonny Pereda,17,89
641355,Cody Bellinger,80,502
641487,J.P. Crawford,85,419
641857,Ryan McMahon,97,326
642086,Dominic Smith,45,290
642215,Weston Wilson,49,151
642708,Amed Rosario,56,227
643217,Andrew Benintendi,100,432
643289,Mauricio Dubón,66,555
643376,Danny Jansen,50,178
645277,Ozzie Albies,90,621
645302,Victor Robles,22,147
645305,Ali Sánchez,22,73
647304,Josh Naylor,74,581
650333,Luis Arraez,26,600
650490,Yandy Díaz,88,626
650559,Bryan De La Cruz,13,63
656537,Derek Hill,67,203
656775,Cedric Mullins,89,469
656941,Kyle Schwarber,203,628
657041,Lane Thomas,93,374
660670,Ronald Acuña Jr.,93,409
662139,Daulton Varsho,98,494
663586,Austin Riley,181,570
663611,Nick Madrigal,3,52
663728,Cal Raleigh,143,462
663743,Nick Fortes,38,294
663968,Jake Mangum,84,432
664040,Brandon Lowe,173,597
664761,Alec Bohm,83,562
664774,LaMonte Wade Jr.,33,128
664954,Brett Sullivan,37,214
664983,Jake McCarthy,85,523
665161,Jeremy Peña,94,416
665561,Rafael Marchán,14,92
665833,Oneil Cruz,125,363
666018,Jonathan Aranda,145,616
666160,Mickey Moniak,107,397
666211,Taylor Trammell,78,250
668227,Randy Arozarena,130,598
668670,Jake Rogers,47,161
668723,Ryan Vilade,52,237
668804,Bryan Reynolds,147,636
669016,Brandon Marsh,130,527
669221,Sean Murphy,27,80
669224,Austin Wells,94,347
669394,Jake Burger,149,554
669397,Nick Allen,30,147
669707,Jared Triolo,66,337
670032,Nicky Lopez,39,235
670541,Yordan Alvarez,110,633
670623,Isaac Paredes,78,591
671218,Heliot Ramos,106,390
671277,Luis García Jr.,86,494
671739,Michael Harris II,111,557
671976,Tristan Peters,78,442
673237,Yainer Diaz,47,299
673490,Ha-Seong Kim,30,111
676356,Jonny DeLuca,63,317
676369,Nelson Velázquez,35,105
676551,Brewer Hicklen,10,28
676609,José Caballero,101,422
677594,Julio Rodríguez,133,587
677649,Ezequiel Duran,125,533
678246,Miguel Vargas,113,630
678489,Jorge Barrosa,43,162
678662,Ezequiel Tovar,119,461
679822,Justin Foscue,53,222
680700,Richie Palacios,63,360
680779,Henry Davis,58,274
681082,Bryson Stott,93,545
681198,TJ Rumfield,79,573
681351,Logan O'Hoppe,67,273
681393,Connor Norby,97,327
682668,Luisangel Acuña,40,207
682927,Ronny Simon,4,35
682987,Spencer Jones,83,231
683011,Anthony Volpe,45,194
683227,Cody Freeman,13,92
683748,Victor Mesa Jr.,42,210
686527,Dominic Canzone,99,461
686668,Brenton Doyle,60,184
686948,Drake Baldwin,118,545
687462,Spencer Horwitz,65,415
687597,Jordan Beck,45,148
687859,Troy Johnston,74,417
689414,Liam Hicks,49,511
691019,Kyle Teel,32,85
691176,Jasson Domínguez,46,217
691182,Adael Amador,6,37
691406,Junior Caminero,117,636
691720,Kyle Karros,84,410
691728,Zac Veen,20,50
693304,Nick Gonzales,90,560
694249,Cole Carrigg,69,301
694378,Jacob Gonzalez,41,213
694497,Evan Carter,103,414
694671,Wyatt Langford,86,405
695257,Billy Cook,20,52
695508,Cam Cauley,15,65
695657,Colson Montgomery,201,579
695731,Braden Montgomery,62,314
696100,Hunter Goodman,167,517
699013,Esmerlyn Valdez,106,284
700250,Ben Rice,148,599
700337,Edgar Quero,42,212
700652,Kenny Piper,3,11
701358,Cam Smith,128,509
702222,Justin Crawford,74,420
702284,Cole Young,100,580
703155,Lazaro Montes,9,20
703197,Michael Arroyo,2,4
801126,Brock Rodden,17,60
802415,Chandler Simpson,46,558
803011,Sam Antonacci,79,502
804606,Konnor Griffin,71,268
804668,Rafael Flores Jr.,31,114
805367,Chase Meidroth,129,583
806146,George Lombard Jr.,30,107
808959,Munetaka Murakami,169,482
