date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-09-21,824787,703520,Brett Bateman,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,48,170,37,4.59,4.31,1.09,1.03,1.0,0.24511,70.2,28.6,-251,-220,-240,215,240,198,-236,+250,185
2026-09-21,824221,805808,Kevin McGonigle,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,160,684,151,4.53,4.26,1.05,1.0,0.99,0.22644,66.5,24.7,,,,,,,-199,+305,
2026-09-21,824787,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,139,596,141,4.23,3.98,1.05,1.03,1.0,0.23504,65.6,23.5,-228,-250,-240,245,210,198,-191,+326,169
2026-09-21,824221,695578,James Wood,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,130,598,129,4.64,4.36,1.0,1.0,0.99,0.21604,65.4,23.8,-211,-235,-205,269,220,225,-189,+320,157
2026-09-21,824221,682985,Riley Greene,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,141,570,135,4.22,3.97,1.08,1.0,0.99,0.23356,65.2,23.1,-218,-200,-200,268,270,235,-187,+333,162
2026-09-21,824787,676391,Ernie Clement,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,151,601,152,3.95,3.71,1.1,1.03,1.0,0.24631,65.0,22.5,-207,-190,-209,277,300,240,-186,+344,154
2026-09-21,823169,808982,Jung Hoo Lee,San Francisco Giants,Minnesota Twins,1,Zebby Matthews,805673,R,149,579,143,4.05,3.81,1.11,1.01,0.98,0.23997,64.8,22.6,-273,-275,-250,205,195,188,-184,+342,200
2026-09-21,824221,682928,CJ Abrams,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,146,631,146,4.32,4.06,1.04,1.0,0.99,0.22457,64.4,22.5,-215,-210,-209,261,250,230,-181,+344,160
2026-09-21,824787,672386,Alejandro Kirk,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,74,295,74,3.99,3.75,1.07,1.03,1.0,0.23983,64.2,21.9,-256,-225,-245,214,230,198,-179,+357,189
2026-09-21,824221,650402,Gleyber Torres,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,92,411,94,4.37,4.11,1.02,1.0,0.99,0.21924,63.8,22.1,-224,-185,-209,247,300,225,-176,+352,166
2026-09-21,823169,805811,Bryce Eldridge,San Francisco Giants,Minnesota Twins,1,Zebby Matthews,805673,R,104,448,107,4.19,3.94,1.04,1.01,0.98,0.22414,63.2,21.3,,,,,,,-172,+369,
2026-09-21,824787,543807,George Springer,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,111,502,122,4.11,3.86,1.01,1.03,1.0,0.22734,63.0,21.1,-214,-210,-225,254,250,215,-170,+374,159
2026-09-21,824221,695734,Daylen Lile,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,146,634,154,4.12,3.87,1.04,1.0,0.99,0.22392,62.5,20.6,-269,-250,-250,200,200,184,-167,+385,198
2026-09-21,824221,693307,Dillon Dingler,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,130,590,141,4.18,3.93,1.01,1.0,0.99,0.21779,61.9,20.2,-200,-165,-193,290,325,245,-162,+395,149
2026-09-21,824787,672960,Kazuma Okamoto,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,129,613,150,4.09,3.84,0.98,1.03,1.0,0.22086,61.6,19.9,-157,-165,-164,376,333,305,-160,+403,118
