player_id,name,so,pa
673237,Yainer Diaz,42,262
673357,Luis Robert Jr.,48,205
673490,Ha-Seong Kim,23,86
676369,Nelson Velázquez,28,91
676391,Ernie Clement,51,522
676439,Hunter Feduccia,51,205
676475,Alec Burleson,94,561
676551,Brewer Hicklen,8,23
676572,Eric Wagaman,12,52
676609,José Caballero,93,385
676679,Luis Vázquez,0,0
676724,Jared Young,51,272
677588,José Tena,82,263
677950,Alek Thomas,27,116
677951,Bobby Witt Jr.,90,508
678218,Brandon Valenzuela,63,237
678391,Jorbit Vivas,40,291
678489,Jorge Barrosa,42,157
678545,Osleivis Basabe,15,86
678662,Ezequiel Tovar,108,434
679845,Nick Loftin,54,341
681047,Christian Franklin,10,37
681198,TJ Rumfield,74,521
681297,Colton Cowser,94,315
681393,Connor Norby,84,282
682626,Francisco Alvarez,103,345
682928,CJ Abrams,127,547
682987,Spencer Jones,67,186
682998,Corbin Carroll,123,563
683002,Gunnar Henderson,132,597
683083,Nasim Nuñez,90,440
683090,Matthew Lugo,0,0
683146,Brett Baty,110,403
683734,Andrew Vaughn,44,283
683766,Christian Koss,29,117
686217,Sal Frelick,31,318
686469,Vinnie Pasquantino,60,374
686475,Tyler Tolbert,23,126
686555,Isaac Collins,98,437
686611,Dylan Crews,80,335
686681,Michael Massey,62,366
686780,Pedro Pagés,50,192
686948,Drake Baldwin,101,487
687401,Joey Ortiz,63,331
687529,Grant McCray,17,58
687551,Drew Gilbert,59,325
687597,Jordan Beck,37,134
687605,Andrew Pinckney,6,20
687637,Dylan Beavers,67,257
687859,Troy Johnston,65,390
687952,Christian Encarnacion-Strand,30,114
690022,Ryan Ritter,5,16
691023,Jordan Walker,134,556
691458,Blaze Jordan,28,196
691723,Coby Mayo,113,345
691728,Zac Veen,12,26
691781,Brady House,76,269
691783,Jordan Lawlar,19,70
694192,Jackson Chourio,107,442
694212,Samuel Basallo,92,336
694249,Cole Carrigg,56,254
694374,Tim Tawa,55,248
694376,Shay Whitcomb,15,35
694673,Abimelec Ortiz,18,76
695491,Joshua Báez,17,46
695506,Jac Caglianone,124,473
695600,Carter Jensen,141,492
695670,Harry Ford,20,72
695734,Daylen Lile,107,551
696100,Hunter Goodman,154,470
696285,Jacob Young,69,403
699625,Jimmy Crooks,47,143
699912,Jose Fernandez,44,201
700250,Ben Rice,136,546
701358,Cam Smith,118,471
701675,Nathan Church,69,367
701807,Carson Benge,111,525
701852,Drew Cavanaugh,27,108
702616,Jackson Holliday,63,286
703520,Brett Bateman,16,74
800325,Luis Lara,24,130
801501,Nate Furman,5,14
802139,JJ Wetherholt,93,578
805999,A.J. Ewing,100,380
806146,George Lombard Jr.,20,75
806198,Cooper Pratt,35,176
806367,Turner Hill,5,27
807727,Charles McAdoo,20,69
808982,Jung Hoo Lee,49,492
813841,Jonah Cox,28,55
814439,Ryan Waldschmidt,69,239
