player_id,name,so,pa
500743,Miguel Rojas,25,229
502671,Paul Goldschmidt,85,363
514888,Jose Altuve,104,521
518595,Travis d'Arnaud,23,77
518692,Freddie Freeman,103,611
521692,Salvador Perez,111,586
543510,James McCann,39,152
543760,Marcus Semien,100,506
543807,George Springer,87,486
543877,Christian Vázquez,52,260
545121,Ildemaro Vargas,46,469
545341,Randal Grichuk,57,242
545361,Mike Trout,153,583
547180,Bryce Harper,137,641
553869,Elias Díaz,54,220
553993,Eugenio Suárez,155,463
571448,Nolan Arenado,113,553
571657,Kyle Farmer,4,17
571771,Enrique Hernández,24,77
571912,Luke Maile,12,41
571970,Max Muncy,134,523
572233,Christian Walker,134,589
573262,Mike Yastrzemski,90,373
575929,Willson Contreras,131,521
592450,Aaron Judge,83,283
592518,Manny Machado,132,626
592626,Joc Pederson,102,432
592663,J.T. Realmuto,89,426
592885,Christian Yelich,123,465
593428,Xander Bogaerts,101,568
595879,Javier Báez,34,180
595978,Austin Hedges,41,228
596019,Francisco Lindor,83,412
596115,Trevor Story,73,229
596117,Garrett Stubbs,12,59
596142,Gary Sánchez,54,258
602104,Ramón Urías,18,99
605137,Josh Bell,118,583
605141,Mookie Betts,54,481
605170,Victor Caratini,70,358
606192,Teoscar Hernández,119,443
606466,Ketel Marte,82,575
607043,Brandon Nimmo,133,610
607208,Trea Turner,138,647
608070,José Ramírez,66,499
608324,Alex Bregman,99,673
608348,Carson Kelly,66,400
608369,Corey Seager,88,384
620443,Luis Torrens,52,261
621438,Tyrone Taylor,40,226
621493,Taylor Ward,127,598
621566,Matt Olson,165,654
622268,Donovan Walton,38,235
622761,Jorge Mateo,59,199
623168,Tyler Heineman,27,185
624413,Pete Alonso,157,657
624424,Michael Conforto,75,281
624428,Adam Frazier,38,141
624431,Jose Trevino,27,143
624641,Edmundo Sosa,50,237
630105,Jake Cronenworth,86,376
640459,Brian Navarreto,18,54
640902,Jhonny Pereda,17,93
641343,Jake Bauers,138,538
641355,Cody Bellinger,82,522
641487,J.P. Crawford,87,445
641584,Jake Fraley,25,90
641680,Jonah Heim,67,361
641857,Ryan McMahon,97,340
642086,Dominic Smith,46,293
642215,Weston Wilson,52,165
642350,Jose Siri,69,217
642708,Amed Rosario,56,231
643217,Andrew Benintendi,102,446
643289,Mauricio Dubón,68,577
643376,Danny Jansen,51,188
643396,Isiah Kiner-Falefa,19,155
643446,Jeff McNeil,53,479
645277,Ozzie Albies,93,641
645302,Victor Robles,22,149
645305,Ali Sánchez,22,74
647304,Josh Naylor,76,603
650333,Luis Arraez,26,619
650402,Gleyber Torres,75,390
650490,Yandy Díaz,93,644
650559,Bryan De La Cruz,16,71
650968,Yohel Pozo,6,53
655316,Andruw Monasterio,63,328
656537,Derek Hill,67,207
656577,Alex Jackson,24,72
656716,Zach McKinstry,65,406
656775,Cedric Mullins,92,478
656811,Ryan O'Hearn,89,409
656941,Kyle Schwarber,210,648
656976,Pavin Smith,19,94
657136,Connor Wong,55,229
660670,Ronald Acuña Jr.,96,431
660688,Keibert Ruiz,36,333
660821,Jesús Sánchez,70,299
661388,William Contreras,87,599
661531,Brian Serven,19,73
662139,Daulton Varsho,103,508
663330,Jahmai Jones,50,157
663457,Lars Nootbaar,55,290
663494,Bryan Torres,33,168
663538,Nico Hoerner,56,645
663586,Austin Riley,185,590
663611,Nick Madrigal,3,60
663616,Trevor Larnach,79,433
663647,Ke'Bryan Hayes,48,227
663656,Kyle Tucker,102,582
663728,Cal Raleigh,151,486
663743,Nick Fortes,38,301
663886,Tyler Stephenson,119,435
663968,Jake Mangum,85,447
663993,Nathaniel Lowe,97,405
664023,Ian Happ,180,599
664034,Ty France,96,447
664040,Brandon Lowe,177,609
664702,Myles Straw,40,302
664728,Kyle Isbel,65,294
664761,Alec Bohm,84,580
664770,Nathan Lukes,61,413
664774,LaMonte Wade Jr.,33,130
664954,Brett Sullivan,37,218
664983,Jake McCarthy,87,546
665019,Kody Clemens,121,539
665052,Griffin Conine,85,284
665161,Jeremy Peña,101,430
665487,Fernando Tatis Jr.,120,654
665489,Vladimir Guerrero Jr.,77,579
665506,Cristian Pache,4,8
665561,Rafael Marchán,15,95
665742,Juan Soto,59,426
665750,Leody Taveras,121,459
665804,Miguel Amaya,62,236
665833,Oneil Cruz,127,381
665877,José Fermín,46,344
665923,Esteury Ruiz,73,224
665926,Andrés Giménez,90,482
665953,Andrés Chaparro,48,203
665966,Carlos Narváez,90,274
666018,Jonathan Aranda,149,632
666023,Freddy Fermin,54,255
666126,Carlos Cortes,58,357
666139,Josh Lowe,90,309
666152,David Hamilton,78,361
666160,Mickey Moniak,112,408
666176,Jo Adell,149,613
666182,Bo Bichette,116,640
666211,Taylor Trammell,81,265
666310,Bo Naylor,23,94
666624,Christopher Morel,34,97
667472,Dane Myers,74,310
668227,Randy Arozarena,133,621
668670,Jake Rogers,49,166
668709,JJ Bleday,114,506
668723,Ryan Vilade,55,242
668800,Andrew Knizner,11,53
668804,Bryan Reynolds,152,655
668885,Austin Martin,62,342
668901,Mark Vientos,65,271
668904,Royce Lewis,114,462
668930,Brice Turang,155,632
668939,Adley Rutschman,61,371
668942,Josh Rojas,16,104
668952,Ryan Kreidler,55,245
669003,Garrett Mitchell,153,489
669016,Brandon Marsh,132,536
669065,Kyle Stowers,154,477
669127,Shea Langeliers,96,422
669134,Luis Campusano,49,224
669221,Sean Murphy,31,92
669224,Austin Wells,99,364
669236,Jeremiah Jackson,55,256
669242,Tommy Edman,59,287
669257,Will Smith,40,244
669357,Nolan Gorman,93,285
669364,Xavier Edwards,79,583
669392,Samad Taylor,38,137
669394,Jake Burger,154,570
669397,Nick Allen,30,153
669701,Josh Smith,48,212
669707,Jared Triolo,67,347
669720,Austin Hays,25,90
669743,Alex Call,34,187
670032,Nicky Lopez,40,245
670231,John Rave,27,124
670541,Yordan Alvarez,114,639
670623,Isaac Paredes,82,607
670770,TJ Friedl,62,268
671056,Iván Herrera,123,674
671218,Heliot Ramos,108,395
671277,Luis García Jr.,87,510
671732,Lawrence Butler,129,489
671739,Michael Harris II,114,579
671976,Tristan Peters,84,463
672016,Denzel Clarke,26,74
672275,Patrick Bailey,81,321
672356,Gabriel Arias,60,147
672386,Alejandro Kirk,35,284
672515,Gabriel Moreno,76,504
672580,Maikel Garcia,47,309
672613,Eliezer Alfonzo,3,28
672640,Otto Lopez,83,640
672695,Geraldo Perdomo,78,630
672724,Oswald Peraza,106,356
672960,Kazuma Okamoto,173,592
673237,Yainer Diaz,51,313
673490,Ha-Seong Kim,32,125
673548,Seiya Suzuki,141,588
673962,Josh Jung,71,405
675961,Alika Williams,46,209
676356,Jonny DeLuca,64,325
676369,Nelson Velázquez,35,107
676391,Ernie Clement,55,583
676439,Hunter Feduccia,57,231
676475,Alec Burleson,108,634
676551,Brewer Hicklen,10,30
676609,José Caballero,103,429
676724,Jared Young,63,332
676914,Davis Schneider,47,140
677008,Heston Kjerstad,6,16
677347,Kyren Paris,8,18
677587,Brayan Rocchio,81,558
677588,José Tena,86,280
677594,Julio Rodríguez,138,610
677649,Ezequiel Duran,128,550
677800,Wilyer Abreu,127,636
677943,Will Banfield,3,10
677951,Bobby Witt Jr.,101,581
677956,Rece Hinds,24,52
678218,Brandon Valenzuela,68,256
678246,Miguel Vargas,118,655
678391,Jorbit Vivas,47,334
678489,Jorge Barrosa,43,164
678545,Osleivis Basabe,25,127
678662,Ezequiel Tovar,121,475
679529,Spencer Torkelson,178,567
679822,Justin Foscue,57,228
679845,Nick Loftin,70,400
680574,Matt McLain,126,459
680577,DaShawn Keirsey Jr.,0,1
680664,Eduardo Valencia,26,101
680700,Richie Palacios,63,370
680757,Steven Kwan,59,593
680776,Jarren Duran,160,578
680777,Ryan Jeffers,57,338
680779,Henry Davis,58,283
680869,Zack Gelof,98,388
681082,Bryson Stott,97,559
681198,TJ Rumfield,81,592
681230,BJ Murray Jr.,4,11
681297,Colton Cowser,113,363
681393,Connor Norby,101,346
681508,Mickey Gasper,30,202
681715,Heriberto Hernández,123,455
681807,David Fry,55,190
681987,Nate Eaton,13,45
682177,Daniel Schneemann,84,282
682626,Francisco Alvarez,119,387
682657,Angel Martínez,86,385
682663,Agustín Ramírez,52,218
682668,Luisangel Acuña,40,210
682829,Elly De La Cruz,162,587
682877,Juan Brito,22,86
682927,Ronny Simon,4,35
682928,CJ Abrams,150,613
682985,Riley Greene,147,546
682987,Spencer Jones,89,250
682998,Corbin Carroll,142,625
