date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-09-15,825030,672695,Geraldo Perdomo,Arizona Diamondbacks,Miami Marlins,1,Janson Junk,676083,R,131,630,146,4.32,4.06,0.98,1.05,1.01,0.22489,64.5,22.6,-229,-235,-225,242,220,205,-182,+342,170
2026-09-15,825030,682998,Corbin Carroll,Arizona Diamondbacks,Miami Marlins,1,Janson Junk,676083,R,130,625,145,4.31,4.05,0.98,1.05,1.01,0.22495,64.4,22.5,-240,-225,-240,233,240,191,-181,+344,178
2026-09-15,822683,695734,Daylen Lile,Washington Nationals,Philadelphia Phillies,1,Cristopher Sánchez,650911,L,140,614,149,4.12,3.87,1.03,1.04,1.0,0.23254,64.1,22.0,,,,,,,-179,+355,
2026-09-15,822849,608369,Corey Seager,Texas Rangers,Boston Red Sox,1,Patrick Sandoval,663776,L,77,384,90,4.27,4.01,0.96,1.07,1.01,0.22557,64.1,22.2,-219,-190,-205,250,270,240,-179,+350,162
2026-09-15,824466,606192,Teoscar Hernández,Los Angeles Dodgers,Cincinnati Reds,0,Rhett Lowder,695076,R,106,443,114,3.89,3.66,1.05,1.05,1.01,0.24336,64.0,21.5,,,,,,,-178,+365,
2026-09-15,822762,805808,Kevin McGonigle,Detroit Tigers,Toronto Blue Jays,0,Braydon Fisher,680755,R,153,655,146,4.49,4.22,1.05,0.94,1.0,0.2148,64.0,22.3,,,,,,,-178,+348,
2026-09-15,823574,665742,Juan Soto,New York Mets,Baltimore Orioles,1,Shane Baz,669358,R,97,426,100,4.26,4.0,1.03,1.03,0.98,0.22525,64.0,22.1,,,,,,,-178,+352,
2026-09-15,824627,645277,Ozzie Albies,Atlanta Braves,Chicago Cubs,0,Kevin Gausman,592332,R,140,641,151,4.25,3.99,1.0,1.04,1.0,0.226,64.0,22.1,-168,-150,-159,336,360,325,-178,+352,126
2026-09-15,824627,673548,Seiya Suzuki,Chicago Cubs,Atlanta Braves,1,Martín Pérez,527048,L,135,588,133,4.42,4.15,1.04,0.97,1.0,0.21729,63.8,22.1,-234,-250,-225,241,200,205,-176,+352,173
2026-09-15,822849,677800,Wilyer Abreu,Boston Red Sox,Texas Rangers,0,Jacob deGrom,594798,R,143,636,146,4.36,4.1,1.02,0.98,1.01,0.21935,63.8,22.0,-163,-185,-179,341,280,285,-176,+355,122
2026-09-15,822683,547180,Bryce Harper,Philadelphia Phillies,Washington Nationals,0,Jackson Kent,800600,L,144,641,151,4.25,3.99,1.02,1.01,1.0,0.22444,63.7,21.8,,,,,,,-175,+359,
2026-09-15,822762,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Detroit Tigers,1,Drew Anderson,623454,R,135,579,137,4.23,3.98,1.04,0.99,1.0,0.22469,63.7,21.8,,,,,,,-175,+359,
2026-09-15,822762,676391,Ernie Clement,Toronto Blue Jays,Detroit Tigers,1,Drew Anderson,623454,R,150,583,148,3.94,3.7,1.11,0.99,1.0,0.23892,63.6,21.3,,,,,,,-175,+369,
2026-09-15,824307,593428,Xander Bogaerts,San Diego Padres,Colorado Rockies,0,Kyle Freeland,607536,L,109,568,143,3.97,3.73,0.93,1.1,1.07,0.23748,63.6,21.4,-355,-295,-360,152,175,164,-175,+367,
2026-09-15,823654,671277,Luis García Jr.,New York Yankees,Minnesota Twins,0,Bailey Ober,641927,R,139,510,139,3.67,3.45,1.14,1.02,1.0,0.25327,63.5,20.8,-269,-285,-245,203,180,178,-174,+381,197
2026-09-15,823007,805811,Bryce Eldridge,San Francisco Giants,St. Louis Cardinals,0,Andre Pallante,669467,R,102,438,105,4.17,3.92,1.04,1.01,0.99,0.2269,63.5,21.6,-181,-210,-205,306,250,240,-174,+363,135
2026-09-15,823333,661388,William Contreras,Milwaukee Brewers,Pittsburgh Pirates,0,Lake Bachar,669199,R,144,599,138,4.34,4.08,1.07,0.94,1.01,0.21851,63.4,21.7,,,,,,,-173,+361,
2026-09-15,823980,677594,Julio Rodríguez,Seattle Mariners,Los Angeles Angels,0,Ryan Johnson,696270,R,134,610,140,4.36,4.1,1.01,0.99,1.0,0.21736,63.4,21.7,-228,-225,-240,238,230,198,-173,+361,169
2026-09-15,824384,805367,Chase Meidroth,Chicago White Sox,Cleveland Guardians,0,Foster Griffin,656492,L,141,605,145,4.17,3.92,1.05,1.01,0.99,0.22551,63.3,21.4,,,,,,,-172,+367,
2026-09-15,823333,668930,Brice Turang,Milwaukee Brewers,Pittsburgh Pirates,0,Lake Bachar,669199,R,143,632,140,4.51,4.24,1.03,0.94,1.01,0.21061,63.3,21.8,,,,,,,-172,+359,
2026-09-15,824384,680757,Steven Kwan,Cleveland Guardians,Chicago White Sox,1,Chris Murphy,669684,L,140,593,142,4.18,3.93,1.05,0.99,0.99,0.22418,63.1,21.2,,,,,,,-171,+372,
2026-09-15,822849,701350,Roman Anthony,Boston Red Sox,Texas Rangers,0,Jacob deGrom,594798,R,41,196,44,4.45,4.18,0.99,0.98,1.01,0.21198,63.1,21.5,-165,-190,-190,330,270,275,-171,+365,124
2026-09-15,822925,689414,Liam Hicks,Tampa Bay Rays,Athletics,1,Jack Perkins,678022,R,128,519,133,3.9,3.67,1.08,1.03,0.99,0.23735,63.0,20.8,,,,,,,-170,+381,
2026-09-15,824307,630105,Jake Cronenworth,San Diego Padres,Colorado Rockies,0,Kyle Freeland,607536,L,71,376,97,3.88,3.65,0.94,1.1,1.07,0.23872,63.0,20.8,-243,-275,-250,235,200,188,-170,+381,179
2026-09-15,823980,687263,Zach Neto,Los Angeles Angels,Seattle Mariners,1,Logan Gilbert,669302,R,140,648,145,4.47,4.2,1.0,0.97,1.0,0.21086,63.0,21.5,-177,-190,-182,322,275,265,-170,+365,133
2026-09-15,823333,693304,Nick Gonzales,Pittsburgh Pirates,Milwaukee Brewers,1,Jacob Misiorowski,694819,R,158,573,139,4.12,3.87,1.16,0.89,1.01,0.22607,62.9,21.0,,,,,,,-170,+376,
2026-09-15,823654,592450,Aaron Judge,New York Yankees,Minnesota Twins,0,Bailey Ober,641927,R,57,283,65,4.35,4.09,0.97,1.02,1.0,0.21485,62.8,21.2,,,,,,,-169,+372,
2026-09-15,824143,672580,Maikel Garcia,Kansas City Royals,Houston Astros,0,Hunter Brown,686613,R,76,309,73,4.23,3.98,1.06,0.96,0.99,0.22017,62.8,21.1,-201,-210,-209,273,240,230,-169,+374,150
2026-09-15,823574,596019,Francisco Lindor,New York Mets,Baltimore Orioles,1,Shane Baz,669358,R,84,412,94,4.38,4.12,0.97,1.03,0.98,0.21291,62.7,21.1,,,,,,,-168,+374,
2026-09-15,822762,682985,Riley Greene,Detroit Tigers,Toronto Blue Jays,0,Braydon Fisher,680755,R,134,546,130,4.2,3.95,1.08,0.94,1.0,0.22056,62.6,20.9,,,,,,,-167,+378,
2026-09-15,824384,678246,Miguel Vargas,Chicago White Sox,Cleveland Guardians,0,Foster Griffin,656492,L,137,655,149,4.4,4.14,0.98,1.01,0.99,0.21105,62.5,21.0,,,,,,,-167,+376,
2026-09-15,822683,656941,Kyle Schwarber,Philadelphia Phillies,Washington Nationals,0,Jackson Kent,800600,L,129,648,145,4.47,4.2,0.95,1.01,1.0,0.20845,62.5,21.1,,,,,,,-167,+374,
2026-09-15,822849,596115,Trevor Story,Boston Red Sox,Texas Rangers,0,Jacob deGrom,594798,R,52,229,54,4.24,3.99,1.02,0.98,1.01,0.21816,62.5,20.8,-161,-150,-154,354,350,330,-167,+381,121
2026-09-15,822849,575929,Willson Contreras,Boston Red Sox,Texas Rangers,0,Jacob deGrom,594798,R,121,521,126,4.13,3.88,1.04,0.98,1.01,0.22311,62.5,20.6,-167,-175,-164,342,300,305,-167,+385,126
2026-09-15,822849,669394,Jake Burger,Texas Rangers,Boston Red Sox,1,Patrick Sandoval,663776,L,120,570,143,3.99,3.75,0.98,1.07,1.01,0.2302,62.5,20.5,-178,-175,-173,329,310,290,-167,+388,133
2026-09-15,824307,669134,Luis Campusano,San Diego Padres,Colorado Rockies,0,Kyle Freeland,607536,L,52,224,65,3.45,3.24,1.03,1.1,1.07,0.2611,62.5,19.5,-270,-275,-250,216,180,181,-167,+413,198
2026-09-15,824466,669242,Tommy Edman,Los Angeles Dodgers,Cincinnati Reds,0,Rhett Lowder,695076,R,65,287,74,3.88,3.65,1.02,1.05,1.01,0.23509,62.4,20.2,,,,,,,-166,+395,
2026-09-15,824307,666160,Mickey Moniak,Colorado Rockies,San Diego Padres,1,Walker Buehler,621111,R,91,408,108,3.78,3.55,1.01,1.02,1.07,0.2404,62.3,20.0,-221,-200,-205,256,260,225,-165,+400,164
2026-09-15,825030,669065,Kyle Stowers,Miami Marlins,Arizona Diamondbacks,0,Michael Soroka,647336,R,101,477,113,4.22,3.97,0.99,1.0,1.01,0.21795,62.3,20.6,-244,-210,-225,214,240,200,-165,+385,180
2026-09-15,824466,701398,Sal Stewart,Cincinnati Reds,Los Angeles Dodgers,1,Yoshinobu Yamamoto,808967,R,154,650,151,4.3,4.04,1.06,0.92,1.01,0.21379,62.2,20.6,,,,,,,-165,+385,
2026-09-15,823574,683002,Gunnar Henderson,Baltimore Orioles,New York Mets,0,Sean Manaea,640455,L,131,665,150,4.43,4.16,0.94,1.03,0.98,0.2083,62.2,20.7,,,,,,,-165,+383,
2026-09-15,822849,686765,Nick Sogard,Boston Red Sox,Texas Rangers,0,Jacob deGrom,594798,R,51,229,54,4.24,3.99,1.01,0.98,1.01,0.21659,62.2,20.6,-122,-125,-124,480,425,450,-165,+385,-109
2026-09-15,823007,671056,Iván Herrera,St. Louis Cardinals,San Francisco Giants,1,Blade Tidwell,694918,R,138,674,150,4.49,4.22,0.97,0.99,0.99,0.20531,62.1,20.7,-244,-235,-245,230,210,191,-164,+383,180
2026-09-15,824143,670623,Isaac Paredes,Houston Astros,Kansas City Royals,1,Michael Wacha,608379,R,135,607,143,4.24,3.99,1.02,0.99,0.99,0.21609,62.1,20.5,-192,-210,-190,308,250,245,-164,+388,143
2026-09-15,824143,514888,Jose Altuve,Houston Astros,Kansas City Royals,1,Michael Wacha,608379,R,116,521,123,4.24,3.99,1.02,0.99,0.99,0.21602,62.1,20.5,-244,-200,-218,230,270,205,-164,+388,180
2026-09-15,823574,805999,A.J. Ewing,New York Mets,Baltimore Orioles,1,Shane Baz,669358,R,99,445,109,4.08,3.84,1.01,1.03,0.98,0.22258,62.0,20.2,,,,,,,-163,+395,
2026-09-15,824307,687859,Troy Johnston,Colorado Rockies,San Diego Padres,1,Walker Buehler,621111,R,105,425,121,3.51,3.3,1.07,1.02,1.07,0.254,62.0,19.3,-227,-190,-209,243,280,220,-163,+418,168
2026-09-15,822683,664761,Alec Bohm,Philadelphia Phillies,Washington Nationals,0,Jackson Kent,800600,L,131,581,144,4.03,3.79,1.02,1.01,1.0,0.22475,61.9,20.0,,,,,,,-162,+400,
2026-09-15,822762,650402,Gleyber Torres,Detroit Tigers,Toronto Blue Jays,0,Braydon Fisher,680755,R,89,390,90,4.33,4.07,1.03,0.94,1.0,0.21027,61.7,20.3,,,,,,,-161,+393,
2026-09-15,822762,543807,George Springer,Toronto Blue Jays,Detroit Tigers,1,Drew Anderson,623454,R,109,486,118,4.12,3.87,1.02,0.99,1.0,0.21916,61.6,19.9,,,,,,,-160,+403,
2026-09-15,824143,695506,Jac Caglianone,Kansas City Royals,Houston Astros,0,Hunter Brown,686613,R,134,514,133,3.86,3.63,1.11,0.96,0.99,0.23167,61.6,19.5,-182,-185,-190,308,280,270,-160,+413,136
2026-09-15,822762,672386,Alejandro Kirk,Toronto Blue Jays,Detroit Tigers,1,Drew Anderson,623454,R,70,284,72,3.94,3.7,1.06,0.99,1.0,0.22731,61.5,19.6,,,,,,,-160,+410,
2026-09-15,825030,571448,Nolan Arenado,Arizona Diamondbacks,Miami Marlins,1,Janson Junk,676083,R,118,553,141,3.92,3.68,0.99,1.05,1.01,0.22855,61.5,19.6,-192,-190,-190,306,280,265,-160,+410,143
2026-09-15,824384,803011,Sam Antonacci,Chicago White Sox,Cleveland Guardians,0,Foster Griffin,656492,L,120,520,131,3.97,3.73,1.04,1.01,0.99,0.22362,61.1,19.3,,,,,,,-157,+418,
2026-09-15,822925,703607,Henry Bolte,Athletics,Tampa Bay Rays,0,Griffin Jax,643377,R,101,422,108,3.91,3.68,1.05,1.0,0.99,0.22563,61.0,19.1,,,,,,,-156,+424,
2026-09-15,824384,683953,Travis Bazzana,Cleveland Guardians,Chicago White Sox,1,Chris Murphy,669684,L,103,476,114,4.18,3.93,1.0,0.99,0.99,0.21265,60.9,19.4,,,,,,,-156,+415,
2026-09-15,822683,669016,Brandon Marsh,Philadelphia Phillies,Washington Nationals,0,Jackson Kent,800600,L,131,536,144,3.72,3.5,1.07,1.01,1.0,0.23556,60.9,18.8,,,,,,,-156,+432,
2026-09-15,824627,683737,Michael Busch,Chicago Cubs,Atlanta Braves,1,Martín Pérez,527048,L,134,663,149,4.45,4.18,0.96,0.97,1.0,0.20105,60.9,19.7,-187,-185,-190,314,300,275,-156,+408,139
2026-09-15,823980,545361,Mike Trout,Los Angeles Angels,Seattle Mariners,1,Logan Gilbert,669302,R,116,583,131,4.45,4.18,0.95,0.97,1.0,0.201,60.9,19.7,-173,-175,-176,332,310,285,-156,+408,130
2026-09-15,823980,702284,Cole Young,Seattle Mariners,Los Angeles Angels,0,Ryan Johnson,696270,R,135,598,150,3.99,3.75,1.02,0.99,1.0,0.22097,60.8,19.1,-209,-200,-205,259,260,240,-155,+424,156
2026-09-15,824466,663656,Kyle Tucker,Los Angeles Dodgers,Cincinnati Reds,0,Rhett Lowder,695076,R,113,582,143,4.07,3.83,0.94,1.05,1.01,0.2165,60.7,19.1,,,,,,,-154,+424,
2026-09-15,824384,666176,Jo Adell,Cleveland Guardians,Chicago White Sox,1,Chris Murphy,669684,L,135,613,149,4.11,3.86,1.01,0.99,0.99,0.21491,60.7,19.2,,,,,,,-154,+421,
2026-09-15,822683,686611,Dylan Crews,Washington Nationals,Philadelphia Phillies,1,Cristopher Sánchez,650911,L,81,400,99,4.04,3.8,0.97,1.04,1.0,0.21804,60.7,19.1,,,,,,,-154,+424,
2026-09-15,823654,671218,Heliot Ramos,New York Yankees,Minnesota Twins,0,Bailey Ober,641927,R,88,395,101,3.91,3.68,1.01,1.02,1.0,0.2244,60.7,19.0,-213,-210,-218,255,240,235,-154,+426,158
2026-09-15,823333,665833,Oneil Cruz,Pittsburgh Pirates,Milwaukee Brewers,1,Jacob Misiorowski,694819,R,91,381,88,4.33,4.07,1.05,0.89,1.01,0.20454,60.6,19.4,,,,,,,-154,+415,
2026-09-15,822849,668939,Adley Rutschman,Boston Red Sox,Texas Rangers,0,Jacob deGrom,594798,R,78,371,89,4.17,3.92,0.99,0.98,1.01,0.21134,60.6,19.2,-176,-175,-176,321,310,280,-154,+421,132
2026-09-15,824466,571970,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,0,Rhett Lowder,695076,R,114,523,139,3.76,3.53,1.0,1.05,1.01,0.23149,60.5,18.5,,,,,,,-153,+441,
2026-09-15,822683,660688,Keibert Ruiz,Washington Nationals,Philadelphia Phillies,1,Cristopher Sánchez,650911,L,90,333,97,3.43,3.22,1.11,1.04,1.0,0.25074,60.5,18.0,,,,,,,-153,+456,
