date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-08-14,822777,700250,Ben Rice,New York Yankees,Toronto Blue Jays,0,Shane Bieber,669456,R,32,500,4.3,1.79,1.12,1.15,1.12,1.01,1.04,1.02,WIND 2 OUT,0.06147,23.9,,,,+318
2026-08-14,824159,670541,Yordan Alvarez,Houston Astros,Seattle Mariners,1,George Kirby,669923,R,36,534,4.4,1.88,1.09,1.05,0.99,1.04,1.0,1.0,ROOF,0.0593,23.6,,,,+324
2026-08-14,824237,808959,Munetaka Murakami,Chicago White Sox,Detroit Tigers,0,Jackson Jobe,695549,R,27,373,4.3,1.9,1.2,1.0,1.04,0.95,0.9,1.04,WIND 5 IN,0.05754,22.5,,,,+344
2026-08-14,823913,660271,Shohei Ohtani,Los Angeles Dodgers,Milwaukee Brewers,1,Robert Gasser,688107,L,27,515,4.4,1.52,1.19,1.12,1.06,1.1,1.0,1.01,,0.05382,21.6,550,,500,+363
2026-08-14,824882,621566,Matt Olson,Atlanta Braves,Arizona Diamondbacks,1,Brandon Pfaadt,694297,R,35,533,4.4,1.84,1.14,0.98,0.91,1.02,1.14,1.07,HOT 87F · WIND 7 OUT,0.05205,21.0,,,,+376
2026-08-14,822942,691406,Junior Caminero,Tampa Bay Rays,Baltimore Orioles,1,Chris Bassitt,605135,R,35,530,4.4,1.85,1.16,1.02,0.92,0.98,1.0,1.0,ROOF,0.0506,20.4,,,,+390
2026-08-14,824643,691718,Pete Crow-Armstrong,Chicago Cubs,St. Louis Cardinals,1,Matthew Liberatore,669461,L,27,546,4.4,1.46,0.96,0.97,1.09,1.0,0.82,1.02,WIND 9 IN,0.0487,19.7,,,,+408
2026-08-14,822942,624413,Pete Alonso,Baltimore Orioles,Tampa Bay Rays,0,Steven Matz,571927,L,26,529,4.3,1.45,0.96,0.97,1.12,0.98,1.0,1.0,ROOF,0.0484,19.2,,,,+421
2026-08-14,823913,571970,Max Muncy,Los Angeles Dodgers,Milwaukee Brewers,1,Robert Gasser,688107,L,23,421,3.7,1.54,1.08,1.01,1.06,1.1,1.0,1.01,,0.05447,18.7,700,,625,+435
2026-08-14,824237,678246,Miguel Vargas,Chicago White Sox,Detroit Tigers,0,Jackson Jobe,695549,R,27,523,4.4,1.5,0.99,1.0,1.04,0.95,0.9,1.04,WIND 5 IN,0.0456,18.6,,,,+438
