Date,Away,Home,Model Away%,Model Home%,DK Away Odds,DK Home Odds,MGM Away Odds,MGM Home Odds,DK Edge Away,MGM Edge Away,DK Edge Home,MGM Edge Home,Away SP,Away Hand,Away Reliability%,Away SP Velo,Away SP Spin,Away SP Whiff,Home SP,Home Hand,Home Reliability%,Home SP Velo,Home SP Spin,Home SP Whiff,Away Lineup OPS,Home Lineup OPS,Away BP ERA(7d),Home BP ERA(7d),Away Line Move,Home Line Move,Sharp Signal,Lineup Source,Park Factor,Flag,Odds Warning,Devig DK Edge Away,Devig DK Edge Home,Devig MGM Edge Away,Devig MGM Edge Home,Devig Bet,CZR Away Odds,CZR Home Odds,Game#,GamePk,DK RL Away,DK RL Home,MGM RL Away,MGM RL Home
2026-09-08,Washington Nationals,San Diego Padres,38.2,61.8,158,-193,155,-190,-0.6%,-1.0%,-4.1%,-3.7%,Riley Cornelio,R,11.3,90.1,2313.0,12.8,Casey Mize,R,56.8,89.9,2095.0,9.9,0.767,0.72,6.12,3.57,0.0,0.0,N/A,CONFIRMED+PLATOON,94,,,+1.1%,-1.1%,+0.8%,-0.8%,,158,-190,1,823250,+1.5@-137,-1.5@113,+1.5@-135,-1.5@110
2026-09-08,Texas Rangers,Seattle Mariners,47.9,52.1,104,-126,105,-125,-1.1%,-0.9%,-3.7%,-3.5%,Cal Quantrill,R,48.3,89.9,1928.0,7.7,Bryce Miller,R,49.3,90.5,2143.0,11.2,0.712,0.749,5.07,4.5,0.0,0.0,N/A,CONFIRMED+PLATOON,96,,,+1.1%,-1.1%,+1.2%,-1.2%,,110,-130,1,823092,+1.5@-199,-1.5@163,+1.5@-200,-1.5@165
2026-09-08,Toronto Blue Jays,Athletics,68.5,31.5,-181,149,-180,145,+4.1% ** BET **,+4.2% ** BET **,-8.7%,-9.3%,José Soriano,R,78.0,92.6,2050.0,11.5,Jack Perkins,R,49.2,91.0,2246.0,11.7,0.727,0.682,3.71,4.28,0.0,0.0,N/A,CONFIRMED+PLATOON,95,** BET **,,+6.9%,-6.9%,+7.3%,-7.3%,,-190,158,1,824957,-1.5@-112,+1.5@-108,-1.5@-110,+1.5@-110
2026-09-08,St. Louis Cardinals,San Francisco Giants,55.0,45.0,-110,-110,-110,-110,+2.6%,+2.6%,-7.4%,-7.4%,Quinn Mathews,L,12.3,87.6,2136.0,10.2,Landen Roupp,R,72.3,87.2,2328.0,9.4,0.736,0.63,5.65,5.03,0.0,0.0,N/A,CONFIRMED+PLATOON,95,,,+5.0%,-5.0%,+5.0%,-5.0%,St. Louis Cardinals,-110,-110,1,823174,-1.5@153,+1.5@-186,-1.5@150,+1.5@-185
2026-09-08,Cincinnati Reds,Los Angeles Dodgers,34.7,65.3,248,-313,240,-300,+6.0% ** BET **,+5.3% ** BET **,-10.5%,-9.7%,Nick Lodolo,L,42.5,89.7,2270.0,9.2,Tarik Skubal,L,66.2,92.5,2170.0,15.0,0.773,0.769,4.75,5.2,0.0,0.0,N/A,CONFIRMED+PLATOON,96,** BET **,,+7.2%,-7.2%,+6.5%,-6.5%,,250,-320,1,823901,+1.5@119,-1.5@-143,+1.5@110,-1.5@-135
