Date,Away,Home,Model Away%,Model Home%,DK Away Odds,DK Home Odds,MGM Away Odds,MGM Home Odds,DK Edge Away,MGM Edge Away,DK Edge Home,MGM Edge Home,Away SP,Away Hand,Away Reliability%,Away SP Velo,Away SP Spin,Away SP Whiff,Home SP,Home Hand,Home Reliability%,Home SP Velo,Home SP Spin,Home SP Whiff,Away Lineup OPS,Home Lineup OPS,Away BP ERA(7d),Home BP ERA(7d),Away Line Move,Home Line Move,Sharp Signal,Lineup Source,Park Factor,Flag,Odds Warning,Devig DK Edge Away,Devig DK Edge Home,Devig MGM Edge Away,Devig MGM Edge Home,Devig Bet,CZR Away Odds,CZR Home Odds,Game#,GamePk,DK RL Away,DK RL Home,MGM RL Away,MGM RL Home
2026-08-27,Colorado Rockies,Washington Nationals,44.9,55.1,126,-135,118,-145,+0.7%,-1.0%,-2.3%,-4.1%,Gabriel Hughes,R,21.3,89.3,2163.0,7.0,Jake Irvin,R,38.7,87.2,2365.0,9.6,0.749,0.692,5.6,5.19,5.3,-8.3,FADE ✗,CONFIRMED+PLATOON,99,,DK vig 101.6%,+1.4%,-1.4%,+1.2%,-1.2%,,125,-135,1,822694,+1.5@-175,-1.5@144,+1.5@-180,-1.5@145
2026-08-27,Baltimore Orioles,St. Louis Cardinals,41.2,58.8,-123,114,-125,105,-14.0%,-14.4%,+12.1%,+10.0%,Trevor Rogers,L,66.3,89.2,2203.0,10.8,Gordon Graceffo,R,31.7,91.0,2122.0,6.3,0.726,0.771,3.27,9.23,0.0,0.0,N/A,CONFIRMED+PLATOON,98,,DK vig 101.9%,-13.0%,+13.0%,-12.1%,+12.1%,,-125,115,1,823014,-1.5@135,+1.5@-163,-1.5@135,+1.5@-165
2026-08-27,Houston Astros,New York Yankees,45.0,55.0,143,-154,135,-165,+3.8%,+2.4%,-5.6%,-7.3%,Hayden Wesneski,R,13.8,88.1,2331.0,11.6,Gerrit Cole,R,46.3,92.1,2365.0,10.0,0.728,0.72,7.47,3.17,0.0,0.0,N/A,ESTIMATED,101,,DK vig 101.8%,+4.5%,-4.5%,+4.4%,-4.4%,Houston Astros,143,-153,1,823503,+1.5@-155,-1.5@128,+1.5@-150,-1.5@125
2026-08-27,Kansas City Royals,Toronto Blue Jays,54.3,45.7,-105,-102,-110,-110,+3.1% ** BET **,+1.9%,-4.8%,-6.7%,Noah Cameron,L,71.7,86.8,2195.0,10.4,Spencer Arrighetti,R,45.7,84.6,2494.0,9.6,0.713,0.685,2.89,2.94,0.0,0.0,N/A,ESTIMATED,100,** BET **,DK vig 101.7%,+4.0%,-4.0%,+4.3%,-4.3%,Kansas City Royals,-105,-105,1,822771,-1.5@144,+1.5@-175,-1.5@145,+1.5@-175
2026-08-27,Milwaukee Brewers,New York Mets,65.3,34.7,-192,178,-200,165,-0.5%,-1.4%,-1.3%,-3.0%,Jacob Misiorowski,R,72.5,97.7,2568.0,17.3,Sean Manaea,L,58.5,85.6,2114.0,10.3,0.733,0.698,1.99,4.6,0.0,0.0,N/A,ESTIMATED,97,,DK vig 101.8%,+0.7%,-0.7%,+1.4%,-1.4%,,-195,175,1,823581,-1.5@-105,+1.5@-114,-1.5@-105,+1.5@-115
2026-08-27,Los Angeles Dodgers,Atlanta Braves,50.9,49.1,111,-119,105,-130,+3.5% ** BET **,+2.1%,-5.2%,-7.4%,Yoshinobu Yamamoto,R,75.8,91.2,2171.0,10.6,Chris Sale,L,67.5,88.7,2345.0,13.2,0.762,0.725,3.43,2.25,0.0,0.0,N/A,ESTIMATED,102,** BET **,DK vig 101.7%,+4.3%,-4.3%,+4.6%,-4.6%,Los Angeles Dodgers,110,-121,1,824879,+1.5@-217,-1.5@177,+1.5@-220,-1.5@180
2026-08-27,Arizona Diamondbacks,San Francisco Giants,41.1,58.9,-105,-103,-110,-110,-10.1%,-11.3%,+8.2%,+6.5%,Jose Cabrera,R,8.8,89.1,2314.0,6.8,Landen Roupp,R,67.3,87.1,2324.0,9.5,0.715,0.714,4.17,4.1,0.0,-2.5,FADE ✗,ESTIMATED,95,,DK vig 101.9%,-9.1%,+9.1%,-8.9%,+8.9%,,-105,-105,1,823179,-1.5@151,+1.5@-184,-1.5@150,+1.5@-185
