date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-08-18,824319,518692,Freddie Freeman,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,139,522,122,4.28,4.11,1.13,1.04,1.07,0.27282,73.0,31.4,-520,-450,-480,128,110,124,-270,+218,
2026-08-18,824319,660271,Shohei Ohtani,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,132,530,120,4.42,4.24,1.09,1.04,1.07,0.26208,72.4,30.9,-551,-450,-560,125,110,116,-262,+224,
2026-08-18,823423,650333,Luis Arraez,Philadelphia Phillies,Miami Marlins,1,Cade Gibson,806188,L,150,525,118,4.45,4.27,1.18,1.01,1.0,0.25893,72.2,30.7,-312,-325,-345,176,150,178,-260,+226,
2026-08-18,824319,681624,Andy Pages,Los Angeles Dodgers,Colorado Rockies,0,Ryan Feltner,663372,R,132,538,125,4.3,4.13,1.08,1.04,1.07,0.25985,71.1,29.3,-414,-400,-500,132,125,130,-246,+241,
2026-08-18,824723,678882,Ceddanne Rafaela,Boston Red Sox,Arizona Diamondbacks,1,Merrill Kelly,518876,R,136,503,120,4.19,4.02,1.14,1.04,1.03,0.26513,71.0,29.0,-263,-300,-295,210,160,184,-245,+245,193
2026-08-18,824075,677951,Bobby Witt Jr.,Kansas City Royals,Athletics,1,Jack Perkins,678022,R,120,471,107,4.4,4.22,1.1,1.04,1.02,0.25157,70.6,28.8,-311,-325,-360,171,150,172,-240,+247,
2026-08-18,823423,672640,Otto Lopez,Miami Marlins,Philadelphia Phillies,0,Zack Wheeler,554430,R,152,530,122,4.34,4.17,1.19,0.96,1.0,0.24593,69.2,27.3,-215,-220,-265,261,240,210,-225,+266,160
2026-08-18,824154,670541,Yordan Alvarez,Houston Astros,Los Angeles Angels,1,George Klassen,691946,R,143,543,123,4.41,4.23,1.12,1.0,0.99,0.24148,68.9,27.1,-343,-275,-320,161,200,178,-222,+269,
2026-08-18,823667,686948,Drake Baldwin,Atlanta Braves,Minnesota Twins,0,Zebby Matthews,805673,R,110,453,102,4.44,4.26,1.06,1.03,1.0,0.23951,68.8,27.1,-305,-295,-345,178,165,178,-221,+269,
2026-08-18,824475,682829,Elly De La Cruz,Cincinnati Reds,St. Louis Cardinals,1,Kyle Leahy,681517,R,109,474,106,4.47,4.29,1.03,1.05,1.01,0.2374,68.7,27.0,-222,-250,-280,255,210,205,-219,+270,165
2026-08-18,824475,691023,Jordan Walker,St. Louis Cardinals,Cincinnati Reds,0,Andrew Abbott,671096,L,137,521,122,4.27,4.1,1.12,1.0,1.01,0.24632,68.6,26.6,-239,-275,-310,230,180,198,-218,+276,177
2026-08-18,823341,805808,Kevin McGonigle,Detroit Tigers,Pittsburgh Pirates,0,Braxton Ashcraft,677952,R,131,547,121,4.52,4.34,1.06,1.0,1.01,0.23121,68.1,26.4,-242,-235,-275,222,230,205,-213,+279,179
