date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-09-21,824787,624413,Pete Alonso,Baltimore Orioles,Toronto Blue Jays,1,Trey Yesavage,702056,R,38,678,4.3,1.59,1.17,1.08,0.95,1.03,0.82,0.98,WIND 9 IN,0.04736,18.8,372,310,350,+432
2026-09-21,824221,695578,James Wood,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,30,598,4.6,1.44,1.13,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.04158,17.7,349,325,370,+465
2026-09-21,824221,682928,CJ Abrams,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,31,631,4.3,1.42,1.14,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.04113,16.5,501,390,500,+506
2026-09-21,824787,672960,Kazuma Okamoto,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,33,613,4.1,1.52,1.07,0.94,0.87,1.03,0.82,0.98,WIND 9 IN,0.04129,15.9,445,400,425,+529
2026-09-21,824221,693307,Dillon Dingler,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,27,590,4.2,1.34,0.83,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.03874,15.3,467,550,500,+554
2026-09-21,823169,805811,Bryce Eldridge,San Francisco Giants,Minnesota Twins,1,Zebby Matthews,805673,R,17,448,4.2,1.15,1.02,1.11,1.16,0.91,1.0,1.0,,0.03677,14.6,,,,+585
2026-09-21,824787,691723,Coby Mayo,Baltimore Orioles,Toronto Blue Jays,1,Trey Yesavage,702056,R,24,433,3.4,1.49,0.83,1.05,0.95,1.03,0.82,0.98,WIND 9 IN,0.04441,14.3,465,425,400,+599
2026-09-21,823169,665019,Kody Clemens,Minnesota Twins,San Francisco Giants,0,Blade Tidwell,694918,R,26,561,4.0,1.34,1.16,0.99,1.01,0.91,1.0,1.0,,0.03744,14.2,419,390,400,+604
2026-09-21,824787,683002,Gunnar Henderson,Baltimore Orioles,Toronto Blue Jays,1,Trey Yesavage,702056,R,23,686,4.5,1.07,0.99,0.87,0.95,1.03,0.82,0.98,WIND 9 IN,0.03202,13.6,479,550,500,+635
2026-09-21,824787,687952,Christian Encarnacion-Strand,Baltimore Orioles,Toronto Blue Jays,1,Trey Yesavage,702056,R,10,198,3.7,1.26,0.9,1.08,0.95,1.03,0.82,0.98,WIND 9 IN,0.03772,13.3,442,475,425,+652
2026-09-21,824221,682985,Riley Greene,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,21,570,4.2,1.14,1.0,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.03304,13.2,416,475,425,+658
2026-09-21,824221,679529,Spencer Torkelson,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,24,590,3.9,1.23,0.8,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.03552,13.2,469,475,475,+658
2026-09-21,824787,694212,Samuel Basallo,Baltimore Orioles,Toronto Blue Jays,1,Trey Yesavage,702056,R,18,397,3.6,1.28,1.19,1.08,0.95,1.03,0.82,0.98,WIND 9 IN,0.03824,13.1,504,550,500,+663
2026-09-21,824221,695734,Daylen Lile,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,22,634,4.1,1.1,1.2,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.0318,12.4,471,450,475,+706
2026-09-21,823169,686797,Brooks Lee,Minnesota Twins,San Francisco Giants,0,Blade Tidwell,694918,R,23,605,4.0,1.17,1.2,0.96,1.01,0.91,1.0,1.0,,0.03258,12.4,650,600,700,+706
2026-09-21,823169,680777,Ryan Jeffers,Minnesota Twins,San Francisco Giants,0,Blade Tidwell,694918,R,14,353,4.0,1.17,1.17,1.05,1.01,0.91,1.0,1.0,,0.03249,12.4,563,550,575,+706
2026-09-21,824221,665953,Andrés Chaparro,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,11,213,3.2,1.29,1.08,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.03742,11.5,,,,+770
2026-09-21,823169,605137,Josh Bell,Minnesota Twins,San Francisco Giants,0,Blade Tidwell,694918,R,20,610,4.1,1.05,1.04,0.99,1.01,0.91,1.0,1.0,,0.02937,11.5,539,550,525,+770
2026-09-21,824787,672386,Alejandro Kirk,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,10,295,4.0,1.06,1.09,1.04,0.87,1.03,0.82,0.98,WIND 9 IN,0.02874,11.0,860,575,950,+809
2026-09-21,824221,686611,Dylan Crews,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,12,419,4.1,0.97,0.87,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.02803,11.0,452,625,500,+809
2026-09-21,824221,805808,Kevin McGonigle,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,17,684,4.5,0.87,0.83,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.02533,10.9,,,,+817
2026-09-21,824221,680664,Eduardo Valencia,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,6,115,3.2,1.2,1.17,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.03475,10.7,494,425,475,+835
2026-09-21,824787,543807,George Springer,Toronto Blue Jays,Baltimore Orioles,0,Shane Baz,669358,R,15,502,4.1,0.99,1.03,1.15,0.87,1.03,0.82,0.98,WIND 9 IN,0.02691,10.6,587,550,575,+843
2026-09-21,823169,668904,Royce Lewis,Minnesota Twins,San Francisco Giants,0,Blade Tidwell,694918,R,14,490,4.1,0.96,0.99,1.01,1.01,0.91,1.0,1.0,,0.02685,10.6,519,600,525,+843
2026-09-21,823169,678545,Osleivis Basabe,San Francisco Giants,Minnesota Twins,1,Zebby Matthews,805673,R,5,137,3.2,1.06,1.12,1.01,1.16,0.91,1.0,1.0,,0.034,10.5,,,,+852
2026-09-21,823169,694376,Shay Whitcomb,San Francisco Giants,Minnesota Twins,1,Zebby Matthews,805673,R,4,108,3.2,1.06,1.06,0.95,1.16,0.91,1.0,1.0,,0.03384,10.4,820,575,850,+862
2026-09-21,824221,691781,Brady House,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,10,336,3.7,0.99,0.95,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.02868,10.2,595,650,700,+880
2026-09-21,824787,681297,Colton Cowser,Baltimore Orioles,Toronto Blue Jays,1,Trey Yesavage,702056,R,13,378,3.2,1.07,1.09,0.92,0.95,1.03,0.82,0.98,WIND 9 IN,0.03206,9.9,780,650,750,+910
2026-09-21,824221,694673,Abimelec Ortiz,Washington Nationals,Detroit Tigers,0,River Ryan,689981,R,5,128,3.2,1.09,1.08,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.03146,9.7,575,500,575,+931
2026-09-21,824221,650402,Gleyber Torres,Detroit Tigers,Washington Nationals,1,DJ Herz,687792,L,8,411,4.4,0.79,0.91,1.0,1.0,0.95,1.0,0.94,COLD 61F,0.02297,9.7,660,675,750,+931
2026-09-21,824787,669236,Jeremiah Jackson,Baltimore Orioles,Toronto Blue Jays,1,Trey Yesavage,702056,R,9,276,3.2,1.04,1.08,1.15,0.95,1.03,0.82,0.98,WIND 9 IN,0.0309,9.6,,,,+942
