date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-09-22,824785,624413,Pete Alonso,Baltimore Orioles,Toronto Blue Jays,1,Max Scherzer,453286,R,40,682,4.3,1.65,1.19,1.1,1.13,1.03,1.0,1.0,,0.05824,22.7,359,270,350,+341
2026-09-22,823089,670541,Yordan Alvarez,Houston Astros,Seattle Mariners,0,Logan Gilbert,669302,R,40,663,4.4,1.68,1.13,1.03,1.11,0.99,1.0,1.0,,0.05651,22.6,291,333,290,+342
2026-09-22,823543,700250,Ben Rice,New York Yankees,Tampa Bay Rays,1,Nick Martinez,607259,R,39,641,4.3,1.68,1.17,0.91,1.01,1.08,0.76,0.95,WIND 12 IN,0.05577,21.9,374,270,350,+357
2026-09-22,824867,621566,Matt Olson,Atlanta Braves,Cincinnati Reds,1,Brandon Williamson,682227,L,40,675,4.3,1.66,1.05,1.04,1.07,1.02,1.0,1.0,,0.05549,21.8,319,280,305,+359
2026-09-22,824624,691718,Pete Crow-Armstrong,Chicago Cubs,Miami Marlins,1,Janson Junk,676083,R,45,702,4.5,1.78,1.19,1.03,0.98,1.0,1.0,1.0,,0.05329,21.8,563,340,575,+359
2026-09-22,823412,656941,Kyle Schwarber,Philadelphia Phillies,Milwaukee Brewers,1,Dustin May,669160,R,45,674,4.5,1.83,1.16,1.07,0.88,1.06,1.0,1.0,,0.05179,21.3,274,300,280,+369
2026-09-22,823543,691406,Junior Caminero,Tampa Bay Rays,New York Yankees,0,Carlos Rodón,607074,L,41,677,4.4,1.69,0.94,1.08,0.92,1.08,0.76,0.95,WIND 12 IN,0.05145,20.7,466,280,400,+383
2026-09-22,824302,696100,Hunter Goodman,Colorado Rockies,Arizona Diamondbacks,1,Michael Soroka,647336,R,39,548,4.2,1.87,1.19,1.0,0.88,1.05,1.0,1.0,,0.05213,20.1,286,270,290,+398
2026-09-22,824302,571448,Nolan Arenado,Arizona Diamondbacks,Colorado Rockies,0,Kyle Freeland,607536,L,27,572,3.9,1.36,1.2,0.98,1.19,1.05,1.0,1.0,,0.05185,18.7,396,310,400,+435
2026-09-22,824867,701398,Sal Stewart,Cincinnati Reds,Atlanta Braves,0,JR Ritchie,702275,R,32,673,4.3,1.39,1.09,0.95,1.08,1.02,1.0,1.0,,0.04678,18.6,448,400,425,+438
2026-09-22,824867,682829,Elly De La Cruz,Cincinnati Reds,Atlanta Braves,0,JR Ritchie,702275,R,28,609,4.4,1.34,1.02,0.91,1.08,1.02,1.0,1.0,,0.0452,18.4,391,450,390,+443
2026-09-22,824624,681715,Heriberto Hernández,Miami Marlins,Chicago Cubs,0,Shota Imanaga,684007,L,24,479,3.9,1.4,1.18,0.99,1.19,1.0,1.0,1.0,,0.05093,18.4,585,425,525,+443
2026-09-22,823412,694192,Jackson Chourio,Milwaukee Brewers,Philadelphia Phillies,0,Zack Wheeler,554430,R,24,553,4.6,1.28,1.03,1.1,1.04,1.06,1.0,1.0,,0.04285,18.2,630,450,625,+449
2026-09-22,824222,695578,James Wood,Washington Nationals,Detroit Tigers,0,Drew Anderson,623454,R,30,602,4.6,1.43,1.13,0.99,1.02,0.95,1.0,1.0,,0.04225,18.0,423,425,400,+456
2026-09-22,822840,665742,Juan Soto,New York Mets,Texas Rangers,0,MacKenzie Gore,669022,L,26,453,4.3,1.54,0.91,1.06,0.95,1.01,1.0,1.0,,0.0447,17.9,307,350,305,+459
2026-09-22,823543,671277,Luis García Jr.,New York Yankees,Tampa Bay Rays,1,Nick Martinez,607259,R,30,527,3.7,1.56,1.17,1.04,1.01,1.08,0.76,0.95,WIND 12 IN,0.05159,17.8,411,360,390,+462
2026-09-22,824302,606466,Ketel Marte,Arizona Diamondbacks,Colorado Rockies,0,Kyle Freeland,607536,L,22,597,4.4,1.14,1.2,1.01,1.19,1.05,1.0,1.0,,0.04342,17.7,239,275,245,+465
2026-09-22,824867,553993,Eugenio Suárez,Cincinnati Reds,Atlanta Braves,0,JR Ritchie,702275,R,24,478,4.0,1.4,1.11,1.02,1.08,1.02,1.0,1.0,,0.04712,17.6,427,350,425,+468
2026-09-22,824867,660670,Ronald Acuña Jr.,Atlanta Braves,Cincinnati Reds,1,Brandon Williamson,682227,L,20,454,4.4,1.27,0.97,0.91,1.07,1.02,1.0,1.0,,0.04253,17.4,351,300,350,+475
2026-09-22,824953,669127,Shea Langeliers,Athletics,Los Angeles Angels,1,Yusei Kikuchi,579328,L,23,441,4.4,1.43,1.18,1.1,0.97,1.0,1.0,1.0,,0.04208,17.2,272,260,265,+481
2026-09-22,823897,592518,Manny Machado,San Diego Padres,Los Angeles Dodgers,0,TBD,,,28,653,4.3,1.28,1.0,1.0,1.0,1.1,1.0,1.0,,0.04283,17.2,365,333,350,+481
