date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-08-25,823098,668227,Randy Arozarena,Seattle Mariners,Philadelphia Phillies,1,Aaron Nola,605400,R,126,540,125,4.32,4.1,1.04,1.05,0.98,0.23249,66.2,24.2,,,,,,,-196,+313,
2026-08-25,824233,666018,Jonathan Aranda,Tampa Bay Rays,Detroit Tigers,0,Jackson Jobe,695549,R,135,561,129,4.35,4.13,1.07,1.0,0.99,0.23046,66.1,24.2,,,,,,,-195,+313,
2026-08-25,823259,693304,Nick Gonzales,Pittsburgh Pirates,San Diego Padres,0,Michael King,650633,R,145,517,125,4.14,3.93,1.17,0.96,0.99,0.23938,65.9,23.7,,,,,,,-193,+322,
2026-08-25,823098,669016,Brandon Marsh,Philadelphia Phillies,Seattle Mariners,0,George Kirby,669923,R,126,497,127,3.91,3.71,1.09,1.08,0.98,0.2512,65.8,23.3,,,,,,,-192,+329,
2026-08-25,822693,682928,CJ Abrams,Washington Nationals,Colorado Rockies,1,Mason Adams,690279,R,132,543,126,4.31,4.09,1.07,0.99,1.0,0.23012,65.7,23.7,,,,,,,-192,+322,
2026-08-25,823585,661388,William Contreras,Milwaukee Brewers,New York Mets,0,Zac Thornton,804267,L,127,527,122,4.32,4.1,1.06,1.01,0.98,0.22995,65.7,23.8,,,,,,,-192,+320,
2026-08-25,824962,621439,Byron Buxton,Minnesota Twins,Athletics,0,Gage Jump,695611,L,94,408,93,4.39,4.17,1.03,1.01,1.0,0.22652,65.7,23.9,,,,,,,-192,+318,
2026-08-25,823585,668930,Brice Turang,Milwaukee Brewers,New York Mets,0,Zac Thornton,804267,L,123,555,122,4.55,4.32,1.01,1.01,0.98,0.21903,65.6,24.0,,,,,,,-191,+317,
2026-08-25,823098,677594,Julio Rodríguez,Seattle Mariners,Philadelphia Phillies,1,Aaron Nola,605400,R,120,530,122,4.34,4.12,1.03,1.05,0.98,0.22835,65.6,23.7,,,,,,,-191,+322,
2026-08-25,824233,650402,Gleyber Torres,Detroit Tigers,Tampa Bay Rays,1,Casey Legumina,668984,R,73,330,74,4.46,4.24,1.01,1.02,0.99,0.22209,65.5,23.8,,,,,,,-190,+320,
2026-08-25,823016,671056,Iván Herrera,St. Louis Cardinals,Baltimore Orioles,1,Chris Bassitt,605135,R,120,590,132,4.47,4.25,0.96,1.07,0.99,0.22132,65.5,23.7,,,,,,,-190,+322,
2026-08-25,823181,701398,Sal Stewart,Cincinnati Reds,San Francisco Giants,0,Adrian Houser,605288,R,134,576,133,4.33,4.11,1.04,1.02,0.98,0.22795,65.5,23.6,,,,,,,-190,+324,
2026-08-25,823098,547180,Bryce Harper,Philadelphia Phillies,Seattle Mariners,0,George Kirby,669923,R,123,567,133,4.26,4.05,1.0,1.08,0.98,0.22973,65.3,23.3,,,,,,,-188,+329,
2026-08-25,823585,666182,Bo Bichette,New York Mets,Milwaukee Brewers,1,Kyle Harrison,690986,L,138,566,131,4.32,4.1,1.07,0.99,0.98,0.22694,65.2,23.3,,,,,,,-187,+329,
2026-08-25,823098,656941,Kyle Schwarber,Philadelphia Phillies,Seattle Mariners,0,George Kirby,669923,R,114,568,127,4.47,4.25,0.96,1.08,0.98,0.21964,65.1,23.5,,,,,,,-187,+326,
2026-08-25,823826,669364,Xavier Edwards,Miami Marlins,Boston Red Sox,1,Payton Tolle,801139,L,139,559,133,4.2,3.99,1.09,0.97,1.01,0.23134,65.0,23.0,,,,,,,-186,+335,
2026-08-25,825042,672515,Gabriel Moreno,Arizona Diamondbacks,Chicago Cubs,1,Clay Holmes,605280,R,113,435,104,4.18,3.97,1.1,0.96,1.01,0.23178,64.9,22.8,,,,,,,-185,+339,
2026-08-25,823826,677800,Wilyer Abreu,Boston Red Sox,Miami Marlins,0,Tyler Phillips,663969,R,125,564,129,4.37,4.15,1.01,1.0,1.01,0.22222,64.8,23.0,,,,,,,-184,+335,
2026-08-25,823505,670623,Isaac Paredes,Houston Astros,New York Yankees,0,Will Warren,701542,R,119,531,125,4.25,4.04,1.02,1.04,0.99,0.22766,64.8,22.8,,,,,,,-184,+339,
2026-08-25,823505,514888,Jose Altuve,Houston Astros,New York Yankees,0,Will Warren,701542,R,101,450,106,4.25,4.04,1.02,1.04,0.99,0.22752,64.8,22.8,,,,,,,-184,+339,
2026-08-25,823585,701807,Carson Benge,New York Mets,Milwaukee Brewers,1,Kyle Harrison,690986,L,134,521,126,4.13,3.92,1.11,0.99,0.98,0.23378,64.8,22.7,,,,,,,-184,+341,
2026-08-25,824556,607043,Brandon Nimmo,Texas Rangers,Chicago White Sox,0,Anthony Kay,641743,L,126,538,127,4.24,4.03,1.05,1.01,1.0,0.2284,64.8,22.9,,,,,,,-184,+337,
2026-08-25,824556,694671,Wyatt Langford,Texas Rangers,Chicago White Sox,0,Anthony Kay,641743,L,81,348,81,4.3,4.08,1.04,1.01,1.0,0.22578,64.8,22.9,,,,,,,-184,+337,
2026-08-25,824556,805367,Chase Meidroth,Chicago White Sox,Texas Rangers,1,Jacob deGrom,594798,R,128,535,127,4.21,4.0,1.06,1.0,1.0,0.22958,64.8,22.8,,,,,,,-184,+339,
2026-08-25,822693,664983,Jake McCarthy,Colorado Rockies,Washington Nationals,0,Andrew Alvarez,674841,L,124,461,117,3.94,3.74,1.13,0.99,1.0,0.24296,64.7,22.3,,,,,,,-183,+348,
2026-08-25,823016,683002,Gunnar Henderson,Baltimore Orioles,St. Louis Cardinals,0,Matthew Liberatore,669461,L,115,592,131,4.52,4.29,0.94,1.07,0.99,0.21537,64.7,23.1,,,,,,,-183,+333,
2026-08-25,824233,693307,Dillon Dingler,Detroit Tigers,Tampa Bay Rays,1,Casey Legumina,668984,R,118,517,122,4.24,4.03,1.03,1.02,0.99,0.22665,64.5,22.6,,,,,,,-182,+342,
2026-08-25,825042,683737,Michael Busch,Chicago Cubs,Arizona Diamondbacks,0,Brandon Pfaadt,694297,R,122,588,131,4.49,4.27,0.98,1.0,1.01,0.21481,64.4,22.8,,,,,,,-181,+339,
2026-08-25,824881,671739,Michael Harris II,Atlanta Braves,Los Angeles Dodgers,1,Tyler Glasnow,607192,R,141,504,126,4.0,3.8,1.16,0.94,1.0,0.23731,64.3,22.0,,,,,,,-180,+355,
2026-08-25,823826,686765,Nick Sogard,Boston Red Sox,Miami Marlins,0,Tyler Phillips,663969,R,36,160,37,4.32,4.1,1.01,1.0,1.01,0.22162,64.2,22.4,,,,,,,-179,+346,
2026-08-25,823826,575929,Willson Contreras,Boston Red Sox,Miami Marlins,0,Tyler Phillips,663969,R,118,501,121,4.14,3.93,1.05,1.0,1.01,0.22989,64.2,22.2,,,,,,,-179,+350,
2026-08-25,822773,695506,Jac Caglianone,Kansas City Royals,Toronto Blue Jays,0,Max Scherzer,453286,R,120,469,121,3.88,3.69,1.1,1.02,1.0,0.24272,64.2,21.8,,,,,,,-179,+359,
2026-08-25,823098,664761,Alec Bohm,Philadelphia Phillies,Seattle Mariners,0,George Kirby,669923,R,115,517,127,4.07,3.87,1.02,1.08,0.98,0.23301,64.2,22.1,,,,,,,-179,+352,
2026-08-25,822773,543807,George Springer,Toronto Blue Jays,Kansas City Royals,1,Seth Lugo,607625,R,89,420,101,4.16,3.95,0.99,1.06,1.0,0.22826,64.1,22.1,,,,,,,-179,+352,
2026-08-25,822693,681198,TJ Rumfield,Colorado Rockies,Washington Nationals,0,Andrew Alvarez,674841,L,129,515,128,4.02,3.82,1.09,0.99,1.0,0.23405,63.9,21.7,,,,,,,-177,+361,
2026-08-25,822773,672386,Alejandro Kirk,Toronto Blue Jays,Kansas City Royals,1,Seth Lugo,607625,R,54,222,57,3.89,3.7,1.04,1.06,1.0,0.24093,63.9,21.6,,,,,,,-177,+363,
2026-08-25,824881,686948,Drake Baldwin,Atlanta Braves,Los Angeles Dodgers,1,Tyler Glasnow,607192,R,115,482,109,4.42,4.2,1.06,0.94,1.0,0.21544,63.9,22.3,,,,,,,-177,+348,
2026-08-25,823181,646240,Rafael Devers,San Francisco Giants,Cincinnati Reds,1,Brady Singer,663903,R,121,559,132,4.23,4.02,1.0,1.05,0.98,0.22376,63.9,22.0,,,,,,,-177,+355,
2026-08-25,824233,689414,Liam Hicks,Tampa Bay Rays,Detroit Tigers,0,Jackson Jobe,695549,R,116,473,118,4.01,3.81,1.07,1.0,0.99,0.23194,63.4,21.3,,,,,,,-173,+369,
2026-08-25,823098,681082,Bryson Stott,Philadelphia Phillies,Seattle Mariners,0,George Kirby,669923,R,114,498,127,3.92,3.72,1.03,1.08,0.98,0.23676,63.4,21.2,,,,,,,-173,+372,
2026-08-25,822773,686469,Vinnie Pasquantino,Kansas City Royals,Toronto Blue Jays,0,Max Scherzer,453286,R,79,370,87,4.25,4.04,0.99,1.02,1.0,0.21956,63.3,21.5,,,,,,,-172,+365,
2026-08-25,823989,800050,Chase DeLauter,Cleveland Guardians,Los Angeles Angels,0,Walbert Ureña,700712,R,119,467,111,4.21,4.0,1.1,0.93,1.0,0.22148,63.3,21.5,,,,,,,-172,+365,
2026-08-25,824556,678246,Miguel Vargas,Chicago White Sox,Texas Rangers,1,Jacob deGrom,594798,R,119,573,130,4.41,4.19,0.98,1.0,1.0,0.21136,63.0,21.5,,,,,,,-170,+365,
2026-08-25,822693,695734,Daylen Lile,Washington Nationals,Colorado Rockies,1,Mason Adams,690279,R,126,548,132,4.15,3.94,1.04,0.99,1.0,0.22262,62.9,21.1,,,,,,,-170,+374,
2026-08-25,823505,641355,Cody Bellinger,New York Yankees,Houston Astros,1,Ethan Pecko,814490,R,99,443,104,4.26,4.05,1.02,1.0,0.99,0.21721,62.9,21.2,,,,,,,-170,+372,
2026-08-25,823989,687263,Zach Neto,Los Angeles Angels,Cleveland Guardians,1,Gavin Williams,668909,R,122,577,129,4.47,4.25,0.99,0.97,1.0,0.20824,62.9,21.5,,,,,,,-170,+365,
2026-08-25,824962,605137,Josh Bell,Minnesota Twins,Athletics,0,Gage Jump,695611,L,118,517,127,4.07,3.87,1.03,1.01,1.0,0.22613,62.9,21.0,,,,,,,-170,+376,
2026-08-25,823098,702284,Cole Young,Seattle Mariners,Philadelphia Phillies,1,Aaron Nola,605400,R,121,534,133,4.02,3.82,1.03,1.05,0.98,0.22848,62.9,20.9,,,,,,,-170,+378,
2026-08-25,822773,672960,Kazuma Okamoto,Toronto Blue Jays,Kansas City Royals,1,Seth Lugo,607625,R,108,524,128,4.09,3.89,0.97,1.06,1.0,0.22449,62.8,20.9,,,,,,,-169,+378,
2026-08-25,823259,664040,Brandon Lowe,Pittsburgh Pirates,San Diego Padres,0,Michael King,650633,R,123,549,124,4.43,4.21,1.02,0.96,0.99,0.20934,62.8,21.3,,,,,,,-169,+369,
2026-08-25,823098,621493,Taylor Ward,Seattle Mariners,Philadelphia Phillies,1,Aaron Nola,605400,R,107,562,125,4.5,4.27,0.93,1.05,0.98,0.20687,62.8,21.4,,,,,,,-169,+367,
2026-08-25,824881,621566,Matt Olson,Atlanta Braves,Los Angeles Dodgers,1,Tyler Glasnow,607192,R,133,574,132,4.35,4.13,1.04,0.94,1.0,0.21251,62.7,21.2,,,,,,,-168,+372,
2026-08-25,824962,680777,Ryan Jeffers,Minnesota Twins,Athletics,0,Gage Jump,695611,L,65,278,69,4.03,3.83,1.03,1.01,1.0,0.2266,62.6,20.7,,,,,,,-167,+383,
2026-08-25,823505,700250,Ben Rice,New York Yankees,Houston Astros,1,Ethan Pecko,814490,R,117,541,126,4.29,4.08,1.0,1.0,0.99,0.21346,62.5,20.9,,,,,,,-167,+378,
2026-08-25,824881,605141,Mookie Betts,Los Angeles Dodgers,Atlanta Braves,0,Bryce Elder,693821,R,87,400,95,4.21,4.0,1.0,1.0,1.0,0.21748,62.5,20.8,,,,,,,-167,+381,
2026-08-25,823259,665833,Oneil Cruz,Pittsburgh Pirates,San Diego Padres,0,Michael King,650633,R,71,310,71,4.37,4.15,1.03,0.96,0.99,0.21038,62.5,21.0,,,,,,,-167,+376,
2026-08-25,824962,807712,Luke Keaschall,Minnesota Twins,Athletics,0,Gage Jump,695611,L,115,494,124,3.98,3.78,1.04,1.01,1.0,0.22854,62.5,20.5,,,,,,,-167,+388,
2026-08-25,822693,696100,Hunter Goodman,Colorado Rockies,Washington Nationals,0,Andrew Alvarez,674841,L,105,464,112,4.14,3.93,1.02,0.99,1.0,0.22027,62.4,20.6,,,,,,,-166,+385,
2026-08-25,824556,677649,Ezequiel Duran,Texas Rangers,Chicago White Sox,0,Anthony Kay,641743,L,117,477,124,3.85,3.66,1.07,1.01,1.0,0.23394,62.3,20.2,,,,,,,-165,+395,
2026-08-25,823585,592885,Christian Yelich,Milwaukee Brewers,New York Mets,0,Zac Thornton,804267,L,82,398,92,4.33,4.11,0.98,1.01,0.98,0.21084,62.2,20.7,,,,,,,-165,+383,
2026-08-25,824962,686797,Brooks Lee,Minnesota Twins,Athletics,0,Gage Jump,695611,L,116,508,127,4.0,3.8,1.03,1.01,1.0,0.22614,62.2,20.3,,,,,,,-165,+393,
2026-08-25,823585,596019,Francisco Lindor,New York Mets,Milwaukee Brewers,1,Kyle Harrison,690986,L,69,327,75,4.36,4.14,0.99,0.99,0.98,0.20889,62.1,20.7,,,,,,,-164,+383,
2026-08-25,825042,682998,Corbin Carroll,Arizona Diamondbacks,Chicago Cubs,1,Clay Holmes,605280,R,121,560,129,4.34,4.12,1.0,0.96,1.01,0.20968,62.1,20.6,,,,,,,-164,+385,
2026-08-25,823259,668804,Bryan Reynolds,Pittsburgh Pirates,San Diego Padres,0,Michael King,650633,R,130,583,134,4.35,4.13,1.02,0.96,0.99,0.20885,62.0,20.6,,,,,,,-163,+385,
2026-08-25,822693,650489,Willi Castro,Colorado Rockies,Washington Nationals,0,Andrew Alvarez,674841,L,107,450,114,3.95,3.75,1.05,0.99,1.0,0.22624,61.8,19.9,,,,,,,-162,+403,
2026-08-25,824881,645277,Ozzie Albies,Atlanta Braves,Los Angeles Dodgers,1,Tyler Glasnow,607192,R,129,563,132,4.27,4.06,1.03,0.94,1.0,0.21102,61.8,20.3,,,,,,,-162,+393,
2026-08-25,824556,803011,Sam Antonacci,Chicago White Sox,Texas Rangers,1,Jacob deGrom,594798,R,103,448,112,4.0,3.8,1.03,1.0,1.0,0.22364,61.8,20.0,,,,,,,-162,+400,
2026-08-25,823826,668939,Adley Rutschman,Boston Red Sox,Miami Marlins,0,Tyler Phillips,663969,R,68,331,79,4.19,3.98,0.98,1.0,1.01,0.2141,61.7,20.1,,,,,,,-161,+398,
2026-08-25,823505,671277,Luis García Jr.,New York Yankees,Houston Astros,1,Ethan Pecko,814490,R,120,448,122,3.67,3.49,1.13,1.0,0.99,0.24036,61.7,19.4,,,,,,,-161,+415,
2026-08-25,823505,572233,Christian Walker,Houston Astros,New York Yankees,0,Will Warren,701542,R,108,522,127,4.11,3.9,0.98,1.04,0.99,0.21758,61.6,19.9,,,,,,,-160,+403,
2026-08-25,823585,641343,Jake Bauers,Milwaukee Brewers,New York Mets,0,Zac Thornton,804267,L,109,476,119,4.0,3.8,1.03,1.01,0.98,0.22283,61.6,19.8,,,,,,,-160,+405,
2026-08-25,822773,521692,Salvador Perez,Kansas City Royals,Toronto Blue Jays,0,Max Scherzer,453286,R,105,513,123,4.17,3.96,0.97,1.02,1.0,0.21425,61.5,20.0,,,,,,,-160,+400,
2026-08-25,824881,643289,Mauricio Dubón,Atlanta Braves,Los Angeles Dodgers,1,Tyler Glasnow,607192,R,125,504,125,4.03,3.83,1.08,0.94,1.0,0.22062,61.5,19.8,,,,,,,-160,+405,
2026-08-25,824962,665019,Kody Clemens,Minnesota Twins,Athletics,0,Gage Jump,695611,L,102,468,116,4.03,3.83,1.0,1.01,1.0,0.22021,61.4,19.7,,,,,,,-159,+408,
2026-08-25,824962,668904,Royce Lewis,Minnesota Twins,Athletics,0,Gage Jump,695611,L,85,400,98,4.08,3.88,0.99,1.01,1.0,0.21739,61.4,19.7,,,,,,,-159,+408,
2026-08-25,823826,669065,Kyle Stowers,Miami Marlins,Boston Red Sox,1,Payton Tolle,801139,L,86,406,96,4.23,4.02,0.99,0.97,1.01,0.21058,61.3,19.9,,,,,,,-158,+403,
2026-08-25,823505,671218,Heliot Ramos,New York Yankees,Houston Astros,1,Ethan Pecko,814490,R,82,367,90,4.08,3.88,1.02,1.0,0.99,0.21686,61.3,19.6,,,,,,,-158,+410,
2026-08-25,824556,608369,Corey Seager,Texas Rangers,Chicago White Sox,0,Anthony Kay,641743,L,61,309,73,4.23,4.02,0.96,1.01,1.0,0.20977,61.2,19.8,,,,,,,-158,+405,
2026-08-25,823989,545361,Mike Trout,Los Angeles Angels,Cleveland Guardians,1,Gavin Williams,668909,R,100,509,114,4.46,4.24,0.95,0.97,1.0,0.20021,61.2,20.1,,,,,,,-158,+398,
2026-08-25,823505,673237,Yainer Diaz,Houston Astros,New York Yankees,0,Will Warren,701542,R,65,262,71,3.69,3.51,1.06,1.04,0.99,0.23607,61.1,19.0,,,,,,,-157,+426,
2026-08-25,822773,664770,Nathan Lukes,Toronto Blue Jays,Kansas City Royals,1,Seth Lugo,607625,R,83,348,97,3.59,3.41,1.05,1.06,1.0,0.24168,61.1,18.8,,,,,,,-157,+432,
2026-08-25,825042,672695,Geraldo Perdomo,Arizona Diamondbacks,Chicago Cubs,1,Clay Holmes,605280,R,115,555,128,4.34,4.12,0.98,0.96,1.01,0.20468,61.1,19.8,,,,,,,-157,+405,
2026-08-25,823259,701538,Jackson Merrill,San Diego Padres,Pittsburgh Pirates,1,Paul Skenes,694973,R,119,545,130,4.19,3.98,1.01,0.98,0.99,0.21073,61.0,19.6,,,,,,,-156,+410,
2026-08-25,822693,694249,Cole Carrigg,Colorado Rockies,Washington Nationals,0,Andrew Alvarez,674841,L,57,248,63,3.94,3.74,1.02,0.99,1.0,0.22011,60.5,18.9,,,,,,,-153,+429,
2026-08-25,824556,669394,Jake Burger,Texas Rangers,Chicago White Sox,0,Anthony Kay,641743,L,108,503,126,3.99,3.79,1.0,1.01,1.0,0.21716,60.5,18.9,,,,,,,-153,+429,
2026-08-25,823989,680757,Steven Kwan,Cleveland Guardians,Los Angeles Angels,0,Walbert Ureña,700712,R,118,513,123,4.17,3.96,1.04,0.93,1.0,0.20929,60.5,19.2,,,,,,,-153,+421,
2026-08-25,823585,805999,A.J. Ewing,New York Mets,Milwaukee Brewers,1,Kyle Harrison,690986,L,81,375,91,4.12,3.91,1.0,0.99,0.98,0.21107,60.4,19.0,,,,,,,-153,+426,
2026-08-25,824556,695731,Braden Montgomery,Chicago White Sox,Texas Rangers,1,Jacob deGrom,594798,R,54,265,65,4.08,3.88,0.98,1.0,1.0,0.21147,60.2,18.8,,,,,,,-151,+432,
2026-08-25,824962,695720,Tommy White,Athletics,Minnesota Twins,1,Taj Bradley,671737,R,33,135,34,3.97,3.77,1.03,0.97,1.0,0.21694,60.2,18.7,,,,,,,-151,+435,
2026-08-25,824556,808959,Munetaka Murakami,Chicago White Sox,Texas Rangers,1,Jacob deGrom,594798,R,77,424,97,4.37,4.15,0.92,1.0,1.0,0.19858,60.1,19.1,,,,,,,-151,+424,
2026-08-25,823826,702332,Caleb Durbin,Boston Red Sox,Miami Marlins,0,Tyler Phillips,663969,R,107,475,125,3.8,3.61,1.02,1.0,1.01,0.22399,60.0,18.3,,,,,,,-150,+446,
2026-08-25,825042,664023,Ian Happ,Chicago Cubs,Arizona Diamondbacks,0,Brandon Pfaadt,694297,R,103,545,129,4.22,4.01,0.93,1.0,1.01,0.20412,60.0,18.8,,,,,,,-150,+432,
2026-08-25,824881,660670,Ronald Acuña Jr.,Atlanta Braves,Los Angeles Dodgers,1,Tyler Glasnow,607192,R,70,352,80,4.4,4.18,0.96,0.94,1.0,0.19627,59.9,18.9,,,,,,,-149,+429,
2026-08-25,823826,680776,Jarren Duran,Boston Red Sox,Miami Marlins,0,Tyler Phillips,663969,R,99,521,124,4.2,3.99,0.93,1.0,1.01,0.20401,59.8,18.6,,,,,,,-149,+438,
2026-08-25,822693,666160,Mickey Moniak,Colorado Rockies,Washington Nationals,0,Andrew Alvarez,674841,L,83,352,93,3.78,3.59,1.04,0.99,1.0,0.22402,59.8,18.1,,,,,,,-149,+452,
2026-08-25,824881,663656,Kyle Tucker,Los Angeles Dodgers,Atlanta Braves,0,Bryce Elder,693821,R,102,510,124,4.11,3.9,0.96,1.0,1.0,0.20771,59.7,18.4,,,,,,,-148,+443,
2026-08-25,824881,669242,Tommy Edman,Los Angeles Dodgers,Atlanta Braves,0,Bryce Elder,693821,R,49,208,55,3.78,3.59,1.03,1.0,1.0,0.2235,59.7,18.0,,,,,,,-148,+456,
2026-08-25,824881,606192,Teoscar Hernández,Los Angeles Dodgers,Atlanta Braves,0,Bryce Elder,693821,R,82,370,96,3.85,3.66,1.01,1.0,1.0,0.21944,59.6,18.1,,,,,,,-148,+452,
2026-08-25,823098,641487,J.P. Crawford,Seattle Mariners,Philadelphia Phillies,1,Aaron Nola,605400,R,66,367,88,4.17,3.96,0.92,1.05,0.98,0.2045,59.6,18.4,,,,,,,-148,+443,
