Date,Away,Home,Model Away%,Model Home%,DK Away Odds,DK Home Odds,MGM Away Odds,MGM Home Odds,DK Edge Away,MGM Edge Away,DK Edge Home,MGM Edge Home,Away SP,Away Hand,Away Reliability%,Away SP Velo,Away SP Spin,Away SP Whiff,Home SP,Home Hand,Home Reliability%,Home SP Velo,Home SP Spin,Home SP Whiff,Away Lineup OPS,Home Lineup OPS,Away BP ERA(7d),Home BP ERA(7d),Away Line Move,Home Line Move,Sharp Signal,Lineup Source,Park Factor,Flag,Odds Warning,Devig DK Edge Away,Devig DK Edge Home,Devig MGM Edge Away,Devig MGM Edge Home,Devig Bet,CZR Away Odds,CZR Home Odds
2026-08-03,Washington Nationals,Philadelphia Phillies,64.2,35.8,134,-162,135,-160,+21.5%,+21.6%,-26.0%,-25.7%,Andrew Alvarez,L,28.8,87.3,2491.0,9.3,Aaron Nola,R,57.0,85.8,2294.0,10.9,0.836,0.74,4.42,4.47,-0.9,0.9,N/A,CONFIRMED+PLATOON,105,,,+23.3%,-23.3%,+23.3%,-23.3%,,143,-153
2026-08-03,St. Louis Cardinals,New York Yankees,38.2,61.8,178,-219,180,-220,+2.2%,+2.5%,-6.9%,-7.0%,Michael McGreevy,R,58.0,87.0,2201.0,7.2,Cam Schlittler,R,68.3,95.9,2499.0,13.2,0.694,0.733,4.29,2.18,-1.3,1.4,N/A,CONFIRMED+PLATOON,101,,,+3.8%,-3.8%,+4.0%,-4.0%,St. Louis Cardinals,193,-213
2026-08-03,Pittsburgh Pirates,Milwaukee Brewers,52.2,47.8,129,-156,125,-150,+8.5%,+7.8%,-13.1%,-12.2%,Bubba Chandler,R,52.3,94.6,2350.0,9.7,Brandon Sproat,R,46.3,92.9,2120.0,10.1,0.799,0.762,4.18,4.41,-14.0,14.0,FADE ✗,CONFIRMED+PLATOON,100,,,+10.4%,-10.4%,+9.7%,-9.7%,,137,-147
2026-08-03,Los Angeles Dodgers,Chicago Cubs,None,None,-126,105,-130,105,N/A,N/A,N/A,N/A,Justin Wrobleski,L,56.3,90.1,2369.0,9.1,Matthew Boyd,R,0,None,None,None,0.745,0.803,4.67,1.96,-0.2,0.0,N/A,CONFIRMED+PLATOON,104,,,N/A,N/A,N/A,N/A,,-126,116
2026-08-03,San Francisco Giants,Texas Rangers,49.7,50.3,112,-135,110,-135,+2.5%,+2.1%,-7.1%,-7.1%,Logan Webb,R,59.5,88.8,2017.0,8.5,Cal Quantrill,R,29.3,89.9,1946.0,7.7,0.71,0.736,4.45,5.12,-5.2,5.3,CONFIRMED ✓,CONFIRMED+PLATOON,103,,,+4.6%,-4.6%,+4.4%,-4.4%,San Francisco Giants,115,-125
2026-08-03,Toronto Blue Jays,Houston Astros,44.2,55.8,119,-144,115,-140,-1.5%,-2.3%,-3.2%,-2.5%,Shane Bieber,R,15.7,88.3,2271.0,8.2,Cristian Javier,R,10.7,88.5,2325.0,15.0,0.712,0.802,2.55,3.0,-1.5,1.6,CONFIRMED ✓,CONFIRMED+PLATOON,99,,,+0.6%,-0.6%,-0.2%,+0.2%,,125,-135
2026-08-03,Tampa Bay Rays,Colorado Rockies,61.4,38.6,-186,153,-190,154,-3.6%,-4.1%,-0.9%,-0.8%,Ian Seymour,L,39.2,85.9,1993.0,12.5,Michael Lorenzen,R,52.3,88.7,2352.0,7.6,0.748,0.716,3.0,3.53,2.6,-2.7,CONFIRMED ✓,CONFIRMED+PLATOON,118,,,-0.8%,+0.8%,-1.0%,+1.0%,,-177,162
2026-08-03,San Diego Padres,Arizona Diamondbacks,None,None,-105,-114,-105,-115,N/A,N/A,N/A,N/A,Michael King,R,0,None,None,None,Brandon Pfaadt,R,36.0,89.0,2445.0,8.7,0.722,0.715,3.33,3.36,0.7,-0.9,N/A,CONFIRMED+PLATOON,97,,,N/A,N/A,N/A,N/A,,100,-110
