date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-08-21,823420,656941,Kyle Schwarber,Philadelphia Phillies,St. Louis Cardinals,1,TBD,,,37,545,4.5,1.8,1.0,1.0,1.0,1.06,1.0,1.0,,0.05812,23.6,223,195,210,+324
2026-08-21,824559,808959,Munetaka Murakami,Chicago White Sox,New York Mets,1,Sean Manaea,640455,L,29,402,4.4,1.79,0.96,1.01,1.03,1.05,1.0,1.0,,0.05884,23.4,328,280,320,+327
2026-08-21,823510,700250,Ben Rice,New York Yankees,Toronto Blue Jays,1,Mason Fluharty,689254,L,34,523,4.3,1.72,1.03,0.85,0.98,1.08,1.0,1.0,,0.05589,21.9,366,280,350,+357
2026-08-21,824152,670541,Yordan Alvarez,Houston Astros,Athletics,1,J.T. Ginn,669372,R,36,553,4.4,1.74,1.14,0.95,0.95,1.04,1.0,1.0,,0.05238,21.1,261,250,255,+374
2026-08-21,823746,621566,Matt Olson,Atlanta Braves,Milwaukee Brewers,0,Jacob Misiorowski,694819,R,36,557,4.4,1.73,1.16,1.06,0.93,1.05,1.0,1.0,ROOF,0.05188,20.9,397,325,350,+378
2026-08-21,824800,691406,Junior Caminero,Tampa Bay Rays,Baltimore Orioles,0,Trevor Rogers,669432,L,35,555,4.4,1.7,0.97,0.97,0.93,1.03,1.0,1.0,,0.04958,20.0,288,280,280,+400
2026-08-21,823262,621439,Byron Buxton,Minnesota Twins,San Diego Padres,0,TBD,,,25,387,4.4,1.63,1.0,1.0,1.0,0.98,1.0,1.0,,0.04867,19.7,267,250,255,+408
2026-08-21,824800,624413,Pete Alonso,Baltimore Orioles,Tampa Bay Rays,1,Freddy Peralta,642547,R,29,555,4.3,1.47,1.15,1.15,1.05,1.03,1.0,1.0,,0.04838,19.2,315,250,305,+421
2026-08-21,824559,678246,Miguel Vargas,Chicago White Sox,New York Mets,1,Sean Manaea,640455,L,28,551,4.4,1.44,1.18,1.08,1.03,1.05,1.0,1.0,,0.04726,19.2,329,325,320,+421
2026-08-21,823101,691718,Pete Crow-Armstrong,Chicago Cubs,Seattle Mariners,0,Emerson Hancock,676106,R,31,570,4.5,1.52,1.13,0.94,1.01,0.99,1.0,1.0,,0.04621,19.2,309,250,305,+421
2026-08-21,823911,664040,Brandon Lowe,Pittsburgh Pirates,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,27,531,4.4,1.43,1.2,0.96,0.96,1.1,1.0,1.0,,0.04589,18.7,443,325,390,+435
2026-08-21,824559,695657,Colson Montgomery,Chicago White Sox,New York Mets,1,Sean Manaea,640455,L,26,506,4.2,1.43,1.05,0.85,1.03,1.05,1.0,1.0,,0.04721,18.4,402,350,400,+443
2026-08-21,823911,660271,Shohei Ohtani,Los Angeles Dodgers,Pittsburgh Pirates,1,Bubba Chandler,696149,R,30,540,4.4,1.53,1.04,0.95,0.87,1.1,1.0,1.0,,0.04446,18.1,213,200,210,+452
2026-08-21,823911,665833,Oneil Cruz,Pittsburgh Pirates,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,15,290,4.4,1.35,1.12,1.04,0.96,1.1,1.0,1.0,,0.04316,17.6,399,380,390,+468
2026-08-21,823830,682928,CJ Abrams,Washington Nationals,Miami Marlins,0,Ryan Gusto,687473,R,29,534,4.3,1.5,1.2,1.03,1.03,0.92,1.0,1.0,,0.04318,17.3,,,,+478
2026-08-21,823420,547180,Bryce Harper,Philadelphia Phillies,St. Louis Cardinals,1,TBD,,,25,546,4.3,1.33,1.0,1.0,1.0,1.06,1.0,1.0,,0.04295,17.2,400,300,390,+481
2026-08-21,823510,671277,Luis García Jr.,New York Yankees,Toronto Blue Jays,1,Mason Fluharty,689254,L,25,433,3.7,1.53,1.0,1.15,0.98,1.08,1.0,1.0,,0.04966,17.2,425,390,400,+481
2026-08-21,823911,699013,Esmerlyn Valdez,Pittsburgh Pirates,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,14,235,4.0,1.42,1.03,1.04,0.96,1.1,1.0,1.0,,0.04562,17.0,383,400,370,+488
2026-08-21,824317,666160,Mickey Moniak,Colorado Rockies,Cleveland Guardians,1,Joey Cantillo,676282,L,20,332,3.8,1.52,1.0,1.04,0.97,1.05,1.0,1.0,,0.04684,16.7,391,,370,+499
2026-08-21,823510,672960,Kazuma Okamoto,Toronto Blue Jays,New York Yankees,0,Cam Schlittler,693645,R,26,507,4.1,1.43,1.09,1.06,0.91,1.08,1.0,1.0,,0.04315,16.5,557,450,500,+506
2026-08-21,823101,673548,Seiya Suzuki,Chicago Cubs,Seattle Mariners,0,Emerson Hancock,676106,R,22,483,4.4,1.31,1.03,0.97,1.01,0.99,1.0,1.0,,0.03982,16.4,473,340,425,+510
2026-08-21,824317,666176,Jo Adell,Cleveland Guardians,Colorado Rockies,0,Tanner Gordon,685299,R,19,512,4.1,1.14,0.8,1.15,1.16,1.05,1.0,1.0,,0.04229,16.2,,,,+517
2026-08-21,823746,686948,Drake Baldwin,Atlanta Braves,Milwaukee Brewers,0,Jacob Misiorowski,694819,R,21,466,4.4,1.29,1.12,1.06,0.93,1.05,1.0,1.0,ROOF,0.03874,16.0,542,425,500,+525
2026-08-21,823262,592518,Manny Machado,San Diego Padres,Minnesota Twins,1,Connor Prielipp,687570,L,24,532,4.3,1.31,0.93,1.05,1.01,0.98,1.0,1.0,,0.03941,15.9,401,350,390,+529
2026-08-21,822857,545361,Mike Trout,Los Angeles Angels,Texas Rangers,0,MacKenzie Gore,669022,L,20,487,4.5,1.22,1.01,0.97,1.0,1.01,1.0,1.0,,0.03726,15.7,479,450,425,+537
2026-08-21,825045,701398,Sal Stewart,Cincinnati Reds,Arizona Diamondbacks,0,Eduardo Rodriguez,593958,L,27,553,4.3,1.39,1.08,1.08,0.91,1.01,1.0,1.0,,0.03903,15.7,526,450,475,+537
2026-08-21,823420,691023,Jordan Walker,St. Louis Cardinals,Philadelphia Phillies,0,Jesús Luzardo,666200,L,26,535,4.3,1.38,1.1,1.0,0.86,1.06,1.0,1.0,,0.03874,15.6,478,360,475,+541
2026-08-21,824800,683002,Gunnar Henderson,Baltimore Orioles,Tampa Bay Rays,1,Freddy Peralta,642547,R,20,575,4.5,1.1,1.04,0.93,1.05,1.03,1.0,1.0,,0.03611,15.3,402,400,390,+554
2026-08-21,824152,572233,Christian Walker,Houston Astros,Athletics,1,J.T. Ginn,669372,R,23,504,4.1,1.31,1.08,0.96,0.95,1.04,1.0,1.0,,0.03956,15.3,567,400,500,+554
2026-08-21,823911,571970,Max Muncy,Los Angeles Dodgers,Pittsburgh Pirates,1,Bubba Chandler,696149,R,25,441,3.7,1.52,1.11,1.14,0.87,1.1,1.0,1.0,,0.04395,15.3,283,280,280,+554
2026-08-21,825045,571448,Nolan Arenado,Arizona Diamondbacks,Cincinnati Reds,1,Nick Lodolo,666157,L,20,463,3.9,1.26,1.09,1.07,1.07,1.01,1.0,1.0,,0.04146,15.2,553,450,525,+558
2026-08-21,824800,694212,Samuel Basallo,Baltimore Orioles,Tampa Bay Rays,1,Freddy Peralta,642547,R,16,319,3.6,1.34,1.2,0.98,1.05,1.03,1.0,1.0,,0.04404,15.0,391,390,370,+567
2026-08-21,822857,687263,Zach Neto,Los Angeles Angels,Texas Rangers,0,MacKenzie Gore,669022,L,21,554,4.5,1.16,1.05,1.06,1.0,1.01,1.0,1.0,,0.03552,15.0,448,390,400,+567
2026-08-21,823510,502671,Paul Goldschmidt,New York Yankees,Toronto Blue Jays,1,Mason Fluharty,689254,L,16,330,3.7,1.31,1.17,0.93,0.98,1.08,1.0,1.0,,0.04253,14.9,,,,+571
2026-08-21,824072,693307,Dillon Dingler,Detroit Tigers,Kansas City Royals,0,Noah Cameron,702070,L,26,500,4.2,1.44,0.86,1.07,0.93,0.93,1.0,1.0,,0.03778,14.9,516,400,500,+571
2026-08-21,822857,608369,Corey Seager,Texas Rangers,Los Angeles Angels,1,Reid Detmers,672282,L,13,286,4.2,1.24,1.0,1.04,0.99,1.01,1.0,1.0,,0.03765,14.9,389,360,370,+571
2026-08-21,822857,694671,Wyatt Langford,Texas Rangers,Los Angeles Angels,1,Reid Detmers,672282,L,14,324,4.3,1.22,1.02,1.04,0.99,1.01,1.0,1.0,,0.03696,14.9,439,390,400,+571
2026-08-21,823262,665019,Kody Clemens,Minnesota Twins,San Diego Padres,0,TBD,,,21,449,4.0,1.32,1.0,1.0,1.0,0.98,1.0,1.0,,0.0394,14.9,425,360,390,+571
2026-08-21,823101,677594,Julio Rodríguez,Seattle Mariners,Chicago Cubs,1,Matthew Boyd,571510,L,19,508,4.3,1.15,1.19,1.15,1.06,0.99,1.0,1.0,,0.03677,14.9,413,310,390,+571
