date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at
2026-09-11,824711,607625,Seth Lugo,Kansas City Royals,Boston Red Sox,0,R,119,685,29,159.0,125,611,22.67,23.49,23.08,0.1816,0.822,previous,9,0.2111,0.955,0.1731,3.94,0.5542,0.3644,0.2118,0.1094,0.0505,0.0209,4.5,135,-173,4.5,134,-172,4.5,130,-175,,,,"{""fd"":{""2.5"":[-590,null],""3.5"":[-205,null],""4.5"":[134,null],""5.5"":[280,null],""6.5"":[560,null]},""mgm"":{""5.5"":[260,null],""2.5"":[-400,null],""4.5"":[130,null],""6.5"":[500,null],""3.5"":[-160,null]},""dk"":{""1.5"":[-1800,null],""2.5"":[-462,null],""3.5"":[-176,null],""4.5"":[135,null],""5.5"":[305,null],""6.5"":[690,null],""7.5"":[1520,null]},""czr"":{""2.5"":[-590,null],""3.5"":[-170,null],""4.5"":[127,null],""5.5"":[260,null],""6.5"":[550,null],""7.5"":[1200,null]}}",4.5,0.3644,+174,-174,under,mgm,4.5,-175,0.0415,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,824711,543243,Sonny Gray,Boston Red Sox,Kansas City Royals,1,R,135,611,26,150.7,201,753,25.33,23.38,24.36,0.2299,1.04,previous,9,0.1999,0.905,0.2082,4.94,0.7241,0.5531,0.3809,0.2359,0.1317,0.0664,5.5,125,-160,5.5,122,-156,5.5,120,-160,,,,"{""fd"":{""2.5"":[-2200,null],""3.5"":[-530,null],""4.5"":[-215,null],""5.5"":[122,null],""6.5"":[240,null],""7.5"":[480,null]},""mgm"":{""3.5"":[-400,null],""6.5"":[225,null],""7.5"":[400,null],""4.5"":[-175,null],""5.5"":[115,null]},""dk"":{""2.5"":[-1340,null],""3.5"":[-427,null],""4.5"":[-172,null],""5.5"":[129,null],""6.5"":[277,null],""7.5"":[590,null],""8.5"":[1280,null]},""czr"":{""3.5"":[-500,null],""4.5"":[-182,null],""5.5"":[121,null],""6.5"":[220,null],""7.5"":[425,null],""8.5"":[850,null]}}",5.5,0.3809,+163,-163,under,fd,5.5,-156,0.0441,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,822930,699044,Miguel Ullola,Houston Astros,Tampa Bay Rays,0,R,10,27,0,7.0,0,0,21.76,21.76,21.76,0.2388,1.08,previous,9,0.1731,0.783,0.188,4.09,0.5841,0.3944,0.2358,0.1252,0.0594,0.0253,,,,,,,,,,,,,,,,,,,,,,,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,822930,656876,Drew Rasmussen,Tampa Bay Rays,Houston Astros,1,R,156,598,27,153.3,127,585,21.67,22.05,21.86,0.2501,1.132,previous,9,0.2104,0.952,0.2386,5.19,0.7584,0.5973,0.4257,0.2733,0.158,0.0825,5.5,-104,-123,5.5,-104,-122,5.5,-130,-105,,,,"{""fd"":{""2.5"":[-3500,null],""3.5"":[-770,null],""4.5"":[-265,null],""5.5"":[-104,null],""6.5"":[190,null],""7.5"":[390,null]},""czr"":{""9.5"":[1200,null],""3.5"":[-800,null],""4.5"":[-260,null],""5.5"":[-109,null],""6.5"":[167,null],""7.5"":[325,null],""8.5"":[600,null]},""dk"":{""2.5"":[-2100,null],""3.5"":[-594,null],""4.5"":[-236,null],""5.5"":[-106,null],""6.5"":[201,null],""7.5"":[428,null],""8.5"":[920,null]},""mgm"":{""5.5"":[-135,null],""3.5"":[-625,null],""7.5"":[280,null],""4.5"":[-275,null],""6.5"":[150,null]}}",5.5,0.4257,+135,-135,under,mgm,5.5,-105,0.0989,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823817,687473,Ryan Gusto,Miami Marlins,Los Angeles Dodgers,1,R,62,322,15,72.3,97,453,21.33,19.27,20.3,0.2016,0.912,previous,9,0.2174,0.984,0.1983,3.91,0.5531,0.3627,0.2094,0.1069,0.0486,0.0198,3.5,-116,-109,3.5,-111,-115,3.5,-110,-120,,,,"{""fd"":{""2.5"":[-330,null],""3.5"":[-111,null],""4.5"":[200,null],""5.5"":[470,null]},""dk"":{""1.5"":[-900,null],""2.5"":[-282,null],""3.5"":[-117,null],""4.5"":[189,null],""5.5"":[417,null],""6.5"":[870,null],""7.5"":[1740,null]},""czr"":{""1.5"":[-2000,null],""2.5"":[-325,null],""3.5"":[-109,null],""4.5"":[195,null],""5.5"":[425,null],""6.5"":[1000,null]},""mgm"":{""3.5"":[-110,null],""4.5"":[200,null],""6.5"":[775,null],""5.5"":[400,null],""2.5"":[-275,null]}}",3.5,0.5531,-124,+124,over,mgm,3.5,-110,0.0633,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,824873,605400,Aaron Nola,Philadelphia Phillies,Atlanta Braves,0,R,162,663,29,155.0,97,404,24.0,22.73,23.37,0.2419,1.094,previous,9,0.2182,0.987,0.2389,5.43,0.7874,0.636,0.4677,0.3112,0.1872,0.1019,5.5,-111,-114,5.5,-111,-115,5.5,-105,-125,,,,"{""fd"":{""2.5"":[-3500,null],""3.5"":[-750,null],""4.5"":[-280,null],""5.5"":[-111,null],""6.5"":[180,null],""7.5"":[360,null],""8.5"":[750,null]},""mgm"":{""4.5"":[-225,null],""3.5"":[-525,null],""6.5"":[180,null],""5.5"":[-110,null],""7.5"":[340,null]},""dk"":{""2.5"":[-2000,null],""3.5"":[-586,null],""4.5"":[-240,null],""5.5"":[-111,null],""6.5"":[183,null],""7.5"":[373,null],""8.5"":[730,null],""9.5"":[1480,null]},""czr"":{""9.5"":[1300,null],""3.5"":[-625,null],""4.5"":[-245,null],""5.5"":[-106,null],""6.5"":[173,null],""7.5"":[325,null],""8.5"":[650,null]}}",5.5,0.4677,+114,-114,under,dk,5.5,-114,0.0292,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,824873,519242,Chris Sale,Atlanta Braves,Philadelphia Phillies,1,L,184,601,25,150.0,165,510,23.67,23.37,23.52,0.3033,1.372,previous,9,0.1824,0.825,0.255,6.05,0.8487,0.7243,0.5706,0.4112,0.27,0.1614,7.5,107,-136,7.5,106,-136,7.5,-105,-125,,,,"{""fd"":{""4.5"":[-1400,null],""5.5"":[-500,null],""6.5"":[-215,null],""7.5"":[106,null],""8.5"":[200,null],""9.5"":[390,null],""10.5"":[750,null]},""mgm"":{""7.5"":[-135,null],""8.5"":[135,null],""6.5"":[-250,null],""9.5"":[250,null],""5.5"":[-500,null]},""dk"":{""4.5"":[-1180,null],""5.5"":[-442,null],""6.5"":[-199,null],""7.5"":[104,null],""8.5"":[206,null],""9.5"":[412,null],""10.5"":[830,null],""11.5"":[1540,null]},""czr"":{""9.5"":[305,null],""4.5"":[-1700,null],""5.5"":[-440,null],""6.5"":[-200,null],""7.5"":[105,null],""8.5"":[173,null]}}",7.5,0.27,+270,-270,under,mgm,7.5,-125,0.2097,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823736,671096,Andrew Abbott,Cincinnati Reds,Milwaukee Brewers,0,L,120,664,29,152.3,149,684,25.0,23.15,24.07,0.1895,0.857,previous,9,0.2027,0.917,0.1732,4.11,0.5872,0.398,0.2395,0.1284,0.0617,0.0267,3.5,-142,111,3.5,-156,122,4.5,130,-175,,,,"{""fd"":{""2.5"":[-460,null],""3.5"":[-156,null],""4.5"":[142,null],""5.5"":[310,null],""6.5"":[700,null]},""mgm"":{""4.5"":[120,null],""6.5"":[450,null],""5.5"":[230,null],""2.5"":[-450,null],""3.5"":[-185,null]},""dk"":{""1.5"":[-1380,null],""2.5"":[-378,null],""3.5"":[-142,null],""4.5"":[167,null],""5.5"":[388,null],""6.5"":[860,null]},""czr"":{""3.5"":[-152,null],""4.5"":[134,null],""5.5"":[290,null],""6.5"":[625,null]}}",3.5,0.5872,-142,+142,over,dk,5.5,388,0.0346,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823736,669160,Dustin May,Milwaukee Brewers,Cincinnati Reds,1,R,127,562,27,132.3,123,584,14.0,21.01,17.51,0.2226,1.007,previous,9,0.235,1.063,0.2367,4.2,0.6097,0.4209,0.2568,0.1387,0.0666,0.0286,5.5,-123,-104,5.5,-130,102,5.5,-140,105,,,,"{""fd"":{""2.5"":[-3500,null],""3.5"":[-850,null],""4.5"":[-330,null],""5.5"":[-130,null],""6.5"":[150,null],""7.5"":[310,null],""8.5"":[630,null]},""mgm"":{""6.5"":[140,null],""5.5"":[-140,null],""7.5"":[250,null],""4.5"":[-275,null],""3.5"":[-650,null]},""dk"":{""2.5"":[-1920,null],""3.5"":[-650,null],""4.5"":[-269,null],""5.5"":[-123,null],""6.5"":[167,null],""7.5"":[341,null],""8.5"":[700,null],""9.5"":[1400,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-1000,null],""4.5"":[-310,null],""5.5"":[-127,null],""6.5"":[142,null],""7.5"":[270,null],""8.5"":[500,null]}}",5.5,0.2568,+289,-289,under,mgm,5.5,105,0.2878,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823659,800048,Parker Messick,Cleveland Guardians,Minnesota Twins,0,L,173,663,28,167.0,38,165,23.33,23.47,23.4,0.2527,1.143,previous,9,0.2012,0.91,0.2308,5.25,0.7654,0.6063,0.4355,0.2822,0.1651,0.0873,5.5,107,-137,5.5,120,-154,5.5,105,-140,,,,"{""fd"":{""2.5"":[-2500,null],""3.5"":[-530,null],""4.5"":[-215,null],""5.5"":[120,null],""6.5"":[235,null],""7.5"":[480,null]},""mgm"":{""6.5"":[195,null],""5.5"":[100,null],""7.5"":[360,null],""4.5"":[-210,null],""3.5"":[-500,null]},""dk"":{""2.5"":[-1920,null],""3.5"":[-529,null],""4.5"":[-210,null],""5.5"":[107,null],""6.5"":[233,null],""7.5"":[498,null],""8.5"":[1040,null]},""czr"":{""3.5"":[-500,null],""4.5"":[-197,null],""5.5"":[116,null],""6.5"":[215,null],""7.5"":[400,null],""8.5"":[800,null]}}",5.5,0.4355,+130,-130,under,mgm,5.5,-140,0.02,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823659,671737,Taj Bradley,Minnesota Twins,Cleveland Guardians,1,R,184,675,28,159.3,127,605,23.67,24.05,23.86,0.2589,1.171,previous,9,0.179,0.81,0.2117,5.02,0.7355,0.5674,0.3952,0.248,0.1402,0.0717,5.5,119,-152,5.5,116,-148,4.5,-155,115,,,,"{""fd"":{""2.5"":[-2200,null],""3.5"":[-530,null],""4.5"":[-215,null],""5.5"":[116,null],""6.5"":[235,null],""7.5"":[460,null]},""mgm"":{""6.5"":[230,null],""4.5"":[-160,null],""3.5"":[-325,null],""2.5"":[-800,null],""5.5"":[120,null]},""dk"":{""2.5"":[-1320,null],""3.5"":[-428,null],""4.5"":[-182,null],""5.5"":[119,null],""6.5"":[250,null],""7.5"":[507,null],""8.5"":[1040,null]},""czr"":{""3.5"":[-530,null],""4.5"":[-197,null],""5.5"":[119,null],""6.5"":[215,null],""7.5"":[425,null],""8.5"":[850,null]}}",5.5,0.3952,+153,-153,under,fd,5.5,-148,0.0416,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823012,641743,Anthony Kay,Chicago White Sox,St. Louis Cardinals,0,L,116,633,27,141.0,0,0,23.0,22.2,22.6,0.1923,0.87,previous,9,0.21,0.95,0.1824,4.15,0.5946,0.4054,0.2453,0.1321,0.0637,0.0276,4.5,133,-170,3.5,-158,124,3.5,-160,120,,,,"{""fd"":{""2.5"":[-500,null],""3.5"":[-158,null],""4.5"":[146,null],""5.5"":[330,null],""6.5"":[750,null]},""dk"":{""1.5"":[-1920,null],""2.5"":[-460,null],""3.5"":[-175,null],""4.5"":[133,null],""5.5"":[294,null],""6.5"":[650,null],""7.5"":[1400,null]},""czr"":{""2.5"":[-560,null],""3.5"":[-159,null],""4.5"":[130,null],""5.5"":[285,null],""6.5"":[600,null],""7.5"":[1200,null]},""mgm"":{""3.5"":[-160,null],""4.5"":[130,null],""5.5"":[270,null],""2.5"":[-400,null],""6.5"":[500,null]}}",3.5,0.5946,-147,+147,over,mgm,3.5,-160,0.0194,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823012,669461,Matthew Liberatore,St. Louis Cardinals,Chicago White Sox,1,L,144,608,28,139.0,122,648,21.0,21.58,21.29,0.2267,1.026,previous,9,0.2318,1.049,0.2377,4.93,0.7246,0.5541,0.3811,0.2349,0.13,0.0647,5.5,-105,-122,5.5,100,-128,5.5,105,-140,,,,"{""fd"":{""2.5"":[-2500,null],""3.5"":[-620,null],""4.5"":[-240,null],""5.5"":[100,null],""6.5"":[200,null],""7.5"":[420,null]},""dk"":{""2.5"":[-1780,null],""3.5"":[-551,null],""4.5"":[-225,null],""5.5"":[-104,null],""6.5"":[200,null],""7.5"":[415,null],""8.5"":[870,null],""9.5"":[1720,null]},""czr"":{""3.5"":[-590,null],""4.5"":[-235,null],""5.5"":[101,null],""6.5"":[183,null],""7.5"":[350,null],""8.5"":[700,null]},""mgm"":{""5.5"":[105,null],""7.5"":[350,null],""4.5"":[-185,null],""3.5"":[-400,null],""6.5"":[200,null]}}",5.5,0.3811,+162,-162,under,dk,5.5,-122,0.1014,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,824954,669923,George Kirby,Seattle Mariners,Athletics,0,R,133,667,27,159.3,137,524,24.67,24.45,24.56,0.2111,0.955,previous,9,0.2273,1.028,0.2172,5.37,0.7793,0.6244,0.4553,0.3008,0.1799,0.0976,4.5,-136,107,4.5,-128,100,4.5,-120,-110,,,,"{""dk"":{""2.5"":[-930,null],""3.5"":[-317,null],""4.5"":[-136,null],""5.5"":[161,null],""6.5"":[343,null],""7.5"":[690,null],""8.5"":[1420,null]},""czr"":{""2.5"":[-2000,null],""3.5"":[-360,null],""4.5"":[-132,null],""5.5"":[150,null],""6.5"":[295,null],""7.5"":[575,null],""8.5"":[1200,null]},""fd"":{""2.5"":[-1100,null],""3.5"":[-350,null],""4.5"":[-128,null],""5.5"":[162,null],""6.5"":[340,null],""7.5"":[750,null]},""mgm"":{""5.5"":[200,null],""4.5"":[-105,null],""6.5"":[380,null],""3.5"":[-225,null],""2.5"":[-600,null]}}",4.5,0.6244,-166,+166,over,mgm,5.5,200,0.122,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,824954,605488,Jeffrey Springs,Athletics,Seattle Mariners,1,L,104,572,26,130.0,138,713,22.67,21.93,22.3,0.1864,0.843,previous,9,0.224,1.014,0.1891,4.11,0.5887,0.3992,0.2397,0.1279,0.061,0.0261,3.5,-169,132,3.5,-174,136,3.5,-165,125,,,,"{""dk"":{""1.5"":[-1720,null],""2.5"":[-456,null],""3.5"":[-171,null],""4.5"":[134,null],""5.5"":[292,null],""6.5"":[620,null],""7.5"":[1320,null]},""czr"":{""2.5"":[-560,null],""3.5"":[-170,null],""4.5"":[124,null],""5.5"":[255,null],""6.5"":[550,null],""7.5"":[1300,null]},""fd"":{""2.5"":[-520,null],""3.5"":[-174,null],""4.5"":[124,null],""5.5"":[280,null],""6.5"":[560,null]},""mgm"":{""2.5"":[-400,null],""4.5"":[125,null],""3.5"":[-165,null],""5.5"":[250,null],""6.5"":[450,null]}}",3.5,0.5887,-143,+143,under,fd,3.5,136,0.0111,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
2026-09-11,823173,592662,Robbie Ray,San Diego Padres,San Francisco Giants,0,L,127,638,27,151.3,186,755,21.0,23.01,22.01,0.2091,0.946,previous,9,0.2237,1.012,0.2116,4.6,0.674,0.4929,0.3222,0.1882,0.0985,0.0464,4.5,-102,-124,4.5,-108,-118,4.5,-115,-115,,,,"{""fd"":{""2.5"":[-770,null],""3.5"":[-280,null],""4.5"":[-108,null],""5.5"":[200,null],""6.5"":[420,null]},""mgm"":{""3.5"":[-250,null],""6.5"":[325,null],""2.5"":[-625,null],""5.5"":[175,null],""4.5"":[-115,null]},""czr"":{""2.5"":[-1000,null],""3.5"":[-290,null],""4.5"":[-110,null],""5.5"":[179,null],""6.5"":[370,null],""7.5"":[750,null]},""dk"":{""1.5"":[-4000,null],""2.5"":[-740,null],""3.5"":[-259,null],""4.5"":[-106,null],""5.5"":[215,null],""6.5"":[483,null],""7.5"":[1060,null]}}",4.5,0.4929,+103,-103,over,dk,6.5,483,0.0167,2026-09-11T15:31:00Z,2026-09-11T15:31:00Z
