date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-09-25,823409,650490,Yandy Díaz,Tampa Bay Rays,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,177,678,152,4.46,4.19,1.13,1.04,1.0,0.25512,70.9,29.1,-217,-235,-218,252,220,205,-244,+244,161
2026-09-25,823409,650333,Luis Arraez,Philadelphia Phillies,Tampa Bay Rays,1,Freddy Peralta,642547,R,185,655,151,4.34,4.08,1.19,1.01,1.0,0.25984,70.7,28.7,,,,,,,-241,+248,
2026-09-25,823816,672640,Otto Lopez,Miami Marlins,Atlanta Braves,1,TBD,,,188,678,155,4.37,4.11,1.18,1.0,1.01,0.25733,70.6,28.6,-273,-295,-320,205,180,174,-240,+250,200
2026-09-25,823735,694192,Jackson Chourio,Milwaukee Brewers,St. Louis Cardinals,1,Michael McGreevy,700241,R,146,563,124,4.54,4.27,1.12,1.03,1.0,0.24934,70.6,28.9,-261,-285,-250,212,180,182,-240,+246,192
2026-09-25,824706,691718,Pete Crow-Armstrong,Chicago Cubs,Boston Red Sox,0,Brayan Bello,678394,R,173,716,159,4.5,4.23,1.07,1.04,1.03,0.2499,70.4,28.6,-237,-235,-235,239,220,205,-238,+250,175
2026-09-25,823409,802415,Chandler Simpson,Tampa Bay Rays,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,175,609,150,4.06,3.82,1.2,1.04,1.0,0.2705,70.0,27.6,-179,-160,-182,332,340,285,-233,+262,134
2026-09-25,824706,678882,Ceddanne Rafaela,Boston Red Sox,Chicago Cubs,1,David Peterson,656849,L,152,574,137,4.19,3.94,1.13,1.04,1.03,0.26221,69.8,27.6,,,,,,,-231,+262,
2026-09-25,822760,703520,Brett Bateman,Toronto Blue Jays,Cincinnati Reds,1,Nick Lodolo,666157,L,48,172,38,4.53,4.26,1.09,1.03,1.0,0.24283,69.4,27.7,,-285,,,180,,-227,+261,
2026-09-25,824947,670541,Yordan Alvarez,Houston Astros,Athletics,0,Jacob Lopez,682052,L,175,678,155,4.37,4.11,1.12,1.03,1.0,0.24971,69.3,27.3,-288,-325,-320,198,160,171,-226,+266,
2026-09-25,824706,663538,Nico Hoerner,Chicago Cubs,Boston Red Sox,0,Brayan Bello,678394,R,163,679,156,4.35,4.09,1.07,1.04,1.03,0.24851,68.9,26.9,-241,-250,-245,231,200,191,-222,+272,178
2026-09-25,824706,608324,Alex Bregman,Chicago Cubs,Boston Red Sox,0,Brayan Bello,678394,R,157,693,153,4.53,4.26,1.03,1.04,1.03,0.23944,68.8,27.0,-214,-225,-213,271,230,215,-221,+270,159
2026-09-25,823248,665487,Fernando Tatis Jr.,San Diego Padres,Arizona Diamondbacks,1,Brandon Pfaadt,694297,R,179,696,157,4.43,4.16,1.12,1.02,0.99,0.2436,68.7,26.8,-298,-325,-320,177,165,174,-219,+273,
2026-09-25,823652,673962,Josh Jung,Texas Rangers,Minnesota Twins,0,Joe Ryan,657746,R,119,443,103,4.3,4.04,1.13,1.02,1.0,0.24911,68.6,26.4,-226,-250,-240,245,210,198,-218,+279,167
2026-09-25,824706,673548,Seiya Suzuki,Chicago Cubs,Boston Red Sox,0,Brayan Bello,678394,R,145,625,141,4.43,4.16,1.04,1.04,1.03,0.24275,68.5,26.6,-179,-225,-190,320,220,260,-217,+276,134
2026-09-25,823409,691406,Junior Caminero,Tampa Bay Rays,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,167,692,159,4.35,4.09,1.07,1.04,1.0,0.2423,67.9,25.8,-210,-225,-218,270,240,230,-212,+288,156
2026-09-25,822760,682829,Elly De La Cruz,Cincinnati Reds,Toronto Blue Jays,0,TBD,,,156,622,140,4.44,4.17,1.1,1.0,1.0,0.23862,67.9,26.0,-202,-225,-205,264,230,225,-212,+285,150
2026-09-25,824544,805367,Chase Meidroth,Chicago White Sox,Colorado Rockies,1,Tomoyuki Sugano,608372,R,155,641,153,4.19,3.94,1.07,1.07,1.0,0.24752,67.4,25.1,-225,-210,-218,246,250,215,-207,+298,167
2026-09-25,824947,665161,Jeremy Peña,Houston Astros,Athletics,0,Jacob Lopez,682052,L,118,466,109,4.28,4.02,1.09,1.03,1.0,0.24312,67.4,25.2,-286,-250,-320,188,200,179,-207,+297,
2026-09-25,823409,666018,Jonathan Aranda,Tampa Bay Rays,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,157,656,152,4.32,4.06,1.07,1.04,1.0,0.24068,67.3,25.2,-150,,-157,388,,340,-206,+297,113
2026-09-25,823735,661388,William Contreras,Milwaukee Brewers,St. Louis Cardinals,1,Michael McGreevy,700241,R,151,631,145,4.35,4.09,1.06,1.03,1.0,0.2379,67.1,25.1,-216,-275,-218,272,200,205,-204,+298,161
2026-09-25,823735,668930,Brice Turang,Milwaukee Brewers,St. Louis Cardinals,1,Michael McGreevy,700241,R,151,667,148,4.51,4.24,1.03,1.03,1.0,0.22987,67.0,25.1,-186,-225,-200,311,230,240,-203,+298,139
2026-09-25,823248,672515,Gabriel Moreno,Arizona Diamondbacks,San Diego Padres,0,TBD,,,144,541,128,4.23,3.98,1.13,1.0,0.99,0.24267,66.9,24.7,-192,-250,-213,290,210,230,-202,+305,144
2026-09-25,823816,686948,Drake Baldwin,Atlanta Braves,Miami Marlins,0,Eury Pérez,691587,R,153,606,136,4.46,4.19,1.1,0.96,1.01,0.23162,66.8,25.0,-220,-220,-225,254,230,210,-201,+300,164
2026-09-25,823167,518692,Freddie Freeman,Los Angeles Dodgers,San Francisco Giants,0,Yunior Marte,805074,R,167,650,151,4.3,4.04,1.12,1.0,0.98,0.23798,66.6,24.6,-265,-275,-320,214,195,179,-199,+307,195
2026-09-25,824220,693304,Nick Gonzales,Pittsburgh Pirates,Detroit Tigers,0,Jackson Jobe,695549,R,164,600,146,4.11,3.86,1.16,0.99,0.99,0.24637,66.4,24.1,-238,-210,-260,232,250,191,-198,+315,176
2026-09-25,824058,800050,Chase DeLauter,Cleveland Guardians,Kansas City Royals,0,Noah Cameron,702070,L,140,548,131,4.18,3.93,1.1,0.99,1.02,0.24232,66.4,24.2,-261,-225,-245,215,220,191,-198,+313,192
2026-09-25,824706,677800,Wilyer Abreu,Boston Red Sox,Chicago Cubs,1,David Peterson,656849,L,147,669,154,4.34,4.08,1.01,1.04,1.03,0.2339,66.3,24.3,-150,-160,-159,399,333,325,-197,+312,113
2026-09-25,824706,701350,Roman Anthony,Boston Red Sox,Chicago Cubs,1,David Peterson,656849,L,48,232,52,4.46,4.19,0.98,1.04,1.03,0.228,66.2,24.3,-148,-155,-159,386,350,325,-196,+312,111
