date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-08-24,824235,650490,Yandy Díaz,Tampa Bay Rays,Detroit Tigers,0,Framber Valdez,664285,L,151,555,125,4.44,4.22,1.15,1.02,0.99,0.25257,70.7,29.0,-298,-325,-335,180,160,172,-241,+245,
2026-08-24,823828,672640,Otto Lopez,Miami Marlins,Boston Red Sox,1,Ranger Suarez,624133,L,155,551,127,4.34,4.12,1.17,1.0,1.01,0.2565,70.5,28.6,-243,-285,-325,229,195,188,-239,+250,179
2026-08-24,825041,691718,Pete Crow-Armstrong,Chicago Cubs,Arizona Diamondbacks,0,Merrill Kelly,518876,R,140,584,131,4.46,4.24,1.06,1.05,1.01,0.24519,69.7,27.9,-320,-285,-325,165,180,178,-230,+258,
2026-08-24,823097,650333,Luis Arraez,Philadelphia Phillies,Seattle Mariners,0,Logan Gilbert,669302,R,159,541,123,4.4,4.18,1.21,0.96,0.98,0.24589,69.3,27.4,-230,-275,-295,246,200,195,-226,+265,171
2026-08-24,825041,663538,Nico Hoerner,Chicago Cubs,Arizona Diamondbacks,0,Merrill Kelly,518876,R,134,562,128,4.39,4.17,1.06,1.05,1.01,0.24415,68.9,27.0,-280,-250,-290,192,200,195,-222,+270,
2026-08-24,823828,678882,Ceddanne Rafaela,Boston Red Sox,Miami Marlins,0,Sandy Alcantara,645261,R,143,527,125,4.22,4.01,1.14,1.01,1.01,0.25225,68.8,26.7,-256,-275,-295,210,185,184,-221,+275,188
2026-08-24,825041,672515,Gabriel Moreno,Arizona Diamondbacks,Chicago Cubs,1,Kevin Gausman,592332,R,112,427,102,4.19,3.98,1.11,1.04,1.01,0.25338,68.7,26.5,-261,-250,-320,210,210,178,-219,+277,192
2026-08-24,825041,608324,Alex Bregman,Chicago Cubs,Arizona Diamondbacks,0,Merrill Kelly,518876,R,130,586,128,4.58,4.35,1.01,1.05,1.01,0.23389,68.6,26.9,-245,-235,-295,221,210,191,-218,+272,181
2026-08-24,824235,802415,Chandler Simpson,Tampa Bay Rays,Detroit Tigers,0,Framber Valdez,664285,L,142,493,122,4.04,3.84,1.18,1.02,0.99,0.25987,68.5,26.1,-237,-235,-290,225,220,195,-217,+283,175
2026-08-24,825041,673548,Seiya Suzuki,Chicago Cubs,Arizona Diamondbacks,0,Merrill Kelly,518876,R,116,498,113,4.41,4.19,1.04,1.05,1.01,0.24021,68.4,26.5,-240,-250,-310,223,200,191,-216,+277,177
2026-08-24,822695,682928,CJ Abrams,Washington Nationals,Colorado Rockies,1,Ryan Feltner,663372,R,131,534,124,4.31,4.09,1.08,1.05,1.0,0.2444,68.2,26.2,-293,-275,-320,189,188,198,-214,+282,
2026-08-24,823260,665487,Fernando Tatis Jr.,San Diego Padres,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,146,569,129,4.41,4.19,1.11,0.99,0.99,0.23608,67.6,25.7,-295,-275,-320,191,200,191,-209,+289,
2026-08-24,824235,691406,Junior Caminero,Tampa Bay Rays,Detroit Tigers,0,Framber Valdez,664285,L,137,567,130,4.36,4.14,1.07,1.02,0.99,0.23474,67.0,25.0,-250,-250,-320,208,210,188,-203,+300,185
2026-08-24,824235,666018,Jonathan Aranda,Tampa Bay Rays,Detroit Tigers,0,Framber Valdez,664285,L,134,553,127,4.35,4.13,1.07,1.02,0.99,0.23499,66.9,25.0,-170,-190,-213,337,270,270,-202,+300,127
2026-08-24,823183,682829,Elly De La Cruz,Cincinnati Reds,San Francisco Giants,0,Carson Whisenhunt,687931,L,116,502,112,4.48,4.26,1.04,1.03,0.98,0.22852,66.9,25.1,-236,-225,-295,227,220,195,-202,+298,175
2026-08-24,824557,607043,Brandon Nimmo,Texas Rangers,Chicago White Sox,0,José Urquidy,664353,R,125,527,125,4.22,4.01,1.05,1.05,1.0,0.2386,66.5,24.4,-214,-200,-260,264,270,225,-199,+310,159
2026-08-24,824964,621439,Byron Buxton,Minnesota Twins,Athletics,0,Jeffrey Springs,605488,L,91,399,91,4.38,4.16,1.03,1.04,1.0,0.23061,66.4,24.5,-407,-325,-400,126,150,143,-198,+308,
2026-08-24,825041,683737,Michael Busch,Chicago Cubs,Arizona Diamondbacks,0,Merrill Kelly,518876,R,120,579,129,4.49,4.27,0.97,1.05,1.01,0.22469,66.3,24.5,-261,-225,-290,212,220,188,-197,+308,192
2026-08-24,823828,669364,Xavier Edwards,Miami Marlins,Boston Red Sox,1,Ranger Suarez,624133,L,136,549,131,4.19,3.98,1.08,1.0,1.01,0.23682,65.9,23.8,-189,-190,-240,314,280,235,-193,+320,141
2026-08-24,823260,693304,Nick Gonzales,Pittsburgh Pirates,San Diego Padres,0,Robbie Ray,592662,L,142,507,123,4.12,3.91,1.16,0.96,0.99,0.24075,65.9,23.7,-224,-225,-295,241,220,195,-193,+322,166
2026-08-24,823183,701398,Sal Stewart,Cincinnati Reds,San Francisco Giants,0,Carson Whisenhunt,687931,L,132,568,131,4.34,4.12,1.04,1.03,0.98,0.22975,65.9,24.0,-302,-275,-320,185,200,195,-193,+317,
2026-08-24,824557,694671,Wyatt Langford,Texas Rangers,Chicago White Sox,0,José Urquidy,664353,R,77,337,79,4.27,4.06,1.03,1.05,1.0,0.23202,65.8,23.8,-205,-220,-265,275,240,220,-192,+320,153
2026-08-24,825041,682998,Corbin Carroll,Arizona Diamondbacks,Chicago Cubs,1,Kevin Gausman,592332,R,120,552,127,4.35,4.13,1.0,1.04,1.01,0.22898,65.8,23.9,-240,-220,-310,226,240,198,-192,+318,177
2026-08-24,824235,805808,Kevin McGonigle,Detroit Tigers,Tampa Bay Rays,1,Drew Rasmussen,656876,R,137,569,126,4.52,4.29,1.07,0.96,0.99,0.22078,65.7,24.0,-207,-210,-250,279,260,230,-192,+317,154
2026-08-24,824557,805367,Chase Meidroth,Chicago White Sox,Texas Rangers,1,Kumar Rocker,677958,R,125,526,125,4.21,4.0,1.06,1.02,1.0,0.23319,65.4,23.4,-181,-185,-205,312,300,280,-189,+327,136
2026-08-24,823992,800050,Chase DeLauter,Cleveland Guardians,Los Angeles Angels,0,George Klassen,691946,R,119,466,110,4.24,4.03,1.1,0.97,1.0,0.23122,65.3,23.3,-235,-235,-295,235,210,191,-188,+329,174
2026-08-24,823828,677800,Wilyer Abreu,Boston Red Sox,Miami Marlins,0,Sandy Alcantara,645261,R,124,554,127,4.36,4.14,1.02,1.01,1.01,0.22483,65.2,23.3,-215,-225,-260,252,230,215,-187,+329,160
2026-08-24,822695,664983,Jake McCarthy,Colorado Rockies,Washington Nationals,0,Cade Cavalli,676917,R,122,452,115,3.93,3.73,1.13,1.01,1.0,0.24628,65.2,22.7,-223,-235,-310,233,210,198,-187,+341,165
2026-08-24,823828,686765,Nick Sogard,Boston Red Sox,Miami Marlins,0,Sandy Alcantara,645261,R,35,150,35,4.29,4.08,1.02,1.01,1.01,0.22515,64.7,22.8,-260,-225,-290,209,230,198,-183,+339,192
2026-08-24,822695,681198,TJ Rumfield,Colorado Rockies,Washington Nationals,0,Cade Cavalli,676917,R,128,507,126,4.02,3.82,1.09,1.01,1.0,0.238,64.6,22.4,-223,-190,-265,250,270,220,-182,+346,165
2026-08-24,822695,695734,Daylen Lile,Washington Nationals,Colorado Rockies,1,Ryan Feltner,663372,R,121,539,130,4.15,3.94,1.02,1.05,1.0,0.23192,64.6,22.6,-259,-275,-320,217,200,175,-182,+342,191
2026-08-24,823828,575929,Willson Contreras,Boston Red Sox,Miami Marlins,0,Sandy Alcantara,645261,R,116,491,119,4.13,3.92,1.05,1.01,1.01,0.23158,64.4,22.3,-231,-200,-250,243,260,230,-181,+348,171
