date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-09-08,823414,572233,Christian Walker,Houston Astros,Philadelphia Phillies,0,Andrew Painter,691725,R,25,571,4.1,1.29,1.07,1.05,1.1,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.04591,17.5,,,,+471
2026-09-08,823901,701398,Sal Stewart,Cincinnati Reds,Los Angeles Dodgers,0,Tarik Skubal,669373,L,31,625,4.3,1.43,1.06,1.0,0.92,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.04369,17.5,421,340,425,+471
2026-09-08,823414,665161,Jeremy Peña,Houston Astros,Philadelphia Phillies,0,Andrew Painter,691725,R,17,411,4.3,1.21,1.15,1.05,1.1,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.04304,17.2,,,,+481
2026-09-08,823092,669394,Jake Burger,Texas Rangers,Seattle Mariners,0,Bryce Miller,682243,R,25,545,4.0,1.33,0.92,1.03,1.13,0.99,0.82,0.98,WIND 9 IN,0.04535,16.9,534,,500,+492
2026-09-08,823250,682928,CJ Abrams,Washington Nationals,San Diego Padres,0,Casey Mize,663554,R,30,592,4.3,1.45,1.16,0.89,0.98,0.98,1.0,1.08,HOT 88F,0.04187,16.8,465,,475,+495
2026-09-08,824551,665833,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,0,Sean Burke,680732,R,17,357,4.4,1.31,1.15,0.99,0.97,1.05,0.75,1.05,HOT 83F · WIND 13 IN,0.04037,16.6,,,,+502
2026-09-08,824551,695657,Colson Montgomery,Chicago White Sox,Pittsburgh Pirates,1,Bubba Chandler,696149,R,31,572,4.2,1.52,1.08,0.92,0.87,1.05,0.75,1.05,HOT 83F · WIND 13 IN,0.04217,16.6,,,,+502
2026-09-08,823821,665742,Juan Soto,New York Mets,Miami Marlins,0,Sandy Alcantara,645261,R,24,401,4.3,1.56,1.2,1.01,0.95,0.92,1.0,1.0,ROOF,0.04118,16.5,,,,+506
2026-09-08,824551,699013,Esmerlyn Valdez,Pittsburgh Pirates,Chicago White Sox,0,Sean Burke,680732,R,16,279,4.0,1.43,0.98,1.08,0.97,1.05,0.75,1.05,HOT 83F · WIND 13 IN,0.04405,16.5,,,,+506
2026-09-08,824875,686948,Drake Baldwin,Atlanta Braves,Tampa Bay Rays,1,Freddy Peralta,642547,R,22,539,4.4,1.22,1.11,1.01,1.05,1.02,1.0,1.06,HOT 85F,0.04001,16.4,,,,+510
2026-09-08,823901,682829,Elly De La Cruz,Cincinnati Reds,Los Angeles Dodgers,0,Tarik Skubal,669373,L,24,560,4.5,1.27,1.16,1.13,0.92,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.03878,16.3,450,475,425,+513
2026-09-08,823092,608369,Corey Seager,Texas Rangers,Seattle Mariners,0,Bryce Miller,682243,R,15,357,4.2,1.21,1.11,0.96,1.13,0.99,0.82,0.98,WIND 9 IN,0.04121,16.2,300,,320,+517
2026-09-08,823092,592626,Joc Pederson,Texas Rangers,Seattle Mariners,0,Bryce Miller,682243,R,25,417,3.2,1.57,1.18,1.0,1.13,0.99,0.82,0.98,WIND 9 IN,0.05345,16.1,478,,500,+521
2026-09-08,824551,678246,Miguel Vargas,Chicago White Sox,Pittsburgh Pirates,1,Bubba Chandler,696149,R,30,625,4.4,1.4,0.98,0.96,0.87,1.05,0.75,1.05,HOT 83F · WIND 13 IN,0.03876,16.0,,,,+525
2026-09-08,823821,681715,Heriberto Hernández,Miami Marlins,New York Mets,1,Sean Manaea,640455,L,24,430,3.8,1.5,1.17,0.96,1.07,0.92,1.0,1.0,ROOF,0.0446,15.9,,,,+529
2026-09-08,824875,660670,Ronald Acuña Jr.,Atlanta Braves,Tampa Bay Rays,1,Freddy Peralta,642547,R,16,403,4.4,1.18,1.12,0.85,1.05,1.02,1.0,1.06,HOT 85F,0.03853,15.9,,,,+529
2026-09-08,823500,666160,Mickey Moniak,Colorado Rockies,New York Yankees,0,Cam Schlittler,693645,R,22,392,3.8,1.49,1.2,1.08,0.91,1.08,1.06,1.02,WIND 3 OUT,0.04412,15.8,,,,+533
2026-09-08,823500,671277,Luis García Jr.,New York Yankees,Colorado Rockies,1,Gabriel Hughes,687312,R,28,489,3.6,1.55,1.18,1.01,0.92,1.08,1.06,1.02,WIND 3 OUT,0.04666,15.8,,,,+533
2026-09-08,823901,553993,Eugenio Suárez,Cincinnati Reds,Los Angeles Dodgers,0,Tarik Skubal,669373,L,22,443,4.0,1.38,1.03,1.03,0.92,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.04217,15.8,507,360,500,+533
2026-09-08,823901,668709,JJ Bleday,Cincinnati Reds,Los Angeles Dodgers,0,Tarik Skubal,669373,L,22,483,4.2,1.31,1.0,0.97,0.92,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.04002,15.8,620,475,575,+533
2026-09-08,824792,683002,Gunnar Henderson,Baltimore Orioles,Cleveland Guardians,1,Tanner Bibee,676440,R,22,646,4.5,1.09,0.99,1.04,1.1,1.03,1.0,1.05,HOT 83F,0.03733,15.7,,,,+537
2026-09-08,824875,671739,Michael Harris II,Atlanta Braves,Tampa Bay Rays,1,Freddy Peralta,642547,R,24,552,4.0,1.28,1.1,1.0,1.05,1.02,1.0,1.06,HOT 85F,0.04193,15.7,,,,+537
2026-09-08,823092,694671,Wyatt Langford,Texas Rangers,Seattle Mariners,0,Bryce Miller,682243,R,15,396,4.3,1.14,1.1,0.97,1.13,0.99,0.82,0.98,WIND 9 IN,0.0389,15.7,476,,500,+537
2026-09-08,823174,646240,Rafael Devers,San Francisco Giants,St. Louis Cardinals,1,Quinn Mathews,687273,L,35,620,4.3,1.58,0.87,1.01,0.89,0.91,1.0,1.0,,0.039,15.7,484,450,500,+537
2026-09-08,824792,691723,Coby Mayo,Baltimore Orioles,Cleveland Guardians,1,Tanner Bibee,676440,R,21,388,3.3,1.45,0.8,1.01,1.1,1.03,1.0,1.05,HOT 83F,0.04968,15.5,,,,+545
2026-09-08,824228,665019,Kody Clemens,Minnesota Twins,Detroit Tigers,0,Drew Anderson,623454,R,25,518,4.0,1.38,1.11,1.05,1.04,0.95,0.86,1.03,WIND 7 IN,0.04128,15.5,,,,+545
2026-09-08,823414,547180,Bryce Harper,Philadelphia Phillies,Houston Astros,1,Hayden Wesneski,669713,R,27,617,4.3,1.3,1.2,1.14,0.91,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.03801,15.4,,,,+549
2026-09-08,824228,682985,Riley Greene,Detroit Tigers,Minnesota Twins,1,Dean Kremer,665152,R,19,522,4.2,1.13,1.08,0.99,1.19,0.95,0.86,1.03,WIND 7 IN,0.03889,15.3,,,,+554
2026-09-08,824228,679529,Spencer Torkelson,Detroit Tigers,Minnesota Twins,1,Dean Kremer,665152,R,22,550,3.9,1.21,1.2,0.96,1.19,0.95,0.86,1.03,WIND 7 IN,0.04163,15.3,,,,+554
2026-09-08,823738,694192,Jackson Chourio,Milwaukee Brewers,Chicago Cubs,1,David Peterson,656849,L,21,502,4.5,1.24,1.08,0.95,0.92,1.05,1.0,1.0,ROOF,0.03627,15.3,,,,+554
2026-09-08,823092,663728,Cal Raleigh,Seattle Mariners,Texas Rangers,1,Cal Quantrill,615698,R,21,454,4.2,1.32,1.1,1.07,0.98,0.99,0.82,0.98,WIND 9 IN,0.03876,15.3,276,,265,+554
2026-09-08,823738,673548,Seiya Suzuki,Chicago Cubs,Milwaukee Brewers,0,Jacob Misiorowski,694819,R,24,567,4.4,1.26,1.01,1.07,0.91,1.05,1.0,1.0,ROOF,0.03663,15.1,,,,+562
2026-09-08,824792,694212,Samuel Basallo,Baltimore Orioles,Cleveland Guardians,1,Tanner Bibee,676440,R,17,370,3.6,1.29,1.19,1.05,1.1,1.03,1.0,1.05,HOT 83F,0.04423,15.0,,,,+567
2026-09-08,824792,687952,Christian Encarnacion-Strand,Baltimore Orioles,Cleveland Guardians,1,Tanner Bibee,676440,R,8,158,3.7,1.23,0.9,1.04,1.1,1.03,1.0,1.05,HOT 83F,0.04236,14.8,,,,+576
2026-09-08,824875,650490,Yandy Díaz,Tampa Bay Rays,Atlanta Braves,0,AJ Smith-Shawver,700363,R,21,619,4.5,1.08,0.94,1.01,1.04,1.02,1.0,1.06,HOT 85F,0.03488,14.8,,,,+576
2026-09-08,823738,641343,Jake Bauers,Milwaukee Brewers,Chicago Cubs,1,David Peterson,656849,L,24,519,4.0,1.34,1.01,1.0,0.92,1.05,1.0,1.0,ROOF,0.03906,14.7,,,,+580
2026-09-08,823821,669065,Kyle Stowers,Miami Marlins,New York Mets,1,Sean Manaea,640455,L,19,452,4.2,1.23,0.88,0.85,1.07,0.92,1.0,1.0,ROOF,0.03675,14.6,,,,+585
2026-09-08,824063,606466,Ketel Marte,Arizona Diamondbacks,Kansas City Royals,0,Michael Wacha,608379,R,22,548,4.4,1.21,0.93,0.97,1.03,0.93,1.0,1.12,HOT 99F,0.03518,14.6,,,,+585
2026-09-08,823250,592518,Manny Machado,San Diego Padres,Washington Nationals,1,Riley Cornelio,683000,R,26,598,4.3,1.29,1.12,1.15,0.94,0.98,1.0,1.08,HOT 88F,0.03616,14.6,449,,425,+585
2026-09-08,823500,502671,Paul Goldschmidt,New York Yankees,Colorado Rockies,1,Gabriel Hughes,687312,R,18,359,3.7,1.36,0.96,1.15,0.92,1.08,1.06,1.02,WIND 3 OUT,0.0408,14.3,,,,+599
2026-09-08,823414,670623,Isaac Paredes,Houston Astros,Philadelphia Phillies,0,Andrew Painter,691725,R,18,586,4.2,1.01,1.15,0.98,1.1,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.03586,14.2,,,,+604
2026-09-08,823738,608324,Alex Bregman,Chicago Cubs,Milwaukee Brewers,0,Jacob Misiorowski,694819,R,24,650,4.5,1.15,1.0,1.08,0.91,1.05,1.0,1.0,ROOF,0.03343,14.2,,,,+604
2026-09-08,824875,645277,Ozzie Albies,Atlanta Braves,Tampa Bay Rays,1,Freddy Peralta,642547,R,21,616,4.2,1.09,1.03,1.1,1.05,1.02,1.0,1.06,HOT 85F,0.03546,14.1,,,,+609
2026-09-08,824228,686797,Brooks Lee,Minnesota Twins,Detroit Tigers,0,Drew Anderson,623454,R,23,560,4.0,1.23,1.2,0.96,1.04,0.95,0.86,1.03,WIND 7 IN,0.03696,14.0,,,,+614
2026-09-08,823414,514888,Jose Altuve,Houston Astros,Philadelphia Phillies,0,Andrew Painter,691725,R,15,500,4.2,1.0,1.03,1.09,1.1,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.03532,14.0,,,,+614
2026-09-08,823901,518692,Freddie Freeman,Los Angeles Dodgers,Cincinnati Reds,1,Nick Lodolo,666157,L,16,596,4.3,0.93,0.96,0.91,1.12,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.0344,14.0,610,425,625,+614
2026-09-08,823738,664023,Ian Happ,Chicago Cubs,Milwaukee Brewers,0,Jacob Misiorowski,694819,R,23,581,4.2,1.2,1.11,1.08,0.91,1.05,1.0,1.0,ROOF,0.03495,13.9,,,,+619
2026-09-08,823901,606192,Teoscar Hernández,Los Angeles Dodgers,Cincinnati Reds,1,Nick Lodolo,666157,L,13,422,3.9,1.01,1.16,1.02,1.12,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.03758,13.9,313,310,305,+619
2026-09-08,824228,680777,Ryan Jeffers,Minnesota Twins,Detroit Tigers,0,Drew Anderson,623454,R,14,326,4.0,1.22,1.19,0.87,1.04,0.95,0.86,1.03,WIND 7 IN,0.03652,13.8,,,,+625
2026-09-08,823821,596019,Francisco Lindor,New York Mets,Miami Marlins,0,Sandy Alcantara,645261,R,17,386,4.4,1.26,1.05,1.03,0.95,0.92,1.0,1.0,ROOF,0.03318,13.8,,,,+625
2026-09-08,823092,668227,Randy Arozarena,Seattle Mariners,Texas Rangers,1,Cal Quantrill,615698,R,22,589,4.3,1.16,1.0,1.01,0.98,0.99,0.82,0.98,WIND 9 IN,0.03397,13.8,502,,500,+625
2026-09-08,824875,666018,Jonathan Aranda,Tampa Bay Rays,Atlanta Braves,0,AJ Smith-Shawver,700363,R,19,610,4.4,1.02,1.11,0.85,1.04,1.02,1.0,1.06,HOT 85F,0.03288,13.7,,,,+630
2026-09-08,823414,673237,Yainer Diaz,Houston Astros,Philadelphia Phillies,0,Andrew Painter,691725,R,11,294,3.6,1.12,1.16,1.06,1.1,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.03966,13.6,,,,+635
2026-09-08,824875,689414,Liam Hicks,Tampa Bay Rays,Atlanta Braves,0,AJ Smith-Shawver,700363,R,18,506,4.0,1.11,1.12,1.01,1.04,1.02,1.0,1.06,HOT 85F,0.0358,13.6,,,,+635
2026-09-08,824792,666176,Jo Adell,Cleveland Guardians,Baltimore Orioles,0,Brandon Young,687064,R,20,590,4.1,1.08,0.8,1.08,1.03,1.03,1.0,1.05,HOT 83F,0.0348,13.5,,,,+641
2026-09-08,823414,701358,Cam Smith,Houston Astros,Philadelphia Phillies,0,Andrew Painter,691725,R,18,505,3.6,1.11,0.94,1.11,1.1,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.03947,13.5,,,,+641
2026-09-08,824957,672386,Alejandro Kirk,Toronto Blue Jays,Athletics,0,Jack Perkins,678022,R,9,261,4.0,1.07,1.09,1.15,1.1,1.0,1.0,1.09,HOT 90F,0.03559,13.5,584,,525,+641
2026-09-08,824714,687263,Zach Neto,Los Angeles Angels,Boston Red Sox,0,Patrick Sandoval,663776,L,23,625,4.5,1.15,1.01,0.98,0.95,0.96,1.08,1.01,WIND 4 OUT,0.03148,13.4,,,,+646
2026-09-08,824551,804668,Rafael Flores Jr.,Pittsburgh Pirates,Chicago White Sox,0,Sean Burke,680732,R,8,108,3.3,1.38,1.06,0.95,0.97,1.05,0.75,1.05,HOT 83F · WIND 13 IN,0.04256,13.4,,,,+646
2026-09-08,823092,679822,Justin Foscue,Texas Rangers,Seattle Mariners,0,Bryce Miller,682243,R,11,215,3.2,1.29,0.99,0.99,1.13,0.99,0.82,0.98,WIND 9 IN,0.04383,13.4,,,,+646
2026-09-08,823092,677594,Julio Rodríguez,Seattle Mariners,Texas Rangers,1,Cal Quantrill,615698,R,20,579,4.4,1.09,0.94,0.94,0.98,0.99,0.82,0.98,WIND 9 IN,0.03214,13.4,437,,500,+646
2026-09-08,823821,665052,Griffin Conine,Miami Marlins,New York Mets,1,Sean Manaea,640455,L,15,261,3.3,1.42,0.92,1.08,1.07,0.92,1.0,1.0,ROOF,0.04224,13.3,,,,+652
2026-09-08,824063,571448,Nolan Arenado,Arizona Diamondbacks,Kansas City Royals,0,Michael Wacha,608379,R,22,530,3.9,1.24,1.06,1.11,1.03,0.93,1.0,1.12,HOT 99F,0.03594,13.3,,,,+652
2026-09-08,824063,695506,Jac Caglianone,Kansas City Royals,Arizona Diamondbacks,1,Corbin Burnes,669203,R,23,510,3.9,1.31,1.07,1.0,0.98,0.93,1.0,1.12,HOT 99F,0.03598,13.3,,,,+652
2026-09-08,823092,677649,Ezequiel Duran,Texas Rangers,Seattle Mariners,0,Bryce Miller,682243,R,17,524,3.9,1.05,1.05,1.04,1.13,0.99,0.82,0.98,WIND 9 IN,0.03559,13.2,760,,700,+658
2026-09-08,824228,805808,Kevin McGonigle,Detroit Tigers,Minnesota Twins,1,Dean Kremer,665152,R,16,630,4.5,0.89,1.01,1.08,1.19,0.95,0.86,1.03,WIND 7 IN,0.0307,13.1,,,,+663
2026-09-08,824714,545361,Mike Trout,Los Angeles Angels,Boston Red Sox,0,Patrick Sandoval,663776,L,20,561,4.5,1.12,0.99,0.94,0.95,0.96,1.08,1.01,WIND 4 OUT,0.03065,13.1,,,,+663
2026-09-08,824714,677800,Wilyer Abreu,Boston Red Sox,Los Angeles Angels,1,Reid Detmers,672282,L,23,619,4.4,1.15,0.98,1.13,0.94,0.96,1.08,1.01,WIND 4 OUT,0.03142,13.1,,,,+663
2026-09-08,823174,691023,Jordan Walker,St. Louis Cardinals,San Francisco Giants,0,Landen Roupp,694738,R,28,606,4.3,1.35,1.03,0.96,0.86,0.91,1.0,1.0,,0.03211,13.1,620,600,575,+663
2026-09-08,823092,686527,Dominic Canzone,Seattle Mariners,Texas Rangers,1,Cal Quantrill,615698,R,21,452,3.5,1.32,1.12,1.06,0.98,0.99,0.82,0.98,WIND 9 IN,0.03887,13.0,430,,500,+669
2026-09-08,824957,543807,George Springer,Toronto Blue Jays,Athletics,0,Jack Perkins,678022,R,14,464,4.1,1.0,1.07,1.02,1.1,1.0,1.0,1.09,HOT 90F,0.03336,13.0,,,,+669
2026-09-08,824792,663993,Nathaniel Lowe,Cleveland Guardians,Baltimore Orioles,0,Brandon Young,687064,R,16,388,3.5,1.21,1.15,0.94,1.03,1.03,1.0,1.05,HOT 83F,0.03882,12.9,,,,+675
2026-09-08,823250,701538,Jackson Merrill,San Diego Padres,Washington Nationals,1,Riley Cornelio,683000,R,22,591,4.2,1.15,1.13,1.08,0.94,0.98,1.0,1.08,HOT 88F,0.03229,12.9,423,,425,+675
2026-09-08,823250,664034,Ty France,San Diego Padres,Washington Nationals,1,Riley Cornelio,683000,R,20,433,3.7,1.31,1.12,1.1,0.94,0.98,1.0,1.08,HOT 88F,0.03672,12.9,562,,575,+675
2026-09-08,824957,680869,Zack Gelof,Athletics,Toronto Blue Jays,1,José Soriano,667755,R,17,365,3.9,1.3,1.07,0.95,0.89,1.0,1.0,1.09,HOT 90F,0.03489,12.9,517,,500,+675
2026-09-08,824063,695600,Carter Jensen,Kansas City Royals,Arizona Diamondbacks,1,Corbin Burnes,669203,R,22,540,4.0,1.22,1.19,1.0,0.98,0.93,1.0,1.12,HOT 99F,0.03361,12.8,,,,+681
2026-09-08,823901,669257,Will Smith,Los Angeles Dodgers,Cincinnati Reds,1,Nick Lodolo,666157,L,6,222,3.8,0.95,0.83,1.11,1.12,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.0355,12.8,357,375,350,+681
2026-09-08,824792,682657,Angel Martínez,Cleveland Guardians,Baltimore Orioles,0,Brandon Young,687064,R,14,368,3.6,1.14,1.1,0.96,1.03,1.03,1.0,1.05,HOT 83F,0.03679,12.6,,,,+694
2026-09-08,823500,665862,Jazz Chisholm Jr.,New York Yankees,Colorado Rockies,1,Gabriel Hughes,687312,R,19,519,3.9,1.13,1.08,0.94,0.92,1.08,1.06,1.02,WIND 3 OUT,0.03404,12.6,,,,+694
2026-09-08,823414,676369,Nelson Velázquez,Houston Astros,Philadelphia Phillies,0,Andrew Painter,691725,R,5,105,3.2,1.15,0.91,1.02,1.1,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.04078,12.5,,,,+700
2026-09-08,824875,683748,Victor Mesa Jr.,Tampa Bay Rays,Atlanta Braves,0,AJ Smith-Shawver,700363,R,10,204,3.2,1.25,1.18,0.93,1.04,1.02,1.0,1.06,HOT 85F,0.04033,12.3,,,,+713
2026-09-08,824875,668723,Ryan Vilade,Tampa Bay Rays,Atlanta Braves,0,AJ Smith-Shawver,700363,R,11,236,3.2,1.24,1.05,0.97,1.04,1.02,1.0,1.06,HOT 85F,0.03991,12.2,,,,+720
2026-09-08,824063,682998,Corbin Carroll,Arizona Diamondbacks,Kansas City Royals,0,Michael Wacha,608379,R,19,608,4.3,1.02,1.06,1.07,1.03,0.93,1.0,1.12,HOT 99F,0.02968,12.2,,,,+720
2026-09-08,823250,665487,Fernando Tatis Jr.,San Diego Padres,Washington Nationals,1,Riley Cornelio,683000,R,20,625,4.4,1.04,0.88,1.13,0.94,0.98,1.0,1.08,HOT 88F,0.0291,12.2,410,,400,+720
2026-09-08,823901,669242,Tommy Edman,Los Angeles Dodgers,Cincinnati Reds,1,Nick Lodolo,666157,L,6,264,3.9,0.88,1.06,0.85,1.12,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.03285,12.2,496,280,500,+720
2026-09-08,824228,605137,Josh Bell,Minnesota Twins,Detroit Tigers,0,Drew Anderson,623454,R,18,567,4.1,1.03,1.05,0.95,1.04,0.95,0.86,1.03,WIND 7 IN,0.03094,12.1,,,,+726
2026-09-08,824714,680776,Jarren Duran,Boston Red Sox,Los Angeles Angels,1,Reid Detmers,672282,L,20,565,4.2,1.11,0.83,1.02,0.94,0.96,1.08,1.01,WIND 4 OUT,0.03026,12.1,,,,+726
2026-09-08,823738,624424,Michael Conforto,Chicago Cubs,Milwaukee Brewers,0,Jacob Misiorowski,694819,R,14,260,3.2,1.36,1.07,1.12,0.91,1.05,1.0,1.0,ROOF,0.03956,12.1,,,,+726
2026-09-08,823250,695734,Daylen Lile,Washington Nationals,San Diego Padres,0,Casey Mize,663554,R,20,595,4.1,1.07,1.2,1.01,0.98,0.98,1.0,1.08,HOT 88F,0.03105,12.1,525,,500,+726
2026-09-08,824228,650402,Gleyber Torres,Detroit Tigers,Minnesota Twins,1,Dean Kremer,665152,R,8,377,4.4,0.83,0.96,1.03,1.19,0.95,0.86,1.03,WIND 7 IN,0.02871,12.0,,,,+733
2026-09-08,824228,668904,Royce Lewis,Minnesota Twins,Detroit Tigers,0,Drew Anderson,623454,R,14,449,4.1,1.02,1.0,0.92,1.04,0.95,0.86,1.03,WIND 7 IN,0.03053,11.9,,,,+740
2026-09-08,823414,607208,Trea Turner,Philadelphia Phillies,Houston Astros,1,Hayden Wesneski,669713,R,18,622,4.4,0.97,1.09,0.92,0.91,1.06,1.12,1.06,HOT 84F · WIND 6 OUT,0.02837,11.9,,,,+740
2026-09-08,824875,663586,Austin Riley,Atlanta Braves,Tampa Bay Rays,1,Freddy Peralta,642547,R,16,566,4.0,0.96,1.13,0.87,1.05,1.02,1.0,1.06,HOT 85F,0.03127,11.9,,,,+740
2026-09-08,823738,668930,Brice Turang,Milwaukee Brewers,Chicago Cubs,1,David Peterson,656849,L,17,611,4.5,0.95,0.8,0.91,0.92,1.05,1.0,1.0,ROOF,0.02768,11.9,,,,+740
2026-09-08,824792,800050,Chase DeLauter,Cleveland Guardians,Baltimore Orioles,0,Brandon Young,687064,R,13,499,4.2,0.91,1.08,1.12,1.03,1.03,1.0,1.05,HOT 83F,0.02943,11.8,,,,+747
2026-09-08,824792,681297,Colton Cowser,Baltimore Orioles,Cleveland Guardians,1,Tanner Bibee,676440,R,13,350,3.2,1.12,1.1,1.04,1.1,1.03,1.0,1.05,HOT 83F,0.03859,11.8,,,,+747
2026-09-08,824063,521692,Salvador Perez,Kansas City Royals,Arizona Diamondbacks,1,Corbin Burnes,669203,R,19,567,4.2,1.07,1.08,1.0,0.98,0.93,1.0,1.12,HOT 99F,0.02942,11.8,,,,+747
2026-09-08,823092,607043,Brandon Nimmo,Texas Rangers,Seattle Mariners,0,Bryce Miller,682243,R,14,584,4.2,0.86,0.91,1.07,1.13,0.99,0.82,0.98,WIND 9 IN,0.02935,11.8,564,,575,+747
2026-09-08,823901,663656,Kyle Tucker,Los Angeles Dodgers,Cincinnati Reds,1,Nick Lodolo,666157,L,12,557,4.1,0.81,0.81,0.99,1.12,1.1,1.14,1.07,HOT 86F · WIND 7 OUT,0.03023,11.8,,,,+747
