player_id,name,so,pa
500743,Miguel Rojas,23,215
502054,Tommy Pham,7,15
502671,Paul Goldschmidt,84,353
514888,Jose Altuve,100,487
518595,Travis d'Arnaud,20,69
518692,Freddie Freeman,96,584
521692,Salvador Perez,108,551
543510,James McCann,36,141
543760,Marcus Semien,98,471
543807,George Springer,83,453
543877,Christian Vázquez,49,252
545121,Ildemaro Vargas,45,443
545341,Randal Grichuk,53,220
545361,Mike Trout,140,544
547180,Bryce Harper,125,603
553869,Elias Díaz,48,204
553993,Eugenio Suárez,149,430
571448,Nolan Arenado,105,515
571657,Kyle Farmer,4,16
571771,Enrique Hernández,17,55
571912,Luke Maile,11,34
571970,Max Muncy,123,486
572233,Christian Walker,131,559
573262,Mike Yastrzemski,86,352
592518,Manny Machado,127,586
592626,Joc Pederson,98,413
592663,J.T. Realmuto,81,399
592885,Christian Yelich,112,436
593428,Xander Bogaerts,95,531
595879,Javier Báez,32,173
595978,Austin Hedges,40,215
596019,Francisco Lindor,70,366
596115,Trevor Story,63,196
596117,Garrett Stubbs,11,56
596142,Gary Sánchez,51,245
596146,Max Kepler,30,141
602104,Ramón Urías,17,95
605137,Josh Bell,111,551
605141,Mookie Betts,50,443
605170,Victor Caratini,68,345
606192,Teoscar Hernández,112,410
606466,Ketel Marte,79,531
607043,Brandon Nimmo,123,575
607208,Trea Turner,131,606
608070,José Ramírez,60,467
608324,Alex Bregman,97,636
608348,Carson Kelly,62,376
608369,Corey Seager,82,348
620443,Luis Torrens,49,249
621438,Tyrone Taylor,37,214
621493,Taylor Ward,126,589
621550,Patrick Wisdom,21,50
621566,Matt Olson,157,613
622268,Donovan Walton,33,204
622761,Jorge Mateo,49,175
623168,Tyler Heineman,25,172
624413,Pete Alonso,148,615
624424,Michael Conforto,71,253
624428,Adam Frazier,37,129
624431,Jose Trevino,24,130
624641,Edmundo Sosa,47,224
630105,Jake Cronenworth,80,344
640459,Brian Navarreto,18,52
640902,Jhonny Pereda,16,86
641343,Jake Bauers,132,512
641355,Cody Bellinger,79,485
641487,J.P. Crawford,82,403
641680,Jonah Heim,62,341
641857,Ryan McMahon,93,313
642086,Dominic Smith,45,287
642201,Eli White,41,188
642215,Weston Wilson,46,142
642350,Jose Siri,64,196
642708,Amed Rosario,55,223
643217,Andrew Benintendi,99,422
643289,Mauricio Dubón,64,536
643376,Danny Jansen,49,170
643396,Isiah Kiner-Falefa,18,138
643446,Jeff McNeil,50,447
645277,Ozzie Albies,87,602
645305,Ali Sánchez,22,73
646240,Rafael Devers,155,607
647304,Josh Naylor,73,566
650333,Luis Arraez,25,580
650402,Gleyber Torres,68,364
650489,Willi Castro,129,477
650490,Yandy Díaz,86,605
650559,Bryan De La Cruz,13,57
650968,Yohel Pozo,6,50
655316,Andruw Monasterio,59,319
656413,Stuart Fairchild,14,27
656537,Derek Hill,65,195
656577,Alex Jackson,23,71
656716,Zach McKinstry,62,385
656775,Cedric Mullins,88,461
656941,Kyle Schwarber,199,605
657041,Lane Thomas,91,371
657136,Connor Wong,53,222
660271,Shohei Ohtani,142,592
660670,Ronald Acuña Jr.,90,388
660688,Keibert Ruiz,35,315
660821,Jesús Sánchez,68,293
661388,William Contreras,80,568
661531,Brian Serven,16,63
662139,Daulton Varsho,95,477
663330,Jahmai Jones,44,147
663457,Lars Nootbaar,52,265
663494,Bryan Torres,29,146
663538,Nico Hoerner,53,607
663586,Austin Riley,174,554
663616,Trevor Larnach,72,413
663656,Kyle Tucker,96,545
663728,Cal Raleigh,139,446
663743,Nick Fortes,37,290
663757,Trent Grisham,89,484
663886,Tyler Stephenson,110,402
663968,Jake Mangum,83,423
663993,Nathaniel Lowe,92,379
664023,Ian Happ,175,572
664034,Ty France,91,422
664040,Brandon Lowe,170,582
664702,Myles Straw,38,285
664728,Kyle Isbel,60,272
664761,Alec Bohm,78,547
664770,Nathan Lukes,57,382
664774,LaMonte Wade Jr.,32,126
664954,Brett Sullivan,35,208
664983,Jake McCarthy,83,505
665019,Kody Clemens,113,502
665052,Griffin Conine,76,246
665161,Jeremy Peña,88,396
665487,Fernando Tatis Jr.,114,613
665489,Vladimir Guerrero Jr.,67,537
665506,Cristian Pache,4,8
665561,Rafael Marchán,14,92
665742,Juan Soto,51,382
665750,Leody Taveras,113,442
665804,Miguel Amaya,60,226
665833,Oneil Cruz,120,347
665862,Jazz Chisholm Jr.,153,513
665877,José Fermín,42,324
665923,Esteury Ruiz,68,210
665926,Andrés Giménez,87,447
665953,Andrés Chaparro,40,181
665966,Carlos Narváez,85,263
666018,Jonathan Aranda,140,596
666023,Freddy Fermin,48,240
666126,Carlos Cortes,56,332
666139,Josh Lowe,82,291
666152,David Hamilton,74,347
666160,Mickey Moniak,99,385
666176,Jo Adell,136,574
666182,Bo Bichette,107,597
666211,Taylor Trammell,73,241
666310,Bo Naylor,21,90
666624,Christopher Morel,32,91
666971,Lourdes Gurriel Jr.,34,189
667472,Dane Myers,70,286
668227,Randy Arozarena,125,581
668670,Jake Rogers,46,159
668709,JJ Bleday,100,471
668723,Ryan Vilade,50,231
668800,Andrew Knizner,6,34
668804,Bryan Reynolds,145,620
668901,Mark Vientos,62,264
668904,Royce Lewis,107,434
668930,Brice Turang,151,597
668939,Adley Rutschman,57,351
668942,Josh Rojas,15,97
668952,Ryan Kreidler,50,230
669003,Garrett Mitchell,144,457
669016,Brandon Marsh,129,517
669065,Kyle Stowers,140,437
669134,Luis Campusano,42,185
669221,Sean Murphy,24,70
669224,Austin Wells,91,333
669242,Tommy Edman,51,251
669257,Will Smith,35,215
669357,Nolan Gorman,84,256
669392,Samad Taylor,33,117
669394,Jake Burger,142,536
669397,Nick Allen,30,147
669701,Josh Smith,43,196
669707,Jared Triolo,66,334
669720,Austin Hays,24,82
669743,Alex Call,31,169
670032,Nicky Lopez,38,229
670231,John Rave,20,97
670541,Yordan Alvarez,106,613
670623,Isaac Paredes,74,573
670764,Taylor Walls,98,406
670770,TJ Friedl,60,263
671056,Iván Herrera,114,632
671218,Heliot Ramos,105,386
671277,Luis García Jr.,81,482
671732,Lawrence Butler,119,454
671739,Michael Harris II,107,538
671976,Tristan Peters,76,426
672016,Denzel Clarke,24,67
672275,Patrick Bailey,74,297
672356,Gabriel Arias,60,146
672386,Alejandro Kirk,31,252
672515,Gabriel Moreno,71,464
672640,Otto Lopez,78,599
672695,Geraldo Perdomo,73,591
672724,Oswald Peraza,104,347
672960,Kazuma Okamoto,167,555
673237,Yainer Diaz,45,285
673357,Luis Robert Jr.,55,230
673490,Ha-Seong Kim,26,105
673548,Seiya Suzuki,134,550
675961,Alika Williams,43,183
676356,Jonny DeLuca,62,306
676369,Nelson Velázquez,33,102
676391,Ernie Clement,54,553
676439,Hunter Feduccia,53,214
676475,Alec Burleson,102,595
676551,Brewer Hicklen,10,28
676609,José Caballero,101,414
676694,Jake Meyers,31,153
676724,Jared Young,59,301
677008,Heston Kjerstad,0,2
677347,Kyren Paris,0,0
677587,Brayan Rocchio,76,524
677588,José Tena,82,272
677594,Julio Rodríguez,129,571
677649,Ezequiel Duran,120,515
677800,Wilyer Abreu,124,607
677942,Blaze Alexander,58,273
677943,Will Banfield,1,4
677951,Bobby Witt Jr.,93,544
678218,Brandon Valenzuela,64,246
678246,Miguel Vargas,107,613
678391,Jorbit Vivas,42,315
678545,Osleivis Basabe,18,107
678662,Ezequiel Tovar,115,451
678882,Ceddanne Rafaela,115,569
679529,Spencer Torkelson,169,540
679822,Justin Foscue,52,209
679845,Nick Loftin,60,369
680574,Matt McLain,120,439
680664,Eduardo Valencia,26,90
680700,Richie Palacios,61,349
680757,Steven Kwan,55,551
680776,Jarren Duran,153,553
680777,Ryan Jeffers,51,310
680779,Henry Davis,58,271
680869,Zack Gelof,89,353
681082,Bryson Stott,89,526
681198,TJ Rumfield,77,557
681230,BJ Murray Jr.,2,5
681297,Colton Cowser,103,342
681351,Logan O'Hoppe,66,268
681393,Connor Norby,93,316
681439,Zach Morgan,0,0
681508,Mickey Gasper,28,178
681715,Heriberto Hernández,112,412
681807,David Fry,53,177
682177,Daniel Schneemann,84,280
682626,Francisco Alvarez,110,363
682657,Angel Martínez,78,352
682663,Agustín Ramírez,47,204
682668,Luisangel Acuña,40,207
682829,Elly De La Cruz,148,546
682877,Juan Brito,20,65
682928,CJ Abrams,139,578
682985,Riley Greene,138,506
682987,Spencer Jones,78,214
682998,Corbin Carroll,132,597
683002,Gunnar Henderson,137,631
683021,Michael Stefanic,3,20
683083,Nasim Nuñez,94,460
683090,Matthew Lugo,3,4
683146,Brett Baty,116,417
683227,Cody Freeman,12,84
683357,Owen Caissie,115,309
683734,Andrew Vaughn,46,302
683737,Michael Busch,146,629
683748,Victor Mesa Jr.,41,193
683766,Christian Koss,39,150
683953,Travis Bazzana,94,445
685133,Wade Meckler,53,259
686217,Sal Frelick,36,344
686469,Vinnie Pasquantino,64,405
686475,Tyler Tolbert,24,132
686527,Dominic Canzone,96,444
686555,Isaac Collins,103,462
686611,Dylan Crews,90,366
686668,Brenton Doyle,59,183
