date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-09-18,823005,682928,CJ Abrams,Washington Nationals,St. Louis Cardinals,0,Kyle Leahy,681517,R,144,617,143,4.31,4.05,1.05,1.05,0.99,0.23588,66.4,24.3,-205,-185,-197,265,280,245,-198,+312,153
2026-09-18,823331,677951,Bobby Witt Jr.,Kansas City Royals,Pittsburgh Pirates,0,Paul Skenes,694973,R,144,594,134,4.43,4.16,1.07,0.98,1.01,0.23001,66.3,24.4,-231,-250,-235,244,210,200,-197,+310,171
2026-09-18,823331,665833,Oneil Cruz,Pittsburgh Pirates,Kansas City Royals,1,Randy Dobnak,677976,R,94,393,90,4.37,4.11,1.05,1.01,1.01,0.23247,66.3,24.3,-217,-210,-218,258,250,220,-197,+312,161
2026-09-18,824790,661388,William Contreras,Milwaukee Brewers,Baltimore Orioles,0,TBD,,,146,607,139,4.37,4.11,1.07,1.0,1.0,0.23221,66.2,24.3,-255,-250,-260,208,200,181,-196,+312,188
2026-09-18,825032,606466,Ketel Marte,Arizona Diamondbacks,New York Yankees,1,Gerrit Cole,543037,R,132,585,132,4.43,4.16,1.02,1.02,1.01,0.22908,66.1,24.2,-212,-225,-218,271,240,220,-195,+313,157
2026-09-18,822923,691406,Junior Caminero,Tampa Bay Rays,Boston Red Sox,1,Ranger Suarez,624133,L,161,664,152,4.37,4.11,1.07,1.0,0.99,0.23092,66.0,24.1,-252,-275,-250,217,200,184,-194,+315,186
2026-09-18,823572,701807,Carson Benge,New York Mets,Philadelphia Phillies,1,Andrew Painter,691725,R,151,613,147,4.17,3.92,1.08,1.04,0.98,0.24066,66.0,23.8,-209,-210,-213,280,250,225,-194,+320,156
2026-09-18,823331,664040,Brandon Lowe,Pittsburgh Pirates,Kansas City Royals,1,Randy Dobnak,677976,R,144,621,142,4.37,4.11,1.04,1.01,1.01,0.23053,65.9,24.0,-235,-235,-230,229,220,198,-193,+317,174
2026-09-18,824790,668930,Brice Turang,Milwaukee Brewers,Baltimore Orioles,0,TBD,,,145,645,142,4.54,4.27,1.02,1.0,1.0,0.22281,65.9,24.2,-258,-220,-250,203,240,195,-193,+313,190
2026-09-18,824383,800050,Chase DeLauter,Cleveland Guardians,Athletics,1,Mason Barnett,686930,R,134,522,125,4.18,3.93,1.1,1.01,0.99,0.23932,65.9,23.7,-263,-275,-265,208,180,184,-193,+322,194
2026-09-18,824547,805808,Kevin McGonigle,Detroit Tigers,Chicago White Sox,0,David Sandlin,689818,R,157,668,148,4.51,4.24,1.05,0.98,1.0,0.22367,65.8,24.1,-214,-235,-230,254,210,200,-192,+315,159
2026-09-18,824138,686948,Drake Baldwin,Atlanta Braves,Houston Astros,0,Peter Lambert,663567,R,143,577,130,4.44,4.17,1.08,0.97,0.99,0.22633,65.7,23.9,-229,-250,-240,232,200,195,-192,+318,170
2026-09-18,823005,676475,Alec Burleson,St. Louis Cardinals,Washington Nationals,1,Cade Cavalli,676917,R,164,642,152,4.22,3.97,1.11,0.99,0.99,0.23637,65.7,23.6,-276,-225,-250,207,230,184,-192,+324,202
2026-09-18,824790,624413,Pete Alonso,Baltimore Orioles,Milwaukee Brewers,1,Dustin May,669160,R,153,665,153,4.35,4.09,1.04,1.02,1.0,0.22971,65.6,23.7,-234,-210,-240,228,250,205,-191,+322,174
2026-09-18,822923,666018,Jonathan Aranda,Tampa Bay Rays,Boston Red Sox,1,Ranger Suarez,624133,L,154,639,147,4.35,4.09,1.07,1.0,0.99,0.2298,65.6,23.7,-184,-200,-190,299,250,260,-191,+322,138
2026-09-18,823005,691023,Jordan Walker,St. Louis Cardinals,Washington Nationals,1,Cade Cavalli,676917,R,160,631,149,4.23,3.98,1.1,0.99,0.99,0.23508,65.6,23.5,-186,-190,-182,311,280,265,-191,+326,139
2026-09-18,825032,641355,Cody Bellinger,New York Yankees,Arizona Diamondbacks,0,Eduardo Rodriguez,593958,L,129,533,125,4.26,4.0,1.07,1.0,1.01,0.23435,65.6,23.6,-254,-275,-250,220,195,191,-191,+324,187
2026-09-18,824383,669127,Shea Langeliers,Athletics,Cleveland Guardians,0,Daniel Espino,682982,R,103,428,97,4.41,4.15,1.06,1.0,0.99,0.22635,65.5,23.7,-183,-160,-190,297,325,280,-190,+322,137
2026-09-18,822847,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Texas Rangers,0,Kumar Rocker,677958,R,136,586,138,4.25,3.99,1.04,1.03,1.01,0.23385,65.5,23.4,-261,-235,-250,215,220,188,-190,+327,192
2026-09-18,824463,608324,Alex Bregman,Chicago Cubs,Cincinnati Reds,0,Chase Burns,695505,R,156,681,150,4.54,4.27,1.04,0.96,1.01,0.21948,65.3,23.6,-209,-200,-213,257,250,225,-188,+324,155
2026-09-18,822847,676391,Ernie Clement,Toronto Blue Jays,Texas Rangers,0,Kumar Rocker,677958,R,150,591,149,3.97,3.73,1.1,1.03,1.01,0.2473,65.3,22.9,-216,-190,-209,265,280,230,-188,+337,161
2026-09-18,824547,805367,Chase Meidroth,Chicago White Sox,Detroit Tigers,1,Andrew Sears,808825,L,147,617,147,4.2,3.95,1.06,1.02,1.0,0.23475,65.2,23.1,-250,-250,-250,220,200,191,-187,+333,184
2026-09-18,823977,807712,Luke Keaschall,Minnesota Twins,Los Angeles Angels,0,Grayson Rodriguez,680570,R,139,585,144,4.06,3.82,1.06,1.05,1.0,0.24109,65.1,22.8,-261,-275,-245,203,190,191,-187,+339,192
2026-09-18,824463,663538,Nico Hoerner,Chicago Cubs,Cincinnati Reds,0,Chase Burns,695505,R,157,653,150,4.35,4.09,1.07,0.96,1.01,0.22624,65.0,23.1,-219,-220,-230,237,240,210,-186,+333,163
2026-09-18,823331,668804,Bryan Reynolds,Pittsburgh Pirates,Kansas City Royals,1,Randy Dobnak,677976,R,149,667,153,4.36,4.1,1.02,1.01,1.01,0.22537,64.9,23.0,-263,-235,-260,209,210,181,-185,+335,194
2026-09-18,823331,804606,Konnor Griffin,Pittsburgh Pirates,Kansas City Royals,1,Randy Dobnak,677976,R,72,300,71,4.23,3.98,1.05,1.01,1.01,0.23129,64.9,22.9,-284,-295,-295,195,175,182,-185,+337,
2026-09-18,823977,687263,Zach Neto,Los Angeles Angels,Minnesota Twins,1,Connor Prielipp,687570,L,142,662,148,4.47,4.2,0.99,1.02,1.0,0.22076,64.9,23.2,-210,-225,-205,265,230,230,-185,+331,156
2026-09-18,823572,607208,Trea Turner,Philadelphia Phillies,New York Mets,0,Zac Thornton,804267,L,145,659,148,4.45,4.18,1.01,1.02,0.98,0.22057,64.7,23.0,-278,-275,-295,199,190,182,-183,+335,
2026-09-18,824138,671739,Michael Harris II,Atlanta Braves,Houston Astros,0,Peter Lambert,663567,R,162,587,147,3.99,3.75,1.16,0.97,0.99,0.24257,64.7,22.3,-252,-250,-250,213,200,184,-183,+348,186
2026-09-18,825032,700250,Ben Rice,New York Yankees,Arizona Diamondbacks,0,Eduardo Rodriguez,593958,L,142,628,145,4.33,4.07,1.03,1.0,1.01,0.22552,64.7,22.8,-227,-190,-218,247,270,220,-183,+339,169
2026-09-18,824463,701398,Sal Stewart,Cincinnati Reds,Chicago Cubs,1,Clay Holmes,605280,R,159,661,153,4.32,4.06,1.07,0.96,1.01,0.22578,64.6,22.7,-213,-225,-235,279,230,210,-182,+341,158
2026-09-18,823331,656811,Ryan O'Hearn,Pittsburgh Pirates,Kansas City Royals,1,Randy Dobnak,677976,R,101,416,101,4.12,3.87,1.06,1.01,1.01,0.23467,64.5,22.3,-235,-235,-235,250,220,200,-182,+348,174
2026-09-18,823572,665742,Juan Soto,New York Mets,Philadelphia Phillies,1,Andrew Painter,691725,R,98,439,102,4.3,4.04,1.02,1.04,0.98,0.22577,64.4,22.5,-222,-235,-225,242,220,205,-181,+344,165
2026-09-18,824547,682985,Riley Greene,Detroit Tigers,Chicago White Sox,0,David Sandlin,689818,R,137,557,132,4.22,3.97,1.08,0.98,1.0,0.22913,64.4,22.4,-196,-235,-205,294,220,230,-181,+346,146
2026-09-18,823977,605137,Josh Bell,Minnesota Twins,Los Angeles Angels,0,Grayson Rodriguez,680570,R,136,597,146,4.09,3.84,1.03,1.05,1.0,0.23502,64.3,22.1,-216,-210,-205,258,250,225,-180,+352,161
2026-09-18,823005,695734,Daylen Lile,Washington Nationals,St. Louis Cardinals,0,Kyle Leahy,681517,R,143,619,151,4.1,3.85,1.04,1.05,0.99,0.2344,64.2,22.1,-252,-250,-250,211,200,181,-179,+352,186
2026-09-18,823898,605141,Mookie Betts,Los Angeles Dodgers,San Francisco Giants,1,Cesar Perdomo,702885,L,111,488,114,4.28,4.02,1.03,1.02,0.99,0.22469,64.1,22.2,-284,-235,-295,195,210,178,-179,+350,
2026-09-18,824463,673548,Seiya Suzuki,Chicago Cubs,Cincinnati Reds,0,Chase Burns,695505,R,136,597,135,4.42,4.15,1.03,0.96,1.01,0.21836,64.0,22.3,-207,-190,-205,255,270,240,-178,+348,154
2026-09-18,823572,547180,Bryce Harper,Philadelphia Phillies,New York Mets,0,Zac Thornton,804267,L,148,653,153,4.27,4.01,1.03,1.02,0.98,0.2247,64.0,22.1,-213,-210,-225,259,250,220,-178,+352,159
2026-09-18,823977,686797,Brooks Lee,Minnesota Twins,Los Angeles Angels,0,Grayson Rodriguez,680570,R,136,592,147,4.03,3.79,1.04,1.05,1.0,0.2362,64.0,21.8,-236,-235,-230,229,210,205,-178,+359,175
2026-09-18,824383,680757,Steven Kwan,Cleveland Guardians,Athletics,1,Mason Barnett,686930,R,141,599,143,4.19,3.94,1.05,1.01,0.99,0.22788,63.9,21.9,-294,-275,-295,180,180,182,-177,+357,
2026-09-18,822847,672386,Alejandro Kirk,Toronto Blue Jays,Texas Rangers,0,Kumar Rocker,677958,R,71,287,72,3.99,3.75,1.06,1.03,1.01,0.23766,63.9,21.6,-234,-220,-225,238,240,205,-177,+363,173
2026-09-18,824303,696100,Hunter Goodman,Colorado Rockies,Seattle Mariners,1,Bryan Woo,693433,R,118,535,129,4.15,3.9,1.01,0.98,1.07,0.22965,63.9,21.8,,,,,,,-177,+359,
2026-09-18,823252,669364,Xavier Edwards,Miami Marlins,San Diego Padres,0,Nick Pivetta,601713,R,144,587,140,4.19,3.94,1.08,0.98,0.99,0.22746,63.8,21.9,-140,-160,-145,427,325,360,-176,+357,105
2026-09-18,823331,672580,Maikel Garcia,Kansas City Royals,Pittsburgh Pirates,0,Paul Skenes,694973,R,76,317,75,4.23,3.98,1.05,0.98,1.01,0.22487,63.7,21.8,-217,-210,-209,256,240,220,-175,+359,162
2026-09-18,822847,543807,George Springer,Toronto Blue Jays,Texas Rangers,0,Kumar Rocker,677958,R,111,493,119,4.14,3.89,1.02,1.03,1.01,0.22922,63.7,21.7,-243,-225,-250,227,220,195,-175,+361,180
2026-09-18,824303,702284,Cole Young,Seattle Mariners,Colorado Rockies,0,TBD,,,136,606,152,3.99,3.75,1.02,1.0,1.07,0.23684,63.7,21.5,-303,,-325,180,,182,-175,+365,
2026-09-18,824547,678246,Miguel Vargas,Chicago White Sox,Detroit Tigers,1,Andrew Sears,808825,L,139,666,151,4.41,4.15,0.98,1.02,1.0,0.21629,63.6,22.0,-232,-190,-218,240,280,225,-175,+355,172
2026-09-18,824303,694249,Cole Carrigg,Colorado Rockies,Seattle Mariners,1,Bryan Woo,693433,R,79,335,84,3.99,3.75,1.04,0.98,1.07,0.23648,63.6,21.4,-240,,-240,231,,191,-175,+367,178
2026-09-18,823572,596019,Francisco Lindor,New York Mets,Philadelphia Phillies,1,Andrew Painter,691725,R,86,425,96,4.43,4.16,0.97,1.04,0.98,0.21468,63.4,21.8,-199,-225,-218,277,230,225,-173,+359,148
2026-09-18,824547,650402,Gleyber Torres,Detroit Tigers,Chicago White Sox,0,David Sandlin,689818,R,91,401,92,4.36,4.1,1.02,0.98,1.0,0.21745,63.4,21.7,,,,,,,-173,+361,
2026-09-18,822847,673962,Josh Jung,Texas Rangers,Toronto Blue Jays,1,Dylan Cease,656302,R,112,418,97,4.31,4.05,1.12,0.9,1.01,0.21974,63.4,21.6,-182,-175,-179,305,310,275,-173,+363,137
2026-09-18,823252,701538,Jackson Merrill,San Diego Padres,Miami Marlins,1,Tyler Phillips,663969,R,149,632,150,4.21,3.96,1.05,0.99,0.99,0.22405,63.4,21.5,-266,-225,-250,214,240,188,-173,+365,196
2026-09-18,825032,672695,Geraldo Perdomo,Arizona Diamondbacks,New York Yankees,1,Gerrit Cole,543037,R,133,639,148,4.32,4.06,0.98,1.02,1.01,0.21817,63.2,21.5,-163,-190,-179,352,280,280,-172,+365,122
2026-09-18,823572,805999,A.J. Ewing,New York Mets,Philadelphia Phillies,1,Andrew Painter,691725,R,103,458,111,4.13,3.88,1.02,1.04,0.98,0.22675,63.1,21.2,-156,-175,-173,375,310,305,-171,+372,117
2026-09-18,824138,670623,Isaac Paredes,Houston Astros,Atlanta Braves,1,Tyler Mahle,641816,R,136,619,146,4.24,3.99,1.01,1.02,0.99,0.22091,63.1,21.3,-185,-200,-182,311,270,270,-171,+369,139
2026-09-18,824138,514888,Jose Altuve,Houston Astros,Atlanta Braves,1,Tyler Mahle,641816,R,118,533,126,4.23,3.98,1.01,1.02,0.99,0.22177,63.1,21.3,-213,-210,-213,275,260,240,-171,+369,159
2026-09-18,823977,665019,Kody Clemens,Minnesota Twins,Los Angeles Angels,0,Grayson Rodriguez,680570,R,121,553,136,4.07,3.83,1.01,1.05,1.0,0.22931,63.1,21.1,-207,-200,-205,266,250,240,-171,+374,154
2026-09-18,825032,671277,Luis García Jr.,New York Yankees,Arizona Diamondbacks,0,Eduardo Rodriguez,593958,L,140,519,141,3.68,3.46,1.14,1.0,1.01,0.25006,63.1,20.4,,,,,,,-171,+390,
2026-09-18,825032,682998,Corbin Carroll,Arizona Diamondbacks,New York Yankees,1,Gerrit Cole,543037,R,131,634,147,4.31,4.05,0.97,1.02,1.01,0.21723,62.9,21.2,-180,-175,-182,329,310,275,-170,+372,134
2026-09-18,822923,677800,Wilyer Abreu,Boston Red Sox,Tampa Bay Rays,0,Ian Seymour,693855,L,144,648,149,4.35,4.09,1.02,0.99,0.99,0.21497,62.8,21.2,-181,-175,-190,307,300,270,-169,+372,136
2026-09-18,824138,643289,Mauricio Dubón,Atlanta Braves,Houston Astros,0,Peter Lambert,663567,R,147,585,145,4.03,3.79,1.09,0.97,0.99,0.22841,62.6,20.6,-203,-220,-200,272,240,235,-167,+385,151
2026-09-18,824138,660670,Ronald Acuña Jr.,Atlanta Braves,Houston Astros,0,Peter Lambert,663567,R,98,440,100,4.4,4.14,1.01,0.97,0.99,0.21167,62.6,21.1,-224,-275,-240,247,195,198,-167,+374,166
2026-09-18,823005,802139,JJ Wetherholt,St. Louis Cardinals,Washington Nationals,1,Cade Cavalli,676917,R,122,589,131,4.5,4.23,0.97,0.99,0.99,0.20731,62.6,21.2,-186,-200,-190,365,270,260,-167,+372,139
2026-09-18,823977,680777,Ryan Jeffers,Minnesota Twins,Los Angeles Angels,0,Grayson Rodriguez,680570,R,76,344,86,4.0,3.76,1.01,1.05,1.0,0.23008,62.6,20.5,-233,-190,-230,231,270,220,-167,+388,172
2026-09-18,823977,545361,Mike Trout,Los Angeles Angels,Minnesota Twins,1,Connor Prielipp,687570,L,117,597,134,4.46,4.19,0.94,1.02,1.0,0.20945,62.6,21.2,-206,-165,-197,283,310,240,-167,+372,154
2026-09-18,823331,695506,Jac Caglianone,Kansas City Royals,Pittsburgh Pirates,0,Paul Skenes,694973,R,134,522,136,3.84,3.61,1.1,0.98,1.01,0.23722,62.4,20.1,-195,-190,-205,284,270,245,-166,+398,145
2026-09-18,824790,683002,Gunnar Henderson,Baltimore Orioles,Milwaukee Brewers,1,Dustin May,669160,R,132,673,151,4.46,4.19,0.94,1.02,1.0,0.20802,62.4,20.9,-193,-210,-197,304,250,245,-166,+378,144
2026-09-18,824547,803011,Sam Antonacci,Chicago White Sox,Detroit Tigers,1,Andrew Sears,808825,L,122,524,132,3.97,3.73,1.04,1.02,1.0,0.23073,62.4,20.4,,,,,,,-166,+390,
2026-09-18,822923,596115,Trevor Story,Boston Red Sox,Tampa Bay Rays,0,Ian Seymour,693855,L,56,240,57,4.21,3.96,1.03,0.99,0.99,0.21773,62.2,20.5,-164,-140,-170,357,380,320,-165,+388,123
2026-09-18,823572,656941,Kyle Schwarber,Philadelphia Phillies,New York Mets,0,Zac Thornton,804267,L,130,660,147,4.49,4.22,0.94,1.02,0.98,0.20609,62.2,20.9,-198,-190,-205,277,270,245,-165,+378,148
2026-09-18,824138,621566,Matt Olson,Atlanta Braves,Houston Astros,0,Peter Lambert,663567,R,148,662,153,4.33,4.07,1.02,0.97,0.99,0.21275,62.2,20.7,-198,-200,-200,279,250,240,-165,+383,148
2026-09-18,822923,701350,Roman Anthony,Boston Red Sox,Tampa Bay Rays,0,Ian Seymour,693855,L,42,210,47,4.47,4.2,0.97,0.99,0.99,0.20602,62.1,20.7,-185,-155,-190,302,340,275,-164,+383,139
2026-09-18,825032,592450,Aaron Judge,New York Yankees,Arizona Diamondbacks,0,Eduardo Rodriguez,593958,L,57,285,66,4.32,4.06,0.97,1.0,1.01,0.21264,62.1,20.6,-212,-220,-225,270,240,230,-164,+385,158
2026-09-18,824790,592885,Christian Yelich,Milwaukee Brewers,Baltimore Orioles,0,TBD,,,100,473,111,4.26,4.0,0.99,1.0,1.0,0.2149,62.0,20.4,,,,,,,-163,+390,
2026-09-18,822923,689414,Liam Hicks,Tampa Bay Rays,Boston Red Sox,1,Ranger Suarez,624133,L,130,527,135,3.9,3.67,1.08,1.0,0.99,0.23188,62.0,19.9,,,,,,,-163,+403,
2026-09-18,823572,664761,Alec Bohm,Philadelphia Phillies,New York Mets,0,Zac Thornton,804267,L,134,592,146,4.05,3.81,1.03,1.02,0.98,0.22429,62.0,20.1,-263,-250,-250,216,210,184,-163,+398,194
2026-09-18,822923,575929,Willson Contreras,Boston Red Sox,Tampa Bay Rays,0,Ian Seymour,693855,L,123,533,129,4.13,3.88,1.04,0.99,0.99,0.21949,61.8,20.1,,-165,,,310,,-162,+398,
2026-09-18,824383,683953,Travis Bazzana,Cleveland Guardians,Athletics,1,Mason Barnett,686930,R,104,483,115,4.2,3.95,1.0,1.01,0.99,0.21592,61.7,20.1,-193,-210,-200,289,250,240,-161,+398,144
2026-09-18,823005,671056,Iván Herrera,St. Louis Cardinals,Washington Nationals,1,Cade Cavalli,676917,R,138,678,152,4.46,4.19,0.96,0.99,0.99,0.20478,61.7,20.4,-208,-190,-200,270,280,240,-161,+390,155
2026-09-18,823898,808982,Jung Hoo Lee,San Francisco Giants,Los Angeles Dodgers,0,Tyler Glasnow,607192,R,145,568,140,4.06,3.82,1.1,0.94,0.99,0.22224,61.7,19.9,-185,-200,-193,305,270,250,-161,+403,139
2026-09-18,824303,641487,J.P. Crawford,Seattle Mariners,Colorado Rockies,0,TBD,,,85,454,108,4.2,3.95,0.93,1.0,1.07,0.2151,61.6,20.0,-333,,-325,164,,169,-160,+400,
2026-09-18,824383,666176,Jo Adell,Cleveland Guardians,Athletics,1,Mason Barnett,686930,R,136,620,150,4.13,3.88,1.01,1.01,0.99,0.21829,61.5,19.9,-226,-210,-225,245,240,205,-160,+403,167
2026-09-18,822847,672960,Kazuma Okamoto,Toronto Blue Jays,Texas Rangers,0,Kumar Rocker,677958,R,126,600,147,4.08,3.84,0.98,1.03,1.01,0.22022,61.5,19.8,-176,-165,-173,322,310,300,-160,+405,132
2026-09-18,823977,668904,Royce Lewis,Minnesota Twins,Los Angeles Angels,0,Grayson Rodriguez,680570,R,97,476,117,4.07,3.83,0.97,1.05,1.0,0.22064,61.5,19.8,-174,-175,-179,318,310,290,-160,+405,130
2026-09-18,823898,606192,Teoscar Hernández,Los Angeles Dodgers,San Francisco Giants,1,Cesar Perdomo,702885,L,107,455,116,3.92,3.68,1.05,1.02,0.99,0.22864,61.5,19.6,-217,-225,-218,259,240,215,-160,+410,162
2026-09-18,824303,621493,Taylor Ward,Seattle Mariners,Colorado Rockies,0,TBD,,,110,604,140,4.31,4.05,0.9,1.0,1.07,0.20961,61.4,20.0,,,,,,,-159,+400,
2026-09-18,824547,693307,Dillon Dingler,Detroit Tigers,Chicago White Sox,0,David Sandlin,689818,R,128,583,139,4.19,3.94,1.01,0.98,1.0,0.21409,61.3,19.8,-209,-190,-205,264,280,235,-158,+405,156
2026-09-18,824383,703607,Henry Bolte,Athletics,Cleveland Guardians,0,Daniel Espino,682982,R,104,432,110,3.93,3.69,1.06,1.0,0.99,0.22645,61.2,19.3,-160,-165,-176,353,310,305,-158,+418,120
2026-09-18,822923,686765,Nick Sogard,Boston Red Sox,Tampa Bay Rays,0,Ian Seymour,693855,L,53,239,57,4.19,3.94,1.01,0.99,0.99,0.21348,61.2,19.7,-129,-135,-137,471,425,400,-158,+408,-103
2026-09-18,824138,645277,Ozzie Albies,Atlanta Braves,Houston Astros,0,Peter Lambert,663567,R,143,649,153,4.24,3.99,1.01,0.97,0.99,0.2108,61.1,19.7,-170,-155,-170,340,340,305,-157,+408,127
2026-09-18,823252,664034,Ty France,San Diego Padres,Miami Marlins,1,Tyler Phillips,663969,R,121,461,124,3.72,3.5,1.11,0.99,0.99,0.23664,61.1,19.0,-276,-220,-250,206,240,188,-157,+426,202
2026-09-18,824463,683737,Michael Busch,Chicago Cubs,Cincinnati Reds,0,Chase Burns,695505,R,135,671,151,4.44,4.17,0.96,0.96,1.01,0.20236,61.0,19.8,-165,-165,-170,335,310,305,-156,+405,124
2026-09-18,824790,641343,Jake Bauers,Milwaukee Brewers,Baltimore Orioles,0,TBD,,,121,545,136,4.01,3.77,1.01,1.0,1.0,0.22086,61.0,19.3,-194,,-190,300,,245,-156,+418,145
2026-09-18,824383,608070,José Ramírez,Cleveland Guardians,Athletics,1,Mason Barnett,686930,R,101,506,117,4.32,4.06,0.96,1.01,0.99,0.20713,61.0,19.7,-271,-225,-250,199,230,198,-156,+408,
2026-09-18,823331,663968,Jake Mangum,Pittsburgh Pirates,Kansas City Royals,1,Randy Dobnak,677976,R,116,455,126,3.61,3.39,1.09,1.01,1.01,0.24187,60.9,18.6,-232,-220,-225,247,240,205,-156,+438,172
2026-09-18,824303,666160,Mickey Moniak,Colorado Rockies,Seattle Mariners,1,Bryan Woo,693433,R,94,416,110,3.78,3.55,1.02,0.98,1.07,0.23229,60.9,18.9,-198,,-213,271,,225,-156,+429,148
