date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_h,season_pa,season_g,pa_g,n_eff,f_bat,f_pit,f_park,h_pa,p,p2,odds_dk,odds_mgm,odds_czr,odds2_dk,odds2_mgm,odds2_czr,fair,fair2,odds_dk_u
2026-09-09,824064,677951,Bobby Witt Jr.,Kansas City Royals,Arizona Diamondbacks,1,Zac Gallen,668678,R,139,563,127,4.43,4.16,1.08,1.09,1.02,0.26089,71.6,29.8,-292,-300,-295,191,175,178,-252,+236,
2026-09-09,823818,672640,Otto Lopez,Miami Marlins,New York Mets,1,Robert Stock,476594,R,171,616,142,4.34,4.08,1.17,1.03,1.01,0.26445,71.4,29.5,-279,-275,-320,204,200,179,-250,+239,
2026-09-09,824956,703520,Brett Bateman,Toronto Blue Jays,Athletics,0,Brady Basso,669620,L,36,125,27,4.63,4.35,1.08,1.06,1.0,0.24763,71.0,29.5,-305,-350,-345,173,145,157,-245,+239,
2026-09-09,823739,694192,Jackson Chourio,Milwaukee Brewers,Chicago Cubs,1,Kevin Gausman,592332,R,132,504,111,4.54,4.27,1.12,1.03,1.0,0.2494,70.6,28.9,-260,-225,-250,202,230,184,-240,+246,191
2026-09-09,824871,650490,Yandy Díaz,Tampa Bay Rays,Atlanta Braves,0,TBD,,,169,620,139,4.46,4.19,1.16,1.0,1.0,0.25056,70.1,28.3,-295,-325,-335,186,155,166,-234,+253,
2026-09-09,824549,693304,Nick Gonzales,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,154,556,134,4.15,3.9,1.16,1.04,1.0,0.26088,69.2,26.9,-242,-275,-245,230,200,188,-225,+272,179
2026-09-09,823416,670541,Yordan Alvarez,Houston Astros,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,160,628,143,4.39,4.13,1.11,1.03,1.0,0.24695,69.0,27.0,-263,-235,-260,206,210,188,-223,+270,194
2026-09-09,823416,650333,Luis Arraez,Philadelphia Phillies,Houston Astros,1,Hunter Brown,686613,R,172,595,137,4.34,4.08,1.2,0.95,1.0,0.24796,68.7,26.7,-300,-325,-295,187,165,174,-219,+275,
2026-09-09,823900,518692,Freddie Freeman,Los Angeles Dodgers,Cincinnati Reds,1,Rhett Lowder,695076,R,156,600,140,4.29,4.03,1.12,1.04,0.99,0.24982,68.6,26.5,-271,-295,-295,203,180,174,-218,+277,199
2026-09-09,824064,695506,Jac Caglianone,Kansas City Royals,Arizona Diamondbacks,1,Zac Gallen,668678,R,134,510,131,3.89,3.66,1.12,1.09,1.02,0.26996,68.4,25.6,,,,,,,-216,+291,
2026-09-09,824871,802415,Chandler Simpson,Tampa Bay Rays,Atlanta Braves,0,TBD,,,158,553,136,4.07,3.83,1.19,1.0,1.0,0.25664,67.9,25.4,-261,-325,-320,209,165,171,-212,+294,192
2026-09-09,823818,666182,Bo Bichette,New York Mets,Miami Marlins,0,Janson Junk,676083,R,150,616,143,4.31,4.05,1.08,1.04,1.01,0.24387,67.8,25.7,-275,-285,-295,196,180,184,-211,+289,
2026-09-09,823090,647304,Josh Naylor,Seattle Mariners,Texas Rangers,1,Cody Bradford,674003,L,141,577,135,4.27,4.01,1.08,1.07,0.98,0.24431,67.5,25.3,-237,-200,-218,243,260,210,-208,+295,175
2026-09-09,824791,800050,Chase DeLauter,Cleveland Guardians,Baltimore Orioles,0,Shane Baz,669358,R,131,499,120,4.16,3.91,1.12,1.03,1.0,0.2498,67.5,25.2,,-250,,,200,,-208,+297,
2026-09-09,824871,686948,Drake Baldwin,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,133,540,122,4.43,4.16,1.08,1.01,1.0,0.23554,67.3,25.4,-218,-220,-225,263,240,210,-206,+294,162
2026-09-09,823416,665161,Jeremy Peña,Houston Astros,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,102,411,95,4.33,4.07,1.07,1.03,1.0,0.2394,67.2,25.1,-217,-275,-230,242,200,205,-205,+298,162
2026-09-09,824226,805808,Kevin McGonigle,Detroit Tigers,Minnesota Twins,1,Zebby Matthews,805673,R,147,630,140,4.5,4.23,1.05,1.02,0.99,0.23117,67.1,25.3,-314,-275,,181,195,,-204,+295,
2026-09-09,824956,676391,Ernie Clement,Toronto Blue Jays,Athletics,0,Brady Basso,669620,L,147,566,142,3.99,3.75,1.12,1.06,1.0,0.25646,67.1,24.5,-329,-300,-360,157,175,162,-204,+308,
2026-09-09,823090,668227,Randy Arozarena,Seattle Mariners,Texas Rangers,1,Cody Bradford,674003,L,139,594,137,4.34,4.08,1.05,1.07,0.98,0.23802,67.0,25.0,-216,-250,-235,265,210,205,-203,+300,160
2026-09-09,823900,660271,Shohei Ohtani,Los Angeles Dodgers,Cincinnati Reds,1,Rhett Lowder,695076,R,139,596,134,4.45,4.18,1.05,1.04,0.99,0.23324,67.0,25.2,-293,-295,-320,188,180,179,-203,+297,
2026-09-09,823818,701807,Carson Benge,New York Mets,Miami Marlins,0,Janson Junk,676083,R,144,576,139,4.14,3.89,1.09,1.04,1.01,0.24743,66.9,24.6,-247,-250,-245,222,210,191,-202,+307,182
2026-09-09,824871,691406,Junior Caminero,Tampa Bay Rays,Atlanta Braves,0,TBD,,,155,630,144,4.38,4.12,1.08,1.0,1.0,0.23454,66.8,24.8,-272,-285,-325,198,180,177,-201,+303,
2026-09-09,823739,661388,William Contreras,Milwaukee Brewers,Chicago Cubs,1,Kevin Gausman,592332,R,139,582,134,4.34,4.08,1.06,1.03,1.0,0.23694,66.8,24.8,-213,-210,-209,267,250,230,-201,+303,158
2026-09-09,824549,665833,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,85,359,82,4.38,4.12,1.04,1.04,1.0,0.23434,66.7,24.7,-170,-175,-170,327,310,305,-200,+305,127
2026-09-09,823497,664983,Jake McCarthy,Colorado Rockies,New York Yankees,0,Will Warren,701542,R,139,519,129,4.02,3.78,1.13,1.04,0.99,0.25159,66.6,24.1,-233,-275,-250,229,195,184,-199,+315,173
2026-09-09,823739,668930,Brice Turang,Milwaukee Brewers,Chicago Cubs,1,Kevin Gausman,592332,R,136,613,135,4.54,4.27,1.02,1.03,1.0,0.22663,66.6,24.9,-176,-160,-164,325,340,300,-199,+302,132
2026-09-09,823251,665487,Fernando Tatis Jr.,San Diego Padres,Washington Nationals,1,Jackson Kent,800600,L,158,629,143,4.4,4.14,1.1,0.99,0.99,0.23205,66.5,24.6,-312,-275,-295,176,200,177,-199,+307,
2026-09-09,824549,664040,Brandon Lowe,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,136,592,135,4.39,4.13,1.04,1.04,1.0,0.2326,66.5,24.5,-182,-200,-193,300,250,245,-199,+308,136
2026-09-09,824956,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Athletics,0,Brady Basso,669620,L,129,554,131,4.23,3.98,1.04,1.06,1.0,0.23967,66.4,24.2,-352,-350,-400,148,150,146,-198,+313,
2026-09-09,823497,641355,Cody Bellinger,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,115,498,117,4.26,4.0,1.04,1.07,0.99,0.23885,66.4,24.3,-259,-275,-250,220,190,188,-198,+312,190
2026-09-09,823251,695578,James Wood,Washington Nationals,San Diego Padres,0,Walker Buehler,621111,R,122,562,120,4.68,4.4,1.0,1.02,0.99,0.21921,66.3,24.8,-193,-210,-200,292,250,245,-197,+303,144
2026-09-09,824871,671739,Michael Harris II,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,152,553,139,3.98,3.74,1.16,1.01,1.0,0.25243,66.3,23.8,-294,-295,-310,188,175,177,-197,+320,
2026-09-09,824064,686469,Vinnie Pasquantino,Kansas City Royals,Arizona Diamondbacks,1,Zac Gallen,668678,R,89,424,99,4.28,4.02,0.98,1.09,1.02,0.23732,66.3,24.3,-227,-235,-230,253,220,205,-197,+312,168
2026-09-09,823497,681198,TJ Rumfield,Colorado Rockies,New York Yankees,0,Will Warren,701542,R,147,569,140,4.06,3.82,1.11,1.04,0.99,0.24707,66.2,23.8,-189,-185,-179,367,270,285,-196,+320,141
2026-09-09,823497,700250,Ben Rice,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,133,595,138,4.31,4.05,1.02,1.07,0.99,0.23482,66.2,24.1,-288,-300,-310,193,175,179,-196,+315,
2026-09-09,824871,666018,Jonathan Aranda,Tampa Bay Rays,Atlanta Braves,0,TBD,,,148,611,140,4.36,4.1,1.07,1.0,1.0,0.23202,66.1,24.2,-202,-275,-225,267,195,210,-195,+313,151
2026-09-09,824549,668804,Bryan Reynolds,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,144,632,145,4.36,4.1,1.03,1.04,1.0,0.23162,66.0,24.1,-191,-220,-205,276,240,235,-194,+315,143
2026-09-09,823172,691023,Jordan Walker,St. Louis Cardinals,San Francisco Giants,0,Blade Tidwell,694918,R,157,610,142,4.3,4.04,1.11,0.98,0.98,0.23362,65.9,23.8,,,,,,,-193,+320,
2026-09-09,824064,672515,Gabriel Moreno,Arizona Diamondbacks,Kansas City Royals,0,Daniel Lynch IV,663738,L,125,484,115,4.21,3.96,1.11,0.97,1.02,0.23731,65.8,23.6,-309,-300,-320,172,175,169,-192,+324,
2026-09-09,824064,521692,Salvador Perez,Kansas City Royals,Arizona Diamondbacks,1,Zac Gallen,668678,R,121,570,136,4.19,3.94,0.99,1.09,1.02,0.23834,65.8,23.6,-202,-210,-213,296,250,225,-192,+324,150
2026-09-09,823818,665742,Juan Soto,New York Mets,Miami Marlins,0,Janson Junk,676083,R,92,401,94,4.27,4.01,1.03,1.04,1.01,0.23349,65.6,23.5,-247,-275,-245,224,200,184,-191,+326,182
2026-09-09,824226,650402,Gleyber Torres,Detroit Tigers,Minnesota Twins,1,Zebby Matthews,805673,R,87,377,86,4.38,4.12,1.03,1.02,0.99,0.22773,65.5,23.6,,,,,,,-190,+324,
2026-09-09,823090,677594,Julio Rodríguez,Seattle Mariners,Texas Rangers,1,Cody Bradford,674003,L,127,583,134,4.35,4.09,1.0,1.07,0.98,0.22788,65.3,23.4,-211,-220,-213,275,250,230,-188,+327,157
2026-09-09,824226,682985,Riley Greene,Detroit Tigers,Minnesota Twins,1,Zebby Matthews,805673,R,125,523,124,4.22,3.97,1.06,1.02,0.99,0.23367,65.2,23.2,-231,-250,,242,200,,-187,+331,171
2026-09-09,823172,676475,Alec Burleson,St. Louis Cardinals,San Francisco Giants,0,Blade Tidwell,694918,R,157,614,145,4.23,3.98,1.11,0.98,0.98,0.2327,65.2,23.1,-274,-300,-320,191,165,177,-187,+333,
2026-09-09,824549,804606,Konnor Griffin,Pittsburgh Pirates,Chicago White Sox,0,Davis Martin,663436,R,64,263,63,4.17,3.92,1.05,1.04,1.0,0.23544,65.1,22.9,-249,-250,-245,217,200,188,-187,+337,184
2026-09-09,824713,687263,Zach Neto,Los Angeles Angels,Boston Red Sox,0,Jake Bennett,687562,L,135,626,140,4.47,4.2,1.0,0.99,1.03,0.22122,65.0,23.3,-230,-275,-240,242,200,191,-186,+329,170
2026-09-09,823172,808982,Jung Hoo Lee,San Francisco Giants,St. Louis Cardinals,1,Andre Pallante,669467,R,140,539,133,4.05,3.81,1.11,1.01,0.98,0.24013,64.9,22.6,-265,-250,-250,218,210,181,-185,+342,195
2026-09-09,824713,677800,Wilyer Abreu,Boston Red Sox,Los Angeles Angels,1,Ryan Johnson,696270,R,138,620,142,4.37,4.11,1.02,0.99,1.03,0.22464,64.9,23.0,-289,-285,-240,194,180,191,-185,+335,
2026-09-09,823497,592450,Aaron Judge,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,53,264,60,4.4,4.14,0.97,1.07,0.99,0.22367,64.9,23.1,-251,-295,-240,226,180,188,-185,+333,185
2026-09-09,823497,671277,Luis García Jr.,New York Yankees,Colorado Rockies,1,Tomoyuki Sugano,608372,R,133,490,134,3.66,3.44,1.14,1.07,0.99,0.26252,64.9,22.0,-273,-325,-335,215,165,171,-185,+355,200
2026-09-09,823251,682928,CJ Abrams,Washington Nationals,San Diego Padres,0,Walker Buehler,621111,R,137,596,138,4.32,4.06,1.04,1.02,0.99,0.22695,64.8,22.9,-182,-190,-179,322,280,270,-184,+337,136
2026-09-09,824791,680757,Steven Kwan,Cleveland Guardians,Baltimore Orioles,0,Shane Baz,669358,R,132,568,136,4.18,3.93,1.04,1.03,1.0,0.23306,64.8,22.7,-295,-250,-295,176,210,180,-184,+341,
2026-09-09,824791,624413,Pete Alonso,Baltimore Orioles,Cleveland Guardians,1,Foster Griffin,656492,L,146,632,146,4.33,4.07,1.04,1.0,1.0,0.22637,64.8,22.9,-246,-220,-240,219,240,195,-184,+337,182
2026-09-09,823739,691718,Pete Crow-Armstrong,Chicago Cubs,Milwaukee Brewers,0,Logan Henderson,701656,R,158,655,146,4.49,4.22,1.07,0.94,1.0,0.21725,64.4,22.8,-195,-200,-193,290,250,260,-181,+339,145
2026-09-09,824956,672386,Alejandro Kirk,Toronto Blue Jays,Athletics,0,Brady Basso,669620,L,65,265,67,3.96,3.72,1.05,1.06,1.0,0.24175,64.3,21.9,-349,-325,-345,155,160,160,-180,+357,
2026-09-09,823818,596019,Francisco Lindor,New York Mets,Miami Marlins,0,Janson Junk,676083,R,79,386,88,4.39,4.13,0.97,1.04,1.01,0.22063,64.3,22.5,-264,-250,-250,201,200,182,-180,+344,194
2026-09-09,824064,606466,Ketel Marte,Arizona Diamondbacks,Kansas City Royals,0,Daniel Lynch IV,663738,L,124,551,125,4.41,4.15,1.02,0.97,1.02,0.21955,64.3,22.5,-285,-275,-295,190,180,181,-180,+344,
2026-09-09,823900,605141,Mookie Betts,Los Angeles Dodgers,Cincinnati Reds,1,Rhett Lowder,695076,R,102,456,107,4.26,4.0,1.02,1.04,0.99,0.22687,64.3,22.3,-283,-275,-295,198,190,182,-180,+348,
2026-09-09,823900,682829,Elly De La Cruz,Cincinnati Reds,Los Angeles Dodgers,0,Yoshinobu Yamamoto,808967,R,141,564,126,4.48,4.21,1.09,0.93,0.99,0.2164,64.2,22.5,-146,-160,-164,385,333,320,-179,+344,110
2026-09-09,824956,543807,George Springer,Toronto Blue Jays,Athletics,0,Brady Basso,669620,L,102,464,112,4.14,3.89,1.01,1.06,1.0,0.23149,64.1,22.0,,,,,,,-179,+355,
2026-09-09,823090,607043,Brandon Nimmo,Texas Rangers,Seattle Mariners,0,Kade Anderson,807739,L,139,589,139,4.24,3.99,1.05,1.01,0.98,0.22566,64.0,22.0,-192,-165,-190,295,310,265,-178,+355,143
2026-09-09,823416,514888,Jose Altuve,Houston Astros,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,111,501,118,4.25,3.99,1.01,1.03,1.0,0.22577,64.0,22.1,-215,-210,-213,263,250,230,-178,+352,160
2026-09-09,824871,621566,Matt Olson,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,140,628,145,4.33,4.07,1.02,1.01,1.0,0.22225,64.0,22.2,-202,-200,-200,292,270,235,-178,+350,150
2026-09-09,824871,660670,Ronald Acuña Jr.,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,88,404,92,4.39,4.13,1.0,1.01,1.0,0.21895,64.0,22.2,-233,-235,-235,235,210,198,-178,+350,172
2026-09-09,824713,701350,Roman Anthony,Boston Red Sox,Los Angeles Angels,1,Ryan Johnson,696270,R,36,178,40,4.45,4.18,0.98,0.99,1.03,0.21637,63.9,22.3,,,,,,,-177,+348,
2026-09-09,824871,643289,Mauricio Dubón,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,136,551,137,4.02,3.78,1.08,1.01,1.0,0.236,63.9,21.6,-230,-210,-218,253,250,220,-177,+363,171
2026-09-09,823416,670623,Isaac Paredes,Houston Astros,Philadelphia Phillies,0,Cristopher Sánchez,650911,L,129,587,138,4.25,3.99,1.01,1.03,1.0,0.22487,63.8,21.9,-209,-190,-190,267,270,250,-176,+357,155
2026-09-09,824713,686765,Nick Sogard,Boston Red Sox,Los Angeles Angels,1,Ryan Johnson,696270,R,48,213,50,4.26,4.0,1.01,0.99,1.03,0.22399,63.7,21.9,-232,-235,-225,240,220,205,-175,+357,172
2026-09-09,823172,646240,Rafael Devers,San Francisco Giants,St. Louis Cardinals,1,Andre Pallante,669467,R,142,624,146,4.27,4.01,1.03,1.01,0.98,0.22215,63.5,21.7,,,,,,,-174,+361,
2026-09-09,823251,695734,Daylen Lile,Washington Nationals,San Diego Padres,0,Walker Buehler,621111,R,139,599,145,4.13,3.88,1.04,1.02,0.99,0.2283,63.4,21.4,-189,-210,-190,310,250,250,-173,+367,142
2026-09-09,823818,805999,A.J. Ewing,New York Mets,Miami Marlins,0,Janson Junk,676083,R,93,425,103,4.13,3.88,1.01,1.04,1.01,0.22797,63.4,21.4,-185,-210,-205,300,250,240,-173,+367,139
2026-09-09,824713,596115,Trevor Story,Boston Red Sox,Los Angeles Angels,1,Ryan Johnson,696270,R,47,213,50,4.26,4.0,1.01,0.99,1.03,0.22232,63.4,21.6,-289,-235,-240,198,230,195,-173,+363,
2026-09-09,824871,645277,Ozzie Albies,Atlanta Braves,Tampa Bay Rays,1,Griffin Jax,643377,R,138,618,145,4.26,4.0,1.02,1.01,1.0,0.22245,63.4,21.6,-202,-175,-193,292,310,265,-173,+363,151
2026-09-09,823739,663538,Nico Hoerner,Chicago Cubs,Milwaukee Brewers,0,Logan Henderson,701656,R,151,624,143,4.36,4.1,1.07,0.94,1.0,0.21742,63.4,21.7,-227,-200,-213,241,270,230,-173,+361,168
2026-09-09,823818,669065,Kyle Stowers,Miami Marlins,New York Mets,1,Robert Stock,476594,R,97,453,108,4.19,3.94,0.99,1.03,1.01,0.22449,63.3,21.4,-216,-200,-213,258,270,230,-172,+367,161
2026-09-09,823739,608324,Alex Bregman,Chicago Cubs,Milwaukee Brewers,0,Logan Henderson,701656,R,147,653,143,4.57,4.3,1.02,0.94,1.0,0.20787,63.3,21.9,-186,-185,-179,294,300,280,-172,+357,139
2026-09-09,824226,693307,Dillon Dingler,Detroit Tigers,Minnesota Twins,1,Zebby Matthews,805673,R,124,559,133,4.2,3.95,1.01,1.02,0.99,0.22384,63.2,21.4,-230,-220,,250,240,,-172,+367,171
2026-09-09,823739,592885,Christian Yelich,Milwaukee Brewers,Chicago Cubs,1,Kevin Gausman,592332,R,95,447,105,4.26,4.0,0.99,1.03,1.0,0.22112,63.2,21.4,-195,-200,-190,293,270,260,-172,+367,145
2026-09-09,823497,696100,Hunter Goodman,Colorado Rockies,New York Yankees,0,Will Warren,701542,R,115,513,124,4.14,3.89,1.02,1.04,0.99,0.2263,63.1,21.2,-185,-165,-179,308,310,280,-171,+372,138
2026-09-09,824713,545361,Mike Trout,Los Angeles Angels,Boston Red Sox,0,Jake Bennett,687562,L,112,562,126,4.46,4.19,0.95,0.99,1.03,0.21145,63.0,21.5,-217,-210,-218,265,240,220,-170,+365,161
2026-09-09,824871,689414,Liam Hicks,Tampa Bay Rays,Atlanta Braves,0,TBD,,,126,507,128,3.96,3.72,1.08,1.0,1.0,0.23437,63.0,20.8,-174,-220,-197,323,240,260,-170,+381,130
2026-09-09,823090,702284,Cole Young,Seattle Mariners,Texas Rangers,1,Cody Bradford,674003,L,129,577,144,4.01,3.77,1.02,1.07,0.98,0.23143,62.9,20.8,-179,,-173,319,,285,-170,+381,134
2026-09-09,824791,608070,José Ramírez,Cleveland Guardians,Baltimore Orioles,0,Shane Baz,669358,R,98,480,111,4.32,4.06,0.97,1.03,1.0,0.21649,62.9,21.2,-262,-210,-240,208,250,195,-170,+372,192
