date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair
2026-09-10,823413,656941,Kyle Schwarber,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,44,628,4.5,1.89,1.18,0.98,1.08,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.06566,26.3,185,175,180,+280
2026-09-10,823499,700250,Ben Rice,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,36,599,4.3,1.65,1.18,1.11,1.1,1.08,1.0,1.0,,0.0601,23.4,273,230,255,+327
2026-09-10,823413,670541,Yordan Alvarez,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,38,633,4.4,1.66,1.12,1.02,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.05769,23.0,215,270,225,+335
2026-09-10,824550,808959,Munetaka Murakami,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,31,482,4.4,1.69,1.2,1.02,1.05,1.05,1.0,1.0,,0.05677,22.7,333,310,320,+341
2026-09-10,823499,592450,Aaron Judge,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,17,268,4.4,1.52,1.14,0.98,1.1,1.08,1.0,1.0,,0.05504,22.1,,200,205,+352
2026-09-10,824872,691406,Junior Caminero,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,39,636,4.4,1.69,0.97,0.91,0.94,1.02,1.0,1.05,HOT 83F,0.04929,19.9,,,,+403
2026-09-10,824872,621566,Matt Olson,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,37,632,4.3,1.63,1.14,1.09,0.99,1.02,1.0,1.05,HOT 83F,0.05021,19.9,,,,+403
2026-09-10,823499,696100,Hunter Goodman,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,37,517,4.1,1.86,1.02,0.98,0.86,1.08,1.0,1.0,,0.0528,19.9,371,270,370,+403
2026-09-10,823499,671277,Luis García Jr.,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,29,494,3.7,1.58,1.18,1.0,1.1,1.08,1.0,1.0,,0.05748,19.7,332,310,320,+408
2026-09-10,824550,695657,Colson Montgomery,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,31,579,4.2,1.5,1.08,0.94,1.05,1.05,1.0,1.0,,0.05051,19.6,366,360,350,+410
2026-09-10,824550,678246,Miguel Vargas,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,30,630,4.4,1.39,0.97,0.88,1.05,1.05,1.0,1.0,,0.04655,18.9,519,390,500,+429
2026-09-10,823413,547180,Bryce Harper,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,27,623,4.3,1.29,1.2,1.15,1.08,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.04488,17.9,299,280,305,+459
2026-09-10,823088,608369,Corey Seager,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,17,366,4.3,1.29,1.11,1.05,1.11,0.99,1.0,1.0,,0.04337,17.4,378,390,370,+475
2026-09-10,824550,664040,Brandon Lowe,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,29,597,4.4,1.4,0.9,1.15,0.96,1.05,1.0,1.0,,0.04263,17.4,412,340,390,+475
2026-09-10,823413,572233,Christian Walker,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,25,575,4.1,1.28,1.1,0.95,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.04453,17.0,518,425,525,+488
2026-09-10,823088,669394,Jake Burger,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,26,554,4.0,1.36,0.91,0.99,1.11,0.99,1.0,1.0,,0.04549,17.0,434,400,425,+488
2026-09-10,823499,502671,Paul Goldschmidt,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,18,359,3.7,1.36,0.96,1.01,1.1,1.08,1.0,1.0,,0.04926,17.0,,,,+488
2026-09-10,824550,699013,Esmerlyn Valdez,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,17,284,4.0,1.47,1.2,1.12,0.96,1.05,1.0,1.0,,0.04485,16.8,,390,,+495
2026-09-10,823413,665161,Jeremy Peña,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,17,416,4.3,1.2,1.14,1.04,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.04165,16.7,610,475,625,+499
2026-09-10,824550,665833,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,17,363,4.4,1.3,0.97,0.99,0.96,1.05,1.0,1.0,,0.03951,16.3,431,333,400,+513
2026-09-10,824872,686948,Drake Baldwin,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,23,544,4.4,1.25,1.12,0.92,0.99,1.02,1.0,1.05,HOT 83F,0.03861,15.9,,,,+529
2026-09-10,823088,694671,Wyatt Langford,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,16,405,4.3,1.17,1.12,1.0,1.11,0.99,1.0,1.0,,0.0394,15.9,442,425,425,+529
2026-09-10,823088,663728,Cal Raleigh,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,21,462,4.2,1.3,1.1,1.08,1.03,0.99,1.0,1.0,,0.04039,15.9,327,360,330,+529
2026-09-10,823088,592626,Joc Pederson,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,25,421,3.2,1.56,1.18,0.96,1.11,0.99,1.0,1.0,,0.05234,15.8,521,360,500,+533
2026-09-10,823499,665862,Jazz Chisholm Jr.,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,19,520,3.9,1.13,1.07,1.09,1.1,1.08,1.0,1.0,,0.04105,15.1,346,,,+562
2026-09-10,823499,666160,Mickey Moniak,Colorado Rockies,New York Yankees,0,Max Fried,608331,L,22,397,3.8,1.47,0.95,1.01,0.86,1.08,1.0,1.0,,0.04175,15.0,,,,+567
2026-09-10,824872,671739,Michael Harris II,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,24,557,4.0,1.27,1.09,0.85,0.99,1.02,1.0,1.05,HOT 83F,0.03921,14.8,,,,+576
2026-09-10,823413,607208,Trea Turner,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,19,628,4.5,1.0,1.15,0.97,1.08,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03475,14.7,453,400,475,+580
2026-09-10,824872,660670,Ronald Acuña Jr.,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,16,408,4.3,1.17,1.11,1.11,0.99,1.02,1.0,1.05,HOT 83F,0.03599,14.6,,,,+585
2026-09-10,823413,670623,Isaac Paredes,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,19,591,4.3,1.04,1.12,1.06,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03604,14.6,544,450,525,+585
2026-09-10,823088,668227,Randy Arozarena,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,22,598,4.3,1.14,1.0,0.96,1.03,0.99,1.0,1.0,,0.03541,14.4,589,450,575,+594
2026-09-10,823413,701358,Cam Smith,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,19,509,3.6,1.15,0.96,0.96,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03969,13.6,670,550,625,+635
2026-09-10,823413,514888,Jose Altuve,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,15,505,4.2,0.99,1.03,1.06,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03421,13.6,840,550,750,+635
2026-09-10,823088,677594,Julio Rodríguez,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,20,587,4.3,1.08,0.94,1.14,1.03,0.99,1.0,1.0,,0.03355,13.6,577,450,500,+635
2026-09-10,824872,645277,Ozzie Albies,Atlanta Braves,Tampa Bay Rays,1,Nick Martinez,607259,R,21,621,4.3,1.08,1.02,1.06,0.99,1.02,1.0,1.05,HOT 83F,0.03317,13.5,,,,+641
2026-09-10,823088,686527,Dominic Canzone,Seattle Mariners,Texas Rangers,1,Jacob deGrom,594798,R,21,461,3.5,1.3,1.12,1.07,1.03,0.99,1.0,1.0,,0.04045,13.5,525,425,475,+641
2026-09-10,824550,545341,Randal Grichuk,Chicago White Sox,Pittsburgh Pirates,1,Jared Jones,683003,R,12,229,3.2,1.32,0.99,0.92,1.05,1.05,1.0,1.0,,0.04416,13.5,,,,+641
2026-09-10,824872,650490,Yandy Díaz,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,22,626,4.4,1.11,1.13,0.85,0.94,1.02,1.0,1.05,HOT 83F,0.03221,13.4,,,,+646
2026-09-10,823499,641355,Cody Bellinger,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,13,502,4.3,0.91,1.01,1.07,1.1,1.08,1.0,1.0,,0.03301,13.4,449,400,425,+646
2026-09-10,824550,804668,Rafael Flores Jr.,Pittsburgh Pirates,Chicago White Sox,0,Hagen Smith,696146,L,8,114,3.4,1.36,1.11,0.93,0.96,1.05,1.0,1.0,,0.04145,13.4,,525,,+646
2026-09-10,823413,656537,Derek Hill,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,10,203,3.2,1.25,1.01,1.1,1.08,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.04357,13.3,,,,+652
2026-09-10,823499,642708,Amed Rosario,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,10,227,3.2,1.19,1.16,0.96,1.1,1.08,1.0,1.0,,0.04341,13.2,,,,+658
2026-09-10,823413,673237,Yainer Diaz,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,11,299,3.6,1.11,1.16,1.03,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03834,13.1,,,,+663
2026-09-10,823413,669016,Brandon Marsh,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,17,527,3.8,1.04,1.06,0.86,1.08,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03622,13.1,499,475,525,+663
2026-09-10,823088,679822,Justin Foscue,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,11,222,3.2,1.27,0.99,0.98,1.11,0.99,1.0,1.0,,0.04261,13.0,,,,+669
2026-09-10,823499,691176,Jasson Domínguez,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,6,217,3.9,0.96,1.01,1.02,1.1,1.08,1.0,1.0,,0.03499,13.0,,,,+669
2026-09-10,823088,677649,Ezequiel Duran,Texas Rangers,Seattle Mariners,0,Logan Gilbert,669302,R,17,533,3.9,1.03,1.04,1.1,1.11,0.99,1.0,1.0,,0.03468,12.9,830,600,750,+675
2026-09-10,823499,806146,George Lombard Jr.,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,3,107,3.8,0.98,1.03,1.01,1.1,1.08,1.0,1.0,,0.03561,12.9,580,600,625,+675
2026-09-10,823499,671218,Heliot Ramos,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,11,390,3.9,0.96,0.91,1.02,1.1,1.08,1.0,1.0,,0.03489,12.9,,,,+675
2026-09-10,823499,682987,Spencer Jones,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,9,231,3.2,1.12,1.04,1.01,1.1,1.08,1.0,1.0,,0.04083,12.5,310,360,305,+700
2026-09-10,824872,666018,Jonathan Aranda,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,19,616,4.4,1.01,0.84,0.98,0.94,1.02,1.0,1.05,HOT 83F,0.02942,12.3,,,,+713
2026-09-10,824872,689414,Liam Hicks,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,18,511,4.0,1.1,0.81,0.91,0.94,1.02,1.0,1.05,HOT 83F,0.03205,12.2,,,,+720
2026-09-10,823413,676369,Nelson Velázquez,Houston Astros,Philadelphia Phillies,0,Zack Wheeler,554430,R,5,105,3.2,1.15,0.91,1.03,1.07,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03978,12.2,,,,+720
2026-09-10,823413,664761,Alec Bohm,Philadelphia Phillies,Houston Astros,1,Cristian Javier,664299,R,15,562,4.0,0.92,0.85,1.08,1.08,1.06,1.18,1.07,HOT 86F · WIND 9 OUT,0.03208,12.2,590,475,525,+720
2026-09-10,824872,683748,Victor Mesa Jr.,Tampa Bay Rays,Atlanta Braves,0,Martín Pérez,527048,L,11,210,3.3,1.3,0.94,1.04,0.94,1.02,1.0,1.05,HOT 83F,0.0378,11.9,,,,+740
2026-09-10,823499,676609,José Caballero,New York Yankees,Colorado Rockies,1,Ryan Feltner,663372,R,13,422,3.4,1.01,1.02,1.01,1.1,1.08,1.0,1.0,,0.03667,11.9,,650,,+740
